"","feature_id","mean","sd","Kingdom","Phylum","Class","Order","Family","Genus","Species","Feature","nonresponder_present","nonresponder_n","nonresponder_prev","nonresponder_mean","nonresponder_sd","responder_present","responder_n","responder_prev","responder_mean","responder_sd","fisher_p","lr_unadjusted_p","lr_adjusted_p","wilcox_p","fisher_padj","lr_unadjusted_padj","lr_adjusted_padj","wilcox_padj","mean_diff","prev_diff","enriched_responder_mean","enriched_responder_prev","rf_rank","rf_top20","rf_n","crossval_median","crossval_quartile_1","crossval_quartile_3","maaslin_coef","maaslin_stderr","maaslin_pval","maaslin_name","maaslin_qval","maaslin_N","maaslin_N.not.zero","maaslin_coef_adjusted","maaslin_stderr_adjusted","maaslin_pval_adjusted","maaslin_qval_adjusted","maaslin_qval_filt","maaslin_qval_adjusted_filt","country","country_clean","module"
"11","t1270",0.0179016953110469,0.0344796568452709,"Bacteria","Actinobacteria","Actinomycetia","Micrococcales","Micrococcaceae","Micrococcus","Micrococcus luteus","Micrococcus luteus",20,26,76.9,0.0092,0.0222292420023716,19,21,90.5,0.00961428571428571,0.016294087446503,0.268993254557345,0.232403626360626,0.462474989303917,0.260011780205083,0.933325080206546,0.968770415462336,0.975237768861809,0.937699396631527,0.000414285714285714,13.6,TRUE,TRUE,86,0,21,0.444444444444444,0.375,0.555555555555556,0.00124309060488216,0.00211740366250105,0.560082482522244,"dose1_shedding1",0.905341608382414,47,39,0.000356699355335081,0.00221461317721872,0.872832295345851,0.995554998891251,0.905341608382414,0.969191877160047,"Malawi","MLW","Species"
"12","t1280",0.017841935499467,0.0344165621207346,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus aureus","Staphylococcus aureus",24,26,92.3,0.0912038461538461,0.285169540422212,19,21,90.5,0.0763142857142857,0.152912662280513,1,0.823284421711241,0.552871444011693,0.652985511964445,1,0.996271306766282,0.975237768861809,0.955045104948187,-0.0148895604395604,-1.8,FALSE,FALSE,87,0,21,0.444444444444444,0.375,0.555555555555556,0.00155356833400543,0.00695445627354363,0.82424163190605,"dose1_shedding1",0.950406078139504,47,43,0.00116597018150909,0.00724042105744361,0.872855750712565,0.995554998891251,0.950406078139504,0.969191877160047,"Malawi","MLW","Species"
"13","t1282",0.015961233880149,0.0304896244842678,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus epidermidis","Staphylococcus epidermidis",25,26,96.2,0.0396192307692308,0.064176650079173,21,21,100,0.108628571428571,0.33329102019535,NA,NA,NA,0.637785440306345,NA,NA,NA,0.955045104948187,0.0690093406593407,3.8,TRUE,TRUE,105,0,21,0.444444444444444,0.375,0.555555555555556,0.00524255748421291,0.00609040795330799,0.393917470563372,"dose1_shedding1",0.82789434491285,47,46,0.00323791999854178,0.00645008862676317,0.618355553480429,0.991170218079231,0.82789434491285,0.880933200262249,"Malawi","MLW","Species"
"14","t1283",0.0139763524861471,0.0297303542490871,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus haemolyticus","Staphylococcus haemolyticus",20,26,76.9,0.0121384615384615,0.0245893973398793,17,21,81,0.0526380952380952,0.142510804769991,1,0.73751851408655,0.845141002411258,0.343975063926605,1,0.996271306766282,0.998243933629297,0.937699396631527,0.0404996336996337,4.09999999999999,TRUE,TRUE,135,0,21,0.444444444444444,0.375,0.555555555555556,0.00605818561270192,0.00424155693438462,0.160111831665745,"dose1_shedding1",0.785568316605984,47,37,0.00519457030161546,0.00448938613323772,0.253937453640938,0.884501243018999,0.785568316605984,0.778420257247445,"Malawi","MLW","Species"
"15","t1290",0.0189366504569507,0.0377760425386726,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus hominis","Staphylococcus hominis",25,26,96.2,0.295811538461538,0.934059946824366,20,21,95.2,0.157966666666667,0.261027114172711,NA,NA,NA,0.541918623943294,NA,NA,NA,0.937699396631527,-0.137844871794872,-1,FALSE,FALSE,79,0,21,0.444444444444444,0.375,0.555555555555556,-0.001389181117086,0.0114714769315968,0.904151974983835,"dose1_shedding1",0.973681781875442,47,45,-0.00368802204457529,0.0121349153795612,0.762727288022059,0.99324835828789,0.973681781875442,0.945781837147353,"Malawi","MLW","Species"
"16","t1297617",0.0075126902719295,0.02026292114939,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Peptostreptococcaceae","Intestinimonas","Intestinimonas butyriciproducens","Intestinimonas butyriciproducens",11,26,42.3,0.0029,0.0128492490052921,8,21,38.1,0.000333333333333333,0.000892935234680172,1,0.769936119117937,0.996582535514434,0.595755822559189,1,0.996271306766282,0.998243933629297,0.953209316094702,-0.00256666666666667,-4.2,FALSE,FALSE,198,0,21,0.444444444444444,0.375,0.555555555555556,-0.00110227705614177,0.00115176420243125,0.343663882191642,"dose1_shedding1",0.821234394017429,47,19,-0.00101575641475425,0.00119927387551121,0.401925368838087,0.943297479582981,0.821234394017429,0.817028618621685,"Malawi","MLW","Species"
"17","t1303",0.0192146997426687,0.0425576282648483,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus oralis","Streptococcus oralis",26,26,100,0.0487153846153846,0.0812197793265049,21,21,100,0.0398428571428571,0.062374598767676,NA,NA,NA,0.615005879452857,NA,NA,NA,0.953259113151928,-0.00887252747252747,0,FALSE,FALSE,76,0,21,0.444444444444444,0.375,0.555555555555556,-0.001529101584535,0.00421218608247281,0.718290737051253,"dose1_shedding1",0.921723937705251,47,47,-0.00401781256065136,0.00428505542393782,0.353923468542221,0.925871279633762,0.921723937705251,0.778420257247445,"Malawi","MLW","Species"
"18","t1304",0.0289310883453811,0.0587879442233392,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus salivarius","Streptococcus salivarius",26,26,100,0.570103846153846,0.623899835217654,21,21,100,1.2619619047619,2.00756556915987,NA,NA,NA,0.366586580852849,NA,NA,NA,0.937699396631527,0.691858058608059,0,TRUE,FALSE,26,0,21,0.444444444444444,0.375,0.555555555555556,0.0246953350800681,0.0173374431558471,0.161230965353996,"dose1_shedding1",0.785568316605984,47,47,0.0147344058191176,0.0167884002476415,0.3852456758575,0.9362054874351,0.785568316605984,0.796174396772167,"Malawi","MLW","Species"
"19","t1308",0.0212636568701014,0.0422163572028923,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus thermophilus","Streptococcus thermophilus",24,26,92.3,0.0701846153846154,0.0814695363546777,21,21,100,0.0966809523809524,0.123597397298841,0.494912118408881,0.996271306766282,0.998243933629297,0.914791907545335,1,0.996271306766282,0.998243933629297,0.995036811715979,0.026496336996337,7.7,TRUE,TRUE,61,0,21,0.444444444444444,0.375,0.555555555555556,0.00219724015325218,0.00518603810022913,0.673814821287361,"dose1_shedding1",0.921723937705251,47,45,-0.000235678904795092,0.00522520447038902,0.964243188442252,0.995554998891251,0.921723937705251,0.98915818973708,"Malawi","MLW","Species"
"20","t1311",0.0219470487372083,0.0423501369573092,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus agalactiae","Streptococcus agalactiae",23,26,88.5,0.0169384615384615,0.0188922010771234,17,21,81,0.0401333333333333,0.0674390341963268,0.683844393659626,0.476158472586277,0.27312859481324,0.755964922812524,1,0.996271306766282,0.975237768861809,0.965796654749429,0.0231948717948718,-7.5,TRUE,FALSE,56,0,21,0.444444444444444,0.375,0.555555555555556,0.00360647128865723,0.00322412997099817,0.269252014343841,"dose1_shedding1",0.821234394017429,47,40,0.00325823400996096,0.00330705157286576,0.330285740028448,0.923535401534458,0.821234394017429,0.778420257247445,"Malawi","MLW","Species"
"21","t1313",0.0141331986295942,0.0281267708192303,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus pneumoniae","Streptococcus pneumoniae",26,26,100,0.0819615384615385,0.111023958052028,21,21,100,0.10507619047619,0.17162820544643,NA,NA,NA,0.830538337129118,NA,NA,NA,0.965796654749429,0.023114652014652,0,TRUE,FALSE,133,0,21,0.444444444444444,0.375,0.555555555555556,0.00233018260149048,0.00597106466657067,0.698196036345275,"dose1_shedding1",0.921723937705251,47,47,-0.0011800215573164,0.00592865778294915,0.843217671625676,0.995554998891251,0.921723937705251,0.967565066197139,"Malawi","MLW","Species"
"22","t1314",0.0147400726281875,0.0309585679541133,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus pyogenes","Streptococcus pyogenes",19,26,73.1,0.00338076923076923,0.00462359334118123,17,21,81,0.00876666666666667,0.0237741105687118,0.731014851638547,0.527777216325167,0.685936027682873,0.65105510601861,1,0.996271306766282,0.998243933629297,0.955045104948187,0.00538589743589744,7.90000000000001,TRUE,TRUE,125,0,21,0.444444444444444,0.375,0.555555555555556,0.00092486553730292,0.00175925253249544,0.60166741917719,"dose1_shedding1",0.905341608382414,47,36,0.000852624640380648,0.00180586293783096,0.639328453894541,0.991170218079231,0.905341608382414,0.885773500367855,"Malawi","MLW","Species"
"23","t1316408",0.0173190062354887,0.0345441675174256,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sp. HSISM1","Streptococcus sp. HSISM1",26,26,100,0.208280769230769,0.451373077636875,19,21,90.5,0.517476190476191,1.38244326679425,0.194264569842738,0.995797491998753,0.997193271298645,0.797340007891048,0.924426962776983,0.996271306766282,0.998243933629297,0.965796654749429,0.309195421245421,-9.5,TRUE,FALSE,97,0,21,0.444444444444444,0.375,0.555555555555556,0.0115899198052294,0.0139352370116751,0.409970766526873,"dose1_shedding1",0.83115824894029,47,45,0.00797832227359511,0.0143824258641264,0.582095063374711,0.989596663202373,0.83115824894029,0.878823370697727,"Malawi","MLW","Species"
"24","t1316410",0.0380452212807075,0.0742914045944743,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sp. HSISS1","Streptococcus sp. HSISS1",16,26,61.5,0.0326730769230769,0.0483013420740443,16,21,76.2,0.0937476190476191,0.137708727461434,0.354633957161081,0.287673227733198,0.306502531508281,0.130574871423702,1,0.983241330610484,0.975237768861809,0.897070863678665,0.0610745421245421,14.7,TRUE,TRUE,16,1,21,0.444444444444444,0.375,0.555555555555556,0.00962874506929836,0.00503425262089392,0.0621705714521862,"dose1_shedding1",0.785568316605984,47,32,0.005247557175978,0.00427901800139887,0.227065167463731,0.836423075595899,0.785568316605984,0.778420257247445,"Malawi","MLW","Species"
"25","t1316411",0.0179873544540954,0.0349584378658743,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sp. HSISS2","Streptococcus sp. HSISS2",24,26,92.3,0.515584615384615,0.714236543838137,19,21,90.5,0.612004761904762,1.12277873486996,1,0.82328442171124,0.50271499146258,0.57785157191203,1,0.996271306766282,0.975237768861809,0.953209316094702,0.0964201465201465,-1.8,TRUE,FALSE,85,0,21,0.444444444444444,0.375,0.555555555555556,-0.00319257237317962,0.0164060089762561,0.846583760184671,"dose1_shedding1",0.955683740498139,47,43,-0.00963355416383308,0.0169524478117216,0.57295160225476,0.989596663202373,0.955683740498139,0.878823370697727,"Malawi","MLW","Species"
"26","t1316412",0.0202487487109514,0.0404931237330306,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sp. HSISS3","Streptococcus sp. HSISS3",24,26,92.3,0.838446153846154,1.17441744409074,20,21,95.2,0.925180952380952,1.7016461672801,1,0.685536843417976,0.939469779504287,0.486706644156828,1,0.996271306766282,0.998243933629297,0.937699396631527,0.0867347985347985,2.90000000000001,TRUE,TRUE,69,0,21,0.444444444444444,0.375,0.555555555555556,-0.00686312149160021,0.0208923208973861,0.744057664048791,"dose1_shedding1",0.928459655138091,47,44,-0.0144574458249147,0.0216800830159797,0.50860120135036,0.986016140923262,0.928459655138091,0.878823370697727,"Malawi","MLW","Species"
"27","t1318",0.0218439320686022,0.0431158911933474,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus parasanguinis","Streptococcus parasanguinis",26,26,100,0.228123076923077,0.507546121890567,20,21,95.2,0.532728571428571,1.39993346668435,NA,NA,NA,0.807456333935537,NA,NA,NA,0.965796654749429,0.304605494505495,-4.8,TRUE,FALSE,58,0,21,0.444444444444444,0.375,0.555555555555556,0.0112766469594555,0.0142398144332744,0.432568134492123,"dose1_shedding1",0.83115824894029,47,46,0.00762745088573359,0.0146733899283008,0.605987776435485,0.989596663202373,0.83115824894029,0.880933200262249,"Malawi","MLW","Species"
"28","t1328",0.0149529079243792,0.029429883469231,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus anginosus","Streptococcus anginosus",25,26,96.2,0.0168115384615385,0.0282788447702246,19,21,90.5,0.0107238095238095,0.0134590454625098,0.579093432007401,0.443254026302007,0.347447133138022,0.797299874800891,1,0.996271306766282,0.975237768861809,0.965796654749429,-0.00608772893772894,-5.7,FALSE,FALSE,122,0,21,0.444444444444444,0.375,0.555555555555556,-0.00152331977055399,0.00221691921245009,0.495524705161596,"dose1_shedding1",0.882049715961278,47,44,-0.00209526871868142,0.0022265759069026,0.352202557779303,0.925871279633762,0.882049715961278,0.778420257247445,"Malawi","MLW","Species"
"29","t1335",0.0171434325257253,0.0359864458819396,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus equinus","Streptococcus equinus",23,26,88.5,0.0282615384615385,0.032234541435213,20,21,95.2,0.0372238095238095,0.0449002105202404,0.617357665461273,0.422106973040431,0.681069145716101,0.715938154518724,1,0.996271306766282,0.998243933629297,0.965796654749429,0.00896227106227106,6.7,TRUE,TRUE,98,0,21,0.444444444444444,0.375,0.555555555555556,0.00171635248418276,0.00323829657957174,0.598705728439742,"dose1_shedding1",0.905341608382414,47,43,-0.000392837982483518,0.00313221116363849,0.90080502403886,0.995554998891251,0.905341608382414,0.984139409522632,"Malawi","MLW","Species"
"30","t1335613",0.00530444666182593,0.0117354270817803,"Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Gordonibacter","Gordonibacter urolithinfaciens","Gordonibacter urolithinfaciens",14,26,53.8,0.00158846153846154,0.00341588371266669,11,21,52.4,0.00119047619047619,0.00196313646033707,1,0.920281177613696,0.711765041786668,0.892174970773452,1,0.996271306766282,0.998243933629297,0.989662572720985,-0.000397985347985348,-1.4,FALSE,FALSE,224,0,21,0.444444444444444,0.375,0.555555555555556,-0.000237100962373154,0.00088520458311112,0.790039671968098,"dose1_shedding1",0.947760476785169,47,25,4.12762821236286e-05,0.000941038204808842,0.965226943211183,0.995704319907214,0.947760476785169,0.98915818973708,"Malawi","MLW","Species"
"31","t1343",0.0488493389422231,0.0931176879582193,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus vestibularis","Streptococcus vestibularis",24,26,92.3,0.0583192307692308,0.0576060692582354,21,21,100,0.205742857142857,0.495730435389465,0.494912118408881,0.996271306766282,0.998243933629297,0.541953669066734,1,0.996271306766282,0.998243933629297,0.937699396631527,0.147423626373626,7.7,TRUE,TRUE,6,1,21,0.444444444444444,0.375,0.555555555555556,0.0102807056529029,0.00728773763257916,0.165213229911532,"dose1_shedding1",0.785568316605984,47,45,0.00870672467989927,0.00766155736397915,0.262380896933009,0.892200496381286,0.785568316605984,0.778420257247445,"Malawi","MLW","Species"
"32","t1351",0.0152001368834537,0.0309331753684509,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecalis","Enterococcus faecalis",18,26,69.2,0.0556923076923077,0.237347877889105,16,21,76.2,0.25732380952381,1.05106913374181,0.7462634428155,0.596695372196588,0.559356641627607,0.965486124541481,1,0.996271306766282,0.975237768861809,0.999318399095938,0.201631501831502,7,TRUE,TRUE,118,0,21,0.444444444444444,0.375,0.555555555555556,0.00870512643637585,0.0106860674079614,0.419577955542049,"dose1_shedding1",0.83115824894029,47,34,0.0105567617126041,0.0111407300823059,0.34889388566064,0.925871279633762,0.83115824894029,0.778420257247445,"Malawi","MLW","Species"
"33","t1352",0.0600252607743059,0.105141294568057,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecium","Enterococcus faecium",26,26,100,0.630265384615385,3.10247842525195,14,21,66.7,0.247566666666667,1.11651077215284,0.0018488985291955,0.995439963818169,0.995531125513885,0.170009397552005,0.211698881592885,0.996271306766282,0.998243933629297,0.897070863678665,-0.382698717948718,-33.3,FALSE,FALSE,1,1,21,0.444444444444444,0.375,0.555555555555556,-0.00855869661000493,0.0199115501065488,0.669366469849998,"dose1_shedding1",0.921723937705251,47,40,-0.0104025912149931,0.0203063903935907,0.611202647807261,0.989596663202373,0.921723937705251,0.880933200262249,"Malawi","MLW","Species"
"34","t1353",0.00601969355873138,0.013150579619603,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus gallinarum","Enterococcus gallinarum",4,26,15.4,0.000488461538461538,0.00143480365850577,2,21,9.5,5.23809523809524e-05,0.000183354977077383,0.677953295404837,0.552826418631785,0.553768556144252,0.471793987693956,1,0.996271306766282,0.975237768861809,0.937699396631527,-0.000436080586080586,-5.9,FALSE,FALSE,215,0,21,0.444444444444444,0.375,0.555555555555556,-0.000609652102863812,0.000477586792980773,0.208318163979399,"dose1_shedding1",0.821234394017429,47,6,-0.00045980704295077,0.000501845399196209,0.364902948880929,0.925871279633762,0.821234394017429,0.778420257247445,"Malawi","MLW","Species"
"35","t1354",0.00657333716958879,0.0135619980229635,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus hirae","Enterococcus hirae",5,26,19.2,0.00045,0.00203376498150597,7,21,33.3,0.000461904761904762,0.00148643068808343,0.325779056231259,0.274978502205466,0.483791852814038,0.308015820291836,1,0.968770415462336,0.975237768861809,0.937699396631527,1.19047619047619e-05,14.1,TRUE,TRUE,208,0,21,0.444444444444444,0.375,0.555555555555556,0.000305037040451421,0.000591827940626951,0.608785960032033,"dose1_shedding1",0.905341608382414,47,12,0.000202768910479908,0.000578729966094255,0.72785566665957,0.99324835828789,0.905341608382414,0.929116007558154,"Malawi","MLW","Species"
"36","t1358",0.0152650095630144,0.0320792838054773,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","Lactococcus lactis","Lactococcus lactis",19,26,73.1,6e-04,0.000722218803410711,16,21,76.2,0.001,0.00124539150470846,1,0.807808295567861,0.878707821999087,0.523626777068127,1,0.996271306766282,0.998243933629297,0.937699396631527,4e-04,3.10000000000001,TRUE,TRUE,116,0,21,0.444444444444444,0.375,0.555555555555556,0.00050754139963437,0.000524387918452953,0.338280685394584,"dose1_shedding1",0.821234394017429,47,35,0.000313210573536775,0.000528863208261526,0.55694632829883,0.989596663202373,0.821234394017429,0.878823370697727,"Malawi","MLW","Species"
