"","FP","TP","TN","FN","accuracy"
"B1.F1",4,2,0,2,0.25
"B1.F2",4,3,1,1,0.444444444444444
"B1.F3",2,2,2,3,0.444444444444444
"B1.F4",2,3,2,1,0.625
"B1.F5",4,2,0,2,0.25
"B1.F11",3,3,1,2,0.444444444444444
"B1.F21",3,3,1,1,0.5
"B1.F31",3,3,1,1,0.5
"B1.F41",3,2,2,2,0.444444444444444
"B1.F51",2,0,2,4,0.25
"B1.F12",4,3,1,1,0.444444444444444
"B1.F22",3,2,1,3,0.333333333333333
"B1.F32",1,1,3,3,0.5
"B1.F42",3,2,1,2,0.375
"B1.F52",3,2,1,2,0.375
"B1.F13",3,2,1,2,0.375
"B1.F23",2,3,2,1,0.625
"B1.F33",2,2,2,2,0.5
"B1.F43",2,1,3,3,0.444444444444444
"B1.F53",1,1,3,4,0.444444444444444
"B1.F14",1,2,3,2,0.625
"B1.F24",1,2,3,2,0.625
"B1.F34",2,4,2,1,0.666666666666667
"B1.F44",4,4,0,0,0.5
"B1.F54",2,3,3,1,0.666666666666667
"B1.F15",1,3,3,1,0.75
"B1.F25",4,2,0,2,0.25
"B1.F35",1,2,3,2,0.625
"B1.F45",0,2,5,3,0.7
"B1.F55",4,3,0,1,0.375
"B1.F16",3,3,1,1,0.5
"B1.F26",1,2,3,2,0.625
"B1.F36",2,4,2,0,0.75
"B1.F46",3,3,2,2,0.5
"B1.F56",1,1,3,3,0.5
"B1.F17",1,3,3,1,0.75
"B1.F27",2,2,2,2,0.5
"B1.F37",2,2,2,3,0.444444444444444
"B1.F47",3,4,2,0,0.666666666666667
"B1.F57",2,2,2,2,0.5
"B1.F18",3,2,1,2,0.375
"B1.F28",2,2,2,3,0.444444444444444
"B1.F38",2,3,2,1,0.625
"B1.F48",3,3,2,1,0.555555555555556
"B1.F58",2,2,2,2,0.5
"B1.F19",4,2,0,2,0.25
"B1.F29",2,2,2,2,0.5
"B1.F39",2,3,2,2,0.555555555555556
"B1.F49",2,1,2,3,0.375
"B1.F59",2,3,3,1,0.666666666666667
"B1.F110",2,2,2,2,0.5
"B1.F210",1,0,3,4,0.375
"B1.F310",4,2,1,2,0.333333333333333
"B1.F410",1,3,3,1,0.75
"B1.F510",2,2,2,3,0.444444444444444
"B1.F111",1,1,3,3,0.5
"B1.F211",3,2,1,2,0.375
"B1.F311",3,2,1,2,0.375
"B1.F411",2,2,2,3,0.444444444444444
"B1.F511",4,1,1,3,0.222222222222222
"B1.F112",3,0,2,4,0.222222222222222
"B1.F212",3,2,1,2,0.375
"B1.F312",2,1,2,3,0.375
"B1.F412",2,4,2,1,0.666666666666667
"B1.F512",4,3,0,1,0.375
"B1.F113",3,2,1,2,0.375
"B1.F213",2,2,2,2,0.5
"B1.F313",2,0,2,4,0.25
"B1.F413",3,3,1,1,0.5
"B1.F513",5,4,0,1,0.4
"B1.F114",3,2,1,2,0.375
"B1.F214",1,3,3,2,0.666666666666667
"B1.F314",2,1,3,3,0.444444444444444
"B1.F414",2,3,2,1,0.625
"B1.F514",3,3,1,1,0.5
"B1.F115",1,2,3,3,0.555555555555556
"B1.F215",4,2,1,2,0.333333333333333
"B1.F315",1,4,3,0,0.875
"B1.F415",4,2,0,2,0.25
"B1.F515",2,2,2,2,0.5
"B1.F116",2,1,2,3,0.375
"B1.F216",3,1,1,3,0.25
"B1.F316",1,1,3,3,0.5
"B1.F416",3,3,2,1,0.555555555555556
"B1.F516",2,2,2,3,0.444444444444444
"B1.F117",4,3,0,1,0.375
"B1.F217",3,2,2,2,0.444444444444444
"B1.F317",2,2,2,2,0.5
"B1.F417",2,1,2,3,0.375
"B1.F517",0,1,4,4,0.555555555555556
"B1.F118",3,2,1,2,0.375
"B1.F218",3,3,2,1,0.555555555555556
"B1.F318",2,3,2,1,0.625
"B1.F418",3,3,1,2,0.444444444444444
"B1.F518",2,1,2,3,0.375
"B1.F119",4,2,1,2,0.333333333333333
"B1.F219",2,1,2,4,0.333333333333333
"B1.F319",2,1,2,3,0.375
"B1.F419",2,3,2,1,0.625
"B1.F519",2,1,2,3,0.375
