"","FP","TP","TN","FN","accuracy"
"B1.F1",1,1,1,1,0.5
"B1.F2",0,1,2,1,0.75
"B1.F3",0,0,2,2,0.5
"B1.F4",1,0,1,2,0.25
"B1.F5",2,1,0,1,0.25
"B1.F11",2,1,0,1,0.25
"B1.F21",1,1,1,1,0.5
"B1.F31",0,2,2,0,1
"B1.F41",0,1,2,1,0.75
"B1.F51",1,2,1,0,0.75
"B1.F12",2,1,0,1,0.25
"B1.F22",1,1,1,1,0.5
"B1.F32",1,0,1,2,0.25
"B1.F42",2,1,0,1,0.25
"B1.F52",1,1,1,1,0.5
"B1.F13",2,1,0,1,0.25
"B1.F23",0,1,2,1,0.75
"B1.F33",1,1,1,1,0.5
"B1.F43",1,1,1,1,0.5
"B1.F53",2,1,0,1,0.25
"B1.F14",1,1,1,1,0.5
"B1.F24",2,1,0,1,0.25
"B1.F34",2,1,0,1,0.25
"B1.F44",0,0,2,2,0.5
"B1.F54",0,0,2,2,0.5
"B1.F15",0,1,2,1,0.75
"B1.F25",1,1,1,1,0.5
"B1.F35",1,0,1,2,0.25
"B1.F45",1,2,1,0,0.75
"B1.F55",0,0,2,2,0.5
"B1.F16",1,1,1,1,0.5
"B1.F26",0,2,2,0,1
"B1.F36",0,2,2,0,1
"B1.F46",1,2,1,0,0.75
"B1.F56",1,0,1,2,0.25
"B1.F17",1,0,1,2,0.25
"B1.F27",1,2,1,0,0.75
"B1.F37",1,1,1,1,0.5
"B1.F47",1,1,1,1,0.5
"B1.F57",1,2,1,0,0.75
"B1.F18",1,0,1,2,0.25
"B1.F28",2,1,0,1,0.25
"B1.F38",1,0,1,2,0.25
"B1.F48",1,0,1,2,0.25
"B1.F58",0,0,2,2,0.5
"B1.F19",0,2,2,0,1
"B1.F29",0,0,2,2,0.5
"B1.F39",1,2,1,0,0.75
"B1.F49",1,1,1,1,0.5
"B1.F59",1,2,1,0,0.75
"B1.F110",1,2,1,0,0.75
"B1.F210",0,2,2,0,1
"B1.F310",1,0,1,2,0.25
"B1.F410",1,2,1,0,0.75
"B1.F510",1,0,1,2,0.25
"B1.F111",0,2,2,0,1
"B1.F211",0,1,2,1,0.75
"B1.F311",2,2,0,0,0.5
"B1.F411",1,1,1,1,0.5
"B1.F511",0,1,2,1,0.75
"B1.F112",0,0,2,2,0.5
"B1.F212",1,1,1,1,0.5
"B1.F312",1,2,1,0,0.75
"B1.F412",1,1,1,1,0.5
"B1.F512",0,0,2,2,0.5
"B1.F113",1,1,1,1,0.5
"B1.F213",0,1,2,1,0.75
"B1.F313",2,1,0,1,0.25
"B1.F413",0,1,2,1,0.75
"B1.F513",1,0,1,2,0.25
"B1.F114",1,1,1,1,0.5
"B1.F214",1,1,1,1,0.5
"B1.F314",1,1,1,1,0.5
"B1.F414",2,2,0,0,0.5
"B1.F514",0,0,2,2,0.5
"B1.F115",1,2,1,0,0.75
"B1.F215",1,1,1,1,0.5
"B1.F315",1,1,1,1,0.5
"B1.F415",2,2,0,0,0.5
"B1.F515",0,1,2,1,0.75
"B1.F116",1,0,1,2,0.25
"B1.F216",2,0,0,2,0
"B1.F316",1,1,1,1,0.5
"B1.F416",1,0,1,2,0.25
"B1.F516",1,1,1,1,0.5
"B1.F117",2,1,0,1,0.25
"B1.F217",1,0,1,2,0.25
"B1.F317",2,2,0,0,0.5
"B1.F417",1,1,1,1,0.5
"B1.F517",0,1,2,1,0.75
"B1.F118",0,0,2,2,0.5
"B1.F218",1,1,1,1,0.5
"B1.F318",2,1,0,1,0.25
"B1.F418",1,2,1,0,0.75
"B1.F518",1,1,1,1,0.5
"B1.F119",0,0,2,2,0.5
"B1.F219",1,0,1,2,0.25
"B1.F319",0,0,2,2,0.5
"B1.F419",2,1,0,1,0.25
"B1.F519",1,2,1,0,0.75
