"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B1.F1",0.0241,0.172811641664016,105,0.0018,0.00123157285740922,27
"B1.F2",0.0014,-0.0342178724617345,106,0.1883,0.360930635292189,26
"B1.F3",0.0015,-0.0204791795551987,106,0.0888,0.252831676414478,26
"B1.F4",0.0121,0.11343371790951,105,6e-04,0.0924682840242185,27
"B1.F5",0.0228,0.140724685546906,106,0.009,-0.0484961493028593,26
"B2.F1",4e-04,-0.021758121987619,105,0.0429,0.0810210567667419,27
"B2.F2",0.0011,0.051741672664648,106,0.0045,0.00547946008788015,26
"B2.F3",0.0011,0.0213793025460808,105,0.0469,0.239437742075957,27
"B2.F4",0.0241,0.126650052401168,106,0.0708,-0.221918279871878,26
"B2.F5",0.0066,0.102691495227755,106,0.0323,0.166731985305725,26
"B3.F1",0.0163,0.0972463745496707,105,1e-04,0.0861331865047313,27
"B3.F2",0.0046,0.0602269615486398,106,0.03,0.297855782243093,26
"B3.F3",0.0032,0.068983310224403,105,0.0299,0.164170170397531,27
"B3.F4",0.0168,0.120775768603846,106,0.0055,0.0346485743797317,26
"B3.F5",0.0034,0.0544699982686497,106,0.0943,0.222014542076445,26
"B4.F1",0.0011,0.0534918134970166,106,0.0553,0.229503923366738,26
"B4.F2",0.0403,0.172671464049856,106,0.0065,-0.0171067186231488,26
"B4.F3",1e-04,0.0257301723318309,105,0.0652,0.246173842236661,27
"B4.F4",3e-04,-0.00333075794291424,105,0.0532,0.286590443200889,27
"B4.F5",0.0117,0.0999690134330122,106,0.0115,0.136091641585528,26
"B5.F1",0.0083,-0.0572545380644531,106,0.0782,0.210493924633687,26
"B5.F2",0.0153,0.0798581788088496,106,0.0046,-0.0174958147858051,26
"B5.F3",0.0171,0.118931608829918,105,0.0252,0.130429992104695,27
"B5.F4",0.0334,0.219494717744288,105,0.0591,-0.232956554642306,27
"B5.F5",0.011,0.123153570994597,106,0.0101,0.0524874443574154,26
"B6.F1",0.0348,-0.210372800300366,106,0.233,0.536160035191226,26
"B6.F2",0.0165,0.145047188829538,106,6e-04,0.125195732952062,26
"B6.F3",0.0058,0.0990807828062229,106,0.0414,0.193984597211437,26
"B6.F4",0.0575,0.185232260039345,105,0.0673,-0.245561469494779,27
"B6.F5",0.0036,0.0586019177570027,105,0.0363,0.192741152184543,27
"B7.F1",0.0107,0.102262013969422,106,0.0264,-0.154995158182755,26
"B7.F2",0.0019,0.0114241725267284,106,0.1404,0.271673027816989,26
"B7.F3",0.0047,-0.0892801590518928,105,0.1914,0.404778382384162,27
"B7.F4",0.0335,0.158473244026509,106,8e-04,-0.0952725769992342,26
"B7.F5",0.0018,-0.033452568626406,105,0.0441,0.224053724053724,27
"B8.F1",0.004,0.0822042445329815,105,0.0919,0.177998577460525,27
"B8.F2",0.0084,0.073082902556734,106,0.0145,0.117828604361372,26
"B8.F3",3e-04,0.00215751173303737,106,0.0316,0.114261464050093,26
"B8.F4",0.0223,0.10434859874338,105,0.0137,-0.0922419231362725,27
"B8.F5",0.0312,0.15860548185771,106,0.0119,-0.0319868218806093,26
"B9.F1",0.0107,0.0962477634924259,106,0.0012,-0.0107538293818278,26
"B9.F2",0.0348,0.179831372952603,106,0,-0.0442541197523306,26
"B9.F3",0.0012,0.0575328789008276,106,0.0176,0.14395623393846,26
"B9.F4",0.0121,0.120484650889397,105,0.0056,-0.0769733035880761,27
"B9.F5",0.0098,-0.0750656312285626,105,0.1339,0.352851744939869,27
"B10.F1",3e-04,-0.00604090998629367,106,0.0494,0.200519539316078,26
"B10.F2",0.0237,0.157515798887289,106,0.0565,-0.193140073027614,26
"B10.F3",3e-04,0.00303309288014745,106,0.1009,0.246952022691156,26
"B10.F4",0.0265,0.160188639817032,105,0.0027,0.000612372741882242,27
"B10.F5",0.0068,0.122448690240157,105,0.0573,0.191684724095441,27
"B11.F1",0.0438,0.242766031190523,106,0.0625,-0.114237378895551,26
"B11.F2",0.0201,0.149173291406785,105,0.0035,0.0244349465261649,27
"B11.F3",0.0067,0.103943565781144,106,0.0528,0.132762508020593,26
"B11.F4",0.0015,0.0359035525221665,105,0.0176,0.110225770738125,27
"B11.F5",0.0399,-0.210310428992005,106,0.3187,0.501203635334535,26
"B12.F1",0.0426,0.213944117964898,105,0.0108,-0.148884307232025,27
"B12.F2",0.0471,0.247728046239949,106,6e-04,0.0750600919178979,26
"B12.F3",0.0044,0.0441072422133836,105,0.0048,-0.0489147621296182,27
"B12.F4",1e-04,0.00425108719795229,106,0.146,0.376027948530775,26
"B12.F5",0.0069,0.0635818998751602,106,0.0384,0.161578995374789,26
"B13.F1",0.0159,0.137119279950409,106,0.0024,-0.00650017257872188,26
"B13.F2",0.0042,0.0803075038743699,105,0.1126,0.210598958616976,27
"B13.F3",0.0016,0.0310686633749747,105,0.0216,0.102220547164965,27
"B13.F4",7e-04,0.00846232913561138,106,0.0393,-0.108686405529812,26
"B13.F5",0.0214,0.0914111652836297,106,0.0069,0.00307902911623668,26
"B14.F1",0.0061,0.0201245394898827,105,0.0027,-0.059537455219555,27
"B14.F2",0.0257,0.169872991092873,106,0.0072,-0.0993999088547966,26
"B14.F3",0.0014,0.0525306887775484,106,0.0297,0.185592858806286,26
"B14.F4",0.0508,0.254549533038205,105,0.0182,-0.0868510300367735,27
"B14.F5",1e-04,0.011642280418755,106,0.0645,0.223400668100284,26
"B15.F1",0.0013,0.0348079819707392,106,0.0656,0.178791239842919,26
"B15.F2",0.0099,0.107521310755588,105,0.069,0.31414721658559,27
"B15.F3",0.0334,0.208666098229014,106,0.0026,0.0634652104975284,26
"B15.F4",0.0046,0.0536749002622513,106,0.0584,0.159931741315002,26
"B15.F5",0.0021,0.0716812811284849,105,0.0012,-0.0402991914327285,27
"B16.F1",0.0013,0.0073745255247177,105,0.0943,0.359462799484876,27
"B16.F2",0.0291,0.199154344065114,105,0.0277,-0.00244949096752897,27
"B16.F3",3e-04,0.00281065894082959,106,0.0651,0.273435735431015,26
"B16.F4",4e-04,0.0178591749629457,106,0.1964,0.442198142331428,26
"B16.F5",0.0335,0.182907001843099,106,0.0022,-0.0209263667045905,26
"B17.F1",0.0086,0.092050439994758,105,0.0658,0.329215871154364,27
"B17.F2",0.0015,0.0357776948657447,106,0.0147,0.116660992070745,26
"B17.F3",0.0363,0.199671125295144,105,0.0099,-0.121813465012566,27
"B17.F4",0.002,0.0324875171198531,106,0.0429,0.186777438028258,26
"B17.F5",3e-04,0.0183218259057699,106,0.0763,0.271296676575076,26
"B18.F1",0.0044,0.0854263922710543,106,0.0299,0.191814007099909,26
"B18.F2",0.0078,0.087901243140559,105,1e-04,-0.0312310098359943,27
"B18.F3",0.0026,0.0617570062134879,106,0.0842,0.24319275900167,26
"B18.F4",0.0074,0.108688332750539,105,0,-0.0184735928611383,27
"B18.F5",0.0132,0.101189033636519,106,0.0043,0.0343944321296874,26
"B19.F1",0.0092,0.0857670368684244,105,0.0077,0.0684373840925812,27
"B19.F2",0.0027,0.0697167753841743,106,0.0999,0.193978834322911,26
"B19.F3",4e-04,0.0329265985122521,106,0.0347,0.229503923366738,26
"B19.F4",2e-04,0.031427843041243,106,0.0257,0.0569581316261794,26
"B19.F5",0.0092,0.096597689397982,105,0.0015,0.00244949096752897,27
"B20.F1",0.0041,0.0384548277248314,106,0.0343,0.177359534201201,26
"B20.F2",0.0013,0.0264509927926244,106,0.0116,0.0873358018268084,26
"B20.F3",0.0014,0.0680273438926251,106,0.0194,0.0674658523320243,26
"B20.F4",1e-04,0.000515880712888622,105,0.0269,0.216249276756559,27
"B20.F5",0.0037,0.0867799158268177,105,0.0213,0.0588167376842887,27
