"","feature_id","mean","sd","Kingdom","Phylum","Class","Order","Family","Genus","Species","Feature","nonresponder_present","nonresponder_n","nonresponder_prev","nonresponder_mean","nonresponder_sd","responder_present","responder_n","responder_prev","responder_mean","responder_sd","fisher_p","lr_unadjusted_p","lr_adjusted_p","wilcox_p","fisher_padj","lr_unadjusted_padj","lr_adjusted_padj","wilcox_padj","mean_diff","prev_diff","enriched_responder_mean","enriched_responder_prev","rf_rank","rf_top20","rf_n","crossval_median","crossval_quartile_1","crossval_quartile_3","maaslin_coef","maaslin_stderr","maaslin_pval","maaslin_name","maaslin_qval","maaslin_N","maaslin_N.not.zero","maaslin_coef_adjusted","maaslin_stderr_adjusted","maaslin_pval_adjusted","maaslin_qval_adjusted","maaslin_qval_filt","maaslin_qval_adjusted_filt","country","country_clean","module"
"1","t102684",0.0514928416897027,0.098297491958757,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus infantarius","Streptococcus infantarius",66,83,79.5,0.200419277108434,0.764285405836773,37,49,75.5,0.535318367346939,3.11459119880881,0.665059147504633,0.591471800909406,0.601891928958877,0.475964402442957,1,0.985059632679588,0.954023536529131,1,0.334899090238505,-4,TRUE,FALSE,74,0,49,0.5,0.41578947368421,0.578947368421053,0.00344234228576191,0.0100094215389189,0.731469440286898,"dose1_shedding1",0.928549289483368,132,103,0.00145232865641095,0.00972985674622355,0.881584958133958,0.974135938499843,0.928549289483368,0.967263735612659,"India (unexposed)","IND (neo-)","Species"
"2","t108981",0.0113965772631167,0.0240979654089112,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Acinetobacter schindleri","Acinetobacter schindleri",17,83,20.5,0.000202409638554217,0.000800605853456551,6,49,12.2,0.000273469387755102,0.00158938870720319,0.342136269488307,0.232757875477244,0.256839381882909,0.254189365242494,1,0.947959347398229,0.871697296087449,1,7.10597492008852e-05,-8.3,TRUE,FALSE,220,0,49,0.5,0.41578947368421,0.578947368421053,-0.000101304586602132,0.000260184923747429,0.697649816835359,"dose1_shedding1",0.904398501980246,132,23,-0.000123769044629144,0.000269682990953007,0.647072341141987,0.953947304008434,0.904398501980246,0.899046580534035,"India (unexposed)","IND (neo-)","Species"
"3","t111015",0.00797055202991533,0.0160679554673569,"Bacteria","Actinobacteria","Actinomycetia","Actinomycetales","Actinomycetaceae","Actinomyces","Actinomyces radicidentis","Actinomyces radicidentis",9,83,10.8,0.0646759036144578,0.489787145303923,7,49,14.3,0.000236734693877551,0.00131793618294397,0.588648434871343,0.559354349629898,0.748508039846821,0.591998163131762,1,0.985059632679588,0.981333827005278,1,-0.0644391689205803,3.5,FALSE,TRUE,236,0,49,0.5,0.41578947368421,0.578947368421053,-0.00348455700029893,0.00364455342552792,0.340796383316767,"dose1_shedding1",0.83461229971324,132,16,-0.00466965831272741,0.00358375926949779,0.194968040075119,0.82544709835458,0.83461229971324,0.772118183212384,"India (unexposed)","IND (neo-)","Species"
"4","t113107",0.0619760234909152,0.113815267343962,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus australis","Streptococcus australis",81,83,97.6,0.0154987951807229,0.0185768246254535,49,49,100,0.0205448979591837,0.0364299616914915,NA,NA,NA,0.544995577404126,NA,NA,NA,1,0.00504610277846078,2.40000000000001,TRUE,TRUE,48,0,49,0.5,0.41578947368421,0.578947368421053,0.000423295277748238,0.0013394102327537,0.752485744657338,"dose1_shedding1",0.945430807389989,132,130,0.000559438884586941,0.00134812818976422,0.67887190775019,0.953947304008434,0.945430807389989,0.899046580534035,"India (unexposed)","IND (neo-)","Species"
"5","t1134687",0.050786657706778,0.0945050162819883,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella michiganensis","Klebsiella michiganensis",56,83,67.5,0.00964939759036145,0.0272431167117359,35,49,71.4,0.0143265306122449,0.0337333587090867,0.699627160637163,0.635090969054208,0.70698254473625,0.247087452296641,1,0.985059632679588,0.981333827005278,1,0.00467713302188345,3.90000000000001,TRUE,TRUE,78,0,49,0.5,0.41578947368421,0.578947368421053,0.00180652532566037,0.00157094275665706,0.252270385610025,"dose1_shedding1",0.83461229971324,132,91,0.00155581192783984,0.0015409502815388,0.314616062184684,0.875374527947929,0.83461229971324,0.81052809882075,"India (unexposed)","IND (neo-)","Species"
"6","t1156431",0.0578053691051904,0.107564754670423,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sp. I-G2","Streptococcus sp. I-G2",79,83,95.2,0.00839156626506024,0.0103306105032837,45,49,91.8,0.0109530612244898,0.0174495714135622,0.468448559554889,0.441574873572996,0.470703894459642,0.949291029486154,1,0.985059632679588,0.941407788919283,1,0.00256149495942956,-3.40000000000001,TRUE,FALSE,60,0,49,0.5,0.41578947368421,0.578947368421053,0.000425393446233401,0.000978718927244175,0.664542111025615,"dose1_shedding1",0.897906562801803,132,124,0.000414174867896606,0.000992901283842906,0.677294464602056,0.953947304008434,0.897906562801803,0.899046580534035,"India (unexposed)","IND (neo-)","Species"
"7","t1156433",0.0548856503523345,0.0985249560049866,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sp. I-P16","Streptococcus sp. I-P16",79,83,95.2,0.00631927710843373,0.00813853312472674,43,49,87.8,0.00885510204081633,0.0179200546551493,0.172535818818377,0.13183634799764,0.131947193286192,0.61086158760926,0.898791242216663,0.770105865532737,0.732832290010584,1,0.00253582493238259,-7.40000000000001,TRUE,FALSE,69,0,49,0.5,0.41578947368421,0.578947368421053,0.00027547237026515,0.000921893753194912,0.765561076272539,"dose1_shedding1",0.946436491157031,132,122,0.000340498963018738,0.000933746073062375,0.715982114971009,0.962953109266752,0.946436491157031,0.918406377842394,"India (unexposed)","IND (neo-)","Species"
"8","t116085",0.0332182831646211,0.0637543067602951,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Coprococcus","Coprococcus catus","Coprococcus catus",36,83,43.4,0.00582771084337349,0.0216393910989862,19,49,38.8,0.0197408163265306,0.0716213681986952,0.715207487484003,0.604855566449477,0.555882331859305,0.974817068761482,1,0.985059632679588,0.950516353713621,1,0.0139131054831571,-4.6,TRUE,FALSE,116,0,49,0.5,0.41578947368421,0.578947368421053,0.00232967289241208,0.00172361334950395,0.1788436091863,"dose1_shedding1",0.83461229971324,132,55,0.00231364219348097,0.00178163497919259,0.196469714835342,0.82544709835458,0.83461229971324,0.772118183212384,"India (unexposed)","IND (neo-)","Species"
"9","t1177574",0.0230933766555307,0.0501275275616996,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella jejuni","Prevotella jejuni",33,83,39.8,0.000467469879518072,0.00170058156721888,14,49,28.6,0.00485918367346939,0.0307952710003727,0.259059516195063,0.196463584790323,0.206971584451386,0.197745755556569,1,0.878636431952418,0.836537175830969,1,0.00439171379395132,-11.2,TRUE,FALSE,163,0,49,0.5,0.41578947368421,0.578947368421053,0.000606511844218203,0.00079567020037951,0.447282451445984,"dose1_shedding1",0.872008924802058,132,47,0.00065019307435481,0.000818205500099695,0.428318988655658,0.916490412407302,0.872008924802058,0.839153892802486,"India (unexposed)","IND (neo-)","Species"
"10","t1260",0.0630272524631655,0.119846884295059,"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Finegoldia","Finegoldia magna","Finegoldia magna",63,83,75.9,0.00410481927710843,0.00901219909838282,37,49,75.5,0.0118918367346939,0.0402164862376877,1,0.959360965131053,0.936479196396382,0.996214347511352,1,0.997532996857621,0.981333827005278,1,0.00778701745758544,-0.400000000000006,TRUE,FALSE,46,0,49,0.5,0.41578947368421,0.578947368421053,0.00149008763011886,0.00121006540479994,0.220392254298049,"dose1_shedding1",0.83461229971324,132,100,0.00168181037328644,0.00120422336288409,0.165010730812836,0.82544709835458,0.83461229971324,0.772118183212384,"India (unexposed)","IND (neo-)","Species"
"11","t1270",0.0200014992936612,0.0453063758178893,"Bacteria","Actinobacteria","Actinomycetia","Micrococcales","Micrococcaceae","Micrococcus","Micrococcus luteus","Micrococcus luteus",22,83,26.5,0.000110843373493976,0.000249395389963051,11,49,22.4,0.000116326530612245,0.000315136834549368,0.680261174437312,0.603374540734856,0.63439099559057,0.633287948664882,1,0.985059632679588,0.966691040899916,1,5.48315711826899e-06,-4.1,TRUE,FALSE,178,0,49,0.5,0.41578947368421,0.578947368421053,-4.13237832328088e-05,0.000171014091338754,0.809440147318598,"dose1_shedding1",0.948865244464385,132,33,-4.16270431121069e-05,0.000173443772050412,0.810720989281511,0.967340682773911,0.948865244464385,0.938124775989538,"India (unexposed)","IND (neo-)","Species"
"12","t1280",0.0579954980177164,0.107137339559222,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus aureus","Staphylococcus aureus",78,83,94,0.0712156626506024,0.251167371794444,44,49,89.8,0.0422775510204082,0.107909192660052,0.498597737485648,0.385662983837363,0.601834042759758,0.833939159797316,1,0.985059632679588,0.954023536529131,1,-0.0289381116301942,-4.2,FALSE,FALSE,59,0,49,0.5,0.41578947368421,0.578947368421053,-0.00234622272832054,0.00348826309620751,0.502392494119481,"dose1_shedding1",0.876458286195827,132,122,-0.00147123796855619,0.00352608570096106,0.677215709033911,0.953947304008434,0.876458286195827,0.899046580534035,"India (unexposed)","IND (neo-)","Species"
"13","t1282",0.0711186123256453,0.132420985956089,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus epidermidis","Staphylococcus epidermidis",82,83,98.8,0.13104578313253,0.586531245565557,48,49,98,0.0550530612244898,0.147042835456828,NA,NA,NA,0.205138761234409,NA,NA,NA,1,-0.0759927219080403,-0.799999999999997,FALSE,FALSE,32,0,49,0.5,0.41578947368421,0.578947368421053,-0.00404994538898376,0.00485604448609913,0.405810333073188,"dose1_shedding1",0.872008924802058,132,130,-0.00339544929453541,0.0049999612846217,0.498333083398112,0.932166982941535,0.872008924802058,0.856074505681596,"India (unexposed)","IND (neo-)","Species"
"14","t1283",0.0589748922075536,0.120950680203268,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus haemolyticus","Staphylococcus haemolyticus",66,83,79.5,0.00314096385542169,0.007994449845233,35,49,71.4,0.0038469387755102,0.0108410312786041,0.297092911704522,0.291307952852257,0.442648629726613,0.973512528024255,1,0.96419965370426,0.941407788919283,1,0.000705974920088517,-8.09999999999999,TRUE,FALSE,55,0,49,0.5,0.41578947368421,0.578947368421053,0.000233089726325062,0.000802019785298188,0.771798664111026,"dose1_shedding1",0.946436491157031,132,101,0.000408444422229904,0.000823197613484185,0.620647124197242,0.951356905703801,0.946436491157031,0.899046580534035,"India (unexposed)","IND (neo-)","Species"
"15","t1290",0.0981656619926607,0.181960309288183,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus hominis","Staphylococcus hominis",82,83,98.8,0.112713253012048,0.271035421486315,46,49,93.9,0.253073469387755,0.662435926705214,0.144094925135223,0.151593573104502,0.107777003801662,0.33187148361172,0.866355472257066,0.770105865532737,0.719319023571742,1,0.140360216375707,-4.89999999999999,TRUE,FALSE,10,1,49,0.5,0.41578947368421,0.578947368421053,0.00567398452645079,0.00593085350391922,0.340499795388501,"dose1_shedding1",0.83461229971324,132,128,0.00758591096126151,0.00604509915634504,0.211861243836817,0.82544709835458,0.83461229971324,0.772118183212384,"India (unexposed)","IND (neo-)","Species"
"16","t1297617",0.0250073585568212,0.0467547212919299,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Peptostreptococcaceae","Intestinimonas","Intestinimonas butyriciproducens","Intestinimonas butyriciproducens",33,83,39.8,0.000724096385542169,0.00221659981104029,17,49,34.7,0.00616530612244898,0.0282177511434174,0.583387095281152,0.562455892238855,0.450180998390507,0.835234226429131,1,0.985059632679588,0.941407788919283,1,0.00544120973690681,-5.09999999999999,TRUE,FALSE,149,0,49,0.5,0.41578947368421,0.578947368421053,0.00135710478278189,0.000880379678202253,0.12562597818382,"dose1_shedding1",0.83461229971324,132,50,0.00142651796333575,0.000910513167969294,0.119708559667528,0.813481772436354,0.83461229971324,0.772118183212384,"India (unexposed)","IND (neo-)","Species"
