feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
p2	IgA	IgA	-0.00352991044138777	0.00166490445754392	149	149	0.035669427892097	0.982418174385065
p1	IgA	IgA	0.004682336124135	0.00223462706878183	149	149	0.0378540677591375	0.982418174385065
p317	IgA	IgA	-9.21644836251859e-05	0.000191782447022017	149	149	0.631538072372831	0.982418174385065
p336	IgA	IgA	-7.4028513348597e-05	0.000221067417538911	149	149	0.738201640740462	0.982418174385065
p19	IgA	IgA	-6.73671696623242e-05	0.000185533335442571	149	149	0.717051715535922	0.982418174385065
p153	IgA	IgA	-8.84317332520747e-05	0.00018699837708355	149	149	0.636985172852776	0.982418174385065
p133	IgA	IgA	-0.000117634111489305	0.000191681709029652	149	149	0.540365368121827	0.982418174385065
p292	IgA	IgA	-3.15451051830615e-05	0.000240686893269332	149	149	0.895904802990131	0.982418174385065
p446	IgA	IgA	-0.000148479396809118	0.000195583999791568	149	149	0.448972930953591	0.982418174385065
p54	IgA	IgA	-0.000103357778686876	0.000262931879136129	149	149	0.694817205627378	0.982418174385065
p260	IgA	IgA	-8.12132450598174e-05	0.000173695413175021	149	149	0.640790766135869	0.982418174385065
p261	IgA	IgA	-9.65784371642284e-05	0.000166104312988852	149	149	0.561839530809781	0.982418174385065
p110	IgA	IgA	-9.66284408643198e-05	0.000166955968938742	149	149	0.563632800130494	0.982418174385065
p150	IgA	IgA	3.69928414210521e-05	0.000198947763764011	149	149	0.852746203943579	0.982418174385065
p24	IgA	IgA	-2.62394802568911e-05	0.000202251752092472	149	149	0.896952079307878	0.982418174385065
p221	IgA	IgA	-0.000333897912972218	0.000232054705402681	149	148	0.152311528148058	0.982418174385065
p403	IgA	IgA	-5.59190811742941e-05	0.000300333142082678	149	149	0.852552317024581	0.982418174385065
p452	IgA	IgA	-0.000225618727772764	0.000186437503188094	149	149	0.228160836737656	0.982418174385065
p230	IgA	IgA	-3.60708124127098e-05	0.000155401298202061	149	149	0.816772319060076	0.982418174385065
p249	IgA	IgA	-3.60708124127098e-05	0.000155401298202061	149	149	0.816772319060076	0.982418174385065
p239	IgA	IgA	-0.000210990824437212	0.000208455156440495	149	149	0.313122700780696	0.982418174385065
p8	IgA	IgA	-0.000137013230350792	0.000140906871664507	149	149	0.332465164515977	0.982418174385065
p13	IgA	IgA	-7.40516079277794e-05	0.000196136701803632	149	149	0.706308725137056	0.982418174385065
p375	IgA	IgA	-7.24573333469196e-05	0.000196185218645697	149	149	0.712412298160484	0.982418174385065
p14	IgA	IgA	-6.65816761912054e-05	0.00020218141157141	149	149	0.742385214603699	0.982418174385065
p135	IgA	IgA	-0.000123839531313137	0.000185001636740656	149	149	0.504292313810357	0.982418174385065
p151	IgA	IgA	-0.000134804450582144	0.000246519117402098	149	149	0.585323538078241	0.982418174385065
p28	IgA	IgA	-4.42149959069608e-05	0.000164017945963786	149	149	0.78786593773595	0.982418174385065
p67	IgA	IgA	8.19403422117601e-05	0.000215210887274966	149	149	0.703942569200985	0.982418174385065
p15	IgA	IgA	-2.14053379674665e-05	0.000155009298104961	149	149	0.890357737216368	0.982418174385065
p3	IgA	IgA	-8.20751418235329e-05	0.000180746074824748	149	149	0.65043316752834	0.982418174385065
p136	IgA	IgA	-0.000250216216018599	0.000219190910401869	149	149	0.255499482019645	0.982418174385065
p55	IgA	IgA	-0.000109459463631618	0.000222767699523772	149	149	0.623903645274565	0.982418174385065
p50	IgA	IgA	-0.000122271365431644	0.000262942931633321	149	149	0.642611638439374	0.982418174385065
p53	IgA	IgA	-0.000119890879684203	0.000183683501823508	149	149	0.514966829750809	0.982418174385065
p259	IgA	IgA	0.000189777152706188	0.000155619837072765	149	149	0.224610561439928	0.982418174385065
p84	IgA	IgA	6.94910174360001e-05	0.00018192965204605	149	149	0.703037886637359	0.982418174385065
p25	IgA	IgA	-0.000157753788647613	0.0002367447184716	149	149	0.506234678854463	0.982418174385065
p30	IgA	IgA	-0.000123300301160448	0.000217351689419664	149	149	0.571386021238102	0.982418174385065
p437	IgA	IgA	-0.000182285543110045	0.000213475719888575	149	149	0.394553306430493	0.982418174385065
p137	IgA	IgA	-0.00011087078027815	0.000244644219242042	149	149	0.651078795606763	0.982418174385065
p171	IgA	IgA	-0.000168455006672984	0.000236401526008583	149	149	0.47723521035275	0.982418174385065
p85	IgA	IgA	-0.000210957035220801	0.000201630246495712	149	149	0.297159762129585	0.982418174385065
p447	IgA	IgA	0.000100122387261942	0.000111799123498526	149	149	0.371954008310994	0.982418174385065
p130	IgA	IgA	-7.59072408304523e-05	0.000240408947625841	149	149	0.752646055514729	0.982418174385065
p121	IgA	IgA	0.000196910622977028	0.000183648100721197	149	149	0.285379667977313	0.982418174385065
p434	IgA	IgA	-0.000102189800184833	0.000312467759776658	149	149	0.744102026526023	0.982418174385065
p34	IgA	IgA	0.000282083079627367	0.000349702474996686	149	149	0.421178558457044	0.982418174385065
p196	IgA	IgA	3.76375067833493e-05	0.000175888005333436	149	149	0.830854784745416	0.982418174385065
p386	IgA	IgA	-8.88481468778662e-05	0.000128977685353357	149	149	0.491994355452957	0.982418174385065
p319	IgA	IgA	7.30433470188538e-05	0.000236132595264817	149	146	0.757507079716601	0.982418174385065
p342	IgA	IgA	0.000213918189688056	0.000191085179428794	149	149	0.264756473435316	0.982418174385065
p59	IgA	IgA	0.000135920852119372	0.000216296967376543	149	149	0.5307175685297	0.982418174385065
p232	IgA	IgA	0.000214913765672199	0.000156837908931456	149	149	0.172684737719432	0.982418174385065
p307	IgA	IgA	0.0001011835732593	0.000187809211066143	149	149	0.590869310946305	0.982418174385065
p231	IgA	IgA	0.000107043288557717	0.000151831723292078	149	149	0.481917922534406	0.982418174385065
p69	IgA	IgA	9.60620922941649e-05	0.000209804366823064	149	149	0.64772544726918	0.982418174385065
p270	IgA	IgA	-0.000358241498001119	0.000132360552270621	149	149	0.00760333264557207	0.982418174385065
p169	IgA	IgA	7.37173087245394e-05	0.00021044793864497	149	149	0.726624266136717	0.982418174385065
p389	IgA	IgA	0.000202304972546639	0.000167004675394687	149	149	0.2276961953024	0.982418174385065
p384	IgA	IgA	0.000138948009288263	0.000120710682329698	149	149	0.251566984119374	0.982418174385065
p86	IgA	IgA	0.000168977581665112	0.00020950520660393	149	149	0.421225569480683	0.982418174385065
p16	IgA	IgA	-4.2538962542791e-05	0.00018495028291822	149	149	0.818409847719311	0.982418174385065
p81	IgA	IgA	7.7204784573273e-05	0.00021362682268542	149	149	0.718319176891328	0.982418174385065
p7	IgA	IgA	0.000168292529923003	0.00022297411432932	149	149	0.451598907454474	0.982418174385065
p248	IgA	IgA	0.000191471831405999	0.000119710912431044	149	149	0.111867362619326	0.982418174385065
p180	IgA	IgA	0.000136773529226506	0.000227837282402689	149	149	0.549222457114765	0.982418174385065
p364	IgA	IgA	8.3451277222457e-05	0.000135565191844353	149	149	0.539123382133751	0.982418174385065
p109	IgA	IgA	-7.73309472550513e-05	0.000191087336517667	149	149	0.686294366097361	0.982418174385065
p234	IgA	IgA	0.000207532871413538	0.000194705356219285	149	149	0.288224658920727	0.982418174385065
p283	IgA	IgA	0.000119295372528784	0.000179726317534068	149	149	0.507882785147343	0.982418174385065
p101	IgA	IgA	0.000145916658664766	0.000170189025410329	149	148	0.392630584010781	0.982418174385065
p37	IgA	IgA	-3.2190409168159e-05	0.000108675867544182	149	149	0.767491063795654	0.982418174385065
p78	IgA	IgA	9.48986511011641e-05	0.00021802880140185	149	149	0.664013979049956	0.982418174385065
p341	IgA	IgA	0.000214997197716633	0.000186110344925229	149	149	0.249877290619891	0.982418174385065
p398	IgA	IgA	-5.16019228935832e-05	0.000205420910767799	149	149	0.802009574475282	0.982418174385065
p189	IgA	IgA	-6.04500933273779e-05	0.000206822097162835	149	149	0.770484178481433	0.982418174385065
p370	IgA	IgA	7.78540183477232e-05	0.000165333742652062	149	149	0.638417247566351	0.982418174385065
p256	IgA	IgA	-3.26887220907664e-05	0.00013701513339075	149	149	0.811765513041228	0.982418174385065
p387	IgA	IgA	-1.82637065674777e-05	0.000107955886570201	149	149	0.865889606659723	0.982418174385065
p408	IgA	IgA	0.000139929602931455	0.000171643831416898	149	148	0.416258206688101	0.982418174385065
p404	IgA	IgA	0.000277783338627073	0.000151546783657126	149	149	0.0688275439595861	0.982418174385065
p250	IgA	IgA	-1.72859299035152e-05	0.000107856039763187	149	149	0.872889564054299	0.982418174385065
p246	IgA	IgA	0.000208156245690608	0.000184015299855603	149	147	0.259817253729673	0.982418174385065
p428	IgA	IgA	-6.20894143628401e-05	0.00012543356689345	149	149	0.621340313830119	0.982418174385065
p266	IgA	IgA	-7.20391543800006e-05	0.000201785729550374	149	148	0.721597666664579	0.982418174385065
