feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
t546	breastfed_child	nonexclusive	0.0209027243613029	0.00417310102759906	56	50	7.20769456684466e-06	0.00886546431721893
t1639133	breastfed_child	nonexclusive	0.0163192194873522	0.00349961192487728	56	16	2.35215078611708e-05	0.0144657273346201
t67827	breastfed_child	nonexclusive	0.00582856364249468	0.00133356025319398	56	15	6.26099211801257e-05	0.0256700676838515
t470	birth_weight	birth_weight	0.0230526092633628	0.00569782978831631	56	47	0.000180609512153759	0.0506380620210562
t1748967	breastfed_child	nonexclusive	0.00373030398270352	0.000931402042777581	56	5	0.000205845780573399	0.0506380620210562
t1316410	age_at_first_dose	age_at_first_dose	-0.00941600949457079	0.00241774878217233	56	39	0.000292480398809417	0.0564788385867452
t116085	breastfed_child	nonexclusive	0.00979772268838637	0.00253523595271675	56	30	0.000321424284640014	0.0564788385867452
t1316410	antibiotic_exposure	yes	-0.0161884619494481	0.00447942424822842	56	39	0.00069951465113988	0.107550377612757
t624	breastfed_child	nonexclusive	0.0207445388515114	0.00588448583089494	56	35	0.000915594643349244	0.125131267924397
t1839799	antibiotic_exposure	yes	-0.0157933297038561	0.00459671809997846	56	50	0.00119751407366565	0.147294231060874
t622	breastfed_child	nonexclusive	0.0107811621180143	0.00319794825185358	56	45	0.00145000779977264	0.159237049309565
t1636603	birth_weight	birth_weight	0.0111476892436489	0.00335713177682751	56	24	0.00168299320408483	0.159237049309565
t2545797	birth_weight	birth_weight	0.0100120316237921	0.00299655098520584	56	20	0.00158436236142804	0.159237049309565
t70346	birth_weight	birth_weight	0.0151622262958536	0.00465782709358373	56	33	0.00203626055950228	0.178063194272915
t43765	age_at_first_dose	age_at_first_dose	-0.00400499178823294	0.00123878697145573	56	34	0.00217150236918189	0.178063194272915
t1304	antibiotic_exposure	yes	-0.056826331212574	0.0183242601387024	56	56	0.0031650641404189	0.195643553492447
t1358	antibiotic_exposure	yes	-0.00164622432537571	0.000520790025433696	56	42	0.0026701741003081	0.195643553492447
t1134687	breastfed_child	nonexclusive	0.0128209316875585	0.00413664709567832	56	39	0.00318119599174711	0.195643553492447
t1623	breastfed_child	nonexclusive	0.00776968791543576	0.00248757680431983	56	17	0.00297188181133236	0.195643553492447
t756892	birth_weight	birth_weight	0.0232141862075993	0.00747454548459501	56	34	0.00312405846639776	0.195643553492447
