feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
t371601	IgA	IgA	0.00510893102816673	0.0018471905407136	149	60	0.00640754174573977	0.261641287951041
t158836	IgA	IgA	-0.00361591909924754	0.00124818157806802	149	125	0.00434448199548188	0.261641287951041
t2610896	IgA	IgA	0.00202333350422442	0.000692764226153808	149	144	0.00404401538491162	0.261641287951041
t1590	IgA	IgA	-0.00242349543658552	0.000812076375751854	149	84	0.00332934473559979	0.261641287951041
t2785531	IgA	IgA	0.00134797926779094	0.000472576621309089	149	34	0.00496469806405452	0.261641287951041
t28025	IgA	IgA	0.000348119155652878	0.000123232043797003	149	141	0.00538685930393263	0.261641287951041
t1316412	IgA	IgA	-0.00838265673284706	0.0034551492056782	149	147	0.0164717241131562	0.269038160514885
t1316411	IgA	IgA	-0.00676656768717271	0.00270175024139192	149	147	0.0133535268141989	0.269038160514885
t1596	IgA	IgA	-0.00905644241224555	0.00363449162395977	149	84	0.0138202693832421	0.269038160514885
t2107999	IgA	IgA	-0.0089951831876972	0.00336853384295504	149	72	0.00843036143153558	0.269038160514885
t2690380	IgA	IgA	-0.00230054950182053	0.000948223523989662	149	59	0.0164702674092783	0.269038160514885
t1316408	IgA	IgA	0.00168087643922854	0.000672443992713249	149	145	0.0135303336971515	0.269038160514885
t208962	IgA	IgA	-0.000562304638772515	0.000211980947702999	149	121	0.00886450726967783	0.269038160514885
t1796613	IgA	IgA	0.000715434174348593	0.000291822825352493	149	33	0.0153939939665092	0.269038160514885
t1598	IgA	IgA	-0.000654884813490951	0.000254275566993082	149	82	0.0109963200683274	0.269038160514885
t1686	IgA	IgA	0.00714807028952375	0.00322509298391147	149	149	0.0282010500414923	0.292811904211354
t1308	IgA	IgA	-0.0020014819281807	0.000869269842001595	149	148	0.0227112959977621	0.292811904211354
t2162637	IgA	IgA	0.00308510409846421	0.00144028395524889	149	22	0.0338401761914731	0.292811904211354
t1318	IgA	IgA	0.00159653131227172	0.000684890607914885	149	146	0.0211083795442523	0.292811904211354
t1280	IgA	IgA	0.00205411504233753	0.000945881109690319	149	135	0.0314865192893351	0.292811904211354
t1335	IgA	IgA	-0.00105265683655689	0.000509646463399771	149	148	0.0406351214007593	0.292811904211354
t2003188	IgA	IgA	0.00198073951995905	0.000895028281479159	149	63	0.0284358895469202	0.292811904211354
t470	IgA	IgA	-0.000934379063095734	0.00042589395562955	149	60	0.0298112912924108	0.292811904211354
t2715212	IgA	IgA	0.000520872050227098	0.000245290187469503	149	41	0.0353870159140009	0.292811904211354
t33959	IgA	IgA	-0.000909762076518594	0.000419313478249722	149	68	0.03164043139083	0.292811904211354
t28111	IgA	IgA	0.000878839782307485	0.000386602263514384	149	49	0.0244606843317682	0.292811904211354
t410072	IgA	IgA	0.000765198736755141	0.000329393351321768	149	65	0.0215477002644475	0.292811904211354
t2650158	IgA	IgA	0.000704326245744094	0.000312854057342028	149	34	0.0258498593250397	0.292811904211354
t2755405	IgA	IgA	0.000622173320361549	0.000297479708473249	149	28	0.038204949817861	0.292811904211354
t39488	IgA	IgA	0.000652018676262173	0.00031223128885436	149	58	0.0384993528914217	0.292811904211354
t328812	IgA	IgA	0.00036355799989786	0.000158848891847249	149	26	0.0235215653159403	0.292811904211354
t1667168	IgA	IgA	0.000567310251909587	0.00027445075978259	149	35	0.040480981780864	0.292811904211354
t2650157	IgA	IgA	0.0004099349725463	0.000194491419032048	149	33	0.0367516056950069	0.292811904211354
t1561	IgA	IgA	0.0003972307000603	0.000191052154785942	149	30	0.0393385476172779	0.292811904211354
t28026	IgA	IgA	0.00402346550737671	0.00197212765776696	149	149	0.0431241039200615	0.301868727440431
t820	IgA	IgA	0.00323603974809826	0.00161644786856015	149	62	0.0471304082223602	0.305926235926699
t70346	IgA	IgA	0.000378101473483863	0.0001891435402345	149	17	0.0474497835314881	0.305926235926699
t1636603	IgA	IgA	0.000222777767393716	0.000110431911046661	149	9	0.0454810429431278	0.305926235926699
t40520	IgA	IgA	0.000554590202768923	0.000280780850125314	149	66	0.0501216725330001	0.314866917194488
t1613	IgA	IgA	-0.00479720285241245	0.00249847880518594	149	93	0.0567883366971937	0.323561453274708
t1496	IgA	IgA	0.00182272299840075	0.000934343202167603	149	106	0.0529819396072324	0.323561453274708
t1335613	IgA	IgA	0.000627192057164183	0.000323698053330521	149	41	0.054591142115002	0.323561453274708
t33035	IgA	IgA	0.000488417024100842	0.000254270736745647	149	97	0.0566858847989887	0.323561453274708
t550	IgA	IgA	-0.00576599688182887	0.00313542104714228	149	120	0.0679349320755151	0.335076526276314
t33039	IgA	IgA	0.0020169209297047	0.00107821786901924	149	59	0.0633877660006174	0.335076526276314
t2763022	IgA	IgA	0.00119630457693635	0.000658309581288449	149	30	0.0712174624667006	0.335076526276314
t1871022	IgA	IgA	0.000747170703454424	0.000399943660959657	149	42	0.063726035039243	0.335076526276314
t2528203	IgA	IgA	0.000487644680742207	0.000269557755185347	149	29	0.0724859424189578	0.335076526276314
t1639133	IgA	IgA	-0.000440427877082116	0.000241920824792119	149	54	0.070709820717044	0.335076526276314
t69966	IgA	IgA	-0.000487941007724002	0.000261236065841998	149	26	0.0637784575899268	0.335076526276314
t387090	IgA	IgA	0.000518549355159157	0.000285995657392168	149	34	0.0718507256503421	0.335076526276314
t84030	IgA	IgA	0.000262825991390612	0.000141246770391227	149	37	0.0647760168788465	0.335076526276314
t43765	IgA	IgA	9.65513507275445e-05	5.23103902587547e-05	149	37	0.0669416804928611	0.335076526276314
t28116	IgA	IgA	0.00368474735549241	0.00210019590655356	149	51	0.0814323128196856	0.351915686734861
t437897	IgA	IgA	0.00302674652384892	0.0017304629197259	149	71	0.0823615068662569	0.351915686734861
t1522	IgA	IgA	0.0013053203001536	0.000752127234757743	149	76	0.0847470429279871	0.351915686734861
t116085	IgA	IgA	0.000402817497192343	0.00022928195520989	149	48	0.0810228681655736	0.351915686734861
t34062	IgA	IgA	-0.00026019554449453	0.000149516270882206	149	59	0.0839080053399391	0.351915686734861
t2684658	IgA	IgA	-0.000369960372730391	0.000213118080406713	149	31	0.0846696209163612	0.351915686734861
t2585118	IgA	IgA	0.00053475473133509	0.000310980019314624	149	21	0.0876137100044909	0.357755982518338
t166486	IgA	IgA	0.000588570004242622	0.000345241045919961	149	79	0.0903425665663829	0.362851291946948
t102684	IgA	IgA	-0.00309345066618052	0.00183632088878998	149	125	0.0941893937204736	0.372200023572839
t150055	IgA	IgA	-0.00114774175404525	0.000688724325760606	149	101	0.0977482497099731	0.380132082205451
t1156433	IgA	IgA	0.000360697066858975	0.000218749611237457	149	138	0.101302834522659	0.387799913407056
t1260	IgA	IgA	0.000299922666991341	0.000183648770832413	149	116	0.104581358962893	0.394191276090903
t1492	IgA	IgA	0.00541452597955724	0.00337223023141448	149	50	0.110503173579839	0.410201174652431
t2109685	IgA	IgA	0.00115546905579025	0.00072649924135181	149	45	0.11387913811697	0.411857256681836
t28118	IgA	IgA	0.00136663314003912	0.000868341330353296	149	38	0.117673501909096	0.411857256681836
t2479767	IgA	IgA	0.000356175487350156	0.000225510620191303	149	65	0.116389673011233	0.411857256681836
t1499973	IgA	IgA	-0.000209077552238165	0.000132516208080399	149	116	0.116772417240616	0.411857256681836
t1683	IgA	IgA	0.000483682271764014	0.000315668752388799	149	147	0.127610969223892	0.440347710702162
t821	IgA	IgA	0.00576601028959885	0.00383960224066286	149	69	0.135314275698539	0.460294415521266
t2015795	IgA	IgA	0.000594646295695404	0.000397849423685761	149	26	0.137148948298173	0.460294415521266
t47770	IgA	IgA	0.000678111937339941	0.000461810975462175	149	47	0.144138828301427	0.477216390997967
t328813	IgA	IgA	0.00211426573203755	0.00145364581628565	149	15	0.147951464040563	0.478337145464513
t2382163	IgA	IgA	0.000365134085656529	0.000251313538835361	149	137	0.148382134919604	0.478337145464513
