"","tax_id","mean","sd","taxonomy","nonresponder_present","nonresponder_n","nonresponder_prev","nonresponder_mean","nonresponder_sd","responder_present","responder_n","responder_prev","responder_mean","responder_sd","fisher_p","fisher_padj","prev_diff","enriched_nonresponder","rf_rank","rf_top20","rf_n","fisher_col","rab.all","rab.win.0","rab.win.1","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_nonresponders","mean_rabund_responders","crossval_median","crossval_quartile_1","crossval_quartile_3"
"1","Abiotrophia",0.00895533378898231,0.0189254498239245,"Abiotrophia",12,195,6.2,0,0.1,3,77,3.9,0,0,0.567548268733203,1,2.3,TRUE,170,0,50,"ns",-1.31001906356914,-1.23674941883418,-1.48994981390963,-0.310677088275998,4.93215306732253,-0.0561972004514395,0.473011363729244,0.430553291891759,0.921020611381983,0.461741665800858,0.926304690266571,0.016,0.004,0.5,0.45,0.55
"2","Achromobacter",0.0159380723070647,0.0298855765674376,"Achromobacter",14,195,7.2,0,0.2,3,77,3.9,0,0,0.411501990891997,1,3.3,TRUE,148,0,50,"ns",-1.2895450015208,-1.21165758095673,-1.47570384985117,-0.375947489998651,5.23821920847797,-0.0585363294301621,0.465611686058868,0.402148398089276,0.921286988296434,0.426671069847413,0.920721290273106,0.032,0.007,0.5,0.45,0.55
"3","Acidovorax",0.0588461437238844,0.113452036183645,"Acidovorax",21,195,10.8,0,0.2,16,77,20.8,0.1,0.4,0.0478301522389785,0.763969649482633,-10,FALSE,58,0,50,"ns",-0.885690415646676,-0.962789899907691,-0.643038618850335,0.597487454423623,6.23875534243569,0.0830864131891537,0.455264759740806,0.270937160069439,0.881130126365883,0.3200819563557,0.907147529900118,0.034,0.098,0.5,0.45,0.55
"4","Acinetobacter",0.245740860561502,0.434163891622971,"Acinetobacter",190,195,97.4,5.6,9.4,74,77,96.1,4.7,5.7,0.691314385362284,1,1.30000000000001,TRUE,3,1,50,"ns",11.2299233045959,11.2223408700663,11.2518208920547,-0.21645524251445,2.9451876553671,-0.0554224936084575,0.469263542406497,0.213073052106504,0.912739246052726,0.377561148241775,0.948799816340293,5.706,4.724,0.5,0.45,0.55
"5","Actinomyces",0.0459717038127432,0.0924485795878514,"Actinomyces",37,195,19,0.1,0.6,8,77,10.4,0,0.2,0.103517032387842,0.8105373060387,8.6,TRUE,78,0,50,"ns",-0.80437496235783,-0.634804835340212,-1.16561834543657,-0.655908853356287,6.4636036241705,-0.0987187866195142,0.447555285229566,0.174514586287127,0.85561609434171,0.246861419896503,0.859292553218557,0.117,0.046,0.5,0.45,0.55
"6","Actinotalea",0.0420795927203989,0.0911334196792067,"Actinotalea",12,195,6.2,0,0,10,77,13,0,0.2,0.0824618130911721,0.8105373060387,-6.8,FALSE,83,0,50,"ns",-1.19158026600876,-1.25770040405151,-0.987825344588754,0.397879037184203,5.53608961627674,0.0664530438859578,0.467234733324476,0.307426813745061,0.885981287318204,0.427504461023898,0.909879733786089,0.006,0.048,0.5,0.45,0.55
"7","Aerococcus",0.0586178917071653,0.108218047202737,"Aerococcus",50,195,25.6,0.1,0.2,18,77,23.4,0.3,1.3,0.757491545366286,1,2.2,TRUE,59,0,50,"ns",-0.243007266915122,-0.127318659528726,-0.523397667538622,-0.312309641160534,7.4635437687316,-0.0378290606978343,0.476866883196434,0.632205629512174,0.959971494716683,0.525078088226782,0.948870242795315,0.065,0.284,0.5,0.45,0.55
"8","Aeromicrobium",0.022862484756989,0.0430560010460098,"Aeromicrobium",12,195,6.2,0,0.1,6,77,7.8,0,0.1,0.59754514468193,1,-1.6,FALSE,123,0,50,"ns",-1.2983173896163,-1.27951446097944,-1.34540714411046,-0.106349094785156,5.4516833601953,-0.0169482900045917,0.491883116910977,0.572687859038761,0.952085897922046,0.5412727485638,0.950631482577491,0.01,0.018,0.5,0.45,0.55
"9","Aeromonas",0.122352259098973,0.222444445192652,"Aeromonas",94,195,48.2,0.4,1.2,41,77,53.2,0.4,1.2,0.501822488168737,1,-5,FALSE,17,1,50,"ns",3.03601386033455,2.75149022431672,4.44975725050031,0.0910195618182232,8.60152275907977,0.0101175011522443,0.494015013207791,0.729311367812476,0.969661111148333,0.786666565738682,0.978591044397983,0.378,0.373,0.5,0.45,0.55
"10","Agathobacter",0.0198954341610041,0.0431273971439595,"Agathobacter",15,195,7.7,0.1,0.4,7,77,9.1,0,0.3,0.805274667695789,1,-1.4,FALSE,132,0,50,"ns",-1.15638932228204,-1.12104460639153,-1.22675595804373,-0.117622418040873,5.56206375679391,-0.016333114415263,0.489650974061501,0.567057323338981,0.945904584123312,0.532401217000286,0.93948649498739,0.069,0.048,0.5,0.45,0.55
