"","tax_id","mean","sd","taxonomy","nonresponder_present","nonresponder_n","nonresponder_prev","nonresponder_mean","nonresponder_sd","responder_present","responder_n","responder_prev","responder_mean","responder_sd","fisher_p","fisher_padj","prev_diff","enriched_nonresponder","rf_rank","rf_top20","rf_n","fisher_col","rab.all","rab.win.0","rab.win.1","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_nonresponders","mean_rabund_responders","crossval_median","crossval_quartile_1","crossval_quartile_3"
"1","Abiotrophia",0.0172930279408153,0.0350984741066612,"Abiotrophia",7,74,9.5,0,0.1,1,48,2.1,0,0,0.145834471191808,1,7.4,TRUE,134,0,48,"ns",-1.19095327837529,-0.927927521685262,-1.54907196121344,-0.713772686755599,5.10193914809118,-0.127031695770607,0.43540514213518,0.232572483994336,0.848858740414385,0.269455078417104,0.84277318724863,0.021,0.001,0.555555555555556,0.5,0.611111111111111
"2","Achromobacter",0.00952656801067305,0.0201714216683087,"Achromobacter",5,74,6.8,0,0.1,1,48,2.1,0,0,0.401525838120674,1,4.7,TRUE,166,0,48,"ns",-1.27275196382413,-1.13386958634092,-1.45435434382302,-0.513470170491676,5.17435258835864,-0.0851677959632966,0.452473958756829,0.403863841775318,0.889932017005785,0.434622950195966,0.882041697936958,0.036,0.002,0.555555555555556,0.5,0.611111111111111
"3","Acidovorax",0.0851122728018835,0.157501027518708,"Acidovorax",9,74,12.2,0.1,0.3,12,48,25,0.1,0.5,0.0863835841566347,0.907589426679068,-12.8,FALSE,33,0,48,"ns",-0.740285257065043,-0.871422526280021,-0.522794311212096,0.737926102616955,6.93888643898051,0.091520720589985,0.449397982878757,0.290374040013254,0.89108163378422,0.415181568622949,0.907653893384827,0.057,0.146,0.555555555555556,0.5,0.611111111111111
"4","Acinetobacter",0.237251587012939,0.421310562994522,"Acinetobacter",72,74,97.3,4,6.5,46,48,95.8,4.2,5.1,0.645745890823475,1,1.5,TRUE,2,1,48,"ns",10.9400800524408,10.8427471140056,11.206967316621,0.0149808044360027,2.92984963485798,0.00374271753678097,0.498861047846041,0.663565804171315,0.97030778589354,0.921640949005608,0.985275288042819,4.031,4.258,0.555555555555556,0.5,0.611111111111111
"5","Actinomyces",0.0362614617929339,0.0708526320764744,"Actinomyces",12,74,16.2,0.1,0.8,4,48,8.3,0,0,0.276298458327354,1,7.9,TRUE,82,0,48,"ns",-0.94018225470145,-0.704832598170243,-1.34013160603896,-0.77909288818164,6.19959742130208,-0.115281028066326,0.438008461343093,0.168773304953451,0.808935840857836,0.292400068809156,0.843862680719027,0.142,0.007,0.555555555555556,0.5,0.611111111111111
"6","Actinotalea",0.0241500537882405,0.0481387335906063,"Actinotalea",4,74,5.4,0,0,6,48,12.5,0.1,0.3,0.189130579769754,1,-7.1,FALSE,112,0,48,"ns",-1.07556785582705,-1.07951773934912,-1.06483019188922,0.21124925307355,5.53658323856473,0.0368071897037574,0.479492187681396,0.49715082350262,0.928922256261097,0.556651573648249,0.933387100158281,0.005,0.062,0.555555555555556,0.5,0.611111111111111
"7","Aerococcus",0.094783843100067,0.1784127219366,"Aerococcus",16,74,21.6,0,0.2,11,48,22.9,0.3,1.3,1,1,-1.3,FALSE,30,0,48,"ns",-0.391595519468705,-0.224503732520711,-0.713576583472319,-0.3784611581497,7.33961218864089,-0.0477936761472814,0.472827855756275,0.69923429617644,0.968725426309284,0.595718884580675,0.948068210321488,0.046,0.28,0.555555555555556,0.5,0.611111111111111
"8","Aeromicrobium",0.0142742422081748,0.0331697460031634,"Aeromicrobium",7,74,9.5,0,0.1,3,48,6.2,0,0,0.738458331868572,1,3.3,TRUE,147,0,48,"ns",-1.14735892337739,-1.02459379960455,-1.34921636298725,-0.344874739819333,5.41772419471783,-0.059673983184558,0.466471354464073,0.461681124515717,0.930290380962598,0.45947747658168,0.915109364213805,0.013,0.007,0.555555555555556,0.5,0.611111111111111
"9","Aeromonas",0.113130029869237,0.213375580945212,"Aeromonas",31,74,41.9,0.2,0.5,25,48,52.1,0.4,1.4,0.352588329760183,1,-10.2,FALSE,21,0,48,"ns",2.0991515617845,1.6159833102525,3.04277780652655,0.77469878761003,8.46429672109027,0.0880500511786138,0.456705729551857,0.45539641185085,0.9471430792294,0.428413413923896,0.932902159731465,0.191,0.43,0.555555555555556,0.5,0.611111111111111
"10","Agathobacter",0.0125551746917986,0.0237956504964336,"Agathobacter",5,74,6.8,0.1,0.4,4,48,8.3,0,0.1,0.737295924454655,1,-1.5,FALSE,152,0,48,"ns",-1.13512749344948,-1.03535849387318,-1.31118211731203,-0.304204906545429,5.52661337613947,-0.0481550337577597,0.472656250242178,0.567907325083706,0.944440035030977,0.554419971964727,0.927508657054428,0.074,0.026,0.555555555555556,0.5,0.611111111111111
"11","Alishewanella",0.102033415080467,0.1841249734837,"Alishewanella",28,74,37.8,0.2,0.4,20,48,41.7,0.2,0.6,0.70729513691555,1,-3.90000000000001,FALSE,26,0,48,"ns",0.871680775014949,0.890507543014758,0.836842713392305,0.164341048599729,8.26144635483592,0.0179479756428095,0.489098600812159,0.735260869510163,0.971666721540311,0.729244176952876,0.966285950967254,0.152,0.186,0.555555555555556,0.5,0.611111111111111
"12","Alloiococcus",0.0167114336453868,0.0332219255407374,"Alloiococcus",6,74,8.1,0,0.1,1,48,2.1,0,0,0.243317194701953,1,6,TRUE,137,0,48,"ns",-1.3182023441124,-1.08914555932201,-1.67688978433746,-0.691067427308361,5.06094030810174,-0.115374547165692,0.437174479730335,0.356688614412489,0.884160338583259,0.345889868382876,0.854569931909705,0.01,0.006,0.555555555555556,0.5,0.611111111111111
"13","Alloprevotella",0.0138611922576733,0.0268494359627235,"Alloprevotella",4,74,5.4,0,0.1,4,48,8.3,0,0,0.710644786355851,1,-2.9,FALSE,149,0,48,"ns",-1.21377852162593,-1.14063620390099,-1.32357507673155,-0.138187905116883,5.25912600308039,-0.0272962702116517,0.485351562629461,0.581783446282953,0.951712598674621,0.529529870660139,0.929680677321187,0.018,0.008,0.555555555555556,0.5,0.611111111111111
"14","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",0.0379286612331514,0.0786352245212848,"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",15,74,20.3,0.1,0.4,8,48,16.7,0.1,0.3,0.81315263716955,1,3.6,TRUE,79,0,48,"ns",-0.587149048895782,-0.410698263300919,-0.847695695389836,-0.390730935080002,6.98186292333446,-0.0564108729478504,0.46534331303103,0.475627604685199,0.944453233682593,0.468525927934657,0.916864323399728,0.111,0.079,0.555555555555556,0.5,0.611111111111111
"15","Altererythrobacter",0.0169367457867968,0.0314804884399982,"Altererythrobacter",6,74,8.1,0,0.3,4,48,8.3,0.1,0.4,1,1,-0.200000000000001,FALSE,136,0,48,"ns",-1.17004685981172,-1.04919815447335,-1.36919965726459,-0.31785760383145,5.56823523624256,-0.051311037048801,0.47363281273348,0.582949039024348,0.951821620314596,0.509141032024355,0.917610069405682,0.038,0.072,0.555555555555556,0.5,0.611111111111111
"16","Amaricoccus",0.00705202492240917,0.0158977594911941,"Amaricoccus",4,74,5.4,0,0,2,48,4.2,0,0,1,1,1.2,TRUE,176,0,48,"ns",-1.28129488534357,-1.1637408662335,-1.45128642633041,-0.33003952146975,4.85359812039235,-0.055523474330146,0.472827855756275,0.505701793425568,0.923027379498378,0.486332115289132,0.911222276028802,0.004,0.007,0.555555555555556,0.5,0.611111111111111
"17","Anaerococcus",0.0680850594412401,0.122161139245286,"Anaerococcus",23,74,31.1,0.4,1.2,15,48,31.2,0.2,0.4,1,1,-0.0999999999999979,FALSE,48,0,48,"ns",0.194992905909968,0.341083573593393,-0.0442362316133291,-0.371560864691341,9.04143177843994,-0.0419100366071229,0.474129515360701,0.651913285195942,0.962248956128383,0.604525349654624,0.948040875621761,0.382,0.182,0.555555555555556,0.5,0.611111111111111
"18","Anoxybacillus",0.0137070153522086,0.0277125617417865,"Anoxybacillus",3,74,4.1,0,0,3,48,6.2,0.1,0.4,0.678904290981621,1,-2.1,FALSE,151,0,48,"ns",-1.35062726127499,-1.30526622236769,-1.44377821942649,-0.00137249510664095,5.24662143042719,-0.000199830915850203,0.5,0.576004133447997,0.946635898033974,0.536436890486162,0.925373315330072,0.005,0.095,0.555555555555556,0.5,0.611111111111111
"19","Aquabacterium",0.0431275155154246,0.0871882960449751,"Aquabacterium",11,74,14.9,0,0.1,3,48,6.2,0,0,0.243986822778913,1,8.7,TRUE,69,0,48,"ns",-0.999155413677947,-0.769887057295197,-1.34742076471888,-0.756393516319351,5.46842751409901,-0.12327675351675,0.440104167203266,0.2508168975825,0.84862953371996,0.317452174714057,0.861541193802757,0.028,0.002,0.555555555555556,0.5,0.611111111111111
"20","Atopobium",0.00874209338407317,0.0202101129460048,"Atopobium",4,74,5.4,0,0.1,1,48,2.1,0,0.1,0.647246967557274,1,3.3,TRUE,168,0,48,"ns",-1.34280346007452,-1.22524809316912,-1.51640054236579,-0.386633506400946,4.88001030938418,-0.0686202877536415,0.465017898129941,0.466970397355169,0.91870138196096,0.461267322606418,0.91302247646325,0.017,0.012,0.555555555555556,0.5,0.611111111111111
"21","Bacillus",0.126070342285219,0.238437422643867,"Bacillus",16,74,21.6,0.1,0.4,18,48,37.5,0.2,0.5,0.0652038976787654,0.892791829755403,-15.9,FALSE,18,1,48,"ns",-0.0262515829472063,-0.213156061599561,0.448269429913722,1.00608085002245,7.84745192264359,0.125754468175021,0.438802083881949,0.277644853400802,0.889125121174574,0.325131631092615,0.890584838050875,0.108,0.165,0.555555555555556,0.5,0.611111111111111
"22","Bacteroides",0.0138041228469181,0.0269997748556377,"Bacteroides",5,74,6.8,0,0,4,48,8.3,0,0.1,0.737295924454655,1,-1.5,FALSE,150,0,48,"ns",-1.19312163341573,-1.11620377176953,-1.32533988295981,-0.126347578862849,5.37983836188117,-0.0246817650006923,0.486820696504277,0.561113239949769,0.953691483043764,0.53653852414676,0.92777587842531,0.008,0.022,0.555555555555556,0.5,0.611111111111111
"23","Bergeyella",0.0753447961132229,0.146288596809793,"Bergeyella",18,74,24.3,0.1,0.2,16,48,33.3,0.2,0.3,0.306264215061972,1,-9,FALSE,42,0,48,"ns",-0.0817648170976533,-0.186832426663941,0.133649041794451,0.364972338409892,8.77984051765114,0.0408796547633431,0.475585937716099,0.530025354422753,0.950795372142094,0.558488989549309,0.946243106844803,0.099,0.157,0.555555555555556,0.5,0.611111111111111
"24","Bifidobacterium",0.17751745719374,0.322565225865559,"Bifidobacterium",64,74,86.5,1.7,2.8,42,48,87.5,2.3,3.3,1,1,-1,FALSE,11,1,48,"ns",9.61697888803141,9.27362455617548,10.1084525375842,0.480438772276868,4.54483890704671,0.0824955787052305,0.442564269957164,0.563512651696508,0.961335031859813,0.366734715048618,0.932452166184039,1.702,2.323,0.555555555555556,0.5,0.611111111111111
"25","Blastocatella",0.0218444440580069,0.0408287121537402,"Blastocatella",4,74,5.4,0,0.1,6,48,12.5,0.2,0.9,0.189130579769754,1,-7.1,FALSE,116,0,48,"ns",-1.21199304878472,-1.22816226323353,-1.18389892213768,0.186497462835002,5.80040112016136,0.0294248326751923,0.483072916816309,0.519849271326478,0.940735923596494,0.510245869635137,0.930111830737195,0.031,0.165,0.555555555555556,0.5,0.611111111111111
"26","Blastococcus",0.0371120720889242,0.0739591909590743,"Blastococcus",6,74,8.1,0.1,0.9,7,48,14.6,0,0.1,0.36816673410468,1,-6.5,FALSE,81,0,48,"ns",-1.08313815873065,-1.07101984678376,-1.11482627290976,-0.0264811450811306,5.83781226808902,-0.00386032447347024,0.498046875017246,0.585231471407797,0.961386372239761,0.52073021786659,0.935685650899876,0.129,0.038,0.555555555555556,0.5,0.611111111111111
"27","Blautia",0.109310262167,0.209736712610003,"Blautia",9,74,12.2,0,0,12,48,25,0.1,0.1,0.0863835841566347,0.907589426679068,-12.8,FALSE,22,0,48,"ns",-0.639449805759156,-0.707783712563613,-0.485137113648557,0.582295783720514,6.62735739688491,0.0865883517453757,0.457207940504066,0.356410622667849,0.903474806925368,0.42936892113183,0.91262172070409,0.012,0.057,0.555555555555556,0.5,0.611111111111111
"28","Bounagaea",0.043293187378914,0.0803633652085938,"Bounagaea",10,74,13.5,0,0.2,9,48,18.8,0,0.1,0.453826363979941,1,-5.3,FALSE,68,0,48,"ns",-0.862222198803106,-0.891329075605614,-0.813694378012757,0.265529777860634,6.64678389516083,0.0399377879175163,0.480794271003177,0.576647425610701,0.950519708993904,0.553921392991805,0.938945378914707,0.041,0.038,0.555555555555556,0.5,0.611111111111111
"29","Brachybacterium",0.0802692012255931,0.143117193587258,"Brachybacterium",29,74,39.2,0.2,0.7,21,48,43.8,0.2,0.4,0.70699006318845,1,-4.59999999999999,FALSE,38,0,48,"ns",1.12948521252764,0.937235025639776,1.50593201652763,-0.0201552273512728,8.69562645556478,-0.00236660741435593,0.498697916678164,0.745684597782207,0.973414911984484,0.760496539110602,0.973132880466109,0.251,0.188,0.555555555555556,0.5,0.611111111111111
"30","Bradyrhizobium",0.0689619553303273,0.132722435587305,"Bradyrhizobium",20,74,27,0.4,1.1,8,48,16.7,0.2,0.8,0.270311709070449,1,10.3,TRUE,47,0,48,"ns",-0.58670037705104,-0.245012180691564,-1.03653133099617,-1.04913873751387,8.25018347856002,-0.121342835532667,0.431174748422533,0.190829970373248,0.865722584467024,0.267065338940153,0.859618983578976,0.351,0.174,0.555555555555556,0.5,0.611111111111111
"31","Brevibacillus",0.010445012105316,0.0196851926340933,"Brevibacillus",4,74,5.4,0,0.1,2,48,4.2,0.1,0.3,1,1,1.2,TRUE,161,0,48,"ns",-1.354781825836,-1.19249464911967,-1.5902517713218,-0.343041808939899,5.13933639836473,-0.0586970072462188,0.4651692711424,0.536923687413842,0.944922144314838,0.461542868083339,0.907310005990371,0.017,0.058,0.555555555555556,0.5,0.611111111111111
"32","Brevibacterium",0.1221803104304,0.231144783387529,"Brevibacterium",13,74,17.6,0,0.2,15,48,31.2,0.1,0.2,0.121858158269471,1,-13.6,FALSE,19,1,48,"ns",-0.398673005789245,-0.583068161038055,-0.0557540888528045,0.871795605826823,7.08946332694934,0.117966306083577,0.438984706046085,0.290123074503507,0.885366330640589,0.356573239106068,0.884501396826547,0.047,0.069,0.555555555555556,0.5,0.611111111111111
"33","Brevundimonas",0.0676435495481334,0.123933927208506,"Brevundimonas",21,74,28.4,0.2,0.8,14,48,29.2,0.2,0.4,1,1,-0.800000000000001,FALSE,49,0,48,"ns",0.0717754877397789,0.22842183877587,-0.209341624355769,-0.164671843251197,8.53605571386247,-0.0203792290887804,0.487471526306528,0.705938640313138,0.969566179678017,0.65012241694975,0.952708935379978,0.158,0.178,0.555555555555556,0.5,0.611111111111111
