"","tax_id","mean","sd","taxonomy","nonresponder_present","nonresponder_n","nonresponder_prev","nonresponder_mean","nonresponder_sd","responder_present","responder_n","responder_prev","responder_mean","responder_sd","fisher_p","fisher_padj","prev_diff","enriched_nonresponder","rf_rank","rf_top20","rf_n","fisher_col","rab.all","rab.win.0","rab.win.1","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_nonresponders","mean_rabund_responders","crossval_median","crossval_quartile_1","crossval_quartile_3"
"1","Achromobacter",0.0278464018075283,0.0617672445384183,"Achromobacter",14,177,7.9,0,0.2,4,68,5.9,0,0.1,0.785898884673503,0.993489258948441,2,TRUE,104,0,50,"ns",-1.34201964208233,-1.37492500965358,-1.27558474687791,0.0715742078266288,5.30608524684548,0.0119523852242501,0.492647058855888,0.510365930556946,0.879973412747042,0.509561274778643,0.879088418078892,0.035,0.019,0.55,0.45,0.6125
"2","Acidovorax",0.0592712918921846,0.1089312497226,"Acidovorax",30,177,16.9,0.1,0.3,14,68,20.6,0.1,0.4,0.57742610627447,0.982814507649504,-3.7,FALSE,58,0,50,"ns",-0.853063270380511,-0.913779597612333,-0.71614858631127,0.385258944356773,7.10667661347907,0.0461164194107642,0.474724264817378,0.46737919741731,0.879945943462264,0.509222512622302,0.891161603043317,0.077,0.134,0.55,0.45,0.6125
"3","Acinetobacter",0.226462228991683,0.402976248133071,"Acinetobacter",171,177,96.6,7,10,65,68,95.6,7.6,10.2,0.711197419663101,0.982814507649504,1,TRUE,8,1,50,"ns",11.3870782675794,11.4594805185612,11.2069628132615,-0.190518891906517,3.42350351913561,-0.0410723378199064,0.47265625012067,0.627089290943593,0.92871672680467,0.524181312235582,0.904862201516598,7.207,7.677,0.55,0.45,0.6125
"4","Actinomyces",0.0657604422876244,0.123257884018075,"Actinomyces",38,177,21.5,0.5,2,14,68,20.6,0.4,1.8,1,1,0.899999999999999,TRUE,49,0,50,"ns",-0.711536022298358,-0.710229946722139,-0.713407641954425,-0.0289811861554092,8.06358868497307,-0.00367549924203211,0.498966230190625,0.685300982331424,0.93311617692891,0.619013254287005,0.916577772237669,0.455,0.386,0.55,0.45,0.6125
"5","Actinotalea",0.011452215402539,0.0239756341781417,"Actinotalea",9,177,5.1,0,0.3,2,68,2.9,0,0.3,0.732209291492517,0.982814507649504,2.2,TRUE,146,0,50,"ns",-1.49303863408685,-1.48978245778845,-1.49985370481684,-0.179391968486861,4.89975756728309,-0.0276893895309552,0.484033999610835,0.558002070241733,0.895898142654893,0.507364670457046,0.887077621309716,0.047,0.042,0.55,0.45,0.6125
"6","Aerococcus",0.0652273658726892,0.128904303678111,"Aerococcus",37,177,20.9,0.1,0.4,8,68,11.8,0.1,0.4,0.139377779857757,0.739118709537361,9.1,TRUE,52,0,50,"ns",-0.758645276314081,-0.590460745813752,-1.11333015097945,-0.683463537294541,6.75853797898146,-0.0955220967856358,0.443142660487647,0.2674315473893,0.778213651776944,0.293868340537792,0.79842601472694,0.101,0.077,0.55,0.45,0.6125
"7","Aeromicrobium",0.013167170466888,0.0277281494204723,"Aeromicrobium",9,177,5.1,0,0.2,2,68,2.9,0.1,0.5,0.732209291492517,0.982814507649504,2.2,TRUE,142,0,50,"ns",-1.46642357626409,-1.43345618729243,-1.55023234429723,-0.12542966908764,4.99014749949549,-0.019914371311887,0.488511029462341,0.574822256158659,0.910067630403236,0.534597535644506,0.889308528573785,0.028,0.078,0.55,0.45,0.6125
"8","Aeromonas",0.156701505318639,0.285955896245702,"Aeromonas",84,177,47.5,0.4,1.2,24,68,35.3,0.3,1,0.113619954369436,0.705721144279463,12.2,TRUE,14,1,50,"ns",1.39063841245813,1.95049740452262,0.378529507379028,-1.13393196036912,8.8932809073279,-0.131634119047086,0.437500000279357,0.118844528021934,0.719006556766348,0.130969662288854,0.752858909468669,0.455,0.312,0.55,0.45,0.6125
"9","Agathobacter",0.0277918995042572,0.0523869288514811,"Agathobacter",11,177,6.2,0,0.2,6,68,8.8,0.1,0.4,0.574460516804035,0.982814507649504,-2.6,FALSE,107,0,50,"ns",-1.36794872841833,-1.40292546985673,-1.25419235071161,0.187567979453529,5.45065955418219,0.0299089548138637,0.483226103015063,0.607285343227413,0.902732460973416,0.56900607315311,0.894707121936564,0.036,0.058,0.55,0.45,0.6125
"10","Alishewanella",0.0924165265642238,0.167297074507386,"Alishewanella",57,177,32.2,0.2,0.7,17,68,25,1,6.2,0.351178668292446,0.904731484414437,7.2,TRUE,27,0,50,"ns",-0.0486523074191743,0.105445429948041,-0.391660020085917,-0.49360737760155,8.72637891795173,-0.0564838814997669,0.468182862534248,0.602556765204757,0.91533314401357,0.514798295497193,0.893510755390926,0.254,0.978,0.55,0.45,0.6125
"11","Alloprevotella",0.0294846039745556,0.0577925428050802,"Alloprevotella",17,177,9.6,0.2,1.6,7,68,10.3,0.2,0.7,0.815336173642923,0.993489258948441,-0.700000000000001,FALSE,100,0,50,"ns",-1.2198395503185,-1.27380534375059,-1.09144731496943,0.173282275476684,6.08969383662842,0.0244753473498604,0.483344819737928,0.601996052954163,0.907004468482549,0.541862365689632,0.890708718557076,0.233,0.173,0.55,0.45,0.6125
"12","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",0.0649351034611947,0.124997869771827,"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",44,177,24.9,0.3,1.7,14,68,20.6,0.2,0.6,0.614791960310325,0.982814507649504,4.3,TRUE,53,0,50,"ns",-0.491108925399224,-0.432121821258372,-0.650403569505801,-0.180818817853615,8.22838443079257,-0.0203383825701092,0.487591911819333,0.653594034208159,0.922558278906977,0.587491952470379,0.91235522534704,0.272,0.241,0.55,0.45,0.6125
"13","Altererythrobacter",0.0227923861154274,0.0425044240549871,"Altererythrobacter",10,177,5.6,0,0.2,6,68,8.8,0,0.1,0.391439378340921,0.944425166790794,-3.2,FALSE,114,0,50,"ns",-1.39962520994858,-1.46284323174948,-1.22829374192255,0.322422753781591,5.5113936582067,0.0512541255276177,0.469898897191747,0.554192870518939,0.887988494846951,0.521325017404576,0.875705543131569,0.041,0.025,0.55,0.45,0.6125
"14","Anaerococcus",0.0655913644890948,0.117663952498884,"Anaerococcus",47,177,26.6,0.2,0.6,17,68,25,0.3,1.1,0.871873975073635,1,1.6,TRUE,51,0,50,"ns",-0.349419764649874,-0.300905818253407,-0.447175107541103,-0.301857072771051,8.51492837494065,-0.0346232911627253,0.481617647139813,0.672300140007609,0.92572059388007,0.607426641216686,0.908824647375295,0.232,0.297,0.55,0.45,0.6125
"15","Anoxybacillus",0.0199673208913803,0.0418425237197538,"Anoxybacillus",11,177,6.2,0.1,1.1,2,68,2.9,0,0.2,0.52448526058397,0.982814507649504,3.3,TRUE,126,0,50,"ns",-1.46295555674193,-1.44746978319636,-1.49968214908372,-0.0422372152647545,5.06516523613061,-0.00526120935987381,0.496209510698959,0.467041792852169,0.867279539734573,0.446682854978046,0.856851305889779,0.145,0.026,0.55,0.45,0.6125
"16","Aquabacterium",0.0420868935002453,0.0809440768330989,"Aquabacterium",11,177,6.2,0,0.1,6,68,8.8,0.1,0.4,0.574460516804035,0.982814507649504,-2.6,FALSE,82,0,50,"ns",-1.41245571928515,-1.46363896691927,-1.27585733490645,0.211380352133627,5.62299849996809,0.0318063870460237,0.481847426550563,0.431287849395771,0.847609158407159,0.500620075683657,0.87748271994433,0.022,0.094,0.55,0.45,0.6125
"17","Atopobium",0.0680045939052299,0.134761886883211,"Atopobium",23,177,13,0.2,0.8,12,68,17.6,0.1,0.4,0.414776965710053,0.955243921029213,-4.6,FALSE,46,0,50,"ns",-1.07895218550116,-1.17124899416653,-0.854655604553368,0.464486296147706,7.43186556681594,0.0558053628909408,0.468979779548777,0.548487960748964,0.900353316420643,0.494137015528678,0.883561153013607,0.215,0.146,0.55,0.45,0.6125
