"","tax_id","mean","sd","taxonomy","nonresponder_present","nonresponder_n","nonresponder_prev","nonresponder_mean","nonresponder_sd","responder_present","responder_n","responder_prev","responder_mean","responder_sd","fisher_p","fisher_padj","prev_diff","enriched_nonresponder","rf_rank","rf_top20","rf_n","fisher_col","rab.all","rab.win.0","rab.win.1","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_nonresponders","mean_rabund_responders","crossval_median","crossval_quartile_1","crossval_quartile_3"
"1","Achromobacter",0.0162835720716314,0.0321673546916336,"Achromobacter",6,90,6.7,0,0.2,3,42,7.1,0,0.1,1,1,-0.399999999999999,FALSE,125,0,42,"ns",-1.44096178450888,-1.4310683282609,-1.46955370554768,-0.117923130642445,5.3785527100641,-0.0194956671676755,0.491260691807705,0.551725470665041,0.922215921333232,0.533902104662772,0.916720095255407,0.029,0.016,0.5,0.431066176470588,0.588235294117647
"2","Acidovorax",0.0307072966142224,0.0579207492479967,"Acidovorax",13,90,14.4,0.1,0.3,6,42,14.3,0,0.1,1,1,0.0999999999999996,TRUE,83,0,42,"ns",-1.093523801515,-1.01639547882528,-1.26137036511482,-0.233717970442256,6.17129474106832,-0.0342802106215709,0.481219784523179,0.569407662035835,0.925361897523818,0.564253997290376,0.932302526862486,0.066,0.035,0.5,0.431066176470588,0.588235294117647
"3","Acinetobacter",0.240928184563137,0.428828085551095,"Acinetobacter",85,90,94.4,8.1,11.8,42,42,100,6.7,8.6,0.177401270174881,0.866975745371697,-5.59999999999999,FALSE,1,1,42,"ns",11.4325149043143,11.3995684626585,11.5097093819266,0.157590372040368,2.8167361637587,0.038393068681811,0.472842262218912,0.317493784335729,0.895237915970063,0.629600698336789,0.945293653065704,8.246,6.865,0.5,0.431066176470588,0.588235294117647
"4","Actinomyces",0.112618991934584,0.219576911359831,"Actinomyces",14,90,15.6,0.4,2.1,14,42,33.3,0.5,1.8,0.0241457816232336,0.735705788708627,-17.7,FALSE,22,0,42,"ns",-0.76884752622701,-0.969049825615241,-0.233765395922153,1.25044836418238,8.81822030374921,0.139944378661908,0.425223215167881,0.148327061352285,0.776472013569388,0.271327140888901,0.842827067708592,0.397,0.549,0.5,0.431066176470588,0.588235294117647
"5","Actinotalea",0.00973891129126372,0.024524023747127,"Actinotalea",6,90,6.7,0.1,0.3,0,42,0,0,0,0.176058452247147,0.866975745371697,6.7,TRUE,146,0,42,"ns",-1.55610153190957,-1.3942424104309,-1.86681551794531,-0.605553505628246,4.95628908770805,-0.106760275155761,0.444031239031799,0.258410116621224,0.788219817606963,0.338398980995695,0.821578889465572,0.058,0,0.5,0.431066176470588,0.588235294117647
"6","Aerococcus",0.0600518546339876,0.125599788335528,"Aerococcus",23,90,25.6,0.1,0.5,6,42,14.3,0.1,0.2,0.178988540979963,0.866975745371697,11.3,TRUE,44,0,42,"ns",-0.512602765257665,-0.122636625831962,-1.18032725442871,-1.31453303144931,7.11331569155167,-0.174307974891377,0.405727037199424,0.154578496901148,0.785742244442773,0.158254941626908,0.780996788727167,0.127,0.057,0.5,0.431066176470588,0.588235294117647
"7","Aeromicrobium",0.00356767261870983,0.00854035721741297,"Aeromicrobium",5,90,5.6,0.1,0.4,1,42,2.4,0,0.1,0.663978654142119,1,3.2,TRUE,155,0,42,"ns",-1.53103779561396,-1.45741796495695,-1.65727370205689,-0.277573256318318,5.00793906330735,-0.0466328478240151,0.4743303574397,0.45072174623731,0.892973502520735,0.475456049978504,0.90657311839329,0.067,0.019,0.5,0.431066176470588,0.588235294117647
"8","Aeromonas",0.137777616491204,0.25948330722771,"Aeromonas",41,90,45.6,0.5,1.5,22,42,52.4,0.4,0.6,0.57499485756081,1,-6.8,FALSE,16,1,42,"ns",2.03870813124345,1.77524724971105,4.9304079126346,0.310292448117807,9.12550790748717,0.0316904445162926,0.481770833543859,0.662240056903656,0.944486872538521,0.683250978583086,0.946485458617585,0.485,0.37,0.5,0.431066176470588,0.588235294117647
"9","Agathobacter",0.015530961231886,0.0292786266095653,"Agathobacter",8,90,8.9,0,0,3,42,7.1,0,0,1,1,1.8,TRUE,129,0,42,"ns",-1.28043578684704,-1.17152456942967,-1.49351975347364,-0.291085815011852,5.41819402426741,-0.0504055509691462,0.466145833725588,0.540341647889606,0.916279639795706,0.474397911534213,0.913082193820673,0.009,0.011,0.5,0.431066176470588,0.588235294117647
"10","Alishewanella",0.0999577531977807,0.183217306017727,"Alishewanella",28,90,31.1,0.4,0.9,18,42,42.9,0.2,0.6,0.2394958591499,0.913138739968631,-11.8,FALSE,25,0,42,"ns",0.306491400221975,0.193353926983555,0.699616502510308,0.64669886228489,8.93850255922513,0.0721227526301694,0.466344366324935,0.512483581383081,0.917944808896347,0.568492859322502,0.936413738873294,0.357,0.226,0.5,0.431066176470588,0.588235294117647
"11","Alloprevotella",0.0490054238459087,0.0932110710881252,"Alloprevotella",10,90,11.1,0.2,1.8,6,42,14.3,0.4,2,0.58067946481004,1,-3.2,FALSE,54,0,42,"ns",-1.16719353413633,-1.08607846809448,-1.32164157477426,0.0404421097723899,6.60388615440379,0.00491876836994991,0.495351431812597,0.551146754149231,0.923600157936206,0.580248646187476,0.933424950301454,0.202,0.447,0.5,0.431066176470588,0.588235294117647
