feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
t1496	birth_weight	birth_weight	-0.00820839614324094	0.00207868293853215	47	42	0.000301786957965097	0.129768391924992
t28901	antibiotic_exposure	yes	0.0219691930494749	0.00634534095822046	47	44	0.00126637080089541	0.137635188602768
t202956	birth_weight	birth_weight	0.073427741677816	0.0220202628047402	47	43	0.00182114208459221	0.137635188602768
t545	breastfed_child	nonexclusive	0.0273888637937099	0.00763469575404176	47	43	0.000882006462258844	0.137635188602768
t143361	birth_weight	birth_weight	-0.00351486952425068	0.00106006789087131	47	11	0.00192049100375956	0.137635188602768
t1464	birth_weight	birth_weight	-0.006110366256947	0.00180113199100855	47	5	0.00154544007547794	0.137635188602768
