feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
g182	breastfed_child	nonexclusive	0.00218310878599408	0.000360111887099928	132	86	1.46993505516197e-08	0.000172335185867189
g352	breastfed_child	nonexclusive	0.000770535211638215	0.000156944639671281	132	68	2.7915808421558e-06	0.0163642468967173
g1712	breastfed_child	nonexclusive	0.00263708383787831	0.000591839058542833	132	126	1.8346893497998e-05	0.0465217015958301
g134	age_at_first_dose	age_at_first_dose	0.000317959428913827	7.16729772765853e-05	132	37	1.98403708614083e-05	0.0465217015958301
g940	breastfed_child	nonexclusive	0.000888162950897744	0.000195659004281842	132	11	1.30833169024168e-05	0.0465217015958301
g223	age_at_first_dose	age_at_first_dose	0.000192085209111436	4.45754449157924e-05	132	19	3.28606962175248e-05	0.0642098004090434
g2316	breastfed_child	nonexclusive	0.000917186010961499	0.000216286722165943	132	17	4.29823291095272e-05	0.0719892609257281
g1565	breastfed_child	nonexclusive	0.000651981656727136	0.000155623482874569	132	29	5.24045708681587e-05	0.0767988986072866
g260	age_at_first_dose	age_at_first_dose	0.000328738312044617	8.06361928946718e-05	132	76	8.06544059941202e-05	0.0889232344198651
g83	breastfed_child	nonexclusive	0.00127513322840711	0.000309552676194612	132	33	6.86194452045939e-05	0.0889232344198651
g2214	breastfed_child	nonexclusive	0.000547780986261396	0.000134660298164005	132	18	8.34318985515623e-05	0.0889232344198651
g1938	breastfed_child	nonexclusive	-0.0018530832357923	0.000471015415098753	132	132	0.000137608013701421	0.124215832112479
g1797	breastfed_child	nonexclusive	0.00275475907318188	0.000703835319255138	132	127	0.000148330062229163	0.124215832112479
g798	breastfed_child	nonexclusive	0.00145802666037427	0.000371360578847306	132	60	0.000141770172388057	0.124215832112479
g1806	breastfed_child	nonexclusive	0.00163027185690676	0.00042567975491361	132	116	0.000201832583552908	0.157752347304953
g1052	breastfed_child	nonexclusive	0.00131779785281989	0.00035101896280672	132	104	0.000265157681199408	0.194294290898866
g899	mode_delivery	vaginal	0.00143733984229481	0.00038681086723087	132	132	0.000304070006337509	0.199487538973214
g1913	breastfed_child	nonexclusive	0.000506838488464371	0.000136472838180872	132	16	0.000306275648372386	0.199487538973214
