"","FP","TP","TN","FN","accuracy"
"B1.F1",3,6,7,4,0.65
"B1.F2",6,7,4,3,0.55
"B1.F3",7,5,3,5,0.4
"B1.F4",3,6,7,4,0.65
"B1.F5",6,4,4,6,0.4
"B1.F11",6,6,4,4,0.5
"B1.F21",4,4,6,6,0.5
"B1.F31",5,7,5,3,0.6
"B1.F41",2,4,8,6,0.6
"B1.F51",7,5,3,5,0.4
"B1.F12",2,4,8,6,0.6
"B1.F22",7,9,3,1,0.6
"B1.F32",6,5,4,5,0.45
"B1.F42",6,7,4,3,0.55
"B1.F52",3,4,7,6,0.55
"B1.F13",3,3,7,7,0.5
"B1.F23",7,8,3,2,0.55
"B1.F33",4,5,6,5,0.55
"B1.F43",4,4,6,6,0.5
"B1.F53",4,4,6,6,0.5
"B1.F14",6,6,4,4,0.5
"B1.F24",7,7,3,3,0.5
"B1.F34",4,2,6,8,0.4
"B1.F44",4,5,6,5,0.55
"B1.F54",5,8,5,2,0.65
"B1.F15",3,9,7,1,0.8
"B1.F25",1,5,9,5,0.7
"B1.F35",5,3,5,7,0.4
"B1.F45",3,2,7,8,0.45
"B1.F55",7,7,3,3,0.5
"B1.F16",5,5,5,5,0.5
"B1.F26",3,1,7,9,0.4
"B1.F36",4,6,6,4,0.6
"B1.F46",5,5,5,5,0.5
"B1.F56",4,6,6,4,0.6
"B1.F17",4,7,6,3,0.65
"B1.F27",4,4,6,6,0.5
"B1.F37",4,7,6,3,0.65
"B1.F47",5,7,5,3,0.6
"B1.F57",6,8,4,2,0.6
"B1.F18",3,3,7,7,0.5
"B1.F28",8,6,2,4,0.4
"B1.F38",3,0,7,10,0.35
"B1.F48",1,4,9,6,0.65
"B1.F58",6,5,4,5,0.45
"B1.F19",1,4,9,6,0.65
"B1.F29",3,6,7,4,0.65
"B1.F39",4,7,6,3,0.65
"B1.F49",2,7,8,3,0.75
"B1.F59",2,3,8,7,0.55
"B1.F110",3,6,7,4,0.65
"B1.F210",5,4,5,6,0.45
"B1.F310",6,5,4,5,0.45
"B1.F410",3,3,7,7,0.5
"B1.F510",2,2,8,8,0.5
"B1.F111",2,5,8,5,0.65
"B1.F211",4,6,6,4,0.6
"B1.F311",5,3,5,7,0.4
"B1.F411",5,6,5,4,0.55
"B1.F511",4,7,6,3,0.65
"B1.F112",4,8,6,2,0.7
"B1.F212",4,6,6,4,0.6
"B1.F312",6,5,4,5,0.45
"B1.F412",3,7,7,3,0.7
"B1.F512",5,7,5,3,0.6
"B1.F113",6,7,4,3,0.55
"B1.F213",6,4,4,6,0.4
"B1.F313",2,4,8,6,0.6
"B1.F413",5,5,5,5,0.5
"B1.F513",2,3,8,7,0.55
"B1.F114",4,5,6,5,0.55
"B1.F214",2,3,8,7,0.55
"B1.F314",3,6,7,4,0.65
"B1.F414",6,3,4,7,0.35
"B1.F514",3,6,7,4,0.65
"B1.F115",3,3,7,7,0.5
"B1.F215",2,3,8,7,0.55
"B1.F315",1,3,9,7,0.6
"B1.F415",4,5,6,5,0.55
"B1.F515",5,9,5,1,0.7
"B1.F116",6,5,4,5,0.45
"B1.F216",5,5,5,5,0.5
"B1.F316",2,3,8,7,0.55
"B1.F416",1,1,9,9,0.5
"B1.F516",2,4,8,6,0.6
"B1.F117",7,6,3,4,0.45
"B1.F217",3,3,7,7,0.5
"B1.F317",4,3,6,7,0.45
"B1.F417",4,6,6,4,0.6
"B1.F517",2,5,8,5,0.65
"B1.F118",4,5,6,5,0.55
"B1.F218",2,5,8,5,0.65
"B1.F318",1,5,9,5,0.7
"B1.F418",5,7,5,3,0.6
"B1.F518",2,7,8,3,0.75
"B1.F119",2,3,8,7,0.55
"B1.F219",4,5,6,5,0.55
"B1.F319",4,2,6,8,0.4
"B1.F419",4,2,6,8,0.4
"B1.F519",7,7,3,3,0.5
