feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
t239935	dose1_shedding	1	0.0329215354853628	0.0120829806842105	147	47	0.00722986812028748	0.621768658344724
t216816	dose1_shedding	1	0.0606619801966385	0.0793333833305705	147	147	0.445724807764603	0.963268990326045
t562	dose1_shedding	1	-0.0680708857977328	0.0527131518191722	147	146	0.19863873915646	0.963268990326045
t573	dose1_shedding	1	0.00946373575572353	0.0474251987594027	147	144	0.842111488114244	0.963268990326045
t817	dose1_shedding	1	0.0294620900092534	0.0404105212835616	147	98	0.467134955612811	0.963268990326045
t1316412	dose1_shedding	1	0.00258846897025368	0.0252422222214264	147	147	0.918465609184774	0.963268990326045
t823	dose1_shedding	1	0.0348000219994996	0.0317463621676592	147	62	0.274813226888145	0.963268990326045
t821	dose1_shedding	1	-0.0163413985812004	0.0199162128335055	147	77	0.413273790276139	0.963268990326045
t29466	dose1_shedding	1	-0.00656319062086866	0.0207955824505273	147	140	0.752756103541604	0.963268990326045
t33038	dose1_shedding	1	0.00456455553616853	0.017272574792347	147	91	0.791950139252391	0.963268990326045
t1351	dose1_shedding	1	-0.00479759405048616	0.0169953681871366	147	142	0.778124965328825	0.963268990326045
t1596	dose1_shedding	1	-0.028918410864985	0.0244709128348908	147	110	0.239240840449153	0.963268990326045
t74426	dose1_shedding	1	0.00723020532782812	0.0115001797245583	147	109	0.530532202382917	0.963268990326045
t550	dose1_shedding	1	-0.0277997540605615	0.018129780355356	147	135	0.127362457504214	0.963268990326045
t165179	dose1_shedding	1	0.00666449430656125	0.0109214340340364	147	105	0.542670258911318	0.963268990326045
t1492	dose1_shedding	1	-0.0140646062248131	0.0171143018781982	147	120	0.41253755045475	0.963268990326045
t1613	dose1_shedding	1	-0.0243704811830714	0.0129530371889177	147	104	0.0619154580478415	0.963268990326045
t1624	dose1_shedding	1	-0.00390470333424516	0.00904213727615771	147	117	0.66650342349553	0.963268990326045
t1290	dose1_shedding	1	-0.0102257234980604	0.00980643988756818	147	147	0.298796761286178	0.963268990326045
t43675	dose1_shedding	1	-0.00493767660769714	0.00518354038257948	147	137	0.342394014359351	0.963268990326045
t437897	dose1_shedding	1	-0.00206081955759134	0.00851401501307292	147	71	0.809083219764551	0.963268990326045
t729	dose1_shedding	1	0.0048570863287331	0.00280746388562457	147	110	0.0857469571645117	0.963268990326045
t907	dose1_shedding	1	-0.00389833879411739	0.00592290776139297	147	74	0.511466181690846	0.963268990326045
t292800	dose1_shedding	1	-0.00239022408918806	0.0090154180277526	147	78	0.791288731357071	0.963268990326045
t853	dose1_shedding	1	-0.00504324034761883	0.0097749610167452	147	129	0.606685938004571	0.963268990326045
t197	dose1_shedding	1	-0.00500487257960812	0.00667300213884795	147	24	0.454459018770931	0.963268990326045
t40545	dose1_shedding	1	0.00131543607252147	0.00524446986074586	147	30	0.802305678989826	0.963268990326045
t187327	dose1_shedding	1	0.00252630847111956	0.00540899503660886	147	63	0.641160231328071	0.963268990326045
t208479	dose1_shedding	1	-0.00630267592860535	0.0119095756593171	147	74	0.597468475311076	0.963268990326045
t1547	dose1_shedding	1	0.000653762632669419	0.00556600149062581	147	82	0.906660914120989	0.963268990326045
t1550024	dose1_shedding	1	0.00393460260832926	0.00485623210766125	147	45	0.419143095362564	0.963268990326045
t33010	dose1_shedding	1	-0.00506576162735817	0.00724086881072973	147	62	0.485293674965829	0.963268990326045
t47715	dose1_shedding	1	-0.000971627314226177	0.00459923617359377	147	82	0.832982260403999	0.963268990326045
t584	dose1_shedding	1	-0.00362470143144451	0.00517472867203899	147	33	0.484761179865784	0.963268990326045
t1358	dose1_shedding	1	-0.00175029937584761	0.00136761604330815	147	64	0.202653098227341	0.963268990326045
t28901	dose1_shedding	1	0.000700186285426959	0.00337530047109727	147	136	0.835954074174285	0.963268990326045
t202956	dose1_shedding	1	-0.00487000653095519	0.00249968360341235	147	87	0.0533163575957045	0.963268990326045
t84112	dose1_shedding	1	-0.00115033938942317	0.00519633290114035	147	71	0.825111726496396	0.963268990326045
t1496	dose1_shedding	1	-0.00502706295600994	0.0045842716139781	147	105	0.274638858188597	0.963268990326045
t624	dose1_shedding	1	-0.00150162011382741	0.00534926827975542	147	119	0.779329099725493	0.963268990326045
t545	dose1_shedding	1	-0.00334525355645874	0.00651071806142471	147	126	0.608168917554154	0.963268990326045
t2003188	dose1_shedding	1	-0.00155130307316532	0.00481653034687974	147	68	0.747856757595022	0.963268990326045
t1590	dose1_shedding	1	-0.00538080965915185	0.00404444741258648	147	83	0.185468856271777	0.963268990326045
t1834196	dose1_shedding	1	-0.00186932697725391	0.00484483221247745	147	48	0.700181146897495	0.963268990326045
t582	dose1_shedding	1	-0.00319978727767499	0.00249382582889528	147	49	0.201509771523245	0.963268990326045
t2109685	dose1_shedding	1	-0.000402790495793641	0.00379404892278484	147	45	0.915599157447483	0.963268990326045
t328813	dose1_shedding	1	-0.00378335454109674	0.00763881072063667	147	35	0.621151817231564	0.963268990326045
t649756	dose1_shedding	1	-0.000510567149756464	0.00458110881146804	147	101	0.911413193935967	0.963268990326045
t111015	dose1_shedding	1	-0.00160418716257521	0.00269630675839577	147	71	0.552799396733221	0.963268990326045
t1736	dose1_shedding	1	0.00310887403081003	0.00191747698944463	147	80	0.107118179107818	0.963268990326045
t28118	dose1_shedding	1	-0.00189193369329282	0.00426230419404529	147	38	0.657794061804173	0.963268990326045
t1660	dose1_shedding	1	0.000358934040890164	0.00191928228083801	147	107	0.851910508788776	0.963268990326045
t2479767	dose1_shedding	1	-0.00109576140177923	0.00236328578205861	147	119	0.643586523573198	0.963268990326045
t28141	dose1_shedding	1	-0.0032231064698293	0.00271368970802689	147	53	0.236885247474106	0.963268990326045
t2582419	dose1_shedding	1	-0.00107439436911405	0.00135730468778958	147	55	0.429907547865881	0.963268990326045
t2823317	dose1_shedding	1	-0.000149263024214966	0.00050751517727365	147	49	0.769097848532746	0.963268990326045
t1379	dose1_shedding	1	0.00194153776559318	0.00139970585423184	147	135	0.167538487827269	0.963268990326045
t166486	dose1_shedding	1	-0.000773250213221381	0.0017893833823801	147	78	0.666287257355947	0.963268990326045
t1382	dose1_shedding	1	-0.00143131862560367	0.00145595139666889	147	48	0.327204913611714	0.963268990326045
t410072	dose1_shedding	1	-0.00157109418676064	0.00194430773833247	147	72	0.420386575276234	0.963268990326045
t2093856	dose1_shedding	1	-0.000330757391828367	0.00117414771244944	147	34	0.778575200850314	0.963268990326045
t1335613	dose1_shedding	1	-0.000189749413620781	0.00214605354668386	147	55	0.929666583686764	0.963268990326045
t161879	dose1_shedding	1	0.000840580070872401	0.000750566827683708	147	107	0.26459647822216	0.963268990326045
t69966	dose1_shedding	1	-0.00128104151964351	0.00128310016938487	147	25	0.319750794194406	0.963268990326045
t40324	dose1_shedding	1	5.31121238354881e-05	0.000352192355127982	147	57	0.880339678743526	0.963268990326045
t1667168	dose1_shedding	1	-0.000591440343843802	0.00135505170120193	147	35	0.663144480129472	0.963268990326045
t34062	dose1_shedding	1	-0.000922158484395055	0.000731830050168871	147	57	0.209667616938331	0.963268990326045
t287	dose1_shedding	1	0.0014534858149136	0.00117374278658295	147	84	0.217593288945102	0.963268990326045
t54005	dose1_shedding	1	-0.000223968292409432	0.00116077289620431	147	98	0.847270035017881	0.963268990326045
t901	dose1_shedding	1	-0.000350130176847169	0.0007975047699261	147	5	0.661291814131456	0.963268990326045
t604330	dose1_shedding	1	0.000830467415650529	0.000951653736378841	147	79	0.38429278459769	0.963268990326045
t143361	dose1_shedding	1	0.000244589815134132	0.0010459664270347	147	34	0.815438261060687	0.963268990326045
t2823316	dose1_shedding	1	0.000236623679342812	0.00079452396424764	147	49	0.766268230400511	0.963268990326045
t2093857	dose1_shedding	1	-0.000104603052931055	0.00106250717319734	147	23	0.92171152032983	0.963268990326045
t84030	dose1_shedding	1	-0.000153218572788008	0.000695472187902463	147	37	0.825940627969511	0.963268990326045
t1464	dose1_shedding	1	-0.000958434543938796	0.00073292647107798	147	10	0.193050831289495	0.963268990326045
t1297617	dose1_shedding	1	0.000105553038466641	0.00100220511294175	147	47	0.91626681855268	0.963268990326045
t2714355	dose1_shedding	1	-0.00169377693544046	0.0016094080717237	147	41	0.29435651344942	0.963268990326045
t83655	dose1_shedding	1	-0.00113174116925194	0.000610452948708225	147	62	0.065779920735804	0.963268990326045
t2774055	dose1_shedding	1	0.000968362036036806	0.000768417993423913	147	39	0.20962076012901	0.963268990326045
t1270	dose1_shedding	1	-0.000228455882132717	0.000255320912478029	147	41	0.372387928448533	0.963268990326045
t39485	dose1_shedding	1	-0.000429888974515469	0.000870645406910251	147	33	0.622223507598574	0.963268990326045
t1583	dose1_shedding	1	-0.000739174317546389	0.000673785044519362	147	37	0.274439094212147	0.963268990326045
t1260	dose1_shedding	1	-5.11255078945272e-05	0.000899180245514872	147	115	0.954736659578177	0.97144260714405
t39488	dose1_shedding	1	-5.53001003772916e-05	0.00154207298778792	147	58	0.97144260714405	0.97144260714405
t71999	dose1_shedding	1	9.93119090207977e-06	0.000274826823538795	147	47	0.971223475950378	0.97144260714405
