"","FP","TP","TN","FN","accuracy"
"B1.F1",1,2,1,0,0.75
"B1.F2",1,2,1,0,0.75
"B1.F3",1,1,1,1,0.5
"B1.F4",1,1,1,1,0.5
"B1.F5",0,2,2,0,1
"B1.F11",1,1,1,1,0.5
"B1.F21",1,1,1,1,0.5
"B1.F31",0,0,2,2,0.5
"B1.F41",0,0,2,2,0.5
"B1.F51",1,2,1,0,0.75
"B1.F12",2,2,0,0,0.5
"B1.F22",2,1,0,1,0.25
"B1.F32",0,0,2,2,0.5
"B1.F42",1,2,1,0,0.75
"B1.F52",1,0,1,2,0.25
"B1.F13",1,0,1,2,0.25
"B1.F23",1,2,1,0,0.75
"B1.F33",0,1,2,1,0.75
"B1.F43",1,1,1,1,0.5
"B1.F53",2,2,0,0,0.5
"B1.F14",1,0,1,2,0.25
"B1.F24",0,1,2,1,0.75
"B1.F34",1,2,1,0,0.75
"B1.F44",1,2,1,0,0.75
"B1.F54",1,2,1,0,0.75
"B1.F15",2,1,0,1,0.25
"B1.F25",2,1,0,1,0.25
"B1.F35",1,1,1,1,0.5
"B1.F45",1,2,1,0,0.75
"B1.F55",2,0,0,2,0
"B1.F16",1,2,1,0,0.75
"B1.F26",1,1,1,1,0.5
"B1.F36",0,0,2,2,0.5
"B1.F46",2,2,0,0,0.5
"B1.F56",0,1,2,1,0.75
"B1.F17",2,2,0,0,0.5
"B1.F27",1,1,1,1,0.5
"B1.F37",1,1,1,1,0.5
"B1.F47",1,0,1,2,0.25
"B1.F57",2,1,0,1,0.25
"B1.F18",2,2,0,0,0.5
"B1.F28",1,1,1,1,0.5
"B1.F38",1,2,1,0,0.75
"B1.F48",0,0,2,2,0.5
"B1.F58",1,1,1,1,0.5
"B1.F19",2,2,0,0,0.5
"B1.F29",0,1,2,1,0.75
"B1.F39",1,1,1,1,0.5
"B1.F49",1,1,1,1,0.5
"B1.F59",1,0,1,2,0.25
"B1.F110",1,2,1,0,0.75
"B1.F210",1,0,1,2,0.25
"B1.F310",2,0,0,2,0
"B1.F410",0,1,2,1,0.75
"B1.F510",1,2,1,0,0.75
"B1.F111",2,2,0,0,0.5
"B1.F211",1,0,1,2,0.25
"B1.F311",1,0,1,2,0.25
"B1.F411",0,1,2,1,0.75
"B1.F511",1,0,1,2,0.25
"B1.F112",2,2,0,0,0.5
"B1.F212",1,1,1,1,0.5
"B1.F312",1,1,1,1,0.5
"B1.F412",1,2,1,0,0.75
"B1.F512",0,1,2,1,0.75
"B1.F113",1,1,1,1,0.5
"B1.F213",1,1,1,1,0.5
"B1.F313",1,1,1,1,0.5
"B1.F413",1,0,1,2,0.25
"B1.F513",2,1,0,1,0.25
"B1.F114",1,0,1,2,0.25
"B1.F214",1,0,1,2,0.25
"B1.F314",1,1,1,1,0.5
"B1.F414",2,1,0,1,0.25
"B1.F514",2,1,0,1,0.25
"B1.F115",2,1,0,1,0.25
"B1.F215",0,2,2,0,1
"B1.F315",0,0,2,2,0.5
"B1.F415",2,1,0,1,0.25
"B1.F515",2,0,0,2,0
"B1.F116",1,1,1,1,0.5
"B1.F216",2,1,0,1,0.25
"B1.F316",1,0,1,2,0.25
"B1.F416",2,1,0,1,0.25
"B1.F516",2,0,0,2,0
"B1.F117",1,1,1,1,0.5
"B1.F217",0,1,2,1,0.75
"B1.F317",1,1,1,1,0.5
"B1.F417",1,1,1,1,0.5
"B1.F517",1,1,1,1,0.5
"B1.F118",2,1,0,1,0.25
"B1.F218",1,1,1,1,0.5
"B1.F318",0,2,2,0,1
"B1.F418",2,2,0,0,0.5
"B1.F518",1,0,1,2,0.25
"B1.F119",2,0,0,2,0
"B1.F219",2,2,0,0,0.5
"B1.F319",1,0,1,2,0.25
"B1.F419",0,1,2,1,0.75
"B1.F519",0,2,2,0,1
