"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B1.F1",0.0119,0.152338561813095,119,0.0126,0.140378197997775,30
"B1.F2",2e-04,0.0496528149016856,119,0.0028,-0.057174638487208,30
"B1.F3",0.015,0.146857529559331,119,4e-04,0.0433815350389321,30
"B1.F4",0.0179,0.164097286884762,119,0.0011,0.104829745529399,30
"B1.F5",0.0014,0.0891778800377495,120,0,0.0798029556650246,29
"B2.F1",0.0058,-0.0321902930802666,119,0.0337,0.204004449388209,30
"B2.F2",6e-04,0.0692091301225733,119,0.0032,0.00734149054505006,30
"B2.F3",0.003,-0.0133812847172767,119,0.0221,0.166147096335799,30
"B2.F4",0.0153,0.159934022074632,120,0.02,-0.0502463054187192,29
"B2.F5",0.0086,0.135776092383912,119,0.002,-0.000222469410456062,30
"B3.F1",0,0.0344906171211795,119,0.0766,0.307675194660734,30
"B3.F2",6e-04,0.0241102426730043,119,0.0315,0.0954393770856507,30
"B3.F3",0.0264,0.174363868141924,119,0.0283,-0.1047947497863,30
"B3.F4",2e-04,0.0322840524399734,120,0.0123,0.196059113300493,29
"B3.F5",0.0026,-0.010454537363453,119,0.0924,0.391323692992214,30
"B4.F1",0.0046,0.101779668389332,120,0.0012,0.141379310344828,29
"B4.F2",0.0233,-0.115003471807712,119,0.0592,0.291212458286986,30
"B4.F3",0.007,-0.034133922059285,119,0.067,0.271635150166852,30
"B4.F4",0.0028,0.0787380266140327,119,0.024,0.16440489432703,30
"B4.F5",0.0226,0.187182646227836,119,0.013,-0.141506286335641,30
"B5.F1",0.0018,-0.0204034397454312,119,0.0521,0.272525027808676,30
"B5.F2",0.0606,0.312688945515758,119,0.1241,-0.373971078976641,30
"B5.F3",0,-0.0029898428687552,120,0.0283,0.199014778325123,29
"B5.F4",2e-04,0.0618666097319195,119,0,0.0175750834260289,30
"B5.F5",0.0017,-0.00518448358141321,119,0.0268,0.0863277344311774,30
"B6.F1",0.0041,-0.0214435779789121,119,0.0695,0.27741935483871,30
"B6.F2",2e-04,0.0218882974022976,119,0.0172,0.14349276974416,30
"B6.F3",0.0204,0.157091478930204,119,0.0029,-0.00778642936596218,30
"B6.F4",0.0169,-0.0796544627171795,119,0.0333,0.234063857272162,30
"B6.F5",0.0185,0.175325892954384,120,0.0489,-0.163813278739779,29
"B7.F1",7e-04,0.105318069345657,119,0.0373,0.19377085650723,30
"B7.F2",0.011,-0.0785870707123326,119,0,-0.0135706340378198,30
"B7.F3",0.0101,0.140630619425141,119,5e-04,-0.000222469410456062,30
"B7.F4",8e-04,0.0220841419373759,119,0.0178,0.249388209121246,30
"B7.F5",0.0115,-0.0779720461963174,120,0.0971,0.296059113300493,29
"B8.F1",0.0011,-0.0442786689763414,119,0.0121,0.296551724137931,30
"B8.F2",0.0015,0.0810454724012023,119,0.0144,0.184872080088988,30
"B8.F3",0.0077,0.117954683584061,120,0.0011,-0.0561576354679803,29
"B8.F4",0.0026,0.106542987892329,119,0.0751,0.203114571746385,30
"B8.F5",0.0153,0.139888476634203,119,0.0238,-0.155078430150852,30
"B9.F1",0.0084,0.103833211688791,119,0.0397,-0.171968854282536,30
"B9.F2",0.0024,0.0561361653729009,119,3e-04,0.0687430478309232,30
"B9.F3",0.0033,-0.0117580030698054,119,0.0158,0.103893214682981,30
"B9.F4",0.0062,0.123383640834195,119,0.0136,0.0509681777627012,30
"B9.F5",9e-04,-0.0106399972283481,120,3e-04,0.0990147783251231,29
"B10.F1",0.0038,-0.0134031264551022,119,0.1761,0.361957730812013,30
"B10.F2",8e-04,0.0778535439082211,119,0.0015,0.0340378197997775,30
"B10.F3",0.0057,0.0863959264473641,119,0.015,-0.0171301446051168,30
"B10.F4",0.0134,0.148373990820177,120,0.0711,-0.20295566502463,29
"B10.F5",0.0025,0.000925800639538072,119,0.0636,0.259205697454437,30
"B11.F1",0.0013,0.0629633586554507,119,0.0087,0.046496106785317,30
"B11.F2",0.0195,-0.118647952276993,120,0.1858,0.475920683496622,29
"B11.F3",0.016,0.203671194861985,119,0.0147,-0.0456062291434928,30
"B11.F4",0.0029,0.0722523902049814,119,0.0231,0.147942157953281,30
"B11.F5",0.0058,0.0958107073700377,119,0.0012,0.0353726362625139,30
"B12.F1",0.0011,0.00441548267915162,119,0.0394,0.219577308120133,30
"B12.F2",3e-04,0.00393109194634628,119,0.053,0.224941596675053,30
"B12.F3",0.0093,-0.0624060846482471,119,0.0346,0.233396374789446,30
"B12.F4",0,0.0575437097541049,119,0.0149,-0.134149054505006,30
"B12.F5",0.0102,0.133424776476401,120,0.0024,0.0704433497536946,29
"B13.F1",0,0.0427961246221157,120,0.0247,0.0812807881773399,29
"B13.F2",0.0055,0.120881077350148,119,0.0092,0.117476916957891,30
"B13.F3",2e-04,0.0460156067790339,119,0.0069,0.123080359400759,30
"B13.F4",0.0014,-0.00140298401256914,119,0.0719,0.261846496106785,30
"B13.F5",9e-04,0.0241071110789165,119,0.0146,0.0696329254727475,30
"B14.F1",0.0222,0.179199396097665,119,0.0176,-0.133051508221248,30
"B14.F2",0.006,0.0994320508641221,119,6e-04,0.0487208008898776,30
"B14.F3",4e-04,0.0210803689198206,119,0.0149,0.115016685205784,30
"B14.F4",0.0014,0.0285858751315832,119,0.0387,0.170653021414209,30
"B14.F5",0.0101,-0.0795777338396952,120,0.1239,0.426600985221675,29
"B15.F1",8e-04,0.0131182566048343,119,0.0145,0.071412680756396,30
"B15.F2",0.0119,-0.0610404871661428,119,0.0777,0.433592880978865,30
"B15.F3",0.0219,0.180578175216037,120,0.0264,-0.0586206896551724,29
"B15.F4",0.0131,0.19263774845773,119,0.0021,-0.11614195199246,30
"B15.F5",0.0029,0.0885136626832208,119,0.0215,0.234953833915782,30
"B16.F1",3e-04,0.0250574180608375,119,0.0022,0.11412680756396,30
"B16.F2",0.0054,0.139287113288463,119,0.0183,-0.169744160177976,30
"B16.F3",4e-04,0.0547575470569864,119,0.048,0.277450218648655,30
"B16.F4",2e-04,0.0676494676923568,119,0.0015,0.138153503893215,30
"B16.F5",0.0255,-0.132273993155445,120,0.1973,0.444389706536183,29
"B17.F1",0.0032,0.082536008701457,119,0.0278,-0.10567296996663,30
"B17.F2",0.0081,0.112551436773628,120,0.0018,0.0261083743842364,29
"B17.F3",0.0074,0.0683169656545287,119,0.0499,-0.20736455796355,30
"B17.F4",8e-04,0.0963073746293021,119,0.0039,0.0478309232480534,30
"B17.F5",0.0152,-0.0627201025612608,119,0.1635,0.383759733036707,30
"B18.F1",0.01,0.128974824708767,119,0.0766,-0.36551724137931,30
"B18.F2",0.0199,-0.105948332667637,119,0.0223,0.150166852057842,30
"B18.F3",0.0061,0.128648494688077,119,9e-04,-0.00155728587319244,30
"B18.F4",7e-04,0.0664988280332893,120,7e-04,-0.0330049261083744,29
"B18.F5",0.0031,0.0844258967824911,119,0.0038,-0.0233618868950351,30
"B19.F1",0.0481,0.277361268625402,119,0.1411,-0.407077716716072,30
"B19.F2",8e-04,0.0632411067594619,119,0.0762,0.421134593993326,30
"B19.F3",0,0.0314332841439861,120,0.0153,0.0625615763546798,29
"B19.F4",0,0.039774952843648,119,0.0181,0.0976640711902113,30
"B19.F5",0.014,-0.0827211708073493,119,0.2262,0.509677419354839,30
"B20.F1",1e-04,-0.00851033525158472,119,5e-04,0.268075639599555,30
"B20.F2",0.0357,0.238130167575954,119,3e-04,-0.0269217934695167,30
"B20.F3",0.0068,-0.0127831703690065,119,0.0348,0.167760597322443,30
"B20.F4",1e-04,0.0381939251746615,119,0.0253,0.129254727474972,30
"B20.F5",0.0029,0.102614855776008,120,0.0025,-0.0896551724137931,29
