"","FP","TP","TN","FN","accuracy"
"B1.F1",3,2,1,2,0.375
"B1.F2",1,1,3,3,0.5
"B1.F3",3,1,1,4,0.222222222222222
"B1.F4",3,1,2,3,0.333333333333333
"B1.F5",4,3,0,1,0.375
"B1.F11",3,1,1,4,0.222222222222222
"B1.F21",4,4,0,0,0.5
"B1.F31",3,1,1,3,0.25
"B1.F41",2,2,2,2,0.5
"B1.F51",5,4,0,0,0.444444444444444
"B1.F12",4,3,1,1,0.444444444444444
"B1.F22",2,3,2,1,0.625
"B1.F32",1,2,3,3,0.555555555555556
"B1.F42",4,4,0,0,0.5
"B1.F52",3,2,1,2,0.375
"B1.F13",1,1,3,4,0.444444444444444
"B1.F23",2,4,2,0,0.75
"B1.F33",2,3,3,1,0.666666666666667
"B1.F43",2,1,2,3,0.375
"B1.F53",3,2,1,2,0.375
"B1.F14",4,3,0,1,0.375
"B1.F24",5,1,0,3,0.111111111111111
"B1.F34",2,2,2,2,0.5
"B1.F44",3,2,1,2,0.375
"B1.F54",3,3,1,2,0.444444444444444
"B1.F15",2,4,2,0,0.75
"B1.F25",4,3,0,2,0.333333333333333
"B1.F35",2,1,3,3,0.444444444444444
"B1.F45",4,4,0,0,0.5
"B1.F55",4,1,0,3,0.125
"B1.F16",3,4,1,0,0.625
"B1.F26",2,1,2,3,0.375
"B1.F36",3,3,2,1,0.555555555555556
"B1.F46",3,2,1,2,0.375
"B1.F56",2,2,2,3,0.444444444444444
"B1.F17",3,1,2,3,0.333333333333333
"B1.F27",3,3,1,1,0.5
"B1.F37",1,4,3,1,0.777777777777778
"B1.F47",4,1,0,3,0.125
"B1.F57",1,2,3,2,0.625
"B1.F18",1,1,3,3,0.5
"B1.F28",3,4,1,1,0.555555555555556
"B1.F38",1,2,3,2,0.625
"B1.F48",2,4,2,0,0.75
"B1.F58",5,3,0,1,0.333333333333333
"B1.F19",3,3,2,1,0.555555555555556
"B1.F29",3,2,1,2,0.375
"B1.F39",0,1,4,4,0.555555555555556
"B1.F49",3,3,1,1,0.5
"B1.F59",4,2,0,2,0.25
"B1.F110",4,3,0,1,0.375
"B1.F210",3,2,2,2,0.444444444444444
"B1.F310",3,2,1,3,0.333333333333333
"B1.F410",2,1,2,3,0.375
"B1.F510",3,1,1,3,0.25
"B1.F111",2,2,2,2,0.5
"B1.F211",1,1,3,3,0.5
"B1.F311",3,2,1,2,0.375
"B1.F411",3,2,1,3,0.333333333333333
"B1.F511",3,3,2,1,0.555555555555556
"B1.F112",2,1,3,4,0.4
"B1.F212",3,4,1,0,0.625
"B1.F312",4,3,0,1,0.375
"B1.F412",2,3,2,1,0.625
"B1.F512",2,0,2,4,0.25
"B1.F113",4,3,1,1,0.444444444444444
"B1.F213",2,2,2,3,0.444444444444444
"B1.F313",4,2,0,2,0.25
"B1.F413",3,2,1,2,0.375
"B1.F513",3,3,1,1,0.5
"B1.F114",3,3,1,2,0.444444444444444
"B1.F214",3,3,2,1,0.555555555555556
"B1.F314",2,1,2,3,0.375
"B1.F414",1,3,3,1,0.75
"B1.F514",1,2,3,2,0.625
"B1.F115",5,2,0,2,0.222222222222222
"B1.F215",1,2,3,2,0.625
"B1.F315",2,2,2,2,0.5
"B1.F415",3,3,1,2,0.444444444444444
"B1.F515",2,3,2,1,0.625
"B1.F116",3,3,1,2,0.444444444444444
"B1.F216",3,1,1,3,0.25
"B1.F316",2,2,3,2,0.555555555555556
"B1.F416",3,2,1,2,0.375
"B1.F516",1,2,3,2,0.625
"B1.F117",2,2,2,2,0.5
"B1.F217",3,2,1,2,0.375
"B1.F317",3,2,2,3,0.4
"B1.F417",2,2,2,2,0.5
"B1.F517",2,2,2,2,0.5
"B1.F118",2,4,2,1,0.666666666666667
"B1.F218",2,0,3,4,0.333333333333333
"B1.F318",1,1,3,3,0.5
"B1.F418",2,3,2,1,0.625
"B1.F518",2,2,2,2,0.5
"B1.F119",3,3,1,1,0.5
"B1.F219",2,0,2,4,0.25
"B1.F319",1,2,4,2,0.666666666666667
"B1.F419",2,1,2,4,0.333333333333333
"B1.F519",2,4,2,0,0.75
