"","feature_id","Kingdom","Phylum","Class","Order","Family","Genus","Species","Feature","mean","sd","India_present","India_n","India_prev","India_mean","India_sd","Malawi_present","Malawi_n","Malawi_prev","Malawi_mean","Malawi_sd","fisher_p","lr_p","wilcox_p","fisher_padj","lr_padj","wilcox_padj","mean_diff","prev_diff","enriched_India","rf_rank","rf_top20","rf_n","crossval_median","crossval_quartile_1","crossval_quartile_3","maaslin_value","maaslin_coef","maaslin_stderr","maaslin_pval","maaslin_qval","maaslin_N","maaslin_N.not.zero","maaslin_qval_filt"
"50","t292800","Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Flavonifractor",NA,"Flavonifractor",0.0605327390342536,0.125987973457006,148,283,52.3,0.118428621908127,0.791760215192882,42,58,72.4,0.109063793103448,0.688658195638771,0.00563885608830719,0.00587626348334412,0.00380672901709446,0.0147337852629962,0.0155454127648161,0.0105606030796814,0.00936482880467893,-20.1,TRUE,50,0,50,0.9,0.85,0.95,"Malawi",0.00138065667905149,0.00482997736930219,0.775166387243354,0.913209716478472,341,190,0.913209716478472
"51","t29466","Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Veillonella",NA,"Veillonella",0.081244767545957,0.147991439775961,268,283,94.7,1.67392862190813,3.62759598753607,57,58,98.3,2.71395689655172,5.90838913891777,0.325893558380814,0.265960922665421,0.190165150626439,0.495178257766532,0.415768214999537,0.297349144615887,-1.0400282746436,-3.59999999999999,FALSE,34,0,50,0.9,0.85,0.95,"Malawi",0.0251798189730832,0.0147653141729815,0.0890478649968053,0.239316137178914,341,325,0.239316137178914
"52","t328813","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",NA,"Alistipes",0.182702181438872,0.332201563720559,76,283,26.9,0.077004593639576,0.9682004066257,38,58,65.5,0.0684672413793103,0.241123904516119,6.84581576746118e-08,8.65326685999986e-08,9.15499876886645e-10,1.06470315812004e-06,2.33638205219996e-06,9.84162367653143e-09,0.00853735226026563,-38.6,TRUE,14,1,50,0.9,0.85,0.95,"Malawi",0.00803374817434396,0.00393653734915109,0.0420433671366734,0.124680330129445,341,114,0.124680330129445
"53","t33010","Bacteria","Actinobacteria","Actinomycetia","Propionibacteriales","Propionibacteriaceae","Cutibacterium",NA,"Cutibacterium",0.0273749869029412,0.0514780577538988,120,283,42.4,0.0785992932862191,0.692857107810456,25,58,43.1,0.0184448275862069,0.0603034815334693,1,0.921677256175538,0.550397722079307,1,0.945010857597703,0.706480658191349,0.0601544657000122,-0.700000000000003,TRUE,77,0,50,0.9,0.85,0.95,"Malawi",-0.00111248259037932,0.00370750259712853,0.7643133755549,0.912929865246131,341,145,0.912929865246131
"54","t33038","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Mediterraneibacter",NA,"Mediterraneibacter",0.0430746712513506,0.0797959559890815,180,283,63.6,0.907150883392226,3.93028660223394,44,58,75.9,0.809593103448276,2.79187404562209,0.0943178660395567,0.0760189241108489,0.10810392669182,0.195890952543695,0.166419806837264,0.18593875390993,0.0975577799439502,-12.3,TRUE,63,0,50,0.9,0.85,0.95,"Malawi",0.00410805799043591,0.013010253170633,0.75238246007676,0.911336500938047,341,224,0.911336500938047
"55","t34062","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella",NA,"Moraxella",0.300001314037058,0.555907938585785,112,283,39.6,0.000865371024734982,0.00572144176519265,41,58,70.7,0.0298775862068966,0.112216718651672,1.93263221813496e-05,3.12499688513892e-05,1.20520192308217e-09,0.000120417853591486,0.000210937289746877,1.15163739316741e-08,-0.0290122151821616,-31.1,FALSE,9,1,50,0.9,0.85,0.95,"Malawi",0.00671328138938532,0.00098606203242992,4.50489048292414e-11,1.10361018772688e-09,341,153,1.10361018772688e-09
"56","t39485","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Lachnospira",NA,"Lachnospira",0.0365478510366866,0.068501649415557,76,283,26.9,0.00213922261484099,0.0227054742851608,28,58,48.3,0.000748275862068966,0.00259967888565683,0.00174021954642095,0.00156431731599041,0.00135267163824957,0.00587324096917069,0.00603379536167729,0.00484707337039428,0.00139094675277202,-21.4,TRUE,69,0,50,0.9,0.85,0.95,"Malawi",0.000397091965299263,0.000608968787349589,0.514796093250409,0.794449783025091,341,104,0.794449783025091
"57","t39488","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Anaerobutyricum",NA,"Anaerobutyricum",0.0360752141077877,0.0687725478226311,116,283,41,0.00864452296819788,0.0623687648857257,30,58,51.7,0.00578965517241379,0.0268321075648231,0.146512610582879,0.134021994819224,0.0988852739319536,0.269716396754846,0.241239590674603,0.174303603292968,0.00285486779578409,-10.7,TRUE,70,0,50,0.9,0.85,0.95,"Malawi",0.000247560953557147,0.00122493803765759,0.839959151930368,0.947845803658088,341,146,0.947845803658088
"58","t40324","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,"Stenotrophomonas",0.303965723386958,0.566798163904754,113,283,39.9,0.00299363957597173,0.0453246871403001,40,58,69,0.00687931034482759,0.043966361777353,7.22123078389294e-05,9.23533464089541e-05,6.58177465755076e-08,0.000324955385275182,0.000498708070608352,3.77355080366243e-07,-0.00388567076885586,-29.1,FALSE,8,1,50,0.9,0.85,0.95,"Malawi",0.00204679415956922,0.000838182386039679,0.0151189783769898,0.0604245803990011,341,153,0.0604245803990011
"59","t40545","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella",NA,"Sutterella",0.203601969973806,0.381376485526567,69,283,24.4,0.0480296819787986,0.257834022087162,35,58,60.3,0.356346551724138,0.986116266803549,2.31233233701417e-07,2.77916796752198e-07,8.08771444743001e-09,2.67569884711639e-06,3.75187675615467e-06,6.32312220435437e-08,-0.308316869745339,-35.9,FALSE,12,1,50,0.9,0.85,0.95,"Malawi",0.0218714943386312,0.00422306943201899,3.8333080118621e-07,4.12080611275176e-06,341,104,4.12080611275176e-06
"60","t410072","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Coprococcus",NA,"Coprococcus",0.0694435426015994,0.129458542908544,148,283,52.3,0.0151413427561837,0.0686816953090926,44,58,75.9,0.0254672413793103,0.129237423817807,0.00124591221158321,0.00137411063851366,0.00834962582110265,0.00438777778861912,0.00556514808598032,0.0205162234461379,-0.0103258986231266,-23.6,FALSE,43,0,50,0.9,0.85,0.95,"Malawi",0.00188024551745465,0.00169095866376082,0.266951645348992,0.533903290697984,341,192,0.533903290697984
"61","t43675","Bacteria","Actinobacteria","Actinomycetia","Micrococcales","Micrococcaceae","Rothia",NA,"Rothia",0.0880787272666392,0.165155478569353,265,283,93.6,0.105414134275618,0.229595226179945,56,58,96.6,0.240812068965517,0.48770671157823,0.546441708537056,0.397466840636184,0.422531727684465,0.714661045019697,0.55508300157812,0.567777009075999,-0.135397934689899,-3,FALSE,32,0,50,0.9,0.85,0.95,"Malawi",0.00963589251062363,0.00370016299176062,0.00961465768994611,0.0413430280667683,341,321,0.0413430280667683
"62","t437897","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Selenomonadaceae","Megamonas",NA,"Megamonas",0.0365622764183111,0.0681987145003308,136,283,48.1,0.0855028268551237,0.946917393923021,28,58,48.3,0.0988724137931035,0.444561884387553,1,0.975703927339842,0.614242166176795,1,0.975703927339842,0.744011637904286,-0.0133695869379798,-0.199999999999996,FALSE,68,0,50,0.9,0.85,0.95,"Malawi",0.00340337955147936,0.0042602395835644,0.424924862726146,0.745786493764257,341,164,0.745786493764257
"63","t47715","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lacticaseibacillus",NA,"Lacticaseibacillus",0.0435469243174524,0.084961509198498,172,283,60.8,0.0607816254416961,0.330593691961484,32,58,55.2,0.0784724137931034,0.31302315355936,0.463693972212016,0.428255683883015,0.779694375564817,0.641005104399605,0.587944243974987,0.869794733597137,-0.0176907883514073,5.59999999999999,FALSE,62,0,50,0.9,0.85,0.95,"Malawi",0.00186688812646395,0.00338372017379619,0.581499245566055,0.794449783025091,341,204,0.794449783025091
"64","t54005","Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Peptoniphilus",NA,"Peptoniphilus",0.0591923726474284,0.117677838289476,192,283,67.8,0.00358551236749117,0.012394586813283,37,58,63.8,0.00404655172413793,0.0226577295243595,0.543309333477158,0.549836036586939,0.408961279085054,0.714661045019697,0.6851802917468,0.560746677492456,-0.000461039356646765,4,FALSE,51,0,50,0.9,0.85,0.95,"Malawi",-0.000468591662754225,0.000729187770871915,0.520904170498103,0.794449783025091,341,229,0.794449783025091
"65","t545","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter",NA,"Citrobacter",0.0691177229903021,0.123495591224263,242,283,85.5,0.0768222614840989,0.519142262952574,54,58,93.1,0.0356827586206897,0.123893036970608,0.139291095076472,0.129017453812493,0.981898143295622,0.262385551190564,0.241239590674603,0.993449886157923,0.0411395028634093,-7.59999999999999,TRUE,44,0,50,0.9,0.85,0.95,"Malawi",-0.00232213262009309,0.0033971467696638,0.494723894117709,0.787893609150426,341,296,0.787893609150426
"66","t550","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter",NA,"Enterobacter",0.135846180100155,0.272076488357597,252,283,89,0.653425088339223,2.89254924964164,52,58,89.7,0.0601172413793103,0.180998382408136,1,0.891906962810542,0.0180651590485814,1,0.934070600775233,0.0408843073204736,0.593307846959912,-0.700000000000003,TRUE,20,1,50,0.9,0.85,0.95,"Malawi",-0.0215210217378615,0.00997963009851678,0.031747847753201,0.105012111799049,341,304,0.105012111799049
"67","t562","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia",NA,"Escherichia",0.206266953885662,0.400628597872669,279,283,98.6,13.9907363957597,18.0656123033892,58,58,100,24.4878793103448,23.646723393062,NA,NA,0.00195217212829395,NA,NA,0.00645718473204923,-10.4971429145851,-1.40000000000001,FALSE,11,1,50,0.9,0.85,0.95,"Malawi",0.140550894639979,0.039284083119874,0.000396952407947001,0.00262599285257247,341,337,0.00262599285257247
"68","t573","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",NA,"Klebsiella",0.149964846460694,0.276034010604205,276,283,97.5,5.74738480565371,14.1247143839905,56,58,96.6,1.98689310344828,6.07759448070381,NA,NA,0.00361090611638831,NA,NA,0.0105591061585556,3.76049170220543,0.900000000000006,TRUE,17,1,50,0.9,0.85,0.95,"Malawi",-0.0721364676070868,0.0296394899916647,0.0154574507997445,0.0604245803990011,341,332,0.0604245803990011
"69","t582","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Morganella",NA,"Morganella",0.0232514218333294,0.0454202662756732,100,283,35.3,0.0105413427561837,0.0750872354671918,21,58,36.2,0.16033275862069,1.13772730543818,0.881623746365766,0.899475393339114,0.704149863113816,0.927422382540611,0.934070600775233,0.818336327402543,-0.149791415864506,-0.900000000000006,FALSE,81,0,50,0.9,0.85,0.95,"Malawi",0.00602261476429213,0.00270661049699448,0.0267287494139682,0.0919468979840507,341,121,0.0919468979840507
"70","t584","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Proteus",NA,"Proteus",0.0289282872377322,0.05590364140209,69,283,24.4,0.0616501766784452,0.432253355849999,15,58,25.9,0.000177586206896552,0.00055852032064943,0.867313664018206,0.811618447282964,0.997685829704415,0.927422382540611,0.876547923065601,0.997685829704415,0.0614725904715487,-1.5,TRUE,76,0,50,0.9,0.85,0.95,"Malawi",-0.00420677381162151,0.00322670820028372,0.193208435640999,0.426049370900663,341,84,0.426049370900663
"71","t604330","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Parafannyhessea",NA,"Parafannyhessea",0.0461945399585401,0.085144892743722,154,283,54.4,0.00297067137809187,0.0182092687968251,30,58,51.7,0.00336034482758621,0.0105372678581355,0.772942835834672,0.707865662890249,0.909899394172411,0.869560690314006,0.819101695630145,0.953483584062962,-0.000389673449494334,2.7,FALSE,60,0,50,0.9,0.85,0.95,"Malawi",0.000429901069771465,0.000715487678799281,0.548341131991478,0.794449783025091,341,184,0.794449783025091
"72","t624","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella",NA,"Shigella",0.112366753742799,0.229265114796483,222,283,78.4,0.102598586572438,0.22508077194355,48,58,82.8,0.119918965517241,0.207179787553808,0.594457506026444,0.462169019811614,0.0304517303356209,0.752360281064718,0.619619719320929,0.0638743611917902,-0.0173203789448032,-4.39999999999999,FALSE,24,0,50,0.9,0.85,0.95,"Malawi",0.00493167273859218,0.00340915888125333,0.148934313609302,0.346171647848648,341,270,0.346171647848648
"73","t649756","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Anaerostipes",NA,"Anaerostipes",0.0513520411716501,0.0966206299255391,188,283,66.4,0.0332816254416961,0.381271781772625,41,58,70.7,0.0112931034482759,0.0352719851165098,0.645485477797863,0.52971455367653,0.57054191203699,0.792186722751923,0.670419981996858,0.721567712282075,0.0219885219934203,-4.3,TRUE,57,0,50,0.9,0.85,0.95,"Malawi",0.000176137045090085,0.00236462879735007,0.940665830116516,0.97294513810274,341,229,0.97294513810274
"74","t69966","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus",NA,"Macrococcus",0.0175071204875291,0.0331210685171447,54,283,19.1,0.0188204946996466,0.28200951873384,12,58,20.7,0.000139655172413793,0.000435664306295334,0.855238066076382,0.7776680959539,0.817218172671289,0.927422382540611,0.874876607948138,0.878509535621635,0.0186808395272328,-1.6,TRUE,84,0,50,0.9,0.85,0.95,"Malawi",-0.00126314220252742,0.00180629272088744,0.484843504657059,0.787893609150426,341,66,0.787893609150426
"75","t71999","Bacteria","Actinobacteria","Actinomycetia","Micrococcales","Micrococcaceae","Kocuria",NA,"Kocuria",0.190715129423033,0.367357433734703,88,283,31.1,0.000163957597173145,0.000548926636351647,37,58,63.8,0.00457758620689655,0.0269989151380715,4.7994846796774e-06,6.42913349308953e-06,2.37738502307365e-08,3.53416599139881e-05,5.20759812940252e-05,1.46039365703095e-07,-0.00441362860972341,-32.7,FALSE,13,1,50,0.9,0.85,0.95,"Malawi",0.00216550154983944,0.000395793795228776,8.69691535609461e-08,1.0684781723202e-06,341,125,1.0684781723202e-06
"76","t729","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus",NA,"Haemophilus",0.0571888768892698,0.108834918234272,207,283,73.1,0.0816091872791519,1.10582872745028,41,58,70.7,0.150825862068966,1.03687443851666,0.746683362164011,0.702219796783899,0.609206019150549,0.864019319075499,0.819101695630145,0.744011637904286,-0.0692166747898136,2.39999999999999,FALSE,53,0,50,0.9,0.85,0.95,"Malawi",0.00405989872509056,0.00436774343867884,0.353281796673234,0.660483358997786,341,248,0.660483358997786
"77","t74426","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella",NA,"Collinsella",0.131689259448433,0.242383954458891,202,283,71.4,0.421581272084806,1.33575583882687,53,58,91.4,0.515174137931035,1.47072921554573,0.00082159242107198,0.00289641634957168,1.11285134708668e-05,0.00302495391394684,0.00902345093520407,5.31695643608082e-05,-0.0935928658462288,-20,FALSE,21,0,50,0.9,0.85,0.95,"Malawi",0.0126049333691921,0.0085677740997585,0.142163904488733,0.342518967443492,341,255,0.342518967443492
"78","t817","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,"Bacteroides",0.338381754481838,0.595423381386292,183,283,64.7,3.1659886925795,11.0423564918836,56,58,96.6,11.0523689655172,20.2073256851578,7.52424631048123e-08,0.000185688171243716,3.09676851887266e-11,1.06470315812004e-06,0.000884749521808296,4.43870154371748e-10,-7.88638027293774,-31.9,FALSE,5,1,50,0.9,0.85,0.95,"Malawi",0.149609267522124,0.0297024348993041,7.70445105057511e-07,7.36203100388288e-06,341,239,7.36203100388288e-06
"79","t821","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Phocaeicola",NA,"Phocaeicola",0.453842297067699,0.814487736205969,145,283,51.2,0.618817667844523,2.81203998325366,55,58,94.8,4.40661724137931,9.39861491370876,3.39566884738254e-11,2.26112171617888e-06,1.08851102656529e-14,9.16830588793286e-10,2.28938573763112e-05,4.68059741423075e-13,-3.78779957353479,-43.6,FALSE,4,1,50,0.9,0.85,0.95,"Malawi",0.099620358585948,0.0146785595992386,5.13307064059015e-11,1.10361018772688e-09,341,200,1.10361018772688e-09
"80","t823","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides",NA,"Parabacteroides",0.314970417292495,0.5664936176246,120,283,42.4,1.31972120141343,7.62144492783282,52,58,89.7,2.95844482758621,6.83355675893633,8.89580377685592e-12,3.61234401316806e-08,1.57546472481504e-12,3.60280052962665e-10,1.46299932533306e-06,2.70979932668186e-11,-1.63872362617278,-47.3,FALSE,7,1,50,0.9,0.85,0.95,"Malawi",0.0632256237628626,0.0186556265428587,0.000783869522263852,0.00449418526097942,341,172,0.00449418526097942
"81","t83655","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Leclercia",NA,"Leclercia",0.0631206265511874,0.118711198801863,115,283,40.6,0.00158480565371025,0.0101491649141692,18,58,31,0.00271551724137931,0.0156778735772172,0.186364927389214,0.173986988817031,0.212231617349994,0.321182108904815,0.29360304362874,0.325927126644633,-0.00113071158766906,9.6,FALSE,48,0,50,0.9,0.85,0.95,"Malawi",5.27873624760871e-05,0.000563505229530116,0.925421246128294,0.97294513810274,341,133,0.97294513810274
"82","t84030","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Lacrimispora",NA,"Lacrimispora",0.0305376678936251,0.060600818474536,90,283,31.8,0.00242014134275618,0.0134086210219563,27,58,46.6,0.000920689655172414,0.00252931990170367,0.0344546763834365,0.032725160046463,0.0732334828348053,0.0797379653445245,0.0757353703932431,0.143138170995301,0.00149945168758377,-14.8,TRUE,75,0,50,0.9,0.85,0.95,"Malawi",-0.000110973363750934,0.000627239100266399,0.859674100992219,0.947845803658088,341,117,0.947845803658088
"83","t84112","Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Eggerthella",NA,"Eggerthella",0.0776207272848094,0.164665902346872,140,283,49.5,0.0553070671378092,0.306739101524046,39,58,67.2,0.00985172413793103,0.0190240959061232,0.0144066698896865,0.0148762035695875,0.00565947892242921,0.0353618260928668,0.036514317852624,0.0143151525684974,0.0454553429998782,-17.7,TRUE,35,0,50,0.9,0.85,0.95,"Malawi",-0.00159221117532719,0.00295004356941657,0.589741290231582,0.794449783025091,341,179,0.794449783025091
"84","t853","Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium",NA,"Faecalibacterium",0.100138122535706,0.191217665155634,250,283,88.3,0.202582332155477,2.29430489451108,56,58,96.6,0.00927068965517241,0.0278146686569962,0.060734185550237,0.0785356673516255,0.0039731720898202,0.132958622420789,0.167404975144254,0.0106774014107852,0.193311642500305,-8.3,TRUE,28,0,50,0.9,0.85,0.95,"Malawi",-0.00281698666721925,0.0061060867222666,0.644850014758868,0.815545606900922,341,306,0.815545606900922
"85","t901","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio",NA,"Desulfovibrio",0.0571362440499004,0.115367223316285,11,283,3.9,0.000856183745583039,0.0112984271607398,15,58,25.9,0.0207068965517241,0.118739588074764,9.63739017094559e-07,5.26534400896172e-07,1.00211698972911e-08,8.67365115385103e-06,6.09275521036999e-06,7.18183842639196e-08,-0.0198507128061411,-22,FALSE,54,0,50,0.9,0.85,0.95,"Malawi",0.00333974505984871,0.000914131871223165,0.000299668267172409,0.00214762258140226,341,26,0.00214762258140226
"86","t907","Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Megasphaera",NA,"Megasphaera",0.0560720573495328,0.107867291636075,152,283,53.7,0.0958240282685512,0.557139774396804,33,58,56.9,0.0186913793103448,0.0912556468514396,0.667726969580395,0.657358999947151,0.976075715768665,0.795380654941353,0.783030573466459,0.993449886157923,0.0771326489582064,-3.2,TRUE,55,0,50,0.9,0.85,0.95,"Malawi",-0.00475012858736884,0.00396074289708793,0.231247952021679,0.473507711282486,341,185,0.473507711282486
