"","feature_id","mean","sd","Kingdom","Phylum","Class","Order","Family","Genus","Species","Feature","nonresponder_present","nonresponder_n","nonresponder_prev","nonresponder_mean","nonresponder_sd","responder_present","responder_n","responder_prev","responder_mean","responder_sd","fisher_p","lr_unadjusted_p","lr_adjusted_p","wilcox_p","fisher_padj","lr_unadjusted_padj","lr_adjusted_padj","wilcox_padj","mean_diff","prev_diff","enriched_responder_mean","enriched_responder_prev","rf_rank","rf_top20","rf_n","crossval_median","crossval_quartile_1","crossval_quartile_3","maaslin_coef","maaslin_stderr","maaslin_pval","maaslin_name","maaslin_qval","maaslin_N","maaslin_N.not.zero","maaslin_coef_adjusted","maaslin_stderr_adjusted","maaslin_pval_adjusted","maaslin_qval_adjusted","maaslin_qval_filt","maaslin_qval_adjusted_filt","country","country_clean","module"
"1","t111015",0.0741336014494863,0.151100734758575,"Bacteria","Actinobacteria","Actinomycetia","Actinomycetales","Actinomycetaceae","Actinomyces",NA,"Actinomyces",62,122,50.8,0.01925,0.132918544154551,9,25,36,0.002748,0.00565553710977127,0.194687461545648,0.180700188289153,0.239100826236974,0.383144252053255,0.853054428073972,0.757117756561065,0.831655047780779,0.894182635635717,-0.016502,-14.8,FALSE,FALSE,28,0,25,0.5,0.4,0.5,-0.00160418716257521,0.00269630675839577,0.552799396733221,"dose1_shedding1",0.963268990326045,147,71,-0.00234554511222918,0.00277339404048961,0.399146020287189,0.806453232389675,0.963268990326045,0.925312827174158,"India (exposed)","IND (neo+)","Genus"
"2","t1260",0.0696100973451298,0.130737988732866,"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Finegoldia",NA,"Finegoldia",97,122,79.5,0.00315737704918033,0.00643489862670717,18,25,72,0.003232,0.00652512579699937,0.429379348145548,0.409451826498308,0.154534699569095,0.864156456079799,1,0.940667254497985,0.831655047780779,0.990240722119315,7.46229508196724e-05,-7.5,TRUE,FALSE,29,0,25,0.5,0.4,0.5,-5.11255078945272e-05,0.000899180245514872,0.954736659578177,"dose1_shedding1",0.97144260714405,147,115,-0.000442923914902417,0.000910546531445597,0.627417658736154,0.886979484679055,0.97144260714405,0.925312827174158,"India (exposed)","IND (neo+)","Genus"
"3","t1270",0.0248644131732002,0.0477019734799892,"Bacteria","Actinobacteria","Actinomycetia","Micrococcales","Micrococcaceae","Micrococcus",NA,"Micrococcus",35,122,28.7,0.00019016393442623,0.000606495124910138,6,25,24,7.2e-05,0.00014,0.807553074254214,0.634489362924264,0.653338964256496,0.548404522696754,1,0.975901286324793,0.986172021519239,0.990240722119315,-0.00011816393442623,-4.7,FALSE,FALSE,67,0,25,0.5,0.4,0.5,-0.000228455882132717,0.000255320912478029,0.372387928448533,"dose1_shedding1",0.963268990326045,147,41,-0.000192789911460148,0.000264198791382578,0.46678337263785,0.822839098282994,0.963268990326045,0.925312827174158,"India (exposed)","IND (neo+)","Genus"
"4","t1290",0.126984827098084,0.234981464842403,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus",NA,"Staphylococcus",122,122,100,0.387640983606557,1.23267345898591,25,25,100,0.161644,0.224435053857458,NA,NA,NA,0.273232183401241,NA,NA,NA,0.88975877525697,-0.225996983606557,0,FALSE,FALSE,3,1,25,0.5,0.4,0.5,-0.0102257234980604,0.00980643988756818,0.298796761286178,"dose1_shedding1",0.963268990326045,147,147,-0.0112199973103675,0.0100851491281404,0.267818452619381,0.746996332711355,0.963268990326045,0.925312827174158,"India (exposed)","IND (neo+)","Genus"
"5","t1297617",0.021873341916564,0.043338707915508,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Peptostreptococcaceae","Intestinimonas",NA,"Intestinimonas",39,122,32,0.00242295081967213,0.0119189326917287,8,25,32,0.00212,0.00643609612524031,1,0.99744495098364,0.799045803206661,0.990059574484137,1,0.99744495098364,0.987636211204896,0.990240722119315,-0.000302950819672131,0,FALSE,FALSE,71,0,25,0.5,0.4,0.5,0.000105553038466641,0.00100220511294175,0.91626681855268,"dose1_shedding1",0.963268990326045,147,47,-0.000291248432054065,0.00102163721872092,0.776004080229181,0.936471288886965,0.963268990326045,0.943066157118563,"India (exposed)","IND (neo+)","Genus"
"6","t1316412",0.109290693734947,0.196278476108259,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA,"Streptococcus",122,122,100,4.78507213114754,6.23611033278661,25,25,100,4.715124,4.82388524525615,NA,NA,NA,0.712387318650674,NA,NA,NA,0.990240722119315,-0.0699481311475409,0,FALSE,FALSE,8,1,25,0.5,0.4,0.5,0.00258846897025368,0.0252422222214264,0.918465609184774,"dose1_shedding1",0.963268990326045,147,147,0.0146846224351604,0.0251893132782317,0.560851122555465,0.87168427481512,0.963268990326045,0.925312827174158,"India (exposed)","IND (neo+)","Genus"
"7","t1335613",0.0507875321703833,0.105117081348005,"Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Gordonibacter",NA,"Gordonibacter",42,122,34.4,0.0116549180327869,0.0471749515102371,13,25,52,0.008272,0.0301075920657897,0.115018449386268,0.102280888000768,0.129536322932046,0.299021656633611,0.853054428073972,0.757117756561065,0.831655047780779,0.88975877525697,-0.00338291803278688,17.6,FALSE,TRUE,46,0,25,0.5,0.4,0.5,-0.000189749413620781,0.00214605354668386,0.929666583686764,"dose1_shedding1",0.963268990326045,147,55,-0.00080801060228702,0.00216809210238267,0.70994815843072,0.923007415599501,0.963268990326045,0.925312827174158,"India (exposed)","IND (neo+)","Genus"
"8","t1351",0.0987118656908658,0.180549240182449,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",NA,"Enterococcus",117,122,95.9,0.970490163934426,2.42496147166837,25,25,100,0.62798,0.955749750632106,NA,NA,NA,0.93220003489386,NA,NA,NA,0.990240722119315,-0.342510163934426,4.09999999999999,FALSE,TRUE,9,1,25,0.5,0.4,0.5,-0.00479759405048616,0.0169953681871366,0.778124965328825,"dose1_shedding1",0.963268990326045,147,142,-0.00827203633003733,0.016857197845835,0.624398129573332,0.885135810054503,0.963268990326045,0.925312827174158,"India (exposed)","IND (neo+)","Genus"
"9","t1358",0.0518683309028502,0.115729027859707,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus",NA,"Lactococcus",56,122,45.9,0.00525409836065574,0.0333205794685878,8,25,32,0.000332,0.000920470893981264,0.269003701191194,0.20554928628211,0.335412823121393,0.15942613155366,0.853054428073972,0.757117756561065,0.845338571122164,0.88975877525697,-0.00492209836065574,-13.9,FALSE,FALSE,44,0,25,0.5,0.4,0.5,-0.00175029937584761,0.00136761604330815,0.202653098227341,"dose1_shedding1",0.963268990326045,147,64,-0.000920914134461698,0.0013098444144478,0.483178772828967,0.822839098282994,0.963268990326045,0.925312827174158,"India (exposed)","IND (neo+)","Genus"
"10","t1379",0.0879230083782468,0.180064253899559,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Gemella",NA,"Gemella",113,122,92.6,0.00664098360655738,0.0128072535884579,22,25,88,0.015276,0.0478610600244778,0.429749196718981,0.446404413903903,0.412437550189273,0.291462477196892,1,0.940667254497985,0.846025743977995,0.88975877525697,0.00863501639344262,-4.59999999999999,TRUE,FALSE,19,1,25,0.5,0.4,0.5,0.00194153776559318,0.00139970585423184,0.167538487827269,"dose1_shedding1",0.963268990326045,147,135,0.00240904937461795,0.00143730249404385,0.0959522400181933,0.717555881875184,0.963268990326045,0.925312827174158,"India (exposed)","IND (neo+)","Genus"
"11","t1382",0.0273796835513239,0.0530667333196603,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Lancefieldella",NA,"Lancefieldella",39,122,32,0.00621803278688525,0.0168421549846759,9,25,36,0.001788,0.00420716848565239,0.815293447967586,0.695504212405511,0.679236720110324,0.970388950507618,1,0.975901286324793,0.987636211204896,0.990240722119315,-0.00443003278688525,4,FALSE,TRUE,65,0,25,0.5,0.4,0.5,-0.00143131862560367,0.00145595139666889,0.327204913611714,"dose1_shedding1",0.963268990326045,147,48,-0.00137098665641672,0.00146720412670681,0.351695544011482,0.800859625351928,0.963268990326045,0.925312827174158,"India (exposed)","IND (neo+)","Genus"
"12","t143361",0.0167114067976011,0.0340967326370678,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Peptostreptococcaceae","Filifactor",NA,"Filifactor",27,122,22.1,0.00249426229508197,0.0174147572035776,7,25,28,0.002172,0.00917712373241202,0.603186414999361,0.527212869160644,0.885541968174082,0.534488555424287,1,0.952230706441108,0.991863914456596,0.990240722119315,-0.000322262295081967,5.9,FALSE,TRUE,81,0,25,0.5,0.4,0.5,0.000244589815134132,0.0010459664270347,0.815438261060687,"dose1_shedding1",0.963268990326045,147,34,-0.000152637826636701,0.00107193330967512,0.886972819743605,0.962423376453617,0.963268990326045,0.968545459789097,"India (exposed)","IND (neo+)","Genus"
