"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B1.F1",9e-04,0.0177684405461957,119,0.0072,0.089210233592881,30
"B1.F2",0.0226,0.163031673428371,119,0.0017,-0.0131256952169077,30
"B1.F3",0.019,0.144659910699514,119,1e-04,-0.0342641007793849,30
"B1.F4",1e-04,0.0419043549744002,119,5e-04,-0.0780867630700779,30
"B1.F5",0.0046,-0.0642416876561803,120,0.2312,0.464039408866995,29
"B2.F1",0.0018,0.0021222199275565,119,0.0571,0.228279009088629,30
"B2.F2",0.0053,0.0776256520855845,119,0.0091,-0.0758620689655172,30
"B2.F3",0.0204,-0.096921607793062,120,0.1497,0.194581280788177,29
"B2.F4",0.001,0.00937205120592929,119,6e-04,0.0923248053392658,30
"B2.F5",0.0144,0.144699640443552,119,0.0213,0.0896551724137931,30
"B3.F1",0.0279,-0.164005583763826,120,0.124,0.352013797472398,29
"B3.F2",2e-04,0.0303600042922957,119,0.0193,0.147942157953281,30
"B3.F3",0.0059,0.077561557510468,119,0.0033,-0.0745272525027809,30
"B3.F4",0.0111,0.097083644971282,119,4e-04,-0.00956618464961068,30
"B3.F5",0.0095,0.0870893540070083,119,0.0022,0.0845477811439367,30
"B4.F1",0.0058,-0.0842217712316888,119,0.0649,0.298776418242492,30
"B4.F2",0.0059,-0.0847259066846054,119,0.0808,0.269410456062291,30
"B4.F3",0.0063,0.135978749318,119,0.0021,-0.0965624658328119,30
"B4.F4",0.0164,0.147883988842496,119,0.0012,0.127919911012236,30
"B4.F5",0.0081,0.0927649969755243,120,2e-04,-0.0113300492610837,29
"B5.F1",2e-04,-0.00405227362006011,119,0.006,0.0318131256952169,30
"B5.F2",0.013,0.10527997223568,120,0.003,0.0226600985221675,29
"B5.F3",0.0026,0.0799045703119503,119,3e-04,0.111902113459399,30
"B5.F4",0.014,-0.116256876832213,119,0.1742,0.421134593993326,30
"B5.F5",0.0177,0.148769041230387,119,0.1476,-0.342418513632944,30
"B6.F1",1e-04,0.0229177794540482,119,0.1177,0.324137931034483,30
"B6.F2",0.0048,0.114537005733253,119,0.0022,-0.0149054505005562,30
"B6.F3",0.0055,0.0764476083108545,120,0.0012,0.0901477832512315,29
"B6.F4",0.0198,0.170769312968829,119,0,-0.0140155728587319,30
"B6.F5",0.0095,-0.0768770607985653,119,0.0121,0.0376015131929613,30
"B7.F1",0.0138,0.128718165974116,120,0.0085,-0.0867101866412064,29
"B7.F2",3e-04,0.0012391617855864,119,9e-04,0.0362625139043382,30
"B7.F3",0.0085,-0.0677550875176377,119,0.0462,0.125250278086763,30
"B7.F4",1e-04,-0.0476088737260138,119,0.0393,0.146607341490545,30
"B7.F5",0,0.0143821104942053,119,0.0032,0.0967741935483871,30
"B8.F1",0.0316,0.208699058198904,119,0.0141,-0.129254727474972,30
"B8.F2",0.0092,0.106830272259312,119,0.0435,-0.130604072451292,30
"B8.F3",0.0063,-0.0696558158101683,119,0.1026,0.317944155933383,30
"B8.F4",0,-0.0158102766898655,119,0.0016,0.160400444938821,30
"B8.F5",0.0021,0.070424002542722,120,0.0118,0.0827586206896552,29
"B9.F1",0.0036,0.00330799223795908,119,0.0178,0.242714126807564,30
"B9.F2",1e-04,0.00132818202880381,119,0.0331,0.258286985539488,30
"B9.F3",0.0016,0.0438093584578578,120,0.007,0.120197044334975,29
"B9.F4",0.0098,0.0933359446085937,119,0.0442,-0.226251390433815,30
"B9.F5",1e-04,0.0113910303221002,119,0,-0.0402669632925473,30
"B10.F1",5e-04,0.0438478109991692,119,0.0288,0.0246941045606229,30
"B10.F2",0.0025,0.0781704559740751,119,0.0058,-0.123470522803115,30
"B10.F3",0.003,0.0606823470346123,119,0.0266,0.265524174982107,30
"B10.F4",0.0058,0.065909643405368,120,0.0173,0.13743842364532,29
"B10.F5",0.0018,-0.0299967952332042,119,0.0187,0.0122358175750834,30
"B11.F1",0.0069,0.0609717449844708,119,0.0091,-0.018020022246941,30
"B11.F2",0.021,0.154453589008639,120,0.0268,-0.141871921182266,29
"B11.F3",0.011,-0.0966064879720834,119,0.0411,0.151501668520578,30
"B11.F4",2e-04,0.0187903929383316,119,0.0092,-0.136818687430478,30
"B11.F5",0.0035,-0.0149302359532995,119,0.0642,0.294458075022069,30
"B12.F1",0.0224,0.144198550773295,119,0.0243,-0.135928809788654,30
"B12.F2",0,0.00915856568611126,119,0.0099,-0.101223581757508,30
"B12.F3",4e-04,0.000684087160446892,120,0.0367,0.00640394088669951,29
"B12.F4",1e-04,-0.00379938398051921,119,0.0073,-0.0424916573971079,30
"B12.F5",8e-04,0.0207806635859392,119,0.0164,0.268772946373357,30
"B13.F1",0.0081,0.0894064025065636,119,0,-0.101223581757508,30
"B13.F2",0.0027,-0.0899140064593163,119,0.0542,0.2440489432703,30
"B13.F3",0.0022,-0.0504103833291569,119,0.0508,0.146162402669633,30
"B13.F4",0.0032,0.00214599726373162,120,0.076,0.203966007212838,29
"B13.F5",0.0047,0.0722915591119971,119,0.0053,-0.0278086763070078,30
"B14.F1",2e-04,-0.0164438193271206,119,0.0981,0.218687430478309,30
"B14.F2",0.0034,0.0353232325086697,119,0,-0.0122358175750834,30
"B14.F3",1e-04,-0.00825410391151085,119,0.0213,0.110567296996663,30
"B14.F4",0.0229,0.139461315823038,120,0.0223,0.0083785125996502,29
"B14.F5",0.0051,0.108813161056061,119,0.0395,-0.191101223581757,30
"B15.F1",0.0056,0.0893442769027248,119,0,0.00645161290322581,30
"B15.F2",0.0067,0.128100129989858,119,0.0446,0.12258064516129,30
