"","feature_id","mean","sd","Kingdom","Phylum","Class","Order","Family","Genus","Species","Feature","nonresponder_present","nonresponder_n","nonresponder_prev","nonresponder_mean","nonresponder_sd","responder_present","responder_n","responder_prev","responder_mean","responder_sd","fisher_p","lr_unadjusted_p","lr_adjusted_p","wilcox_p","fisher_padj","lr_unadjusted_padj","lr_adjusted_padj","wilcox_padj","mean_diff","prev_diff","enriched_responder_mean","enriched_responder_prev","rf_rank","rf_top20","rf_n","crossval_median","crossval_quartile_1","crossval_quartile_3","maaslin_coef","maaslin_stderr","maaslin_pval","maaslin_name","maaslin_qval","maaslin_N","maaslin_N.not.zero","maaslin_coef_adjusted","maaslin_stderr_adjusted","maaslin_pval_adjusted","maaslin_qval_adjusted","maaslin_qval_filt","maaslin_qval_adjusted_filt","country","country_clean","module"
"1","t111015",0.101536528526879,0.196852584657112,"Bacteria","Actinobacteria","Actinomycetia","Actinomycetales","Actinomycetaceae","Actinomyces",NA,"Actinomyces",96,207,46.4,0.0387202898550725,0.327574797763828,23,74,31.1,0.00494459459459459,0.0281005344944628,0.0280183790479506,0.0233993867063514,0.0110807719656828,0.0615154403080818,0.756496234294667,0.631783441071487,0.299180843073435,0.972426346044879,-0.0337756952604779,-15.3,FALSE,FALSE,41,0,50,0.5,0.45,0.6,-0.00241904296173776,0.00228140958652109,0.289912349319164,"dose1_shedding1",0.804272969078972,281,119,-0.00273984269447757,0.00228228250525148,0.230988420840745,0.770583995492367,0.804272969078972,0.839829725725274,"India","IND","Genus"
"2","t1260",0.19953100886712,0.392661543884314,"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Finegoldia",NA,"Finegoldia",161,207,77.8,0.00351207729468599,0.00754695328701103,55,74,74.3,0.00896621621621622,0.0330828858501157,0.630063886352053,0.545734310707476,0.577047177029788,0.937827967733808,1,0.949283643186048,0.913600427593751,0.972426346044879,0.00545413892153023,-3.5,TRUE,FALSE,9,1,50,0.5,0.45,0.6,0.00113424710447169,0.000743261019431755,0.128132337811743,"dose1_shedding1",0.804272969078972,281,216,0.00120683863793617,0.000749426878395869,0.108473134103406,0.662349442282644,0.804272969078972,0.806632256615761,"India","IND","Genus"
"3","t1270",0.0470887435269236,0.0845956677212487,"Bacteria","Actinobacteria","Actinomycetia","Micrococcales","Micrococcaceae","Micrococcus",NA,"Micrococcus",57,207,27.5,0.000156521739130435,0.000492510389482716,17,74,23,0.000101351351351351,0.000268681837227013,0.538874426462743,0.444944379837324,0.357807746050984,0.409841850261279,1,0.949283643186048,0.913600427593751,0.972426346044879,-5.51703877790834e-05,-4.5,FALSE,FALSE,79,0,50,0.5,0.45,0.6,-0.00013284085504344,0.000143880199064934,0.356662174424597,"dose1_shedding1",0.852026305569871,281,74,-0.000148865961229801,0.000145323103673553,0.306559738482102,0.798913257862448,0.852026305569871,0.843027414302768,"India","IND","Genus"
"4","t1290",0.22922387360692,0.40743384024544,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus",NA,"Staphylococcus",207,207,100,0.356426570048309,1.06331436168535,74,74,100,0.289181081081081,0.595047498662559,NA,NA,NA,0.366329999715258,NA,NA,NA,0.972426346044879,-0.0672454889672281,0,FALSE,FALSE,5,1,50,0.5,0.45,0.6,-0.00227726424882586,0.00580335373198952,0.695058696924456,"dose1_shedding1",0.855512099784885,281,281,-0.00210223667943153,0.00583799094167891,0.719052818162485,0.918355170622342,0.855512099784885,0.874200472457274,"India","IND","Genus"
"5","t1297617",0.0502669619025492,0.0915832177276942,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Peptostreptococcaceae","Intestinimonas",NA,"Intestinimonas",72,207,34.8,0.00171835748792271,0.00928010457798715,25,74,33.8,0.00479864864864865,0.0232569476627349,1,0.876736832106578,0.810001047444251,0.950632133560809,1,0.959671397305849,0.913600427593751,0.972426346044879,0.00308029116072594,-1,TRUE,FALSE,75,0,50,0.5,0.45,0.6,0.000848771609579431,0.000635956659091077,0.183083155756519,"dose1_shedding1",0.804272969078972,281,97,0.000780065165420784,0.000642245860113808,0.225568340771149,0.770583995492367,0.804272969078972,0.839829725725274,"India","IND","Genus"
"6","t1316412",0.230679184656965,0.415486940362291,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA,"Streptococcus",207,207,100,4.96243285024155,6.2918778752817,74,74,100,5.1228527027027,6.94443107460389,NA,NA,NA,0.430484341993293,NA,NA,NA,0.972426346044879,0.160419852461157,0,TRUE,FALSE,4,1,50,0.5,0.45,0.6,-0.00363309182438497,0.0165379287220052,0.826279156572387,"dose1_shedding1",0.911025736733657,281,281,-0.00154268356213013,0.0165403322614989,0.925758821384404,0.9829044276427,0.911025736733657,0.936650101635985,"India","IND","Genus"
"7","t1335613",0.0872621715636335,0.167626427032693,"Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Gordonibacter",NA,"Gordonibacter",84,207,40.6,0.0135111111111111,0.0605942884153718,31,74,41.9,0.00797162162162162,0.0221113837926244,0.890764243178517,0.843807682832043,0.849841680837883,0.930680962211864,1,0.949283643186048,0.917829015304913,0.972426346044879,-0.00553948948948949,1.3,FALSE,TRUE,51,0,50,0.5,0.45,0.6,-0.000508872080139704,0.00135101542281796,0.706713352751814,"dose1_shedding1",0.855512099784885,281,115,-0.000848164861055941,0.00133958311049625,0.527159978157854,0.861669498489404,0.855512099784885,0.863395618467608,"India","IND","Genus"
"8","t1351",0.234279242208568,0.430563134519037,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",NA,"Enterococcus",197,207,95.2,0.988205797101449,2.40366985055179,67,74,90.5,0.748702702702703,2.2701701621077,0.161851805368819,0.159143908573111,0.173923752380712,0.161944020144604,0.834218198898455,0.758273917318938,0.794036674625985,0.972426346044879,-0.239503094398747,-4.7,FALSE,FALSE,3,1,50,0.5,0.45,0.6,-0.0102563117494702,0.0106067172240233,0.334399563570648,"dose1_shedding1",0.851780051817577,281,264,-0.00842001485434317,0.0103007373958332,0.414399425710257,0.838272601115597,0.851780051817577,0.863395618467608,"India","IND","Genus"
"9","t1358",0.0894509248487022,0.169444475534817,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus",NA,"Lactococcus",98,207,47.3,0.00641352657004831,0.0369675508540085,26,74,35.1,0.145064864864865,1.23470618593977,0.0771066947585956,0.0708272858170161,0.113297571321552,0.0940775761157494,0.834218198898455,0.758273917318938,0.794036674625985,0.972426346044879,0.138651338294817,-12.2,TRUE,FALSE,50,0,50,0.5,0.45,0.6,0.00306270117193995,0.00281314893206155,0.277221654768981,"dose1_shedding1",0.804272969078972,281,124,0.00363748191725042,0.00272311468688372,0.182729669141924,0.738899777052605,0.804272969078972,0.806632256615761,"India","IND","Genus"
"10","t1379",0.173487850196893,0.311657633649424,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Gemella",NA,"Gemella",190,207,91.8,0.00837584541062802,0.020858936669118,63,74,85.1,0.00918108108108108,0.0306058669085882,0.114998586843276,0.105792823477685,0.096987379525383,0.40616160764761,0.834218198898455,0.758273917318938,0.794036674625985,0.972426346044879,0.000805235670453062,-6.7,TRUE,FALSE,20,1,50,0.5,0.45,0.6,-0.000343164575271943,0.000926423966297642,0.711351750367428,"dose1_shedding1",0.855512099784885,281,253,-0.00032721331260312,0.000939597475358731,0.727921055783988,0.918355170622342,0.855512099784885,0.874200472457274,"India","IND","Genus"
"11","t1382",0.109574078469374,0.201561131144128,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Lancefieldella",NA,"Lancefieldella",63,207,30.4,0.0072792270531401,0.025615660095303,31,74,41.9,0.0036,0.00809647310329187,0.0852700898957595,0.0743282034970393,0.109390815746945,0.162351164152534,0.834218198898455,0.758273917318938,0.794036674625985,0.972426346044879,-0.0036792270531401,11.5,FALSE,TRUE,37,0,50,0.5,0.45,0.6,-0.000409093299861311,0.000972576393449557,0.67435021801169,"dose1_shedding1",0.855512099784885,281,94,-0.000476205035534506,0.000960782780093966,0.620543764498828,0.894415034864233,0.855512099784885,0.863395618467608,"India","IND","Genus"
"12","t143361",0.0624339800909774,0.117761678396909,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Peptostreptococcaceae","Filifactor",NA,"Filifactor",52,207,25.1,0.00242367149758454,0.0147115524927158,21,74,28.4,0.0032527027027027,0.0149728450364567,0.643503972577561,0.58359579308213,0.756578974774988,0.591860332078532,1,0.949283643186048,0.913600427593751,0.972426346044879,0.000829031205118162,3.3,TRUE,TRUE,68,0,50,0.5,0.45,0.6,0.000296392207225196,0.000661118992910761,0.654270946720862,"dose1_shedding1",0.855512099784885,281,73,0.000182571637797198,0.000664562460821385,0.783734878443508,0.947089454980913,0.855512099784885,0.898682660615222,"India","IND","Genus"
"13","t1464",0.0194457723632702,0.0425130538342699,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA,"Paenibacillus",16,207,7.7,0.00121062801932367,0.00559641729116772,8,74,10.8,0.00696216216216216,0.0344119392418431,0.467839929083222,0.417744836807095,0.505302554258701,0.364921868477805,1,0.949283643186048,0.913600427593751,0.972426346044879,0.00575153414283849,3.1,TRUE,TRUE,85,0,50,0.5,0.45,0.6,0.00139432713316702,0.00068422711645436,0.042511806120766,"dose1_shedding1",0.769238082069824,281,24,0.00129406448663707,0.000689190716749515,0.0614901188246828,0.508187886456204,0.769238082069824,0.806632256615761,"India","IND","Genus"
"14","t1492",0.159366705705245,0.292137598023806,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium",NA,"Clostridium",169,207,81.6,0.459006280193237,2.80147608630608,53,74,71.6,0.0925972972972973,0.492699573908464,0.0952990867937139,0.0713653890238925,0.0587143828716701,0.118935434772293,0.834218198898455,0.758273917318938,0.794036674625985,0.972426346044879,-0.366408982895939,-10,FALSE,FALSE,26,0,50,0.5,0.45,0.6,-0.0101399780854678,0.00798589979124877,0.205236990869472,"dose1_shedding1",0.804272969078972,281,222,-0.0110446114277505,0.00804601896583063,0.170974244789093,0.738899777052605,0.804272969078972,0.806632256615761,"India","IND","Genus"
"15","t1496",0.138532408802349,0.265237218220787,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Peptostreptococcaceae","Clostridioides",NA,"Clostridioides",154,207,74.4,0.0483086956521739,0.185052835073335,43,74,58.1,0.0286486486486486,0.0785496392102895,0.0116596023320689,0.00931809958725318,0.00752514900277622,0.0996396788972133,0.756496234294667,0.631783441071487,0.299180843073435,0.972426346044879,-0.0196600470035253,-16.3,FALSE,FALSE,28,0,50,0.5,0.45,0.6,-0.00205151283819779,0.00250016603259625,0.412602784484616,"dose1_shedding1",0.855512099784885,281,197,-0.00218989707249297,0.0024705291068872,0.376174957411551,0.821655213186117,0.855512099784885,0.851343324668246,"India","IND","Genus"
"16","t1547",0.0962536457910258,0.173076946667236,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelatoclostridium",NA,"Erysipelatoclostridium",127,207,61.4,0.090236231884058,0.504666993531863,39,74,52.7,0.130674324324324,0.866652900620339,0.216158881682651,0.194972353156736,0.156602312709718,0.572784676040605,0.905487730203629,0.85835626248192,0.794036674625985,0.972426346044879,0.0404380924402664,-8.7,TRUE,FALSE,43,0,50,0.5,0.45,0.6,0.00154610037032758,0.00412844902775998,0.708317520398922,"dose1_shedding1",0.855512099784885,281,166,0.00172326983805114,0.00415041258822435,0.678317168954562,0.918355170622342,0.855512099784885,0.874200472457274,"India","IND","Genus"
"17","t1550024",0.0511134675992259,0.0938173851977424,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Ruthenibacterium",NA,"Ruthenibacterium",65,207,31.4,0.0894169082125604,0.998142174316674,21,74,28.4,0.0776581081081081,0.440587421084953,0.662100298898298,0.62836540189222,0.46039834694534,0.9324385630084,1,0.949283643186048,0.913600427593751,0.972426346044879,-0.0117588001044523,-3,FALSE,FALSE,74,0,50,0.5,0.45,0.6,0.00234910512212836,0.00400265404168591,0.557754270699434,"dose1_shedding1",0.855512099784885,281,86,0.00228002985511045,0.00401526311618444,0.570608134709898,0.873690793799132,0.855512099784885,0.863395618467608,"India","IND","Genus"
"18","t1583",0.051114667319737,0.104041356929108,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Weissella",NA,"Weissella",54,207,26.1,0.000921739130434783,0.00511388371685168,12,74,16.2,0.00227162162162162,0.0183195346016009,0.109628232196689,0.0886543726652698,0.0795780264876065,0.101460963731394,0.834218198898455,0.758273917318938,0.794036674625985,0.972426346044879,0.00134988249118684,-9.9,TRUE,FALSE,73,0,50,0.5,0.45,0.6,-3.05398517968784e-05,0.000469249663615801,0.948155073421328,"dose1_shedding1",0.970730194217073,281,66,-2.61719522767523e-05,0.00047334854659338,0.955946863168021,0.992048829064441,0.970730194217073,0.955946863168021,"India","IND","Genus"
"19","t1590",0.127449165664666,0.231644870686655,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactiplantibacillus",NA,"Lactiplantibacillus",126,207,60.9,0.0373632850241546,0.127283647790993,38,74,51.4,0.0213635135135135,0.038652858174013,0.170658814887318,0.155070058523668,0.224088742056355,0.673504830801945,0.834218198898455,0.758273917318938,0.825054004843854,0.972426346044879,-0.0159997715106411,-9.5,FALSE,FALSE,33,0,50,0.5,0.45,0.6,-0.00120920836816861,0.00208124246491861,0.561707386561163,"dose1_shedding1",0.855512099784885,281,164,-0.000711453077319517,0.00207442695729161,0.731888767638648,0.921108790491567,0.855512099784885,0.874200472457274,"India","IND","Genus"
"20","t1596",0.174207362089269,0.32188450732591,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA,"Lactobacillus",156,207,75.4,1.37446328502415,4.21729597163097,56,74,75.7,0.713751351351351,1.63958775559158,1,0.957132391520936,0.908037788736349,0.716171636649678,1,0.988203532050357,0.93102608718537,0.972426346044879,-0.660711933672803,0.299999999999997,FALSE,TRUE,18,1,50,0.5,0.45,0.6,-0.0100083842973366,0.0132965450268867,0.452261439156696,"dose1_shedding1",0.855512099784885,281,212,-0.00849802759577719,0.0131962092164446,0.520130383179494,0.861669498489404,0.855512099784885,0.863395618467608,"India","IND","Genus"
