"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B1.F1",1e-04,0.00359037579746838,226,0.0022,0.0681200429752186,56
"B1.F2",0.0033,0.0746765782632319,225,0.0044,0.0305056426680789,57
"B1.F3",9e-04,0.0263262860076746,226,8e-04,0.0583931658057224,56
"B1.F4",1e-04,0.018290538323625,226,0.017,-0.161056450457079,56
"B1.F5",0.0033,0.0776673567339436,225,0.0059,0.0836940971698811,57
"B2.F1",3e-04,-0.0283854155509104,226,0.0051,-0.0438745055909666,56
"B2.F2",0.0164,0.124645221581487,225,0.001,0.0132950716155177,57
"B2.F3",0.0039,-0.05309356724922,226,0.014,0.103002550120778,56
"B2.F4",1e-04,0.017343260938241,225,0.0046,0.0386435862879966,57
"B2.F5",0.0054,0.0947762848770777,226,0.0237,-0.162400389688627,56
"B3.F1",0.0018,-0.0429126273214771,226,0.021,0.213880354379742,56
"B3.F2",5e-04,0.0102635652874729,225,0.0043,-0.0655248745684336,57
"B3.F3",3e-04,-0.0118531725602873,226,0.0269,0.222495739498619,56
"B3.F4",0.002,0.0714618331287706,225,0,-0.0346713986351562,57
"B3.F5",0.0111,-0.111568874014545,226,0.0746,0.242180827327923,56
"B4.F1",0.0045,0.0669374329578289,225,0.0172,-0.103260517491848,57
"B4.F2",0.0319,0.187243376064501,226,0.0676,-0.280443851931234,56
"B4.F3",0.0073,-0.0554497826036744,226,0.0177,0.145942990292442,56
"B4.F4",0.0034,-0.05234536514481,225,0.0053,0.027296310741424,57
"B4.F5",0.001,0.0417647471666724,226,0.0023,0.0302211278075762,56
"B5.F1",0.001,0.0278137844431625,226,0.0032,0.101521108985735,56
"B5.F2",0.0017,0.0428674004096561,226,0.0017,0.0607502852304051,56
"B5.F3",9e-04,-0.0311892290693998,226,0.0325,0.198356583132655,56
"B5.F4",2e-04,-0.0265189138187683,225,0.0184,0.104694470557804,57
"B5.F5",0.0147,0.128083302043547,225,0.0125,-0.142347832022661,57
"B6.F1",0.0053,0.089071534292947,226,0.0073,0.0461412264390626,56
"B6.F2",1e-04,0.0117638083403776,226,0.0096,0.0377029573101904,56
"B6.F3",0.0029,0.0472881983419849,225,0.0041,-0.0397454969181935,57
"B6.F4",0.0019,-0.0430125313746195,226,1e-04,-0.0163698975720664,56
"B6.F5",0.0028,-0.0512867263217075,225,0.0218,0.146749768587918,57
"B7.F1",7e-04,0.0283455401569523,226,3e-04,-0.0331397430787423,56
"B7.F2",0.0022,-0.0732983442905562,226,0.0093,0.0963418859722048,56
"B7.F3",0.021,0.160031749207903,225,0.0163,-0.0796678672970658,57
"B7.F4",3e-04,0.00962174422758878,226,0.0019,0.0736892475574955,56
"B7.F5",4e-04,0.00540661379666955,225,0.0281,0.153412155641499,57
"B8.F1",0.0028,0.0554835023612426,225,0.0042,-0.0640628905397104,57
"B8.F2",0.0016,-0.0255825751996354,225,0.052,0.231342811871765,57
"B8.F3",9e-04,0.0439811915874005,226,0.0021,0.0498470091435426,56
"B8.F4",0.0073,-0.0431082245705922,226,0.0588,0.267534811366073,56
"B8.F5",0.0058,0.0659057167478904,226,0.0199,-0.0815726543398441,56
"B9.F1",0.0023,-0.0310867451769001,226,0.0116,0.0447455049273277,56
"B9.F2",0.0026,-0.0553109986694424,226,0.035,0.19950051414537,56
"B9.F3",0.0139,0.107979397813165,225,2e-04,0.0404047023884942,57
"B9.F4",0,0.00228876631421642,226,7e-04,0.0523671174970188,56
