"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B1.F1",0.031,0.139576356237527,106,0.001,0.0528157220533663,26
"B1.F2",0.0012,0.00296483783219127,105,0.0676,0.26208756060567,27
"B1.F3",0.0027,-0.0194941721936528,106,0.1252,0.339099762551624,26
"B1.F4",0.0026,-0.0209318413209786,105,0.0349,0.178200467887732,27
"B1.F5",0.0016,-0.0309469026374741,106,0.0759,0.297603176022991,26
"B2.F1",0.0054,0.017119998074597,105,0.0449,0.240772493623502,27
"B2.F2",0.0164,-0.11419845701403,105,0.1033,0.276792479330773,27
"B2.F3",5e-04,0.0110151543742224,106,0.0133,0.194672485854031,26
"B2.F4",0.0115,0.109738500592745,106,0,0.071917913653427,26
"B2.F5",0.0012,-0.0112805348561718,106,0.0873,0.210616747127893,26
"B3.F1",0.0622,0.235777428237541,105,0.1485,-0.35630404902012,27
"B3.F2",0.0013,0.0564959530669161,105,0.0034,0.0944666343628251,27
"B3.F3",0.001,-0.0334221828848488,106,0.0558,0.277531650229732,26
"B3.F4",0.0064,0.106462127951018,106,8e-04,-0.0387652366822741,26
"B3.F5",0.0068,-0.076090190053299,106,0.087,0.182290490287343,26
"B4.F1",0.003,0.0457995006887183,106,4e-04,0.008552858656213,26
"B4.F2",0.0132,-0.112183995327054,106,0.1644,0.430962234584983,26
"B4.F3",0.0186,0.156887392012485,105,1e-04,-0.0437208364380273,27
"B4.F4",0.0092,-0.126140463770341,105,0.0108,0.148884307232025,27
"B4.F5",0.0134,0.127429695856973,106,0.1214,-0.260066905067582,26
"B5.F1",0.0038,-0.00667422008870563,106,0.1418,0.315950619468361,26
"B5.F2",0.0237,-0.153915019274945,106,0.1642,0.369470441653179,26
"B5.F3",0.0241,0.148533481352808,106,0.0356,-0.150601229234676,26
"B5.F4",0.017,0.10976245327663,105,0.0167,-0.133781332230753,27
"B5.F5",0.0106,0.108789469584381,105,0.1121,0.233873706432237,27
"B6.F1",7e-04,-0.034055743933751,106,0.0229,0.0492594765232112,26
"B6.F2",0.0013,0.0494828312481015,105,2e-04,-0.0875693020891606,27
"B6.F3",0.0126,0.0974027249923049,105,4e-04,0.0101290680353469,27
"B6.F4",0.0011,-0.0126671954890076,106,0.0127,0.18013725038906,26
"B6.F5",0.0246,0.155659162901997,106,0.0021,-0.0632911540559762,26
"B7.F1",3e-04,0.0353835710081052,105,0.0258,-0.0855943135899407,27
"B7.F2",0,0.000714032857348612,106,0.0915,0.288402393887502,26
"B7.F3",0.0111,0.120004319803034,106,0.029,-0.135858006912265,26
"B7.F4",0.0075,0.124844131148147,105,8e-04,-0.150718610811886,27
"B7.F5",0.0118,0.0869130560605812,106,0.02,0.195360374496625,26
"B8.F1",0.0022,0.047083398982303,106,0.0078,0.0765013077889126,26
"B8.F2",0.0039,-0.0115133611611208,106,0.1602,0.446918463417725,26
"B8.F3",0.0018,0.0332140754128507,105,0.0992,0.340479244486526,27
"B8.F4",0.0402,0.164382052650423,105,0.0679,-0.155619317997602,27
"B8.F5",0.0069,-0.0914020221387406,106,0.1391,0.236977637373546,26
"B9.F1",4e-04,0.0350882267455861,106,0.0665,0.289622161866689,26
"B9.F2",0.003,0.0575310958680506,105,0.0058,-0.0504944871537779,27
"B9.F3",0.0184,0.191084888199858,106,0.0026,0.0858266382863505,26
