feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
t573	dose1_shedding	1	0.0505801799905429	0.0364569685997847	132	127	0.167695446929395	0.83461229971324
t1316412	dose1_shedding	1	-0.0176438560937287	0.0153337984647818	132	129	0.251987810597117	0.83461229971324
t1686	dose1_shedding	1	-0.0236161933593408	0.0184763974441192	132	128	0.203462825500159	0.83461229971324
t1316411	dose1_shedding	1	-0.0142760760886642	0.0120548856785104	132	129	0.238472282254839	0.83461229971324
t33038	dose1_shedding	1	0.0275252719888779	0.0187809250645471	132	80	0.145172561258179	0.83461229971324
t1351	dose1_shedding	1	-0.0131265947978867	0.0132220475513285	132	106	0.322661081167347	0.83461229971324
t39777	dose1_shedding	1	-0.0148403555764393	0.00837225258634146	132	119	0.0786431793877713	0.83461229971324
t2107999	dose1_shedding	1	0.00971595319929318	0.0100427451319873	132	58	0.335110594003542	0.83461229971324
t28026	dose1_shedding	1	-0.0162954476587062	0.0107172852154381	132	127	0.130818212318751	0.83461229971324
t74426	dose1_shedding	1	-0.019188002390388	0.0118509723064245	132	92	0.10784758849327	0.83461229971324
t550	dose1_shedding	1	-0.0135119391615578	0.0108538739807911	132	100	0.215409628671447	0.83461229971324
t28116	dose1_shedding	1	-0.0154405774244677	0.0104392266344916	132	44	0.141534789866336	0.83461229971324
t47678	dose1_shedding	1	-0.00683688849887896	0.00645875262750605	132	45	0.291769398096057	0.83461229971324
t2709390	dose1_shedding	1	-0.0096000384615402	0.00932050736803425	132	28	0.304926748652439	0.83461229971324
t820	dose1_shedding	1	0.011932603026644	0.00701981624364949	132	54	0.0915514124531422	0.83461229971324
t1343	dose1_shedding	1	-0.00813824712778053	0.00568916289394676	132	129	0.154977857950733	0.83461229971324
t1290	dose1_shedding	1	0.00567398452645079	0.00593085350391922	132	128	0.340499795388501	0.83461229971324
t43675	dose1_shedding	1	-0.00583724371778365	0.00393773402956413	132	124	0.140657573670838	0.83461229971324
t28037	dose1_shedding	1	-0.00371663478336703	0.00349772681634249	132	132	0.289939754766547	0.83461229971324
t1680	dose1_shedding	1	-0.0100618409370984	0.00465035427250273	132	127	0.0323179535952058	0.83461229971324
t2162637	dose1_shedding	1	-0.00577802856558012	0.0057681642657094	132	23	0.318344513061195	0.83461229971324
t1689	dose1_shedding	1	-0.00291083484194062	0.00296875503286622	132	127	0.328665454204553	0.83461229971324
t158836	dose1_shedding	1	-0.00683404613006308	0.00495205746329937	132	102	0.169942516868875	0.83461229971324
t437897	dose1_shedding	1	-0.00240413142046599	0.00240153519024444	132	64	0.318647349485104	0.83461229971324
t1318	dose1_shedding	1	0.00269161161914701	0.00275617694776146	132	131	0.33059371220398	0.83461229971324
t729	dose1_shedding	1	0.00656978908702912	0.00701709230971545	132	85	0.350877823961077	0.83461229971324
t907	dose1_shedding	1	-0.00808260506103832	0.00583735527365288	132	76	0.168536095736244	0.83461229971324
t2610896	dose1_shedding	1	0.00318556606768444	0.00279057578371062	132	130	0.255741835278654	0.83461229971324
t1316408	dose1_shedding	1	0.00297805245921843	0.0027566032605653	132	130	0.281993600674121	0.83461229971324
t33945	dose1_shedding	1	-0.0100403679400686	0.00656976876302318	132	62	0.128875529523756	0.83461229971324
t244366	dose1_shedding	1	0.00352912016967218	0.00236696832688437	132	98	0.138387280142241	0.83461229971324
t853	dose1_shedding	1	0.0119905362169381	0.0088382767325937	132	118	0.177240510018792	0.83461229971324
t33039	dose1_shedding	1	0.00458217601843579	0.00239241444385988	132	62	0.0576514175074342	0.83461229971324
t1812935	dose1_shedding	1	-0.0028399606810649	0.00234616128973218	132	90	0.228294360539893	0.83461229971324
t1358	dose1_shedding	1	0.00525130601167265	0.00532909058833952	132	60	0.326256227635815	0.83461229971324
t28901	dose1_shedding	1	0.00300431853221677	0.00240215116199461	132	113	0.213298188386215	0.83461229971324
t545	dose1_shedding	1	-0.00113211812534589	0.0011130515381528	132	39	0.310980817620765	0.83461229971324
t1590	dose1_shedding	1	0.0022540702613116	0.00197675248970993	132	80	0.256262142023909	0.83461229971324
t1834196	dose1_shedding	1	0.00347236834846576	0.00276883298744027	132	49	0.212059306769786	0.83461229971324
t571	dose1_shedding	1	0.00486987934409663	0.002433587624195	132	97	0.0474627863063642	0.83461229971324
t1134687	dose1_shedding	1	0.00180652532566037	0.00157094275665706	132	91	0.252270385610025	0.83461229971324
t582	dose1_shedding	1	0.00143608439925756	0.00150172148762827	132	50	0.340699644635974	0.83461229971324
t2763022	dose1_shedding	1	-0.00342692710138626	0.00241636782260612	132	32	0.158520978686775	0.83461229971324
t2109685	dose1_shedding	1	0.0014855179114112	0.00157772085252685	132	48	0.348164639258251	0.83461229971324
t328813	dose1_shedding	1	0.000617452298878476	0.000444767195127232	132	17	0.167432409772235	0.83461229971324
t1303	dose1_shedding	1	-0.00160846278502031	0.00140244642998248	132	132	0.253530326484923	0.83461229971324
t1522	dose1_shedding	1	0.00262227500409498	0.00138367251938147	132	76	0.0602922454735458	0.83461229971324
t649756	dose1_shedding	1	0.0039762932314855	0.00239327068367551	132	85	0.0990333815879181	0.83461229971324
t111015	dose1_shedding	1	-0.00348455700029893	0.00364455342552792	132	16	0.340796383316767	0.83461229971324
t623	dose1_shedding	1	0.00183745236015947	0.00176095119796578	132	99	0.298679606337544	0.83461229971324
t1531	dose1_shedding	1	0.00240177371768276	0.00206550998095594	132	42	0.247040984516061	0.83461229971324
t37734	dose1_shedding	1	0.00180019967344854	0.00102942641535417	132	57	0.0826962572126482	0.83461229971324
t1736	dose1_shedding	1	0.00315794493502104	0.00249554850409318	132	73	0.207980163871898	0.83461229971324
t53442	dose1_shedding	1	0.0016245073109467	0.00163851344269305	132	16	0.323306757399849	0.83461229971324
t548	dose1_shedding	1	0.00423075757716102	0.00324547357303435	132	85	0.194678215493982	0.83461229971324
t2584944	dose1_shedding	1	-0.00166120373706239	0.00134569927052062	132	29	0.219260580077302	0.83461229971324
t2420313	dose1_shedding	1	0.00196115799760057	0.00157468553849277	132	27	0.215214452346335	0.83461229971324
t712633	dose1_shedding	1	-0.00168087246675362	0.000880374096305865	132	127	0.0584308543747935	0.83461229971324
t2690837	dose1_shedding	1	0.00139586124907299	0.00124943048142574	132	40	0.265970170179415	0.83461229971324
t2715212	dose1_shedding	1	-0.00258304883690169	0.00222875691260598	132	46	0.248595345512116	0.83461229971324
t2823317	dose1_shedding	1	0.000784663297909613	0.000534780131907826	132	51	0.144719545831092	0.83461229971324
t257758	dose1_shedding	1	-0.00153054029484754	0.00117408668427187	132	124	0.194673578682935	0.83461229971324
t1379	dose1_shedding	1	-0.00194417505592394	0.00131514673875943	132	116	0.141747626759466	0.83461229971324
t208962	dose1_shedding	1	0.00367803772355063	0.00327823509932655	132	99	0.263948895207721	0.83461229971324
