"","tax_id","mean","sd","taxonomy","group1_country","group1_present","group1_present_strict","group1_n","group1_prev","group1_prev_strict","group1_mean","group1_sd","group2_country","group2_present","group2_present_strict","group2_n","group2_prev","group2_prev_strict","group2_mean","group2_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_group1","enriched_group1_strict","rf_rank","rf_top20","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"329","RSV20",0.108698349076872,0.194633717848547,"Veillonella (RSV20)","India (OPV)",90,62,183,0.491803278688525,0.33879781420765,0.00701377049180328,0.0180331960833349,"India (IPV)",54,37,99,0.545454545454545,0.373737373737374,0.0152270707070707,0.0391253094465829,0.454144143934728,0.601827447349776,0.81668645674159,0,0.921804414734532,0,-0.0536512667660208,-0.0349395595297235,FALSE,FALSE,11,1,"ns","ns",0.556,0.0977731863017461
"133","RSV13",0.107014412340042,0.197211285427942,"Bifidobacterium (RSV13)","India (OPV)",111,101,183,0.60655737704918,0.551912568306011,0.0271895081967213,0.0558817915190912,"India (IPV)",56,54,99,0.565656565656566,0.545454545454545,0.0226452525252525,0.0355683356757341,0.527352176136351,1,0.863959948138277,0,1,0,0.0409008113926147,0.00645802285146546,TRUE,TRUE,12,1,"ns","ns",0.556,0.0977731863017461
"538","RSV30",0.105535028007992,0.188112170826417,"Rothia (RSV30)","India (OPV)",120,57,183,0.655737704918033,0.311475409836066,0.00207868852459016,0.00477537990275505,"India (IPV)",67,29,99,0.676767676767677,0.292929292929293,0.00272080808080808,0.00691049241825727,0.792175066798376,0.787519421425252,0.985566392544317,0,0.997209780904393,0,-0.0210299718496441,0.0185461169067727,FALSE,TRUE,13,1,"ns","ns",0.556,0.0977731863017461
"948","RSV7",0.10477386556425,0.193475558797186,"Staphylococcus (RSV7)","India (OPV)",103,23,183,0.562841530054645,0.12568306010929,0.000876284153005464,0.00662397737213117,"India (IPV)",63,5,99,0.636363636363636,0.0505050505050505,0.000319191919191919,0.000654154192594633,0.255128154658872,0.0589505983381932,0.766591008170261,0,0.558607105117979,0,-0.0735221063089916,0.0751780096042391,FALSE,TRUE,14,1,"ns","ns",0.556,0.0977731863017461
"53","RSV11",0.101835221117546,0.183718749250123,"Lactobacillus (RSV11)","India (OPV)",85,67,183,0.46448087431694,0.366120218579235,0.0269617486338798,0.0765766500233172,"India (IPV)",52,42,99,0.525252525252525,0.424242424242424,0.0231874747474747,0.0652445808891035,0.382468808875419,0.370810271462119,0.781823636651041,0,0.860279829792115,0,-0.0607716509355854,-0.0581222056631893,FALSE,FALSE,15,1,"ns","ns",0.556,0.0977731863017461
"927","RSV671",0.0993636314782634,0.177312211026041,"Dolosigranulum (RSV671)","India (OPV)",93,6,183,0.508196721311475,0.0327868852459016,0.000161530054644809,0.000356672438642741,"India (IPV)",57,5,99,0.575757575757576,0.0505050505050505,0.000188282828282828,0.000299018941465561,0.317666415475958,0.524972768080616,0.766591008170261,0,0.907993493733408,0,-0.0675608544461004,-0.0177181652591489,FALSE,FALSE,16,1,"ns","ns",0.556,0.0977731863017461
"523","RSV29",0.0983273412594056,0.173528157341963,"Klebsiella (RSV29)","India (OPV)",127,79,183,0.693989071038251,0.431693989071038,0.00639409836065574,0.0175679881243563,"India (IPV)",64,32,99,0.646464646464647,0.323232323232323,0.00374181818181818,0.0116121544665217,0.426131240927726,0.0966639183977407,0.812572571595078,0,0.558607105117979,0,0.0475244245736048,0.108461665838715,TRUE,TRUE,17,1,"ns","ns",0.556,0.0977731863017461
"2","RSV10",0.0949444629447249,0.170599604580096,"Veillonella (RSV10)","India (OPV)",83,68,183,0.453551912568306,0.371584699453552,0.0297488524590164,0.0669724840848844,"India (IPV)",45,37,99,0.454545454545455,0.373737373737374,0.0238533333333333,0.0600478774965172,1,1,1,0,1,0,-0.000993541977148515,-0.00215267428382182,FALSE,FALSE,18,1,"ns","ns",0.556,0.0977731863017461
"520","RSV289",0.0922813701948266,0.168803800637623,"Streptococcus (RSV289)","India (OPV)",50,18,183,0.273224043715847,0.0983606557377049,0.000553879781420765,0.00234391935473728,"India (IPV)",16,2,99,0.161616161616162,0.0202020202020202,0.000114343434343434,0.000576293862142559,0.0392733884102595,0.0143385144415769,0.395509849178953,0,0.332653535044584,0,0.111607882099685,0.0781586355356847,TRUE,TRUE,19,1,"ns","ns",0.556,0.0977731863017461
"432","RSV24",0.0917480794186802,0.162003280231779,"Enterococcus (RSV24)","India (OPV)",112,78,183,0.612021857923497,0.426229508196721,0.0105320218579235,0.030521842363695,"India (IPV)",58,43,99,0.585858585858586,0.434343434343434,0.0104125252525253,0.0247083095310982,0.702999837107501,0.900405654422383,0.985566392544317,0,1,0,0.0261632720649114,-0.00811392614671308,TRUE,FALSE,20,1,"ns","ns",0.556,0.0977731863017461
"406","RSV23",0.0913245402849961,0.161665382457661,"Staphylococcus (RSV23)","India (OPV)",93,29,183,0.508196721311475,0.158469945355191,0.00298404371584699,0.0309260767495484,"India (IPV)",49,21,99,0.494949494949495,0.212121212121212,0.000942626262626263,0.00240351553144877,0.900817703774659,0.258804654431304,1,0,0.747343563175029,0,0.0132472263619804,-0.0536512667660209,TRUE,FALSE,21,0,"ns","ns",0.556,0.0977731863017461
"220","RSV1577",0.0905026326121524,0.184186905650745,"Escherichia/Shigella (RSV1577)","India (OPV)",31,16,183,0.169398907103825,0.087431693989071,0.000217267759562842,0.00057767169028527,"India (IPV)",0,0,99,0,0,0,0,9.81833136887704e-07,0.000915867612334167,7.56011515403532e-05,1,0.0531203215153817,1,0.169398907103825,0.087431693989071,TRUE,TRUE,22,0,"2","2",0.556,0.0977731863017461
"715","RSV45",0.0878691147748611,0.158619696436702,"Streptococcus (RSV45)","India (OPV)",76,53,183,0.415300546448087,0.289617486338798,0.00298972677595628,0.00866167251771038,"India (IPV)",37,25,99,0.373737373737374,0.252525252525253,0.00218949494949495,0.00547418904137302,0.526261590020655,0.577574342785468,0.863959948138277,0,0.921804414734532,0,0.0415631727107137,0.0370922338135453,TRUE,TRUE,23,0,"ns","ns",0.556,0.0977731863017461
"1094","RSV94",0.0877032338691949,0.172087553834686,"Clostridium_sensu_stricto_1 (RSV94)","India (OPV)",30,12,183,0.163934426229508,0.0655737704918033,0.000446338797814208,0.00331634434560878,"India (IPV)",23,12,99,0.232323232323232,0.121212121212121,0.000498989898989899,0.00190198472866114,0.201057225060178,0.121416804659188,0.729519812639183,0,0.558607105117979,0,-0.0683888060937241,-0.0556383507203179,FALSE,FALSE,24,0,"ns","ns",0.556,0.0977731863017461
"455","RSV25",0.0855080084892747,0.15296330384993,"Enterococcus (RSV25)","India (OPV)",92,63,183,0.502732240437158,0.344262295081967,0.00330207650273224,0.0132443634311888,"India (IPV)",51,30,99,0.515151515151515,0.303030303030303,0.00277373737373737,0.00689371949984684,0.900871027589834,0.509481852368697,1,0,0.907993493733408,0,-0.0124192747143567,0.0412319920516642,FALSE,TRUE,25,0,"ns","ns",0.556,0.0977731863017461
"609","RSV35",0.0828061253740003,0.146842771127879,"Gemella (RSV35)","India (OPV)",91,14,183,0.497267759562842,0.0765027322404372,0.000420109289617486,0.00237048842490436,"India (IPV)",49,7,99,0.494949494949495,0.0707070707070707,0.000261414141414141,0.000652463166684229,1,1,1,0,1,0,0.00231826461334655,0.00579566153336646,TRUE,TRUE,26,0,"ns","ns",0.556,0.0977731863017461
"358","RSV21",0.0826328475129678,0.149053207153061,"Escherichia/Shigella (RSV21)","India (OPV)",81,70,183,0.442622950819672,0.382513661202186,0.0104902732240437,0.0274003954297225,"India (IPV)",46,41,99,0.464646464646465,0.414141414141414,0.00772242424242424,0.0176299520813192,0.802105981810959,0.611887413228956,0.985566392544317,0,0.921804414734532,0,-0.0220235138267925,-0.0316277529392284,FALSE,FALSE,27,0,"ns","ns",0.556,0.0977731863017461
"1033","RSV84",0.0826091877833578,0.150981481756807,"Streptococcus (RSV84)","India (OPV)",64,23,183,0.349726775956284,0.12568306010929,0.000617704918032787,0.00234272152724272,"India (IPV)",41,16,99,0.414141414141414,0.161616161616162,0.000627474747474748,0.00160132237664614,0.303724771586376,0.470246113383619,0.766591008170261,0,0.907993493733408,0,-0.06441463818513,-0.035933101506872,FALSE,FALSE,28,0,"ns","ns",0.556,0.0977731863017461
"765","RSV49",0.0802497856431672,0.15292413713243,"Veillonella (RSV49)","India (OPV)",44,29,183,0.240437158469945,0.158469945355191,0.00238382513661202,0.00912458631379123,"India (IPV)",32,23,99,0.323232323232323,0.232323232323232,0.00411070707070707,0.0168687938702744,0.159794573692893,0.148086893165514,0.655625253965477,0,0.558607105117979,0,-0.0827951647623779,-0.0738532869680411,FALSE,FALSE,29,0,"ns","ns",0.556,0.0977731863017461
"1006","RSV8",0.0777110757555085,0.14214303663497,"Staphylococcus (RSV8)","India (OPV)",52,22,183,0.284153005464481,0.120218579234973,0.00159846994535519,0.00992586176168114,"India (IPV)",37,6,99,0.373737373737374,0.0606060606060606,0.000358383838383838,0.0014961492798151,0.140260016311929,0.144173116412832,0.611321957887843,0,0.558607105117979,0,-0.0895843682728929,0.0596125186289121,FALSE,TRUE,30,0,"ns","ns",0.556,0.0977731863017461
"35","RSV106",0.0742635356972571,0.132243391234656,"Streptococcus (RSV106)","India (OPV)",67,24,183,0.366120218579235,0.131147540983607,0.000434754098360656,0.00107576235154533,"India (IPV)",41,13,99,0.414141414141414,0.131313131313131,0.00102545454545455,0.0033878652819779,0.443649852445769,1,0.812572571595078,0,1,0,-0.0480211955621792,-0.000165590329524762,FALSE,FALSE,31,0,"ns","ns",0.556,0.0977731863017461
"697","RSV43",0.0742140728306375,0.135857188248293,"Veillonella (RSV43)","India (OPV)",47,41,183,0.256830601092896,0.224043715846995,0.00872459016393443,0.0267211496413475,"India (IPV)",30,29,99,0.303030303030303,0.292929292929293,0.00679070707070707,0.0175798194397942,0.405129013330008,0.247803001348532,0.781823636651041,0,0.747343563175029,0,-0.0461997019374069,-0.0688855770822984,FALSE,FALSE,32,0,"ns","ns",0.556,0.0977731863017461
"826","RSV54",0.0662711392884628,0.125023625609843,"Klebsiella (RSV54)","India (OPV)",64,38,183,0.349726775956284,0.207650273224044,0.00433595628415301,0.0211860986725992,"India (IPV)",32,11,99,0.323232323232323,0.111111111111111,0.00185171717171717,0.00815774729314311,0.694193108000138,0.0481085713435011,0.985566392544317,0,0.558607105117979,0,0.0264944527239609,0.0965391621129326,TRUE,TRUE,33,0,"ns","ns",0.556,0.0977731863017461
"166","RSV14",0.0650113212819116,0.118451567924176,"Lactobacillus (RSV14)","India (OPV)",65,35,183,0.355191256830601,0.191256830601093,0.00166054644808743,0.00479390062644579,"India (IPV)",35,19,99,0.353535353535354,0.191919191919192,0.00103353535353535,0.00255744583725092,1,1,1,0,1,0,0.00165590329524756,-0.00066236131809902,TRUE,FALSE,34,0,"ns","ns",0.556,0.0977731863017461
"1004","RSV792",0.0641908928731574,0.120646275246796,"Corynebacterium_1 (RSV792)","India (OPV)",73,0,183,0.398907103825137,0,8.98360655737705e-05,0.000172885897103848,"India (IPV)",44,1,99,0.444444444444444,0.0101010101010101,9.41414141414141e-05,0.00018279580500819,0.526849117090544,0.351063829787234,0.863959948138277,0,NA,NA,-0.0455373406193078,-0.0101010101010101,FALSE,FALSE,35,0,"ns","ns",0.556,0.0977731863017461
"388","RSV22",0.0633109181909612,0.114384699463582,"Veillonella (RSV22)","India (OPV)",53,33,183,0.289617486338798,0.180327868852459,0.00276393442622951,0.00942484545803083,"India (IPV)",35,27,99,0.353535353535354,0.272727272727273,0.00597454545454545,0.0261708468148351,0.283604445761968,0.0929636050720519,0.766591008170261,0,0.558607105117979,0,-0.0639178671965557,-0.0923994038748137,FALSE,FALSE,36,0,"ns","ns",0.556,0.0977731863017461
"440","RSV243",0.0632338173419087,0.119593810693911,"Granulicatella (RSV243)","India (OPV)",45,11,183,0.245901639344262,0.0601092896174863,0.000213770491803279,0.000947534969520989,"India (IPV)",19,2,99,0.191919191919192,0.0202020202020202,8.68686868686869e-05,0.000253049347710737,0.371724751384238,0.149282933264288,0.781823636651041,0,0.558607105117979,0,0.0539824474250704,0.0399072694154661,TRUE,TRUE,37,0,"ns","ns",0.556,0.0977731863017461
"622","RSV362",0.060752529138163,0.114100545252242,"Atopobium (RSV362)","India (OPV)",46,30,183,0.251366120218579,0.163934426229508,0.000641967213114754,0.00195169029559204,"India (IPV)",17,10,99,0.171717171717172,0.101010101010101,0.0010630303030303,0.00612282205418675,0.136543079326001,0.158055095898496,0.606566371621272,0,0.572949722632047,0,0.0796489485014075,0.0629243252194072,TRUE,TRUE,38,0,"ns","ns",0.556,0.0977731863017461
"256","RSV170",0.0605201434327841,0.113578683933155,"Lactobacillus (RSV170)","India (OPV)",43,26,183,0.234972677595628,0.14207650273224,0.00136131147540984,0.00460793754086055,"India (IPV)",28,16,99,0.282828282828283,0.161616161616162,0.00088,0.00221316284893777,0.39118874356767,0.72660419230788,0.781823636651041,0,0.997209780904393,0,-0.0478556052326544,-0.0195396588839212,FALSE,FALSE,39,0,"ns","ns",0.556,0.0977731863017461
"501","RSV278",0.0595190873829843,0.109307537919655,"Enterococcus (RSV278)","India (OPV)",53,36,183,0.289617486338798,0.19672131147541,0.00208590163934426,0.00863667163017183,"India (IPV)",33,23,99,0.333333333333333,0.232323232323232,0.0025789898989899,0.00791651818628458,0.498536334098488,0.54009957816901,0.846778626299638,0,0.907993493733408,0,-0.0437158469945355,-0.0356019208478225,FALSE,FALSE,40,0,"ns","ns",0.556,0.0977731863017461
"572","RSV324",0.0578859689845393,0.106673873152324,"Enterococcus (RSV324)","India (OPV)",43,21,183,0.234972677595628,0.114754098360656,0.000686120218579235,0.00248905421968767,"India (IPV)",27,19,99,0.272727272727273,0.191919191919192,0.00178545454545455,0.00916525195582364,0.563678520485518,0.106419038622943,0.904678295294408,0,0.558607105117979,0,-0.0377545951316443,-0.0771650935585362,FALSE,FALSE,41,0,"ns","ns",0.556,0.0977731863017461
"809","RSV53",0.0575200035434043,0.107454339593638,"Klebsiella (RSV53)","India (OPV)",53,29,183,0.289617486338798,0.158469945355191,0.00466972677595628,0.0337721702100142,"India (IPV)",30,15,99,0.303030303030303,0.151515151515152,0.00206343434343434,0.0121469626808781,0.891212171984183,1,1,0,1,0,-0.0134128166915052,0.00695479384003975,FALSE,TRUE,42,0,"ns","ns",0.556,0.0977731863017461
"846","RSV563",0.0566069242058738,0.103696954581713,"Enterococcus (RSV563)","India (OPV)",39,23,183,0.213114754098361,0.12568306010929,0.000992349726775956,0.0033960912321725,"India (IPV)",27,17,99,0.272727272727273,0.171717171717172,0.00120565656565657,0.00360960175360452,0.302560368351456,0.28991776157652,0.766591008170261,0,0.747343563175029,0,-0.0596125186289121,-0.0460341116078821,FALSE,FALSE,43,0,"ns","ns",0.556,0.0977731863017461
"877","RSV6",0.0563484575919508,0.104857405576417,"Bifidobacterium (RSV6)","India (OPV)",57,50,183,0.311475409836066,0.273224043715847,0.00889879781420765,0.0352425204702538,"India (IPV)",29,24,99,0.292929292929293,0.242424242424242,0.00612282828282828,0.0237817733346275,0.787519421425252,0.670815452135263,0.985566392544317,0,0.984994841110007,0,0.0185461169067727,0.0307998012916046,TRUE,TRUE,44,0,"ns","ns",0.556,0.0977731863017461
"645","RSV38",0.0563342580164904,0.101732740483659,"Streptococcus (RSV38)","India (OPV)",49,28,183,0.26775956284153,0.153005464480874,0.00139475409836066,0.00812771725110596,"India (IPV)",27,16,99,0.272727272727273,0.161616161616162,0.00156808080808081,0.00497702469860722,1,0.86459363927939,1,0,1,0,-0.00496770988574263,-0.00861069713528731,FALSE,FALSE,45,0,"ns","ns",0.556,0.0977731863017461
"579","RSV33",0.055702189133333,0.103729257034116,"unassigned Firmicutes (RSV33)","India (OPV)",56,36,183,0.306010928961749,0.19672131147541,0.0049272131147541,0.02588147847216,"India (IPV)",27,17,99,0.272727272727273,0.171717171717172,0.00503151515151515,0.0270201770551019,0.586601659955484,0.636082449007032,0.915447745507866,0,0.945968770318151,0,0.0332836562344759,0.0250041397582381,TRUE,TRUE,46,0,"ns","ns",0.556,0.0977731863017461
"505","RSV28",0.0539461842777614,0.103534674711914,"Bacteroides (RSV28)","India (OPV)",31,20,183,0.169398907103825,0.109289617486339,0.00333486338797814,0.0190357375255222,"India (IPV)",12,6,99,0.121212121212121,0.0606060606060606,0.00162464646464646,0.00899690959561652,0.303963387800099,0.202131619275216,0.766591008170261,0,0.633709941511487,0,0.0481867858917039,0.0486835568802782,TRUE,TRUE,47,0,"ns","ns",0.556,0.0977731863017461
"852","RSV568",0.0513916703172879,0.109250290474179,"Bifidobacterium (RSV568)","India (OPV)",21,21,183,0.114754098360656,0.114754098360656,0.00062207650273224,0.00178981061514095,"India (IPV)",11,11,99,0.111111111111111,0.111111111111111,0.000491717171717172,0.0014744435411119,1,1,1,0,1,0,0.00364298724954464,0.00364298724954464,TRUE,TRUE,48,0,"ns","ns",0.556,0.0977731863017461
"1003","RSV79",0.0503789003278681,0.0968802916395861,"Lactobacillus (RSV79)","India (OPV)",34,21,183,0.185792349726776,0.114754098360656,0.00213180327868852,0.0107424678710754,"India (IPV)",25,15,99,0.252525252525253,0.151515151515152,0.000748282828282828,0.00202376293300076,0.220115220730894,0.454831483611342,0.765165529656412,0,0.907993493733408,0,-0.0667329027984766,-0.0367610531544958,FALSE,FALSE,49,0,"ns","ns",0.556,0.0977731863017461
"786","RSV508",0.0499431520545327,0.0922136919429649,"Finegoldia (RSV508)","India (OPV)",56,1,183,0.306010928961749,0.00546448087431694,4.19672131147541e-05,0.000144056075072409,"India (IPV)",28,0,99,0.282828282828283,0,2.38383838383838e-05,6.25757837803788e-05,0.78514776698128,1,0.985566392544317,0,NA,NA,0.0231826461334658,0.00546448087431694,TRUE,TRUE,50,0,"ns","ns",0.556,0.0977731863017461
"546","RSV306",0.0494780493682797,0.0919826119800149,"Enterococcus (RSV306)","India (OPV)",39,29,183,0.213114754098361,0.158469945355191,0.00260306010928962,0.013438660624314,"India (IPV)",18,12,99,0.181818181818182,0.121212121212121,0.00207515151515152,0.0111714961966931,0.641498305322959,0.480233814812965,0.95603940986841,0,0.907993493733408,0,0.0312965722801788,0.0372578241430701,TRUE,TRUE,51,0,"ns","ns",0.556,0.0977731863017461
"958","RSV717",0.0493375283810352,0.0949437950421983,"Atopobium (RSV717)","India (OPV)",16,0,183,0.087431693989071,0,2.38251366120219e-05,9.59888502102147e-05,"India (IPV)",21,4,99,0.212121212121212,0.0404040404040404,0.000126464646464646,0.000409547568021186,0.00502006572011341,0.0145944110772147,0.165662168763743,0,NA,NA,-0.124689518132141,-0.0404040404040404,FALSE,FALSE,52,0,"ns","ns",0.556,0.0977731863017461
"131","RSV129",0.0487037996525477,0.0914827018034341,"Streptococcus (RSV129)","India (OPV)",43,27,183,0.234972677595628,0.147540983606557,0.00135169398907104,0.00575122814158959,"India (IPV)",14,8,99,0.141414141414141,0.0808080808080808,0.000604444444444444,0.0025586468929695,0.0644142962032018,0.130465994172018,0.495990080764654,0,0.558607105117979,0,0.093558536181487,0.0667329027984766,TRUE,TRUE,53,0,"ns","ns",0.556,0.0977731863017461
"409","RSV2311",0.0460903363349108,0.0935760806569852,"Actinomyces (RSV2311)","India (OPV)",5,1,183,0.0273224043715847,0.00546448087431694,1.92349726775956e-05,0.00015088553437781,"India (IPV)",10,1,99,0.101010101010101,0.0101010101010101,5.05050505050505e-05,0.000186007316826537,0.0119956269552251,1,0.251908166059727,0,NA,NA,-0.0736876966385163,-0.00463652922669316,FALSE,FALSE,54,0,"ns","ns",0.556,0.0977731863017461
"878","RSV60",0.0451693619325364,0.082042172059612,"Veillonella (RSV60)","India (OPV)",30,25,183,0.163934426229508,0.136612021857924,0.00587890710382514,0.0210134460068959,"India (IPV)",18,15,99,0.181818181818182,0.151515151515152,0.00361535353535354,0.0129278180769564,0.741021189333499,0.724171755689734,0.985566392544317,0,0.997209780904393,0,-0.0178837555886736,-0.014903129657228,FALSE,FALSE,55,0,"ns","ns",0.556,0.0977731863017461
"54","RSV110",0.0450447046199515,0.0827452737038985,"Enterobacter (RSV110)","India (OPV)",49,21,183,0.26775956284153,0.114754098360656,0.000857049180327869,0.00329479209982732,"India (IPV)",23,9,99,0.232323232323232,0.0909090909090909,0.000978585858585859,0.00390337713804838,0.568624015381215,0.686299514164598,0.904678295294408,0,0.995134295538667,0,0.0354363305182978,0.0238450074515648,TRUE,TRUE,56,0,"ns","ns",0.556,0.0977731863017461
"617","RSV356",0.0444146046567076,0.0865243519369811,"Lactobacillus (RSV356)","India (OPV)",30,18,183,0.163934426229508,0.0983606557377049,0.000508196721311475,0.00187609148438753,"India (IPV)",21,10,99,0.212121212121212,0.101010101010101,0.000303030303030303,0.000852292771563922,0.333603175255042,1,0.770623334839148,0,1,0,-0.0481867858917039,-0.00264944527239609,FALSE,FALSE,57,0,"ns","ns",0.556,0.0977731863017461
"789","RSV51",0.0440914237049015,0.0804325591017088,"Enterobacter (RSV51)","India (OPV)",44,25,183,0.240437158469945,0.136612021857924,0.00333704918032787,0.0237722976193292,"India (IPV)",16,7,99,0.161616161616162,0.0707070707070707,0.0012379797979798,0.00576576065035124,0.130539792743931,0.116470300699682,0.606356768517693,0,0.558607105117979,0,0.0788209968537837,0.0659049511508528,TRUE,TRUE,58,0,"ns","ns",0.556,0.0977731863017461
"99","RSV12",0.0433570914461369,0.079085880765741,"Collinsella (RSV12)","India (OPV)",40,29,183,0.218579234972678,0.158469945355191,0.0126651366120219,0.049914350442169,"India (IPV)",21,17,99,0.212121212121212,0.171717171717172,0.00940848484848485,0.0396197432839358,1,0.866080790299963,1,0,1,0,0.00645802285146546,-0.0132472263619804,TRUE,FALSE,59,0,"ns","ns",0.556,0.0977731863017461
"247","RSV167",0.043293838737877,0.083388763412813,"Klebsiella (RSV167)","India (OPV)",36,20,183,0.19672131147541,0.109289617486339,0.00166666666666667,0.0131404138515678,"India (IPV)",14,6,99,0.141414141414141,0.0606060606060606,0.000464646464646465,0.00339179662015765,0.326957748710238,0.202131619275216,0.766591008170261,0,0.633709941511487,0,0.0553071700612684,0.0486835568802782,TRUE,TRUE,60,0,"ns","ns",0.556,0.0977731863017461
"242","RSV165",0.0431462208508961,0.0807430720919538,"Veillonella (RSV165)","India (OPV)",29,11,183,0.158469945355191,0.0601092896174863,0.000228633879781421,0.000937929560108314,"India (IPV)",16,7,99,0.161616161616162,0.0707070707070707,0.00176888888888889,0.0110094720710598,1,0.800015374177396,1,0,0.997868638758903,0,-0.00314621626097036,-0.0105977810895844,FALSE,FALSE,61,0,"ns","ns",0.556,0.0977731863017461
