"","tax_id","mean","sd","taxonomy","group1_country","group1_present","group1_n","group1_prev","group1_mean","group1_sd","group2_country","group2_present","group2_n","group2_prev","group2_mean","group2_sd","fisher_p","fisher_padj","prev_diff","enriched_group1","rf_rank","rf_top20","fisher_col","rab.all","rab.win.India (IPV)","rab.win.India (OPV)","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_country1","mean_rabund_country2","mean_rabund_diff","crossval_median","crossval_quartile_1","crossval_quartile_3"
"1","Acinetobacter",0.145358718551351,0.267444916191928,"Acinetobacter","India (OPV)",42,195,21.5,0,0.1,"India (IPV)",20,92,21.7,0,0,1,1,-0.199999999999999,FALSE,21,0,"ns",-1.1157793660088,-1.10046269353857,-1.12026445438074,0.0239318888288862,6.05576388041054,0.00374694807029655,0.498100379930345,0.628709309568888,0.932158765567531,0.652596339814365,0.92992099777192,0.024,0.012,0.012,0.5,0.4375,0.6
"2","Actinomyces",0.157447301596742,0.288657195095478,"Actinomyces","India (OPV)",37,195,19,0.1,1.3,"India (IPV)",21,92,22.8,0.1,0.3,0.528851009486395,0.861505559432938,-3.8,FALSE,19,1,"ns",-1.31754730119405,-1.28779971777247,-1.3265385807871,-0.147532935559498,6.317483570506,-0.0196104467130019,0.490600000031345,0.487965962055684,0.893974204165457,0.566561818028541,0.909191598300897,0.11,0.069,0.041,0.5,0.4375,0.6
"3","Anaerococcus",0.140618314022321,0.259158735127203,"Anaerococcus","India (OPV)",33,195,16.9,0,0.2,"India (IPV)",23,92,25,0,0,0.113119250156306,0.710816427252187,-8.1,FALSE,22,0,"ns",-1.01270293156437,-0.75913733587171,-1.11866710599012,-0.420315869531684,5.36497438488195,-0.0716176901246361,0.464000000120626,0.421437937838679,0.864275407362241,0.388182444972012,0.854403226500068,0.014,0.01,0.004,0.5,0.4375,0.6
"4","Atopobium",0.138098367272293,0.25350582928691,"Atopobium","India (OPV)",29,195,14.9,0,0.2,"India (IPV)",18,92,19.6,0,0,0.311507143892513,0.861505559432938,-4.7,FALSE,23,0,"ns",-1.56018616184676,-1.51570004166157,-1.58722360171488,-0.110495458277557,6.16144883554881,-0.0160093018878268,0.492200000026006,0.589540485072536,0.930114990158641,0.583046246880107,0.908673294077195,0.03,0.011,0.019,0.5,0.4375,0.6
"5","Bacteroides",0.182025215548545,0.332975909762887,"Bacteroides","India (OPV)",58,195,29.7,2.6,9.5,"India (IPV)",29,92,31.5,1.8,5.4,0.784088600669007,0.937665707767912,-1.8,FALSE,16,1,"ns",-0.619719011903067,-0.535233176894879,-0.657140432873131,-0.156880357972235,10.2302513688548,-0.0146687678003395,0.491800000027341,0.737760727869979,0.946562578396172,0.68046287055909,0.931434994335751,2.673,1.806,0.867,0.5,0.4375,0.6
"6","Bifidobacterium",0.560428241108242,0.986534689727379,"Bifidobacterium","India (OPV)",193,195,99,45.1,26,"India (IPV)",90,92,97.8,49.5,25.9,0.595582128551447,0.861505559432938,1.2,TRUE,2,1,"ns",15.3878966417849,15.6613396161191,15.2840717057401,-0.295685849665634,2.81706848269932,-0.0774148236689306,0.454400000153275,0.470446765936562,0.919167352599131,0.207094472771471,0.820566845461389,45.349,49.963,-4.614,0.5,0.4375,0.6
"7","Catenibacterium",0.0266256938350182,0.0509320704001051,"Catenibacterium","India (OPV)",8,195,4.1,0,0.2,"India (IPV)",6,92,6.5,0.1,0.6,0.388181308068872,0.861505559432938,-2.4,FALSE,57,0,"ns",-2.10671685841153,-2.10287024093654,-2.10861224856985,-0.172548528602224,5.05568417834834,-0.0293047647853055,0.484400000052051,0.455461516496099,0.867416953284597,0.496857341302553,0.867396102947933,0.023,0.077,-0.054,0.5,0.4375,0.6
"8","Citrobacter",0.0650540917282395,0.12678858236827,"Citrobacter","India (OPV)",17,195,8.7,0.1,0.4,"India (IPV)",10,92,10.9,0,0.2,0.665166556459052,0.886888741945402,-2.2,FALSE,37,0,"ns",-1.9262855027893,-1.9944505570435,-1.89946786817016,0.0499102639493696,5.87712986470043,0.00604519568935902,0.496500699871688,0.581230940242586,0.91455873010125,0.53242189946542,0.888969177946342,0.056,0.034,0.022,0.5,0.4375,0.6
"9","Clostridioides",0.104529326153375,0.203989106852379,"Clostridioides","India (OPV)",29,195,14.9,0.2,0.6,"India (IPV)",14,92,15.2,0.2,1.1,1,1,-0.299999999999999,FALSE,29,0,"ns",-1.63789296417157,-1.73713238102585,-1.59511113262758,0.205471651761073,6.67615576494742,0.0255586764405197,0.486400000045367,0.622597317123727,0.930505973260727,0.582658675188719,0.90991915285425,0.152,0.173,-0.021,0.5,0.4375,0.6
"10","Clostridium_sensu_stricto_1",0.169756635642915,0.310815559021265,"Clostridium_sensu_stricto_1","India (OPV)",54,195,27.7,0.8,3.4,"India (IPV)",26,92,28.3,0.8,3.2,1,1,-0.600000000000001,FALSE,18,1,"ns",-0.778469455089578,-0.795550489788093,-0.767474134850005,-0.262623796234206,8.3175717649083,-0.0268654636075797,0.484200000052719,0.720211770873203,0.946717589102142,0.681281751301978,0.935711507216258,0.794,0.791,0.003,0.5,0.4375,0.6
"11","Collinsella",0.220269683773279,0.423467486011877,"Collinsella","India (OPV)",52,195,26.7,1.3,4.2,"India (IPV)",32,92,34.8,2.8,7.3,0.166806444603551,0.710816427252187,-8.1,FALSE,15,1,"ns",-0.547126853583682,0.189156757786028,-0.805939152427752,-1.07476324702703,10.2813468342337,-0.108080483208232,0.439512097785023,0.124375532312988,0.766364682138305,0.135073418150875,0.698894556620718,1.316,2.782,-1.466,0.5,0.4375,0.6
"12","Corynebacterium_1",0.390648095112446,0.694172973642689,"Corynebacterium_1","India (OPV)",134,195,68.7,0,0.1,"India (IPV)",71,92,77.2,0,0,0.162133166226494,0.710816427252187,-8.5,FALSE,8,1,"ns",3.64750732679493,4.09824308055892,3.437322622382,-0.586441965650362,5.11248854121529,-0.0933213527300703,0.44820000017454,0.24351425536515,0.826191783586591,0.186341325717343,0.811853495510486,0.035,0.031,0.004,0.5,0.4375,0.6
"13","Cutibacterium",0.127454860126613,0.237803876530222,"Cutibacterium","India (OPV)",26,195,13.3,0,0.2,"India (IPV)",16,92,17.4,0,0.2,0.374937168364464,0.861505559432938,-4.1,FALSE,24,0,"ns",-1.62001191198139,-1.76008854406217,-1.56453676649326,0.0363295583945327,6.05836636408177,0.00452652684023769,0.497300539901016,0.661105608765567,0.935327592326975,0.586071002550909,0.918726361089479,0.033,0.042,-0.009,0.5,0.4375,0.6
"14","Dialister",0.0436536903487274,0.0908632711632949,"Dialister","India (OPV)",16,195,8.2,0,0.4,"India (IPV)",5,92,5.4,0.1,0.4,0.474446131440118,0.861505559432938,2.8,TRUE,42,0,"ns",-1.99259693182885,-2.16695417569597,-1.9092341131407,0.231629731067883,4.94635803532614,0.0410702998960834,0.476704659145975,0.521335377919749,0.899605568578285,0.457483097398861,0.851825374793695,0.052,0.058,-0.00600000000000001,0.5,0.4375,0.6
