"","tax_id","mean","sd","taxonomy","group1_country","group1_present","group1_n","group1_prev","group1_mean","group1_sd","group2_country","group2_present","group2_n","group2_prev","group2_mean","group2_sd","fisher_p","fisher_padj","prev_diff","enriched_group1","rf_rank","rf_top20","fisher_col","rab.all","rab.win.India (IPV)","rab.win.India (OPV)","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_country1","mean_rabund_country2","mean_rabund_diff","crossval_median","crossval_quartile_1","crossval_quartile_3"
"27","Ezakiella",0.0274407550736807,0.0541918877269831,"Ezakiella","India (OPV)",13,183,7.1,0,0,"India (IPV)",6,99,6.1,0,0,0.808780934075465,1,1,TRUE,64,0,"ns",-2.01364263580465,-2.11395102010026,-1.94965189254997,0.172106321740952,4.82440399542669,0.0294715971752629,0.48270345936584,0.540020548525228,0.882143693890041,0.494989654500097,0.876977316000855,0.002,0.002,0,0.5,0.4,0.55
"28","Finegoldia",0.161706575865936,0.306264977528906,"Finegoldia","India (OPV)",55,183,30.1,0,0,"India (IPV)",30,99,30.3,0,0,1,1,-0.199999999999999,FALSE,22,0,"ns",-0.156039425481342,0.00460987606428631,-0.258985859746065,-0.0225143250542956,5.08500070596489,-0.00387645279601903,0.49770045991568,0.622020988121715,0.914083892916091,0.673192511095631,0.932861935402321,0.004,0.003,0.001,0.5,0.4,0.55
"29","Flavonifractor",0.0584821552689875,0.122684926605575,"Flavonifractor","India (OPV)",20,183,10.9,0.1,1.1,"India (IPV)",3,99,3,0,0,0.0220591385353499,0.711772999945368,7.9,TRUE,46,0,"ns",-1.96647534239704,-2.27397824517357,-1.77389997714235,0.66677747533586,5.07408519063059,0.111353148053144,0.441400000198054,0.156224988969863,0.626933661495753,0.215260982761182,0.700952855767708,0.117,0.002,0.115,0.5,0.4,0.55
"30","Fusobacterium",0.0391021958717935,0.0748287429939954,"Fusobacterium","India (OPV)",16,183,8.7,0.3,2.7,"India (IPV)",5,99,5.1,0,0,0.344128437639099,0.872198671103498,3.6,TRUE,55,0,"ns",-1.94698768582287,-2.11211164371692,-1.85439372859507,0.256936910262748,5.08923803422029,0.0445615093504106,0.476504699138647,0.340176981913355,0.810706317487062,0.428443679718272,0.845226885158599,0.321,0.007,0.314,0.5,0.4,0.55
"31","Gemella",0.247972186387516,0.44088582036883,"Gemella","India (OPV)",106,183,57.9,0.1,0.3,"India (IPV)",53,99,53.5,0,0.1,0.529837887701974,0.934797824142583,4.4,TRUE,11,1,"ns",2.61738944963741,2.59144083281807,2.63626073539198,-0.0766462634085725,6.19199844676056,-0.0109490871777665,0.495900819849692,0.730297985510825,0.936617423900425,0.820671238917721,0.957254010388356,0.052,0.029,0.023,0.5,0.4,0.55
"32","Gordonibacter",0.0547216768013105,0.146437174395672,"Gordonibacter","India (OPV)",18,183,9.8,0,0.1,"India (IPV)",6,99,6.1,0,0,0.372392400794963,0.872198671103498,3.7,TRUE,47,0,"ns",-1.99376210785573,-2.15904585655343,-1.89691492504397,0.411255982468206,5.39385931924736,0.0657565904830185,0.46280000012469,0.342532656315355,0.783488089026224,0.410486263012886,0.823332899306508,0.014,0.009,0.005,0.5,0.4,0.55
"33","Granulicatella",0.176102191867385,0.31698620710055,"Granulicatella","India (OPV)",57,183,31.1,0,0.1,"India (IPV)",27,99,27.3,0,0,0.585529548243647,0.934797824142583,3.8,TRUE,20,1,"ns",-0.767005078650701,-1.00905463288697,-0.633300740644046,0.472599177280349,6.87422154408547,0.0610534642312602,0.46780000010778,0.47035938430646,0.878701038490055,0.469573080040884,0.879239286791395,0.027,0.011,0.016,0.5,0.4,0.55
"34","Haemophilus",0.140622633902608,0.265207738068353,"Haemophilus","India (OPV)",44,183,24,0.1,1.1,"India (IPV)",18,99,18.2,0.1,0.3,0.29336426965783,0.872198671103498,5.8,TRUE,23,0,"ns",-1.12840625646204,-1.4456878919901,-0.936093751971466,0.509890553125484,6.42358060603522,0.0677779183828859,0.464307138691824,0.439136851155069,0.868837928858446,0.32571165636215,0.826852079069042,0.128,0.068,0.06,0.5,0.4,0.55
"35","Klebsiella",0.405852834987091,0.721989832373603,"Klebsiella","India (OPV)",154,183,84.2,4.1,10.6,"India (IPV)",86,99,86.9,2.9,10.1,0.602138338019243,0.934797824142583,-2.7,FALSE,7,1,"ns",8.50639485319057,8.55155974853926,8.46585446792244,0.112505513031694,6.89296373896619,0.0142605363546708,0.492400000025339,0.857851338098078,0.960551580066254,0.838405049925275,0.956425225645708,4.09,2.894,1.196,0.5,0.4,0.55
"36","Kocuria",0.0435112755504335,0.0926981957836991,"Kocuria","India (OPV)",8,183,4.4,0,0,"India (IPV)",11,99,11.1,0,0,0.044568335880414,0.763408315838366,-6.7,FALSE,53,0,"ns",-2.01061854293263,-1.9423013662018,-2.04784438740507,-0.178101852792303,4.83014747742946,-0.0317693308274298,0.483103379380499,0.49857469785188,0.873794162685154,0.490657503859418,0.873691883663349,0.003,0.001,0.002,0.5,0.4,0.55
