"","tax_id","mean","sd","taxonomy","group1_country","group1_present","group1_n","group1_prev","group1_mean","group1_sd","group2_country","group2_present","group2_n","group2_prev","group2_mean","group2_sd","fisher_p","fisher_padj","prev_diff","enriched_group1","rf_rank","rf_top20","fisher_col","rab.all","rab.win.India (IPV)","rab.win.India (OPV)","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_country1","mean_rabund_country2","mean_rabund_diff","crossval_median","crossval_quartile_1","crossval_quartile_3"
"138","Ruminiclostridium_5",0.0663937172409294,0.127762946422928,"Ruminiclostridium_5","India (OPV)",157,201,78.1,0.1,0.1,"India (IPV)",66,87,75.9,0,0.1,0.758996089181966,1,2.19999999999999,TRUE,64,0,"ns",2.58676436548,2.63670205047696,2.5644220657156,-0.091791717993841,4.22786467697406,-0.018338965476797,0.489902019629741,0.712000656851904,0.975667802494572,0.665382235177746,0.974552871081184,0.051,0.05,0.000999999999999994,0.5,0.45,0.6
"139","Ruminiclostridium_6",0.0589459172130433,0.122802616422916,"Ruminiclostridium_6","India (OPV)",102,201,50.7,0.1,0.2,"India (IPV)",49,87,56.3,0.1,0.1,0.441085169914484,0.987418018578752,-5.59999999999999,FALSE,81,0,"ns",0.9882268932009,1.66427245570881,0.652510239174173,-0.633857664442925,6.5451296626529,-0.0921554488572507,0.458000000140995,0.312347332505743,0.944014489981816,0.288604021097001,0.957275062893542,0.072,0.08,-0.00800000000000001,0.5,0.45,0.6
"140","Ruminiclostridium_9",0.0765436295290016,0.162191101251998,"Ruminiclostridium_9","India (OPV)",128,201,63.7,0,0,"India (IPV)",62,87,71.3,0,0,0.225815729604198,0.987418018578752,-7.59999999999999,FALSE,46,0,"ns",1.55648781799686,1.59120082817899,1.53895671379135,-0.00925963725949508,4.26873697147092,-0.00115240568144371,0.498500299945009,0.592440189494357,0.973006220849312,0.805510428201404,0.980392006907287,0.024,0.02,0.004,0.5,0.45,0.6
"141","Ruminococcaceae_NK4A214_group",0.077146582669405,0.148682993451972,"Ruminococcaceae_NK4A214_group","India (OPV)",168,201,83.6,0.3,0.4,"India (IPV)",73,87,83.9,0.3,0.4,1,1,-0.300000000000011,FALSE,44,0,"ns",5.34645618445085,5.33710747397291,5.35121462590076,0.00349409658881594,3.64152434572925,0.00121920093296767,0.499200000002666,0.778340664489806,0.9791913451497,0.905235904152657,0.985218792596209,0.314,0.305,0.00900000000000001,0.5,0.45,0.6
"142","Ruminococcaceae_UCG-002",0.085043782478602,0.158836541663946,"Ruminococcaceae_UCG-002","India (OPV)",180,201,89.6,2.3,2.9,"India (IPV)",77,87,88.5,2.3,2.8,0.836740480135739,1,1.09999999999999,TRUE,35,0,"ns",8.04325539005535,8.22036802558787,7.93787934602787,-0.0920505950006505,3.88361842702969,-0.0173366115214639,0.487102579527106,0.812587217235012,0.980746234824119,0.688556728287542,0.976767753112387,2.302,2.333,-0.0310000000000001,0.5,0.45,0.6
"143","Ruminococcaceae_UCG-003",0.0711715841636076,0.138360005994329,"Ruminococcaceae_UCG-003","India (OPV)",145,201,72.1,0.1,0.1,"India (IPV)",65,87,74.7,0.1,0.1,0.772872626545673,1,-2.60000000000001,FALSE,52,0,"ns",3.35157710755157,3.34431428048427,3.3565432448178,-0.177398622923522,4.98594595471691,-0.0297799397896024,0.478400000072134,0.512864572490359,0.964527326094457,0.564918478041181,0.969065080188027,0.095,0.103,-0.00799999999999999,0.5,0.45,0.6
"144","Ruminococcaceae_UCG-004",0.0165437731137569,0.0315760860062613,"Ruminococcaceae_UCG-004","India (OPV)",34,201,16.9,0.1,0.5,"India (IPV)",10,87,11.5,0,0.2,0.286698918351322,0.987418018578752,5.4,TRUE,158,0,"ns",-3.3684088535077,-3.78537879223084,-3.202499871479,0.603630250216399,7.01863321076486,0.0788420729681674,0.459708058523453,0.350353339063988,0.952076686870051,0.32295212580716,0.939629483682493,0.072,0.04,0.032,0.5,0.45,0.6
"145","Ruminococcaceae_UCG-005",0.0934403033978002,0.185057023098396,"Ruminococcaceae_UCG-005","India (OPV)",175,201,87.1,0.5,0.7,"India (IPV)",75,87,86.2,0.6,0.7,0.8509235963618,1,0.899999999999991,TRUE,25,0,"ns",5.81568983426759,5.8217508842485,5.8136179719415,-0.0968595939205787,3.75398206708872,-0.0194816775759836,0.486702659512445,0.778911348960247,0.977568934978275,0.799323993549023,0.98017733799027,0.526,0.569,-0.0429999999999999,0.5,0.45,0.6
"146","Ruminococcaceae_UCG-008",0.0681598320491934,0.125134099367325,"Ruminococcaceae_UCG-008","India (OPV)",101,201,50.2,0.1,0.1,"India (IPV)",38,87,43.7,0.1,0.2,0.368776437075819,0.987418018578752,6.5,TRUE,61,0,"ns",0.464166812361414,-0.349203281731904,0.830500562453297,0.719591957219518,7.12688856089895,0.0889103014837249,0.459600000135552,0.35314135412228,0.964461756881675,0.30539043666141,0.960104436244688,0.052,0.081,-0.029,0.5,0.45,0.6
"147","Ruminococcaceae_UCG-009",0.0369998123333862,0.0743824598061454,"Ruminococcaceae_UCG-009","India (OPV)",64,201,31.8,0,0.1,"India (IPV)",29,87,33.3,0.1,0.3,0.890913342531183,1,-1.5,FALSE,115,0,"ns",-1.50514841094451,-1.43001894302113,-1.54117365004807,-0.121803914755877,6.14680706016016,-0.0164246852331939,0.492901419739715,0.635737324951848,0.974757563758811,0.683830246974209,0.974557916564528,0.027,0.054,-0.027,0.5,0.45,0.6
