"","tax_id","mean","sd","taxonomy","group1_country","group1_present","group1_n","group1_prev","group1_mean","group1_sd","group2_country","group2_present","group2_n","group2_prev","group2_mean","group2_sd","fisher_p","fisher_padj","prev_diff","enriched_group1","rf_rank","rf_top20","fisher_col","rab.all","rab.win.Malawi","rab.win.UK","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_country1","mean_rabund_country2","mean_rabund_diff","crossval_median","crossval_quartile_1","crossval_quartile_3"
"60","Enterococcus",0.00689991257606539,0.0159642432676303,"Enterococcus","Malawi",14,83,16.9,0,0,"UK",9,57,15.8,0.7,4.5,1,1,1.1,TRUE,138,0,"ns",-3.0932604500895,-3.4227483513492,-2.5739223415055,0.986038293027458,6.69071139270486,0.118655153658013,0.427514387966817,0.192940820908909,0.253976620867599,0.246565926842332,0.305988204446388,0.012,0.748,-0.736,0.95,0.9,1
"61","Enterorhabdus",0.0340586751138904,0.0708940931795907,"Enterorhabdus","Malawi",58,83,69.9,0.1,0.1,"UK",9,57,15.8,0.1,0.3,1.87100394395164e-10,1.50373279939817e-09,54.1,TRUE,58,0,"3",0.536900674935577,2.86597476461899,-2.31655425125707,-4.37332643655569,6.55201805380835,-0.575559981751021,0.282894738517479,0.000180625755284273,0.000526689309082412,3.40300526810904e-05,0.000112039604384269,0.058,0.055,0.003,0.95,0.9,1
"62","Erysipelatoclostridium",0.00482936792225574,0.0110972601810649,"Erysipelatoclostridium","Malawi",44,83,53,0,0,"UK",24,57,42.1,0,0,0.230951721331204,0.294803079581596,10.9,TRUE,158,0,"ns",0.687364487831688,0.933133110769334,0.263207930107787,-0.0969967657811202,5.72593798483716,-0.016685140665337,0.493559879459331,0.717295219364001,0.768646246272349,0.76027359104297,0.80302106492329,0.016,0.012,0.004,0.95,0.9,1
"63","Erysipelotrichaceae_UCG-003",0.00797642850827601,0.0158500626719397,"Erysipelotrichaceae_UCG-003","Malawi",62,83,74.7,0,0.1,"UK",43,57,75.4,0,0,1,1,-0.700000000000003,FALSE,129,0,"ns",2.87243384235098,2.11693672649652,4.25244891730109,1.93293219204742,5.00077902133475,0.340397990860677,0.316611843432125,0.0269862940232475,0.0465229248249796,0.000418012293350433,0.0011772455007849,0.037,0.041,-0.004,0.95,0.9,1
"64","Erysipelotrichaceae_UCG-004",0.00103935440471107,0.00411873050576958,"Erysipelotrichaceae_UCG-004","Malawi",11,83,13.3,0,0,"UK",0,57,0,0,0,0.00293682866164123,0.00601218697713346,13.3,TRUE,208,0,"3",-3.28134370190315,-3.43381645245964,-3.04464251416578,0.275642114817355,5.0371478434282,0.0416690079090489,0.482049876791028,0.575972326681632,0.636871180596542,0.547966536170444,0.606741078603594,0.008,0,0.008,0.95,0.9,1
"65","Erysipelotrichaceae_UCG-006",0.0353175828255232,0.078590797807307,"Erysipelotrichaceae_UCG-006","Malawi",41,83,49.4,0,0,"UK",0,57,0,0,0,2.09567254948546e-12,2.52644968465747e-11,49.4,TRUE,56,0,"3",-1.96632880071699,0.847463171044626,-3.07391510120006,-3.65061729052062,5.93980870475981,-0.545957152896811,0.291860785352066,0.000159175761578397,0.00046068922959372,0.000153314510587888,0.000434692150293924,0.027,0,0.027,0.95,0.9,1
"66","Escherichia/Shigella",0.0172556876713393,0.0345528224778959,"Escherichia/Shigella","Malawi",82,83,98.8,2,5.7,"UK",52,57,91.2,3.6,10.6,0.0409112477039108,0.0641102655788692,7.59999999999999,TRUE,94,0,"ns",6.50781868044201,6.4833234570003,6.66289671864052,0.0745040203057057,5.90699812435664,0.0139473549703965,0.495065789504585,0.775278909366589,0.825347477920084,0.835395799684498,0.868526383938876,1.987,3.581,-1.594,0.95,0.9,1
"67","Ezakiella",0.00305009038334305,0.00676598556938043,"Ezakiella","Malawi",21,83,25.3,0,0,"UK",11,57,19.3,0,0,0.539305116951502,0.600149796812697,6,TRUE,182,0,"ns",-2.27632367309989,-2.76525657426923,-1.5098624924038,1.02883187362028,5.58862007252775,0.175333220037965,0.425870101872013,0.231549279327216,0.293385606882512,0.161440252066047,0.219114357245818,0.006,0.003,0.003,0.95,0.9,1
"68","Faecalibacterium",0.050460358583534,0.0922795020595833,"Faecalibacterium","Malawi",80,83,96.4,5.4,3.9,"UK",57,57,100,4,4.5,0.270657759506681,0.331823354875422,-3.59999999999999,FALSE,41,0,"ns",10.4490814770558,10.3900672724648,10.5830469457714,0.34455429953847,2.79174493721879,0.100522974427463,0.448464912606877,0.0736465052195958,0.120870270381623,0.324126827901265,0.415350372947718,5.391,4.02,1.371,0.95,0.9,1
"69","Faecalitalea",0.000260060045397188,0.00145423613526992,"Faecalitalea","Malawi",0,83,0,0,0,"UK",3,57,5.3,0,0,0.0653737879261808,0.096504163129124,-5.3,FALSE,215,0,"ns",-3.68001353319341,-4.12781786681704,-2.83332780476445,1.40076427108198,4.91323684982274,0.247681553855802,0.372532895590515,0.0816896991332938,0.10925793172236,0.0565848949493528,0.0791584058649343,0,0.008,-0.008,0.95,0.9,1
"70","Family_XIII_AD3011_group",0.00616579634467851,0.0136341314863991,"Family_XIII_AD3011_group","Malawi",68,83,81.9,0.1,0.1,"UK",44,57,77.2,0.1,0.1,0.524032024094521,0.587217905776542,4.7,TRUE,143,0,"ns",3.45437907902512,3.24294783154259,3.83298515829393,0.750755575036243,4.10637126259746,0.155839080616407,0.395285088405097,0.226308047773045,0.298763684511786,0.048246125476006,0.0812164915770862,0.054,0.077,-0.023,0.95,0.9,1
"71","Family_XIII_UCG-001",0.0211592677368914,0.0483916876430394,"Family_XIII_UCG-001","Malawi",73,83,88,0,0,"UK",29,57,50.9,0,0.1,1.93497455683007e-06,7.36648208477413e-06,37.1,TRUE,77,0,"3",2.8075047511368,3.01414689582847,1.6867688859669,-1.30871570341097,4.98999439346499,-0.230622277080698,0.396821047536622,0.00622155461734593,0.0135022727567301,0.0494810365453337,0.0834195775420384,0.037,0.033,0.004,0.95,0.9,1
"72","FD2005",0.00197876245901204,0.00649878813588399,"FD2005","Malawi",14,83,16.9,0,0,"UK",0,57,0,0,0,0.000808431127918235,0.00182739119539851,16.9,TRUE,193,0,"3",-3.23351941652345,-3.45224410929887,-2.95562059997783,0.0964004252157036,5.28711933702149,0.0146139037430899,0.493833927141912,0.624120918555763,0.685076863398365,0.604450582740418,0.666553130644287,0.004,0,0.004,0.95,0.9,1
"73","Flavonifractor",0.110010679054152,0.209766881288603,"Flavonifractor","Malawi",53,83,63.9,0,0,"UK",52,57,91.2,0.3,0.5,0.000267680699772641,0.000660076271030262,-27.3,FALSE,24,0,"3",2.54905781772111,1.34865878247839,5.45317300698067,4.93032424310756,5.15132221458041,0.948114378636517,0.109100883488869,8.39819302236223e-11,5.60394085965165e-10,1.36017653359047e-14,2.42348837447006e-13,0.015,0.261,-0.246,0.95,0.9,1
"74","Fournierella",0.31239210353758,0.559635159986209,"Fournierella","Malawi",70,83,84.3,0.2,0.2,"UK",5,57,8.8,0,0.1,3.6478678174911e-20,1.31931219399262e-18,75.5,TRUE,8,1,"3",2.16498331295579,4.63574436499816,-2.69575157870772,-7.16805632265543,5.01285738090156,-1.24727125945145,0.120306939019758,4.15042363541824e-14,4.6717328920031e-13,9.7697866666122e-14,1.39943118387901e-12,0.156,0.013,0.143,0.95,0.9,1
"75","Fusicatenibacter",0.013503338118883,0.0277796349739532,"Fusicatenibacter","Malawi",70,83,84.3,0,0.1,"UK",44,57,77.2,0.1,0.1,0.376579442537489,0.441717508273703,7.09999999999999,TRUE,109,0,"ns",3.41271565376749,2.76499717768821,4.69404422598783,1.82844663706365,4.01389812033314,0.352494639741952,0.299260072750147,0.0539886419074864,0.0852713343209342,7.71453907467224e-05,0.000250559230900448,0.041,0.081,-0.04,0.95,0.9,1
"76","Fusobacterium",0.00149443561253006,0.00387749241345318,"Fusobacterium","Malawi",9,83,10.8,0,0.2,"UK",3,57,5.3,0,0,0.359750288076764,0.424270720177488,5.5,TRUE,200,0,"ns",-3.18700643070859,-3.43636053241163,-2.7838537426236,0.391645303930553,5.22108315801042,0.0606305188678365,0.469024123001734,0.497328651744385,0.562449647454574,0.434321238758252,0.501066441714908,0.027,0.001,0.026,0.95,0.9,1
"77","Gardnerella",0.00360105063600255,0.0113681552660713,"Gardnerella","Malawi",6,83,7.2,0,0,"UK",1,57,1.8,0,0,0.24049621218453,0.3016628788673,5.4,TRUE,176,0,"ns",-3.51553455947535,-3.90060725300193,-2.90656950452071,0.79497171104284,4.91662902544476,0.146506725498657,0.425596054189549,0.285542450366703,0.341701241560482,0.21516489787355,0.261871096934938,0.001,0,0.001,0.95,0.9,1
"78","GCA-900066225",0.00485189436025102,0.0115934992030922,"GCA-900066225","Malawi",63,83,75.9,0,0.1,"UK",28,57,49.1,0,0.1,0.00199813270337466,0.00416918073684905,26.8,TRUE,156,0,"3",2.10918173643078,2.5083335628425,0.928119266610448,-0.678511244694023,5.76941352894053,-0.118565327340487,0.452178679392215,0.237951936749971,0.310541677185666,0.356375168882403,0.443288152681844,0.036,0.032,0.004,0.95,0.9,1
"79","GCA-900066575",0.041896361167922,0.0887245842500051,"GCA-900066575","Malawi",71,83,85.5,0,0,"UK",22,57,38.6,0,0.2,1.5868023121436e-08,8.60840254337903e-08,46.9,TRUE,50,0,"3",2.68287112575172,3.09710566477302,-0.41536131533436,-2.76236118156197,5.76309641143138,-0.40717826140828,0.331414474875291,0.000567443636226241,0.0016082331193995,0.00119457147225808,0.00305837484508405,0.041,0.049,-0.008,0.95,0.9,1
"80","Gemella",0.0079345068889092,0.0181351669761629,"Gemella","Malawi",9,83,10.8,0,0,"UK",6,57,10.5,0,0,1,1,0.300000000000001,TRUE,130,0,"ns",-3.07355591262733,-3.44064255794989,-2.48733528241714,1.18530880036487,5.38439962024174,0.188003341919018,0.409813597074961,0.249151956936778,0.306980396340231,0.194375984081764,0.244093277454124,0.002,0.001,0.001,0.95,0.9,1
"81","Gordonibacter",0.00405176154702819,0.00932457834330483,"Gordonibacter","Malawi",4,83,4.8,0,0,"UK",13,57,22.8,0,0,0.00270764769719194,0.00559580524086334,-18,FALSE,170,0,"3",-3.16441160411682,-3.96087923316982,-1.64482671936065,2.42660867861302,5.48192141860939,0.411662933942045,0.315789475018887,0.00376869282715752,0.00766634737752499,0.00195790562120085,0.00407039796149731,0.001,0.003,-0.002,0.95,0.9,1
"82","Granulicatella",0.00463566830377232,0.010441234949458,"Granulicatella","Malawi",22,83,26.5,0,0,"UK",13,57,22.8,0,0,0.693499736040964,0.752447213604446,3.7,TRUE,164,0,"ns",-1.87216033626596,-2.24063870818402,-1.25805375185634,1.30596350232495,5.93011642025793,0.200546453752415,0.40997533629071,0.127351429962406,0.17651984430793,0.139698591150778,0.191633227354669,0.003,0.005,-0.002,0.95,0.9,1
"83","Haemophilus",0.0411542333334121,0.0795623807356825,"Haemophilus","Malawi",71,83,85.5,0.2,0.3,"UK",29,57,50.9,0,0.1,1.81198803282476e-05,5.86867765855184e-05,34.6,TRUE,51,0,"3",3.09648629088048,4.22307937403868,1.16933303461914,-2.87993812803827,5.81257552857961,-0.445227181589256,0.297341738979981,0.000224688744471909,0.000698125061136685,9.04261814570068e-05,0.000290155100371538,0.17,0.023,0.147,0.95,0.9,1
"84","Holdemanella",0.0715107652327578,0.154665657114274,"Holdemanella","Malawi",70,83,84.3,0.2,0.3,"UK",18,57,31.6,0.1,0.4,3.40994350444958e-10,2.46652580155186e-09,52.7,TRUE,33,0,"3",4.41516129496851,5.01707575099961,-1.24432170369475,-5.34518589876311,7.23116849143645,-0.628220481634895,0.293231023758884,8.14109721349063e-06,3.28921124731634e-05,3.74996471226981e-05,0.000130325278876035,0.212,0.144,0.068,0.95,0.9,1
"85","Holdemania",0.00623460110416828,0.0145137550161722,"Holdemania","Malawi",12,83,14.5,0,0,"UK",27,57,47.4,0,0,3.8528325116961e-05,0.000112981710140278,-32.9,FALSE,142,0,"3",-2.17630226159096,-3.40329354022532,1.00031542171204,4.02416350555063,6.05358030161966,0.59567698822012,0.251644738906662,0.000135222844013486,0.000315011785481611,1.14623664208843e-05,3.8097992572915e-05,0.002,0.016,-0.014,0.95,0.9,1
"86","Howardella",0.0052645447944545,0.0100598418165925,"Howardella","Malawi",28,83,33.7,0,0,"UK",9,57,15.8,0,0,0.0199602172475277,0.0349303801831735,17.9,TRUE,153,0,"3",-2.06105042890934,-1.85368788476798,-2.27844151809048,-0.401199580263364,5.95027754050087,-0.0594509196162452,0.470668859833427,0.663083489659907,0.720604485988811,0.633379940428613,0.687544007470053,0.005,0.007,-0.002,0.95,0.9,1
"87","Hungatella",0.0203241886985957,0.0421670598764878,"Hungatella","Malawi",5,83,6,0,0,"UK",26,57,45.6,0.1,0.2,3.89403412296699e-08,1.96512884810194e-07,-39.6,FALSE,81,0,"3",-2.85818130435017,-3.96736887901274,0.28575633991341,4.87904997950271,6.54422314851382,0.687418970489522,0.220608388401556,2.21805996674066e-06,8.66472223389301e-06,4.22237938080012e-06,1.38084087659975e-05,0.002,0.063,-0.061,0.95,0.9,1
"88","Hydrogenoanaerobacterium",0.0200603903940187,0.0444376952837482,"Hydrogenoanaerobacterium","Malawi",0,83,0,0,0,"UK",20,57,35.1,0,0,1.4631558199943e-09,9.33837685114011e-09,-35.1,FALSE,83,0,"3",-3.16282563852228,-4.22943552168625,-0.864173380085106,3.86856687706816,5.40798940597088,0.65362674011362,0.228070177856615,1.448858241545e-05,4.782417611281e-05,6.25153958146373e-06,2.02770568023822e-05,0,0.013,-0.013,0.95,0.9,1
"89","Intestinibacter",0.01871002612341,0.0420835595513466,"Intestinibacter","Malawi",72,83,86.7,0.1,0.2,"UK",35,57,61.4,0,0.1,0.000977782680244872,0.00216509022054222,25.3,TRUE,87,0,"3",3.22771468446417,3.45013747319667,2.91681661795934,-0.585110463690535,5.00574894105448,-0.103168228568017,0.449712250249431,0.121829343378257,0.179016118600955,0.273568954704893,0.36098531410516,0.085,0.033,0.052,0.95,0.9,1
"90","Intestinimonas",0.01654354386203,0.033450855594803,"Intestinimonas","Malawi",78,83,94,0.1,0.1,"UK",50,57,87.7,0.1,0.2,0.227787165557547,0.292484111988093,6.3,TRUE,98,0,"ns",4.30331106857773,3.81343839922884,5.53297583182917,1.64465324902828,2.67347570374989,0.459349082376989,0.245614037237011,0.0163134807180525,0.0296006212031219,4.39507807440887e-07,2.06986228093396e-06,0.063,0.141,-0.078,0.95,0.9,1
"91","Klebsiella",0.0343155311092647,0.0769872907989639,"Klebsiella","Malawi",44,83,53,0.9,5.9,"UK",5,57,8.8,0.1,0.7,2.79059538947921e-08,1.44180761789759e-07,44.2,TRUE,57,0,"3",-1.53986020505694,1.46528070871177,-2.74522992720749,-3.45938783330572,7.4592530901526,-0.40008683355178,0.338722938917739,0.00557645492963167,0.011618386904557,0.00245133934690944,0.00549480682776583,0.891,0.143,0.748,0.95,0.9,1
"92","Lachnoclostridium",0.0154514985803812,0.0289125149795247,"Lachnoclostridium","Malawi",80,83,96.4,0.4,0.4,"UK",55,57,96.5,0.9,2.3,1,1,-0.0999999999999943,FALSE,101,0,"ns",6.7465917443361,6.32391060592921,7.42092161914786,1.27487232446148,2.96339713329755,0.346990048995283,0.313236504509935,0.00374324144922074,0.00849850296114961,0.000211561155817759,0.000636099581710913,0.382,0.875,-0.493,0.95,0.9,1
"93","Lachnoclostridium_12",0.00527690047786122,0.0121173291123955,"Lachnoclostridium_12","Malawi",17,83,20.5,0,0.1,"UK",0,57,0,0,0,9.10748161561376e-05,0.000238111266335926,20.5,TRUE,152,0,"3",-3.10493678663023,-3.24238438859573,-2.92698625601701,-0.0864159613549953,5.62944016102706,-0.0152289694859833,0.493833927141912,0.516139660374551,0.578474744368629,0.586973075503514,0.645978989445152,0.017,0,0.017,0.95,0.9,1
"94","Lachnospira",0.0167807683333155,0.0336122533765699,"Lachnospira","Malawi",79,83,95.2,0.8,0.8,"UK",50,57,87.7,1.2,2.3,0.121959055322136,0.162362668741739,7.5,TRUE,96,0,"ns",7.49984473862348,7.38240569378751,7.8767232717759,0.545514278208587,3.85201985603766,0.111460037059012,0.436129386371501,0.769094300007353,0.818331878915386,0.22310925228158,0.306040072258664,0.81,1.203,-0.393,0.95,0.9,1
"95","Lachnospiraceae_AC2044_group",0.104542798766586,0.186302682764893,"Lachnospiraceae_AC2044_group","Malawi",73,83,88,0.4,0.6,"UK",18,57,31.6,0,0.1,9.01316163595647e-12,1.02939793421187e-10,56.4,TRUE,25,0,"3",4.02528819958901,5.93661513657335,-1.13857805394972,-5.99134100467469,5.97635909577542,-0.887554048702475,0.16200658284485,2.87009061605293e-10,2.11424655102624e-09,3.30603376492691e-11,2.95543004373685e-10,0.405,0.032,0.373,0.95,0.9,1
"96","Lachnospiraceae_FCS020_group",0.00968075942901679,0.0227549483792594,"Lachnospiraceae_FCS020_group","Malawi",56,83,67.5,0,0,"UK",24,57,42.1,0,0,0.00333425256192536,0.00663791565080553,25.4,TRUE,123,0,"3",1.20566326750285,1.3331767990337,0.921209876104858,-0.460246229540221,5.06345101767309,-0.0833142848680836,0.451082488662083,0.495493510222498,0.566960702080895,0.435558088296751,0.516441793114675,0.013,0.007,0.006,0.95,0.9,1
"97","Lachnospiraceae_NC2004_group",0.00274802077718971,0.00735929086127152,"Lachnospiraceae_NC2004_group","Malawi",19,83,22.9,0,0,"UK",0,57,0,0,0,2.23652160338081e-05,6.96011198821109e-05,22.9,TRUE,183,0,"3",-2.95121952564137,-2.91186749670213,-2.99166696555265,-0.574632183828997,5.49044104183347,-0.0947753812400715,0.458333333596072,0.331769326387359,0.3941354570412,0.426037713021365,0.486862990726372,0.009,0,0.009,0.95,0.9,1
"98","Lachnospiraceae_ND3007_group",0.0097460430135069,0.0213702352701699,"Lachnospiraceae_ND3007_group","Malawi",64,83,77.1,0,0,"UK",34,57,59.6,0,0,0.0383958730208196,0.0621783913844615,17.5,TRUE,122,0,"ns",2.27409849353037,2.22663192126704,2.36244220194733,-0.0888031157188163,4.08957097575588,-0.0172003716857104,0.48958333339859,0.448232350300998,0.525186531978714,0.76934143141986,0.811235099234837,0.027,0.017,0.01,0.95,0.9,1
"99","Lachnospiraceae_NK3A20_group",0.00195070232342587,0.00591261668529042,"Lachnospiraceae_NK3A20_group","Malawi",21,83,25.3,0.1,0.4,"UK",0,57,0,0,0,5.67202253478517e-06,2.01775227876784e-05,25.3,TRUE,194,0,"3",-2.94843552886103,-2.88835079328385,-3.04130869498843,-0.793416378371954,6.25169536473413,-0.119554963855094,0.44121677209133,0.0890853798082204,0.127250129412742,0.341367080773108,0.403188770089402,0.121,0,0.121,0.95,0.9,1
"100","Lachnospiraceae_NK4A136_group",0.0235184274995736,0.0457631136210726,"Lachnospiraceae_NK4A136_group","Malawi",80,83,96.4,2.3,2.2,"UK",49,57,86,1.7,2.4,0.0502969724307781,0.0757947431769364,10.4,TRUE,69,0,"ns",8.79983556658507,8.83153896702899,8.69312098392446,-0.274314803439174,3.7937394090482,-0.0564308275133851,0.465058920471876,0.126316101433734,0.188904745981933,0.51330859394896,0.597839844675397,2.304,1.702,0.602,0.95,0.9,1
"101","Lachnospiraceae_NK4B4_group",0.144116108648826,0.27241407267942,"Lachnospiraceae_NK4B4_group","Malawi",53,83,63.9,0.1,0.2,"UK",1,57,1.8,0,0,9.31669003192753e-16,1.44408695494877e-14,62.1,TRUE,19,1,"3",-0.896091821893996,3.44062328355439,-2.99907917716184,-6.00532626497744,5.82313491377857,-0.885382225032346,0.192381477474346,1.66143442926534e-08,8.21041396286394e-08,8.5718456594122e-09,4.78977516910608e-08,0.105,0,0.105,0.95,0.9,1
"102","Lachnospiraceae_UCG-001",0.033520989323521,0.0644593479143167,"Lachnospiraceae_UCG-001","Malawi",70,83,84.3,0.1,0.1,"UK",30,57,52.6,0,0.1,6.0101461941329e-05,0.00016508882583884,31.7,TRUE,59,0,"3",3.44076058829202,4.03758006051897,2.02774606288511,-1.8435609899228,5.44087719261326,-0.314200783999792,0.344751987920999,0.00438522658940128,0.0098638718690066,0.00198583209593088,0.00485632632321461,0.111,0.033,0.078,0.95,0.9,1
"103","Lachnospiraceae_UCG-003",0.045898622743041,0.0910801925926486,"Lachnospiraceae_UCG-003","Malawi",47,83,56.6,0.1,0.1,"UK",4,57,7,0,0,3.87672461451759e-10,2.71370723016231e-09,49.6,TRUE,46,0,"3",-1.12007540430966,1.44695565461661,-2.7480395744872,-3.96985211098414,5.97951756270671,-0.593402629814831,0.261715540433238,2.32116526598818e-05,7.95888489304173e-05,1.44727356948937e-05,4.90710045941483e-05,0.07,0.001,0.069,0.95,0.9,1
"104","Lachnospiraceae_UCG-004",0.0244253340852572,0.0473469969845995,"Lachnospiraceae_UCG-004","Malawi",79,83,95.2,0.1,0.1,"UK",41,57,71.9,0.1,0.2,0.000155377963700943,0.000401393072894102,23.3,TRUE,68,0,"3",4.73670873673434,4.80404223365224,4.58993867155653,-0.289546372883713,4.57371727694287,-0.049851371395065,0.47026582644052,0.0901731357254486,0.141472812993415,0.531634446210009,0.613507737247553,0.121,0.096,0.025,0.95,0.9,1
"105","Lachnospiraceae_UCG-008",0.0047823767478568,0.012055254558834,"Lachnospiraceae_UCG-008","Malawi",8,83,9.6,0,0,"UK",3,57,5.3,0,0,0.524978219910825,0.587217905776542,4.3,TRUE,160,0,"ns",-3.23131055331892,-3.65673037569784,-2.65791563955704,0.748204088318912,5.04362318528363,0.135266693360132,0.435735818441292,0.324161452814773,0.388206134042858,0.254562405428157,0.312296196391906,0.003,0,0.003,0.95,0.9,1
"106","Lachnospiraceae_UCG-010",0.0117588557226263,0.0234927186203829,"Lachnospiraceae_UCG-010","Malawi",74,83,89.2,0.1,0.1,"UK",47,57,82.5,0.2,0.3,0.31717821055608,0.376107495577428,6.7,TRUE,113,0,"ns",4.65869221878723,4.4173180860538,5.43572309224957,1.12116061986735,4.16084170529623,0.20531423299448,0.397203948040533,0.321646583752434,0.401721591852029,0.0265289703644279,0.0492835572383978,0.11,0.195,-0.085,0.95,0.9,1
"107","Lactobacillus",0.0155576048250306,0.0355172466995875,"Lactobacillus","Malawi",27,83,32.5,0.1,0.6,"UK",21,57,36.8,0.3,1.7,0.717274627033637,0.77053759438762,-4.3,FALSE,100,0,"ns",-1.50749743630128,-2.26614260356277,-0.270199679943763,1.85508497241998,7.3183739708708,0.238751365852437,0.385690790228957,0.0535574102387866,0.083987439063889,0.0473216970031305,0.0739537801909532,0.088,0.256,-0.168,0.95,0.9,1
"108","Lactococcus",0.00387165073576167,0.00851510182699705,"Lactococcus","Malawi",8,83,9.6,0,0,"UK",7,57,12.3,0,0,0.781866322267847,0.827634106985965,-2.7,FALSE,172,0,"ns",-3.13449121303543,-3.64373247440742,-2.36218368942742,1.25254959206249,5.48463129970424,0.196140461539596,0.398739381313079,0.112956738047793,0.157547047806688,0.0950734122014424,0.133158053392269,0.002,0.004,-0.002,0.95,0.9,1
"109","Libanicoccus",0.00312382001313492,0.00822079132199381,"Libanicoccus","Malawi",22,83,26.5,0,0.1,"UK",1,57,1.8,0,0,4.12797009403609e-05,0.000119435934720777,24.7,TRUE,178,0,"3",-2.78054686949236,-2.53158003945379,-3.01982149238286,-0.803922409483458,5.58626354441641,-0.131996096807091,0.435032895150648,0.257818581509752,0.318375493571763,0.294536660255868,0.354303590302771,0.022,0.001,0.021,0.95,0.9,1
"110","Marvinbryantia",0.17673715923955,0.336349462708843,"Marvinbryantia","Malawi",73,83,88,0.1,0.1,"UK",17,57,29.8,0,0,1.24957842594569e-12,1.59505010841302e-11,58.2,TRUE,17,1,"3",2.29185517477204,3.4130182823717,-0.983162026991185,-4.0238468123225,4.31434698682796,-0.833055708069037,0.144971229474531,7.7629367245767e-10,5.44262614147392e-09,1.34487225022149e-12,1.52179418154207e-11,0.054,0.004,0.05,0.95,0.9,1
"111","Megamonas",0.0220106308339478,0.0439423510217823,"Megamonas","Malawi",12,83,14.5,0.6,4.5,"UK",2,57,3.5,0,0,0.0439802126724439,0.067685859219293,11,TRUE,72,0,"ns",-3.38993797465456,-3.67855699445566,-2.92841952533541,0.445497832632647,6.13513656417138,0.0656176828878888,0.462719298480369,0.607693936165336,0.670270554979091,0.455690879143573,0.516796729830576,0.562,0.003,0.559,0.95,0.9,1
"112","Megasphaera",0.00205033064190848,0.00567225485154481,"Megasphaera","Malawi",15,83,18.1,0.2,0.6,"UK",2,57,3.5,0.7,4,0.00893900627730941,0.016722106570484,14.6,TRUE,192,0,"3",-3.0960052854763,-3.26457915525852,-2.85548580514912,0.107423768847076,6.2482891574812,0.0144111528778087,0.491502193035684,0.628096049561933,0.689507674456682,0.591377080078189,0.651600008026243,0.173,0.667,-0.494,0.95,0.9,1
"113","Mitsuokella",0.0632114846700866,0.124637089295344,"Mitsuokella","Malawi",45,83,54.2,0.9,2.1,"UK",2,57,3.5,0.2,1.3,2.79744882121895e-11,2.89069711525959e-10,50.7,TRUE,38,0,"3",-1.66753054429535,2.9990503907654,-2.86353477657861,-6.24369736750237,8.42289417503972,-0.640933727638028,0.294956141894433,9.70377491594136e-07,4.18771960426911e-06,8.53972444497499e-05,0.000255594555531125,0.937,0.173,0.764,0.95,0.9,1
"114","Mogibacterium",0.00114107993161973,0.00350006712745589,"Mogibacterium","Malawi",12,83,14.5,0,0,"UK",0,57,0,0,0,0.00154872967378395,0.00326285766224385,14.5,TRUE,205,0,"3",-3.26431820702161,-3.41614256260894,-3.05005783277264,0.13265948363242,4.89684622055373,0.0242868429063965,0.489449164220625,0.548300307104368,0.613986680975737,0.540525963700136,0.602826942686524,0.002,0,0.002,0.95,0.9,1
"115","Negativibacillus",0.122236161106095,0.225145738551141,"Negativibacillus","Malawi",2,83,2.4,0,0,"UK",36,57,63.2,0.1,0.2,2.74834038129071e-16,4.96991552283403e-15,-60.8,FALSE,22,0,"3",-2.52762210429354,-4.08706897545289,4.01688811096035,7.88230987325477,5.96452271890299,1.17057378000151,0.116470271657666,5.81062303588522e-11,4.23254932338053e-10,2.31906808256429e-11,1.64159316849645e-10,0,0.13,-0.13,0.95,0.9,1
"116","Odoribacter",0.0633710448834007,0.12331695442145,"Odoribacter","Malawi",59,83,71.1,0.1,0.1,"UK",47,57,82.5,0.3,0.4,0.160660003954529,0.208761801545706,-11.4,FALSE,37,0,"ns",4.48643066273964,3.23814189187657,6.73021359794934,3.422357428413,5.46197498795092,0.602323115955847,0.190241231218013,1.81833499773997e-05,5.74878650102274e-05,1.20804203919122e-09,8.46045544418921e-09,0.075,0.284,-0.209,0.95,0.9,1
"117","Olsenella",0.0110808400596489,0.0257831444005918,"Olsenella","Malawi",41,83,49.4,0,0,"UK",7,57,12.3,0,0.1,4.17157348256397e-06,1.5607438719248e-05,37.1,TRUE,116,0,"3",-1.53660378804821,0.242874332096003,-2.51941808175473,-2.48867578066471,6.49776927312629,-0.337676473934652,0.356359650103186,0.0243507255730756,0.0416877396105859,0.0112677955368973,0.0213990172161728,0.026,0.021,0.005,0.95,0.9,1
"118","Oribacterium",0.00977516222028613,0.0315572682247014,"Oribacterium","Malawi",28,83,33.7,0.1,0.2,"UK",0,57,0,0,0,4.98508962389851e-08,2.40392099641328e-07,33.7,TRUE,121,0,"3",-2.64908102227558,-2.25217805819005,-3.03550394406865,-1.97107489567736,6.69872562172809,-0.295227395618515,0.388157895474078,0.00858402785908035,0.01612251204468,0.0709615927696115,0.101187245893028,0.071,0,0.071,0.95,0.9,1
