"","tax_id","mean","sd","taxonomy","group1_country","group1_present","group1_present_strict","group1_n","group1_prev","group1_prev_strict","group1_mean","group1_sd","group2_country","group2_present","group2_present_strict","group2_n","group2_prev","group2_prev_strict","group2_mean","group2_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_group1","enriched_group1_strict","rf_rank","rf_top20","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"469","RSV23",0.0792081593107606,0.143891021840563,"Staphylococcus (RSV23)","India",142,50,282,0.50354609929078,0.177304964539007,0.00226737588652482,0.0249485386258673,"Malawi",16,3,61,0.262295081967213,0.0491803278688525,0.000293770491803279,0.00119181397308812,0.000625605964390843,0.0103877890504065,0.00224485046951629,1,0.0268730883386407,1,0.241251017323567,0.128124636670155,TRUE,TRUE,27,0,"1","1",0.895,0.0605112895385329
"198","RSV14",0.0791011161457093,0.149095914593142,"Lactobacillus (RSV14)","India",100,54,282,0.354609929078014,0.191489361702128,0.00144042553191489,0.00415400126488542,"Malawi",11,1,61,0.180327868852459,0.0163934426229508,0.000331803278688525,0.00235932582757358,0.00982452585726472,0.000176296072650682,0.0203695169440622,1,0.00128104766556056,1,0.174282060225555,0.175095919079177,TRUE,TRUE,28,0,"1","1",0.895,0.0605112895385329
"503","RSV245",0.0760334954221946,0.142447647460775,"Slackia (RSV245)","India",7,1,282,0.024822695035461,0.00354609929078014,1.4468085106383e-05,0.000119860093602137,"Malawi",16,9,61,0.262295081967213,0.147540983606557,0.00130754098360656,0.00666314256582125,1.51995684708408e-08,9.1539883429196e-07,3.93922149535956e-07,1,1.93759419925132e-05,1,-0.237472386931752,-0.143994884315777,FALSE,FALSE,29,0,"2","2",0.895,0.0605112895385329
"1224","RSV8",0.0711797763134371,0.140576830273143,"Staphylococcus (RSV8)","India",89,28,282,0.315602836879433,0.099290780141844,0.00116312056737589,0.00805879260622268,"Malawi",30,11,61,0.491803278688525,0.180327868852459,0.000870819672131148,0.00221630796226665,0.01144390341573,0.0776568040279765,0.0219189515529253,1,0.126441206558372,0,-0.176200441809092,-0.081037088710615,FALSE,FALSE,30,0,"2","ns",0.895,0.0605112895385329
"801","RSV4",0.0700377092419637,0.124057191072683,"Streptococcus (RSV4)","India",239,117,282,0.847517730496454,0.414893617021277,0.00242028368794326,0.00497247225696444,"Malawi",55,28,61,0.901639344262295,0.459016393442623,0.0025055737704918,0.00456527783914998,0.319139172551833,0.568685583239582,0.381328826259887,0,0.644848830994883,0,-0.0541216137658412,-0.0441227764213464,FALSE,FALSE,31,0,"ns","ns",0.895,0.0605112895385329
"512","RSV25",0.0688261971830809,0.134469093443364,"Enterococcus (RSV25)","India",143,93,282,0.50709219858156,0.329787234042553,0.00311659574468085,0.0114127385798911,"Malawi",15,7,61,0.245901639344262,0.114754098360656,0.00290295081967213,0.0180757553409959,0.000203317662880533,0.000553320695773294,0.000831997278366393,1,0.00319416947105492,1,0.261190559237298,0.215033135681897,TRUE,TRUE,32,0,"1","1",0.895,0.0605112895385329
"412","RSV21",0.0659847803367134,0.123815430597204,"Escherichia/Shigella (RSV21)","India",127,111,282,0.450354609929078,0.393617021276596,0.00951858156028369,0.0244217344009005,"Malawi",33,31,61,0.540983606557377,0.508196721311475,0.0265514754098361,0.0538761053354845,0.206072046092595,0.115175671167977,0.262657403011463,0,0.170085002771315,0,-0.0906289966282991,-0.11457970003488,FALSE,FALSE,33,0,"ns","ns",0.895,0.0605112895385329
"1140","RSV7",0.0659206887140605,0.131050945357095,"Staphylococcus (RSV7)","India",166,28,282,0.588652482269504,0.099290780141844,0.000680709219858156,0.00535152296750464,"Malawi",24,5,61,0.39344262295082,0.0819672131147541,0.000365245901639344,0.000958567692892851,0.00677321295115768,0.813537454857434,0.0145273739848968,1,0.839993957454424,0,0.195209859318684,0.0173235670270899,TRUE,TRUE,34,0,"1","ns",0.895,0.0605112895385329
"8","RSV101",0.0656829189094945,0.120734036300375,"Corynebacterium_1 (RSV101)","India",10,0,282,0.0354609929078014,0,2.83687943262411e-06,2.14202565231059e-05,"Malawi",15,3,61,0.245901639344262,0.0491803278688525,9.50819672131148e-05,0.000271211006111599,9.24548130802394e-07,0.00539831834658763,1.36921175561688e-05,1,NA,NA,-0.210440646436461,-0.0491803278688525,FALSE,FALSE,35,0,"2","ns",0.895,0.0605112895385329
"986","RSV54",0.064914527369795,0.121664902342665,"Klebsiella (RSV54)","India",96,49,282,0.340425531914894,0.173758865248227,0.00346382978723404,0.0177576719186645,"Malawi",6,1,61,0.0983606557377049,0.0163934426229508,9.77049180327869e-05,0.000450630644921178,8.86048703364394e-05,0.000508014216204462,0.000483440608326889,1,0.00307227645037937,1,0.242064876177189,0.157365422625276,TRUE,TRUE,36,0,"1","1",0.895,0.0605112895385329
"56","RSV11",0.0602137870202723,0.108227155636821,"Lactobacillus (RSV11)","India",137,109,282,0.485815602836879,0.386524822695035,0.0256367375886525,0.0727040499099229,"Malawi",29,25,61,0.475409836065574,0.409836065573771,0.0465573770491803,0.108878483670277,0.888802737419737,0.773067353950041,0.918331067566573,0,0.818162949597127,0,0.0104057667713057,-0.023311242878735,TRUE,FALSE,37,0,"ns","ns",0.895,0.0605112895385329
"1130","RSV69",0.0588181763466216,0.111484978721416,"Enhydrobacter (RSV69)","India",7,0,282,0.024822695035461,0,8.93617021276596e-06,7.00960411577735e-05,"Malawi",16,4,61,0.262295081967213,0.0655737704918033,0.00117901639344262,0.0071770062711686,1.51995684708408e-08,0.000920889600300245,3.93922149535956e-07,1,0.00449819150915889,1,-0.237472386931752,-0.0655737704918033,FALSE,FALSE,38,0,"2","2",0.895,0.0605112895385329
"208","RSV142",0.055833721652812,0.100625994144568,"Libanicoccus (RSV142)","India",3,3,282,0.0106382978723404,0.0106382978723404,0.00144695035460993,0.0142733574043332,"Malawi",12,11,61,0.19672131147541,0.180327868852459,0.00926229508196721,0.029932690289684,1.11836566237432e-07,5.91236905324002e-07,2.31874480665609e-06,1,1.50174173952296e-05,1,-0.186083013603069,-0.169689570980119,FALSE,FALSE,39,0,"2","2",0.895,0.0605112895385329
"305","RSV17",0.0554162649120206,0.097565717844029,"Streptococcus (RSV17)","India",171,142,282,0.606382978723404,0.50354609929078,0.00797914893617021,0.0184133796894074,"Malawi",37,32,61,0.60655737704918,0.524590163934426,0.0111744262295082,0.0214020373270545,1,0.779516847230769,1,0,0.818170575192625,0,-0.000174398325776037,-0.0210440646436462,FALSE,FALSE,40,0,"ns","ns",0.895,0.0605112895385329
"390","RSV2011",0.0542584954983989,0.106733860202112,"Prevotella (RSV2011)","India",9,2,282,0.0319148936170213,0.00709219858156028,1.81560283687943e-05,0.000139381464515057,"Malawi",14,1,61,0.229508196721311,0.0163934426229508,0.000114754098360656,0.000275146061558687,1.83388306269526e-06,0.445324664825029,2.59244378408284e-05,1,NA,NA,-0.19759330310429,-0.00930124404139054,FALSE,FALSE,41,0,"2","ns",0.895,0.0605112895385329
"573","RSV278",0.0490870765810684,0.0955039887916353,"Enterococcus (RSV278)","India",86,59,282,0.304964539007092,0.209219858156028,0.00225900709219858,0.00838002312781566,"Malawi",6,3,61,0.0983606557377049,0.0491803278688525,0.000156065573770492,0.000691074715421626,0.00069295504890871,0.00172742230838564,0.00234248935011531,1,0.00747512422803984,1,0.206603883269387,0.160039530287176,TRUE,TRUE,42,0,"1","1",0.895,0.0605112895385329
"726","RSV35",0.0487836518690401,0.086747828770307,"Gemella (RSV35)","India",140,21,282,0.49645390070922,0.074468085106383,0.000364397163120567,0.00194774671119034,"Malawi",38,6,61,0.622950819672131,0.0983606557377049,0.000414426229508197,0.00113391434801482,0.0896943958288113,0.598585540476573,0.128548189413642,0,0.6727465808896,0,-0.126496918962911,-0.0238925706313219,FALSE,FALSE,43,0,"ns","ns",0.895,0.0605112895385329
"57","RSV110",0.0484161780335385,0.092872612382852,"Enterobacter (RSV110)","India",72,30,282,0.25531914893617,0.106382978723404,0.000899716312056738,0.00351399883602579,"Malawi",1,0,61,0.0163934426229508,0,8.52459016393443e-06,6.65791775651059e-05,3.23352475488451e-06,0.00434880386944521,4.37228782073515e-05,1,0.014161489523578,1,0.238925706313219,0.106382978723404,TRUE,TRUE,44,0,"1","1",0.895,0.0605112895385329
"103","RSV119",0.0480239714760269,0.0930200578488948,"Sutterella (RSV119)","India",21,8,282,0.074468085106383,0.0283687943262411,0.00028468085106383,0.00253955261372011,"Malawi",15,11,61,0.245901639344262,0.180327868852459,0.00260065573770492,0.00849911522235353,0.00031610622938452,5.80445365119791e-05,0.0012243338785389,1,0.000670150557911032,1,-0.171433554237879,-0.151959074526218,FALSE,FALSE,45,0,"2","2",0.895,0.0605112895385329
"366","RSV191",0.0479074447940169,0.0924925910847967,"Lactobacillus (RSV191)","India",7,5,282,0.024822695035461,0.0177304964539007,0.000235886524822695,0.00217330293621437,"Malawi",11,6,61,0.180327868852459,0.0983606557377049,0.0010872131147541,0.0042778219267705,2.84031714173423e-05,0.00558816228864923,0.00018794438959135,1,0.0177424152664613,1,-0.155505173816998,-0.0806301592838042,FALSE,FALSE,46,0,"2","2",0.895,0.0605112895385329
