"","tax_id","mean","sd","taxonomy","group1_country","group1_present","group1_n","group1_prev","group1_mean","group1_sd","group2_country","group2_present","group2_n","group2_prev","group2_mean","group2_sd","fisher_p","fisher_padj","prev_diff","enriched_group1","rf_rank","rf_top20","fisher_col","rab.all","rab.win.India","rab.win.Malawi","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_country1","mean_rabund_country2","mean_rabund_diff","crossval_median","crossval_quartile_1","crossval_quartile_3"
"17","Asteroleplasma",0.0298529209583649,0.0691239030904657,"Asteroleplasma","India",129,288,44.8,0.2,1.2,"Malawi",9,83,10.8,0.3,1.6,2.91854842481696e-09,2.01473988035751e-08,34,TRUE,69,0,"1",-1.30877374184873,-0.100422254504828,-3.77657168447695,-3.73553780547505,7.20414707708588,-0.459594513107657,0.290800000845312,4.92701267450597e-06,1.39835563322726e-05,2.46110981979576e-07,7.4119750427352e-07,0.161,0.327,-0.166,0.95,0.95,1
"18","Atopobium",0.00812875860738624,0.0192282640185708,"Atopobium","India",43,288,14.9,0,0,"Malawi",5,83,6,0,0,0.0398214273672855,0.058770934183442,8.9,TRUE,140,0,"ns",-3.01518780635242,-2.79586702259353,-3.75338684633741,-1.06470075398838,5.42781413358177,-0.171350383855826,0.415716856917719,0.111143538870562,0.14119658950975,0.0631193051957649,0.0830291628685334,0.003,0.002,0.001,0.95,0.95,1
"19","Bacteroides",0.0324756443770723,0.0693117491300208,"Bacteroides","India",272,288,94.4,2.7,5.1,"Malawi",83,83,100,2.9,4.8,0.027980655166838,0.0434977917110164,-5.59999999999999,FALSE,66,0,"2",7.41283654818286,7.18579223286372,7.87699880709754,0.779344357326942,4.93401580250831,0.139145857107998,0.430200000237291,0.0242267577334439,0.0388891410655154,0.0772614953334905,0.10791158143306,2.695,2.909,-0.214,0.95,0.95,1
"20","Barnesiella",0.00715174804111699,0.0158286062356964,"Barnesiella","India",94,288,32.6,0.1,0.3,"Malawi",38,83,45.8,0.1,0.3,0.0368981183350505,0.0552181631028029,-13.2,FALSE,151,0,"ns",-1.22088268574534,-1.40387293753831,0.112022183285495,0.736901468392757,7.72250994885331,0.0947343149593036,0.459108178501497,0.306304427415251,0.362293649494631,0.257998746340093,0.308627929432793,0.089,0.093,-0.004,0.95,0.95,1
"21","Bifidobacterium",0.962334370099718,1.60508050691779,"Bifidobacterium","India",287,288,99.7,10.2,11.8,"Malawi",46,83,55.4,0.9,5.2,1.29562280099167e-26,6.93158198530542e-25,44.3,TRUE,1,1,"1",10.1092427058508,10.9747941162767,-0.0840640291437751,-11.0617722751348,5.61598449874215,-1.84505008698966,0.0467906503360282,6.79230261544565e-28,6.3890224161019e-26,2.8693281406568e-36,6.14036222100555e-34,10.202,0.933,9.269,0.95,0.95,1
"22","Bilophila",0.0184474736256874,0.0411272529068364,"Bilophila","India",191,288,66.3,0.1,0.2,"Malawi",70,83,84.3,0.1,0.1,0.00157155539436706,0.00326517334363642,-18,FALSE,105,0,"2",2.79012049545236,2.56841933032219,3.27710245562782,0.860024250776749,4.86059375828379,0.152476730999202,0.415716856917719,0.00665303856847995,0.0111264409231113,0.0247555356952022,0.0381571173547882,0.065,0.065,0,0.95,0.95,1
"23","Blautia",0.289702349718053,0.516532529424395,"Blautia","India",274,288,95.1,2.4,2.5,"Malawi",79,83,95.2,0.5,0.5,1,1,-0.100000000000009,FALSE,6,1,"ns",8.54221343954244,9.12125426599897,6.87138661514576,-2.30843060791031,2.59295116405942,-0.720982512006985,0.173765248843428,9.3204597591528e-10,4.57515771949313e-09,4.04449568356594e-19,6.59843133373639e-18,2.371,0.528,1.843,0.95,0.95,1
"24","Brachyspira",0.00141864885544379,0.00351079678120763,"Brachyspira","India",8,288,2.8,0,0,"Malawi",5,83,6,0,0,0.175959343204663,0.217660690438138,-3.2,FALSE,209,0,"ns",-3.53107943383841,-3.39433514493709,-4.04292662136608,-0.585234965781168,4.80624358021354,-0.106644090931393,0.448510298113815,0.364685088606689,0.412030572395305,0.22996841988438,0.265500677399399,0.001,0.006,-0.005,0.95,0.95,1
"25","Butyricicoccus",0.0204230474236019,0.037971776079477,"Butyricicoccus","India",264,288,91.7,0.3,0.4,"Malawi",79,83,95.2,0.4,0.3,0.352393096815306,0.404199465325497,-3.5,FALSE,94,0,"ns",6.10698064174534,6.11948662334752,6.08280595519742,0.0738176770808892,2.83007212514559,0.0216147215734966,0.489200000036017,0.373239869875664,0.432559156197934,0.82146518282576,0.849302701252321,0.335,0.355,-0.02,0.95,0.95,1
"26","Butyricimonas",0.0143948440930902,0.0327835997905226,"Butyricimonas","India",60,288,20.8,0,0,"Malawi",36,83,43.4,0,0.1,9.66740997322832e-05,0.00026187667522416,-22.6,FALSE,114,0,"2",-2.14798799075865,-2.31672389141219,-0.907992753298735,1.44658953713267,6.76275157886795,0.200253333250473,0.412400000301247,0.0306838058938797,0.0439400345229282,0.0175415321111479,0.0264507802153419,0.008,0.04,-0.032,0.95,0.95,1
"27","Butyrivibrio",0.0287174487105071,0.0588186906342023,"Butyrivibrio","India",106,288,36.8,0.3,1,"Malawi",63,83,75.9,0.4,0.9,3.22074015041316e-10,2.65091689303237e-09,-39.1,FALSE,71,0,"2",0.123326140244558,-0.962119062304758,4.33099643379232,3.89419539992543,7.46304345307473,0.503949010059878,0.314800000715497,3.59073295819417e-06,9.34103468870794e-06,2.22512899831194e-07,7.29393029148365e-07,0.267,0.384,-0.117,0.95,0.95,1
"28","CAG-352",0.00533914965758419,0.0117270974305559,"CAG-352","India",19,288,6.6,0,0.1,"Malawi",21,83,25.3,0.1,0.4,8.84989663809925e-06,2.91365827777421e-05,-18.7,FALSE,167,0,"2",-3.18909603437368,-3.22189893592357,-3.05497609736881,0.63698231987552,6.35941795639313,0.092731269960466,0.45390921831126,0.10841865880277,0.138823866897931,0.274860517702622,0.317850083031055,0.008,0.089,-0.081,0.95,0.95,1
"29","CAG-56",0.00860930835132447,0.016988993520233,"CAG-56","India",120,288,41.7,0,0.1,"Malawi",58,83,69.9,0,0.1,6.08112276352529e-06,2.1333774940892e-05,-28.2,FALSE,135,0,"2",0.311150903184085,-0.646320951321339,2.21829078762755,2.10435126261778,6.29170844420079,0.301788219394335,0.363127375018099,0.00167115075875363,0.00301025684372557,0.000161211566342933,0.000359302054599441,0.029,0.048,-0.019,0.95,0.95,1
"30","Campylobacter",0.00858409212717147,0.0188744096142757,"Campylobacter","India",6,288,2.1,0,0,"Malawi",14,83,16.9,0.1,0.2,3.69120904868872e-06,1.41056917217748e-05,-14.8,FALSE,136,0,"2",-3.42550065050518,-3.41189523470851,-3.47233366609395,0.209936818044344,5.86041482001935,0.0332839041138479,0.482903419373169,0.201631739343478,0.245438262934357,0.541293675054126,0.582036993457982,0.001,0.059,-0.058,0.95,0.95,1
"31","Candidatus_Soleaferrea",0.00742883850614222,0.015212285153474,"Candidatus_Soleaferrea","India",62,288,21.5,0,0.1,"Malawi",37,83,44.6,0.1,0.1,6.44707055542512e-05,0.000188996314912462,-23.1,FALSE,146,0,"2",-2.06040426158058,-2.27200904665744,-0.727753950057331,1.90876105039308,6.86152106667987,0.267556558469421,0.389200000388406,0.0132411936182612,0.0204778604721675,0.00607949674342093,0.00970858003944955,0.015,0.05,-0.035,0.95,0.95,1
"32","Caproiciproducens",0.0152332685601299,0.0331416457996545,"Caproiciproducens","India",88,288,30.6,0,0,"Malawi",39,83,47,0.1,0.2,0.00833990419057044,0.0148728291398506,-16.4,FALSE,113,0,"2",-1.36309997450531,-1.61740577147046,-0.283311494625734,1.24755779466249,6.46028239873447,0.181054979049212,0.420200000272952,0.0544817870871926,0.0769561474764765,0.0342770931856678,0.0497969689991019,0.011,0.063,-0.052,0.95,0.95,1
"33","Catenibacterium",0.208639772428165,0.384510763189036,"Catenibacterium","India",232,288,80.6,1.1,1.8,"Malawi",60,83,72.3,0.1,0.2,0.127500399002505,0.164367984256241,8.3,TRUE,11,1,"ns",6.3031995240657,7.31384588657645,3.70801166970309,-3.78879929212838,6.69165944660457,-0.541818043512942,0.219156170133321,7.04816753826796e-09,3.22382031331608e-08,2.5537540088314e-14,1.99503656519357e-13,1.064,0.107,0.957,0.95,0.95,1
"34","CHKCI002",0.00276926389072772,0.0081109873429099,"CHKCI002","India",17,288,5.9,0,0.1,"Malawi",1,83,1.2,0,0,0.0880468703783413,0.115595277674632,4.7,TRUE,191,0,"ns",-3.4660951772129,-3.24253314205646,-4.16775925482423,-1.08693780326836,4.88831184517492,-0.183131827181612,0.404400000330758,0.0331144994862005,0.0462605623888018,0.0366839943340516,0.0495675953282826,0.011,0,0.011,0.95,0.95,1
"35","Christensenellaceae_R-7_group",0.0207360563293825,0.0387575180402451,"Christensenellaceae_R-7_group","India",254,288,88.2,0.7,1.1,"Malawi",78,83,94,0.8,1.2,0.157010176593949,0.196492267784241,-5.8,FALSE,93,0,"ns",6.83185567966658,6.77771131770686,6.96294418173457,0.25595827110246,3.39163615332934,0.0532529736321974,0.463800000121303,0.133023750312233,0.174216560783303,0.288345917503831,0.347189462608353,0.74,0.848,-0.108,0.95,0.95,1
"36","Chryseobacterium",0.00684178307176493,0.0180392473243766,"Chryseobacterium","India",5,288,1.7,0,0,"Malawi",6,83,7.2,0,0.2,0.0186012441404693,0.0303867652371025,-5.5,FALSE,156,0,"2",-3.60017999915264,-3.50431675999931,-3.94747817866971,-0.359981013970343,5.34812862980605,-0.0567167569432584,0.46910617886758,0.608315139898495,0.650690960905657,0.397226901974974,0.441530472020429,0.001,0.036,-0.035,0.95,0.95,1
"37","Citrobacter",0.0056147243491003,0.0127880392668625,"Citrobacter","India",24,288,8.3,0,0.1,"Malawi",9,83,10.8,0,0,0.512061161769248,0.559087186829689,-2.5,FALSE,164,0,"ns",-3.35461073567368,-3.25769472265946,-3.70641884207878,-0.412786649783587,5.84316049413118,-0.0597953435882579,0.467306538801664,0.507385315125142,0.556164604353448,0.425601011570577,0.469834999072696,0.011,0.01,0.000999999999999999,0.95,0.95,1
"38","Clostridium_sensu_stricto_1",0.0268088601703622,0.0528124961869368,"Clostridium_sensu_stricto_1","India",226,288,78.5,0.8,1.7,"Malawi",79,83,95.2,0.4,0.5,0.000255250746321307,0.000635158833869298,-16.7,FALSE,75,0,"2",5.91278141231623,6.00887217809455,5.61855705963362,-0.229403063027052,4.85803771420645,-0.0380576648304363,0.480600000064764,0.265084220889234,0.3242633518764,0.59948980835484,0.654247437268148,0.812,0.363,0.449,0.95,0.95,1
"39","Collinsella",0.379556207986678,0.673809551323379,"Collinsella","India",277,288,96.2,5.5,5.9,"Malawi",81,83,97.6,0.9,2.7,0.740856601643399,0.791393877969191,-1.39999999999999,FALSE,4,1,"ns",9.43452335827779,10.1350540954892,6.1634298571091,-3.89847692370024,3.0352669484215,-1.08936067198221,0.128400002767019,6.44411369488732e-15,6.09985295821639e-14,2.59209126043444e-25,1.49993320611702e-23,5.509,0.879,4.63,0.95,0.95,1
"40","Comamonas",0.00670750404492877,0.0159914314650991,"Comamonas","India",60,288,20.8,0.1,1.2,"Malawi",10,83,12,0.1,0.5,0.0804421673460948,0.108923382341274,8.8,TRUE,158,0,"ns",-2.75613046181025,-2.44685346560061,-3.68390852196985,-1.37766719578998,6.15975575313389,-0.19655132832356,0.400719856373173,0.0364189239352331,0.0521506570368855,0.0237757443326816,0.0332646960006729,0.129,0.079,0.05,0.95,0.95,1
"41","Coprobacter",0.00248060356608826,0.00588697898369901,"Coprobacter","India",16,288,5.6,0,0,"Malawi",7,83,8.4,0,0,0.313460190632195,0.364567830409183,-2.8,FALSE,195,0,"ns",-3.46490161721681,-3.3192784691897,-3.91320037248346,-0.581006439297258,5.25282118715211,-0.0971704335387507,0.451309738216179,0.34221068135698,0.388958419668741,0.250359467708286,0.291113213780302,0.002,0.002,0,0.95,0.95,1
"42","Coprococcus_1",0.0243618696204773,0.0476194500218176,"Coprococcus_1","India",248,288,86.1,0.1,0.1,"Malawi",78,83,94,0,0,0.0570731896649469,0.0803530433440699,-7.90000000000001,FALSE,81,0,"ns",3.7282581077828,3.88834973836756,3.29364763098462,-0.63341703432131,2.75497392784586,-0.180476215199192,0.398720256300713,0.160938516882918,0.209010799786933,0.00505829984279314,0.00879503456980532,0.094,0.045,0.049,0.95,0.95,1
"43","Coprococcus_2",0.0211289565725831,0.0417190837186579,"Coprococcus_2","India",212,288,73.6,0.3,0.6,"Malawi",77,83,92.8,0.4,0.5,8.31689626900426e-05,0.000231144909294404,-19.2,FALSE,90,0,"2",4.98465736584767,4.55831919953234,5.82969812810041,1.40757596850622,5.17049771059864,0.237367740867946,0.377724455542316,0.000103323939722057,0.000234945140844828,0.000837125658912701,0.00171956415841047,0.318,0.39,-0.072,0.95,0.95,1
"44","Coprococcus_3",0.0274780879534762,0.0511137080681786,"Coprococcus_3","India",255,288,88.5,0.3,0.3,"Malawi",80,83,96.4,0.1,0.1,0.0347547007646051,0.0527482692455709,-7.90000000000001,FALSE,74,0,"ns",5.35481930515896,5.60025846160284,4.71812787809631,-0.750446189093056,2.68318996848906,-0.20399564664208,0.384800000405527,0.318265395008708,0.378135333846778,0.0011613806225608,0.00231057124026863,0.256,0.127,0.129,0.95,0.95,1
"45","Coriobacteriaceae_UCG-003",0.00756589047011001,0.0220082564723135,"Coriobacteriaceae_UCG-003","India",21,288,7.3,0,0.3,"Malawi",20,83,24.1,0,0.1,8.09820588448633e-05,0.000228028428852641,-16.8,FALSE,145,0,"2",-3.18243116258883,-3.22158192508245,-3.03250418875725,0.596822841196586,6.41741740110562,0.0863004319527222,0.457108578428317,0.210397463596482,0.25389282498172,0.368266021016723,0.411877752169416,0.046,0.031,0.015,0.95,0.95,1
"46","Corynebacterium",0.00469767355094012,0.0128634184543515,"Corynebacterium","India",61,288,21.2,0,0,"Malawi",0,83,0,0,0,4.964216130386e-08,2.72395449205796e-07,21.2,TRUE,172,0,"1",-2.99522833695688,-2.4899421492811,-4.31056936864979,-2.22314567395105,5.29282887180968,-0.375956325561409,0.325334933676273,1.05459956796805e-05,2.67842766335883e-05,2.26276804801692e-05,5.25907659727401e-05,0.006,0,0.006,0.95,0.95,1
"47","Corynebacterium_1",0.0329577400632566,0.0687346153003366,"Corynebacterium_1","India",17,288,5.9,0,0,"Malawi",5,83,6,0,0,1,1,-0.0999999999999996,FALSE,63,0,"ns",-3.52966546125949,-3.32191731868473,-4.20359184297306,-0.942695309740741,5.21923531046402,-0.149549154383923,0.420800000270794,0.274473351420434,0.320837867005912,0.0738615619806239,0.0931967215924969,0.001,0.005,-0.004,0.95,0.95,1
"48","Cronobacter",0.00175570619110994,0.0050506778213123,"Cronobacter","India",24,288,8.3,0,0.1,"Malawi",3,83,3.6,0,0.1,0.22788707493016,0.273976595702552,4.7,TRUE,203,0,"ns",-3.45770081399705,-3.23926675472654,-4.14513796617467,-1.07368037833115,5.369720437226,-0.17299309284763,0.407200000320369,0.0700904880099881,0.0929044418364727,0.0595881825884323,0.0764507352640964,0.009,0.009,0,0.95,0.95,1
"49","Defluviitaleaceae_UCG-011",0.0060109768353914,0.0120339841844436,"Defluviitaleaceae_UCG-011","India",127,288,44.1,0,0,"Malawi",45,83,54.2,0,0,0.106519547930814,0.138152625801177,-10.1,FALSE,161,0,"ns",0.116394549612643,-0.0675931391069104,0.549748126382038,0.227397734365954,5.00412166139458,0.0381727699056521,0.477000000076829,0.451832318994943,0.503860706992062,0.44552150120106,0.499428473259793,0.01,0.01,0,0.95,0.95,1
"50","Desulfovibrio",0.0155697491349573,0.0323550858815746,"Desulfovibrio","India",150,288,52.1,0.2,0.5,"Malawi",60,83,72.3,0.1,0.2,0.00106342154224719,0.00234610525815358,-20.2,FALSE,111,0,"2",2.87088471316761,2.01735304629142,4.72867384338987,1.30177075792857,7.67005993599744,0.17785760372129,0.407800000318152,0.0301605096457835,0.044230241606156,0.0173169267320125,0.027242281706869,0.197,0.148,0.049,0.95,0.95,1
"51","Dialister",0.0403410045040539,0.0858981155859892,"Dialister","India",258,288,89.6,4.7,4.7,"Malawi",63,83,75.9,3.4,4.1,0.00295809001058731,0.00570779776024161,13.7,TRUE,55,0,"1",9.80413364617561,9.99288481080217,9.12459515138525,-1.02582197389343,6.6237291169374,-0.131931206425259,0.388000000393055,0.00452743480048057,0.0083396810472368,0.00210088499046797,0.00398503291066913,4.677,3.426,1.251,0.95,0.95,1
"52","DNF00809",0.00793055332283376,0.0173684056607891,"DNF00809","India",93,288,32.3,0.1,0.2,"Malawi",14,83,16.9,0,0,0.00592109805596482,0.0107382625760718,15.4,TRUE,144,0,"1",-1.76520573906639,-1.36927584461419,-2.91624465796187,-1.76083293646769,6.0624188270294,-0.262038760296796,0.381723655686403,0.00161714144921588,0.0029898692145562,0.00255792635563424,0.00445340434604645,0.052,0.005,0.047,0.95,0.95,1
"53","Dorea",0.280953681949204,0.528284623673954,"Dorea","India",273,288,94.8,1.1,1,"Malawi",80,83,96.4,0.3,0.3,0.773264765134742,0.815165811521353,-1.60000000000001,FALSE,7,1,"ns",7.68408210612498,8.06432892059611,5.88345030897765,-2.19334961582562,2.34328126364343,-0.775880762227233,0.166366728658555,4.24726566863652e-10,2.26432739160935e-09,8.58607934393438e-20,1.67624164220325e-18,1.102,0.275,0.827,0.95,0.95,1
"54","DTU089",0.00214585745475042,0.0055427272103401,"DTU089","India",27,288,9.4,0,0,"Malawi",4,83,4.8,0,0,0.260026211874702,0.305745106270254,4.6,TRUE,200,0,"ns",-3.32019108592097,-3.08108348348277,-4.10716956719485,-1.07096693451785,5.29925852420642,-0.182919900505173,0.407318536612544,0.0546313841349481,0.071983983754246,0.04342896589031,0.0575996275663075,0.004,0.001,0.003,0.95,0.95,1
"55","Eggerthella",0.00557684891088042,0.0139917277115023,"Eggerthella","India",61,288,21.2,0,0.1,"Malawi",5,83,6,0,0,0.000964088377481647,0.00217173592401129,15.2,TRUE,165,0,"1",-2.98795955668611,-2.63528482276944,-3.98148522117379,-1.72307966181968,5.75368289366909,-0.263802813539066,0.373200000451718,0.000195613614796964,0.000422450079664523,0.00216818002369274,0.00368812278725649,0.021,0,0.021,0.95,0.95,1
"56","Elusimicrobium",0.00741297825446978,0.0162613207152167,"Elusimicrobium","India",40,288,13.9,0,0.4,"Malawi",25,83,30.1,0.1,0.4,0.00156794464280995,0.00326517334363642,-16.2,FALSE,147,0,"2",-2.72016016755765,-2.75670507462304,-2.53786472331133,0.799104679901718,7.02441445820328,0.104702052933239,0.452000000161489,0.0875778732787229,0.117318567622127,0.217934131630225,0.259550662999411,0.042,0.128,-0.086,0.95,0.95,1
"57","Enterobacter",0.0325581643971258,0.0746342899270267,"Enterobacter","India",171,288,59.4,0.2,1.6,"Malawi",25,83,30.1,0.1,0.3,3.01186916338202e-06,1.19359259437732e-05,29.3,TRUE,65,0,"1",1.52355894593399,2.45963373161688,-2.41187239594281,-3.47463084931135,7.51782716788172,-0.448742436232033,0.312537493228289,1.4169658488364e-06,4.43331719304675e-06,5.03112120292474e-07,1.56017713616428e-06,0.205,0.059,0.146,0.95,0.95,1
"58","Enterococcus",0.0486592639375369,0.118241781749989,"Enterococcus","India",174,288,60.4,2.4,7.3,"Malawi",14,83,16.9,0,0,1.35838121924401e-12,1.61496433843454e-11,43.5,TRUE,47,0,"1",0.58235744158995,2.40359482766293,-3.53695980114214,-5.92051575294063,8.42018095123491,-0.636072251605091,0.243351330895117,5.53758837412182e-16,5.90837965777309e-15,3.58334913988235e-11,1.59928398205455e-10,2.373,0.012,2.361,0.95,0.95,1
"59","Enterorhabdus",0.019075022130385,0.0456325973633093,"Enterorhabdus","India",166,288,57.6,0.2,0.3,"Malawi",58,83,69.9,0.1,0.1,0.0557153487280107,0.0789608253496311,-12.3,FALSE,101,0,"ns",3.40870731057918,3.86464869487074,2.79910358098846,-1.03112724580794,7.25400959951102,-0.135397182520904,0.428400000243663,0.373431138624642,0.431728884889128,0.0351989399007758,0.0524198737943834,0.17,0.058,0.112,0.95,0.95,1
