"","tax_id","mean","sd","taxonomy","group1_country","group1_present","group1_n","group1_prev","group1_mean","group1_sd","group2_country","group2_present","group2_n","group2_prev","group2_mean","group2_sd","fisher_p","fisher_padj","prev_diff","enriched_group1","rf_rank","rf_top20","fisher_col","rab.all","rab.win.India","rab.win.Malawi","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_country1","mean_rabund_country2","mean_rabund_diff","crossval_median","crossval_quartile_1","crossval_quartile_3"
"60","Olsenella",0.0220596463544067,0.0428019299791661,"Olsenella","India",20,289,6.9,0.1,0.5,"Malawi",8,68,11.8,0.3,2.2,0.20828490492629,0.288623368255002,-4.9,FALSE,73,0,"ns",-1.07225636343296,-0.970070100502836,-1.5711573465237,-0.466472491224811,5.45075694094662,-0.0739297824607463,0.457155984568405,0.488233683388238,0.668092397804303,0.295186961798493,0.445237825944454,0.057,0.304,-0.247,0.8,0.75,0.85
"61","Parabacteroides",0.255752039551514,0.479128947289172,"Parabacteroides","India",42,289,14.5,0.7,4.4,"Malawi",29,68,42.6,1.8,4.5,1.10999389137793e-06,1.16897289834025e-05,-28.1,FALSE,14,1,"2",-0.459249293494151,-0.636031836247069,0.806991431776051,2.09995958920636,9.25286633040026,0.22535622373934,0.38685963755636,0.0034753447065628,0.020380238923439,0.0112234834069023,0.0430055366869083,0.748,1.868,-1.12,0.8,0.75,0.85
"62","Paracoccus",0.0415706832219188,0.08418277390538,"Paracoccus","India",3,289,1,0,0,"Malawi",9,68,13.2,0,0,2.81258136447827e-05,0.000118617561893214,-12.2,FALSE,58,0,"2",-1.23486217239881,-1.18565430645106,-1.44067737144735,0.0402612574817889,5.0303541868838,0.00739265537142819,0.496439237323265,0.51272303963722,0.682331498046108,0.581112960749859,0.706401186246829,0,0.003,-0.003,0.8,0.75,0.85
"63","Peptoniphilus",0.0969243233261257,0.193448156897191,"Peptoniphilus","India",60,289,20.8,0,0,"Malawi",24,68,35.3,0.1,0.4,0.0164673675718561,0.0313202873425498,-14.5,FALSE,29,0,"2",0.0173779395962281,-0.0427447865188366,0.343099156124136,0.504638845837061,5.52536441777606,0.083150157913549,0.461626838405132,0.385822399097063,0.580643991709117,0.385296312758536,0.553130108500795,0.005,0.054,-0.049,0.8,0.75,0.85
"64","Peptostreptococcus",0.0169240325347397,0.0381239427404307,"Peptostreptococcus","India",13,289,4.5,0,0.1,"Malawi",8,68,11.8,0,0,0.0390717506529423,0.0642366070056849,-7.3,FALSE,82,0,"ns",-1.14411398770838,-1.11263257870233,-1.26376850539376,-0.0218133493090544,5.00316132863462,-0.00390288732457638,0.497587870444792,0.567623523880962,0.733093649601617,0.574354765404766,0.703961112403157,0.009,0.006,0.003,0.8,0.75,0.85
"65","Phascolarctobacterium",0.0480057440415889,0.0982545109262367,"Phascolarctobacterium","India",5,289,1.7,0,0,"Malawi",12,68,17.6,0.2,0.9,2.68903025983924e-06,1.86311382288861e-05,-15.9,FALSE,52,0,"2",-1.20559225479318,-1.21212354319864,-1.18178570358642,0.252916163315776,5.46350014029173,0.040608829832481,0.474155754765928,0.240354685858327,0.420237622954034,0.50028893332135,0.630179048880041,0.004,0.197,-0.193,0.8,0.75,0.85
"66","Porphyromonas",0.0258091049311171,0.0639338408006117,"Porphyromonas","India",13,289,4.5,0,0,"Malawi",10,68,14.7,0,0,0.00472301029003579,0.0101807110696327,-10.2,FALSE,67,0,"2",-1.10991916681517,-1.0877812012122,-1.23186940808976,0.0588369386841219,5.01161669869041,0.00952973625226382,0.494831150953127,0.541724105504425,0.705145183481397,0.55170445856287,0.687566099170311,0.001,0.004,-0.003,0.8,0.75,0.85
"67","Prevotella",0.173639597856711,0.355945103609306,"Prevotella","India",49,289,17,0,0,"Malawi",29,68,42.6,0.1,0.3,1.43961385381847e-05,6.98212719101958e-05,-25.6,FALSE,20,1,"2",-0.275220726750311,-0.444614182988214,1.03688945720326,1.57012910864731,6.55093507830709,0.224648239320797,0.403492647499875,0.0337418895796068,0.114673219748069,0.0211700396961385,0.0735664709158386,0.005,0.068,-0.063,0.8,0.75,0.85
"68","Prevotella_2",0.0149406838071278,0.0297789605246134,"Prevotella_2","India",6,289,2.1,0,0,"Malawi",4,68,5.9,0.2,1.7,0.101709261259951,0.151781512957158,-3.8,FALSE,84,0,"ns",-1.34194014195135,-1.21500330809912,-1.86102062618812,-0.512837384888662,4.87998969065974,-0.086233964218395,0.451286764922269,0.536240163013391,0.706835171362501,0.273424171498142,0.407215522254423,0.003,0.245,-0.242,0.8,0.75,0.85
"69","Prevotella_6",0.0385944351794639,0.0793848134096354,"Prevotella_6","India",5,289,1.7,0,0,"Malawi",10,68,14.7,0,0,4.6845945273649e-05,0.000170850624270237,-13,FALSE,61,0,"2",-1.2335109283315,-1.21959607983326,-1.28890828569017,0.251362212163279,4.95270102833618,0.0432552739427639,0.479319853032323,0.488914093263148,0.652325463936777,0.492487126501629,0.632781976429946,0,0.004,-0.004,0.8,0.75,0.85
"70","Prevotella_7",0.0145799309626018,0.0281693809510246,"Prevotella_7","India",7,289,2.4,0,0,"Malawi",5,68,7.4,0,0,0.0573667061520377,0.089751137044317,-5,FALSE,85,0,"ns",-1.27669099063144,-1.1823053168317,-1.71944125638717,-0.493361955770365,4.79720448009142,-0.0838942215938965,0.451642545585686,0.466343951364412,0.634459813202386,0.356463038807262,0.494947600476757,0.001,0.005,-0.004,0.8,0.75,0.85
"71","Prevotella_9",0.180654751909424,0.332064268487282,"Prevotella_9","India",25,289,8.7,0.5,3.1,"Malawi",21,68,30.9,4.1,16.6,7.41828879950079e-06,4.34540358192409e-05,-22.2,FALSE,19,1,"2",-0.872205089516866,-0.938311669654327,-0.50299494914365,0.913879386992949,7.57195031857484,0.107045764553449,0.442555147314955,0.0395116670477818,0.132070018248754,0.161527841123263,0.291579168643627,0.503,4.122,-3.619,0.8,0.75,0.85
"72","Pseudoglutamicibacter",0.0106454761062359,0.025353242403337,"Pseudoglutamicibacter","India",0,289,0,0,0,"Malawi",5,68,7.4,0,0,0.000221868908596295,0.000652160125267898,-7.4,FALSE,91,0,"2",-1.3735870592323,-1.28264054594707,-1.77212881162265,-0.29228535129907,4.74984172033395,-0.0524043160475473,0.470588235423975,0.550186318609634,0.71516808289956,0.422575629669827,0.564400979666387,0,0.005,-0.005,0.8,0.75,0.85
"73","Pseudomonas",0.050923495449661,0.0999764720179105,"Pseudomonas","India",10,289,3.5,0,0,"Malawi",7,68,10.3,0,0,0.0262271009257763,0.0464794403701485,-6.8,FALSE,50,0,"2",-1.24854104835562,-1.15846405626883,-1.60938481659887,-0.367724214135304,4.99084727689962,-0.0642902658290529,0.46783088249507,0.587117630167473,0.74817700096916,0.459936586793351,0.593889022399195,0.001,0.006,-0.005,0.8,0.75,0.85
"74","Psychrobacter",0.0170348162840824,0.0366615459153391,"Psychrobacter","India",4,289,1.4,0,0,"Malawi",5,68,7.4,0,0,0.0146948019143924,0.0285079157139213,-6,FALSE,81,0,"2",-1.36040089241623,-1.2712002029815,-1.7523195187119,-0.395787355478869,4.69572075490106,-0.0723440636517852,0.464736963169871,0.522513398433466,0.688559544061086,0.37979990030259,0.526714594634501,0,0.005,-0.005,0.8,0.75,0.85
"75","Raoultella",0.0442585114854174,0.0893175720563085,"Raoultella","India",15,289,5.2,0,0,"Malawi",8,68,11.8,0,0,0.0564674518456245,0.089751137044317,-6.6,FALSE,54,0,"ns",-1.19510897571267,-1.07058774790947,-1.72887313644741,-0.598778887981002,5.31185967026081,-0.100234163036273,0.44921875022576,0.482946394373459,0.660423861764138,0.31260164142555,0.4599970561108,0.005,0.007,-0.002,0.8,0.75,0.85
"76","Rothia",0.216806512903014,0.395863428569973,"Rothia","India",231,289,79.9,0.2,0.5,"Malawi",51,68,75,0.5,1.1,0.408290874341005,0.501319174823765,4.90000000000001,TRUE,17,1,"ns",6.79081747640367,6.774456687255,6.89750566815717,-0.118934188931931,7.16135008953683,-0.0151510212780476,0.494141971080211,0.517922288083544,0.720034248702462,0.881840317342371,0.925941121834281,0.247,0.524,-0.277,0.8,0.75,0.85
"77","Salmonella",0.0471761992341096,0.117856474304681,"Salmonella","India",45,289,15.6,0.2,0.9,"Malawi",1,68,1.5,0,0,0.00052932646198321,0.00146699048035347,14.1,TRUE,53,0,"1",-0.948926280645219,-0.643397001821771,-2.04285902665722,-1.62445721711057,5.71134109444148,-0.254172407197643,0.356076269929744,0.000253107286382583,0.00194824586684254,0.00435438185332528,0.0174816591705733,0.172,0.001,0.171,0.8,0.75,0.85
"78","Senegalimassilia",0.30795990307245,0.601027268729769,"Senegalimassilia","India",45,289,15.6,0.1,0.7,"Malawi",33,68,48.5,0.2,0.6,3.9539470962027e-08,5.4790409761666e-07,-32.9,FALSE,6,1,"2",-0.376095598663808,-0.593973954605184,1.55786394781102,2.64467129931436,8.56044282941194,0.331215367955797,0.372472427070736,0.00217927460573054,0.0129494528068152,0.00330306533769591,0.0173099627596035,0.142,0.245,-0.103,0.8,0.75,0.85
"79","Slackia",0.0825908307850912,0.162314047056664,"Slackia","India",18,289,6.2,0,0.1,"Malawi",16,68,23.5,0.1,0.6,7.9725558052883e-05,0.000257779304370988,-17.3,FALSE,34,0,"2",-0.980389658443663,-1.00251191593399,-0.873449307988485,0.46663528401789,5.95368301221382,0.0686876126950562,0.463694853101761,0.271657157403425,0.452861683560376,0.418122963537949,0.562314992172368,0.015,0.1,-0.085,0.8,0.75,0.85
"80","Sneathia",0.00732275647713513,0.0167676686986064,"Sneathia","India",0,289,0,0,0,"Malawi",5,68,7.4,0,0,0.000221868908596295,0.000652160125267898,-7.4,FALSE,95,0,"2",-1.38531157287901,-1.2931925595741,-1.79325946816581,-0.473108675845928,4.56983828550092,-0.0874128559661302,0.454628991701307,0.454303549934408,0.633863354772969,0.383606635740544,0.531786029181159,0,0.001,-0.001,0.8,0.75,0.85
"81","Solobacterium",0.00897796874386816,0.0194596967222253,"Solobacterium","India",4,289,1.4,0,0,"Malawi",5,68,7.4,0,0.2,0.0146948019143924,0.0285079157139213,-6,FALSE,93,0,"2",-1.34628958959498,-1.26811983664408,-1.71670222786974,-0.322721845263867,4.93226205073217,-0.0535367733343485,0.469790948904304,0.551206137695461,0.714864439542407,0.408450816999645,0.552844133585962,0,0.035,-0.035,0.8,0.75,0.85
"82","Sphingobacterium",0.0198992784462172,0.045842315954198,"Sphingobacterium","India",1,289,0.3,0,0,"Malawi",7,68,10.3,0,0,4.75563593329524e-05,0.000170850624270237,-10,FALSE,76,0,"2",-1.37969944046144,-1.29270559170749,-1.74657187640498,-0.273338539768762,4.99421073832102,-0.0520442118604763,0.475763841136014,0.555728295611712,0.712988295391765,0.465916467198293,0.607469840484161,0,0.003,-0.003,0.8,0.75,0.85
"83","Sphingomonas",0.0250460648841002,0.0512653814796228,"Sphingomonas","India",1,289,0.3,0,0,"Malawi",4,68,5.9,0,0,0.00523125286049701,0.0110311201623524,-5.6,FALSE,69,0,"2",-1.40366643608297,-1.29476664201601,-1.91469783357067,-0.469615348164077,4.66754565922224,-0.091500768641823,0.455882353136812,0.448288441714331,0.632856526389938,0.279149586840651,0.421484244156618,0,0.002,-0.002,0.8,0.75,0.85
"84","Staphylococcus",0.264061376330528,0.474259289362073,"Staphylococcus","India",275,289,95.2,0.8,2.1,"Malawi",61,68,89.7,1.4,6.3,0.0918636742720477,0.139230881318572,5.5,TRUE,13,1,"ns",8.07761769046519,8.068446089204,8.18965438759816,-0.466889189438172,5.13462668551486,-0.0817581309766257,0.458639706065587,0.181830599560906,0.419632663613856,0.325031957654081,0.52749121423266,0.774,1.435,-0.661,0.8,0.75,0.85
"85","Stenotrophomonas",0.0578763103009513,0.125374048836439,"Stenotrophomonas","India",5,289,1.7,0,0,"Malawi",8,68,11.8,0,0,0.000686370455364851,0.00184938706028863,-10.1,FALSE,45,0,"2",-1.30396661402042,-1.2204346445324,-1.66514723222515,-0.230980582149725,4.98173771956423,-0.0403763440916231,0.478630514800078,0.586013975035113,0.747386296012373,0.511135299054722,0.642697179063811,0.001,0.009,-0.008,0.8,0.75,0.85
"86","Streptococcus",0.434092134287977,0.792719751732651,"Streptococcus","India",289,289,100,9.9,10,"Malawi",68,68,100,6.4,8,1,1,0,FALSE,3,1,"ns",13.3822607503628,13.6334632048597,12.378712861491,-1.57165854655147,3.73764148064017,-0.391636027533665,0.317941650360215,1.21729262441914e-05,0.000252878589686109,7.28985299199807e-06,0.000148538625866657,9.947,6.425,3.522,0.8,0.75,0.85
"87","Subdoligranulum",0.0124061969317618,0.0244838596708467,"Subdoligranulum","India",4,289,1.4,0,0.3,"Malawi",5,68,7.4,0,0,0.0146948019143924,0.0285079157139213,-6,FALSE,88,0,"2",-1.33239758943901,-1.22789345484827,-1.76466329297362,-0.441866481600291,4.73516959652528,-0.0759423765558524,0.461856617815868,0.477483198745026,0.63884174764695,0.364912110926714,0.498702483563389,0.026,0.003,0.023,0.8,0.75,0.85
"88","Succinivibrio",0.0165825449753363,0.0365984534168005,"Succinivibrio","India",2,289,0.7,0,0,"Malawi",8,68,11.8,0,0.1,3.9480777035098e-05,0.000154072829594541,-11.1,FALSE,83,0,"2",-1.30341098381625,-1.27189646655694,-1.44338168090895,-0.0477052733111236,4.90758024581884,-0.00857490196265922,0.495290604201738,0.540144666752508,0.698217397832486,0.554343006727312,0.685822572502652,0.002,0.013,-0.011,0.8,0.75,0.85
"89","Sutterella",0.27129882222824,0.500738953932897,"Sutterella","India",40,289,13.8,0.1,0.6,"Malawi",28,68,41.2,0.5,1.3,1.60104355157155e-06,1.29417687085367e-05,-27.4,FALSE,11,1,"2",-0.499226606651003,-0.651579286493311,0.741388334666329,2.07592505991711,8.03721922337421,0.252547586338884,0.386259191704227,0.00371958064525681,0.0214104756847122,0.00896818095142942,0.0377928503602537,0.075,0.473,-0.398,0.8,0.75,0.85
"90","Tyzzerella_3",0.0434837432108688,0.0882185397912323,"Tyzzerella_3","India",24,289,8.3,0,0.2,"Malawi",7,68,10.3,0.1,0.3,0.632271391082598,0.704946263620828,-2,FALSE,55,0,"ns",-1.11121878827187,-0.978209601198778,-1.68529471722431,-0.704913875389476,5.99213073652412,-0.095327934011544,0.440946691439974,0.65597216225042,0.799797377124651,0.310138292344461,0.458195580830635,0.027,0.081,-0.054,0.8,0.75,0.85
"91","unassigned_Enterobacteriaceae",0.0558092416267531,0.107592727803698,"unassigned_Enterobacteriaceae","India",62,289,21.5,0.1,0.6,"Malawi",10,68,14.7,0.2,1.6,0.242763927241001,0.322576725238042,6.8,TRUE,46,0,"ns",-0.482016364023604,-0.260791500151818,-1.37151447924333,-1.17808702835975,6.37353405681786,-0.166717651960363,0.407628676891373,0.073852547870076,0.199294482935932,0.048993146766575,0.125214677129316,0.096,0.2,-0.104,0.8,0.75,0.85
"92","unassigned_Lachnospiraceae",0.0900361505613815,0.162860189264849,"unassigned_Lachnospiraceae","India",95,289,32.9,0.5,2.1,"Malawi",23,68,33.8,0.5,2,0.886791463831703,0.915093319060374,-0.899999999999999,FALSE,31,0,"ns",0.26579614789204,0.402931139177255,-0.327984502549286,-0.728458090657881,9.19234926692661,-0.0770261404995071,0.460831610556964,0.509409804091672,0.701609091367969,0.361168209867822,0.527719759368368,0.493,0.56,-0.0670000000000001,0.8,0.75,0.85
"93","unassigned_Saccharimonadaceae",0.0250867932902637,0.0513986738334468,"unassigned_Saccharimonadaceae","India",0,289,0,0,0,"Malawi",4,68,5.9,0,0.1,0.00122374569897644,0.00296758332001787,-5.9,FALSE,68,0,"2",-1.42071231729203,-1.31852969991347,-1.85838903109842,-0.415681454278944,4.70633425067847,-0.0753263517590077,0.456571691369002,0.540791897276796,0.703276133205674,0.397764964952264,0.529691529183216,0,0.01,-0.01,0.8,0.75,0.85
"94","unassigned_Saccharimonadales",0.0527236702315252,0.10354723604342,"unassigned_Saccharimonadales","India",44,289,15.2,0,0.2,"Malawi",13,68,19.1,0,0.1,0.462161784742635,0.551187957615265,-3.9,FALSE,48,0,"ns",-0.687678212856724,-0.619259901363845,-0.988374874805871,-0.316200795681931,6.21081807238691,-0.0475060177051256,0.476332720692603,0.597632639906431,0.755887589455398,0.550663571551889,0.689590068960313,0.033,0.015,0.018,0.8,0.75,0.85
"95","unassigned_Weeksellaceae",0.00935275763255995,0.0238674557432143,"unassigned_Weeksellaceae","India",0,289,0,0,0,"Malawi",5,68,7.4,0,0,0.000221868908596295,0.000652160125267898,-7.4,FALSE,92,0,"2",-1.4230038392563,-1.31633770112536,-1.89987238695001,-0.513361008106637,4.6254228674885,-0.101840707016059,0.447966919597294,0.42407109092192,0.597126639465507,0.299338630937134,0.439190895192726,0,0.002,-0.002,0.8,0.75,0.85
"96","Varibaculum",0.0198045301581202,0.0392173389845305,"Varibaculum","India",20,289,6.9,0,0.1,"Malawi",5,68,7.4,0,0,0.797900083305585,0.850508880007052,-0.5,FALSE,77,0,"ns",-1.13787826144324,-0.986015146495474,-1.71853756252536,-0.791421738039311,4.97207320976089,-0.13514662553829,0.43027796952934,0.316076947088128,0.493121695552125,0.204472534275804,0.331469662478402,0.007,0.002,0.005,0.8,0.75,0.85
"97","Veillonella",0.210997883990339,0.377673536580834,"Veillonella","India",261,289,90.3,9.8,14.3,"Malawi",61,68,89.7,8.8,13.7,0.823523655677637,0.8682803760949,0.599999999999994,TRUE,18,1,"ns",12.4752117934274,12.57067963049,12.2141856675845,-0.658529773472452,6.82009601863831,-0.0841257976518043,0.450034459215755,0.293279181073249,0.545382192679891,0.19748726900715,0.396265773666301,9.8,8.823,0.977,0.8,0.75,0.85
