"","tax_id","mean","sd","taxonomy","group1_country","group1_present","group1_n","group1_prev","group1_mean","group1_sd","group2_country","group2_present","group2_n","group2_prev","group2_mean","group2_sd","fisher_p","fisher_padj","prev_diff","enriched_group1","rf_rank","rf_top20","fisher_col","rab.all","rab.win.India","rab.win.UK","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_country1","mean_rabund_country2","mean_rabund_diff","crossval_median","crossval_quartile_1","crossval_quartile_3"
"12","Butyricimonas",0.0044264358685743,0.0109803183014183,"Butyricimonas","India",0,287,0,0,0,"UK",3,59,5.1,0.1,0.4,0.00475008328608918,0.0144402531897111,-5.1,FALSE,76,0,"3",-1.74640840934262,-1.74027536189242,-1.78077354003373,0.035223073968579,4.6208924110164,0.00602826027969028,0.496292372903026,0.527077231986112,0.659722038397496,0.551808268437788,0.715832488640568,0,0.056,-0.056,0.85,0.8,0.9
"13","Citrobacter",0.0818853398520012,0.148571332605877,"Citrobacter","India",27,287,9.4,0,0.3,"UK",11,59,18.6,1.8,7.4,0.0636653911631141,0.125488603265661,-9.2,FALSE,26,0,"ns",-1.27785058729131,-1.29541532034923,-1.18321287065147,0.353746639478452,6.9845941816065,0.0490709656447069,0.470479216482289,0.128397097495004,0.274700648104915,0.475266470904552,0.641845762549853,0.049,1.841,-1.792,0.85,0.8,0.9
"14","Clostridioides",0.100727599971441,0.214838016497583,"Clostridioides","India",43,287,15,0.2,0.8,"UK",1,59,1.7,0,0,0.00240550776734439,0.00914092951590869,13.3,TRUE,22,0,"1",-1.1727182992019,-1.00552305931778,-1.89205816236799,-1.04226951608139,5.50319027242002,-0.169502884588015,0.407574153101676,0.0121077624492539,0.0447381609840131,0.0658691316247494,0.160230162973029,0.158,0.004,0.154,0.85,0.8,0.9
"15","Clostridium_sensu_stricto_1",0.177591296553811,0.315318027813099,"Clostridium_sensu_stricto_1","India",80,287,27.9,0.8,3.3,"UK",27,59,45.8,2.1,6.1,0.00858008921615947,0.0231593203551412,-17.9,FALSE,14,1,"3",0.0114162870774468,-0.180110436398689,1.5664933620861,2.0352522556366,10.0398383396633,0.222604278075716,0.397245763338904,0.0129510718597146,0.0554592517675797,0.0218685579467387,0.0857787451224821,0.794,2.161,-1.367,0.85,0.8,0.9
"16","Collinsella",0.0898424319506795,0.170640161106206,"Collinsella","India",84,287,29.3,1.8,5.4,"UK",13,59,22,1.3,3.6,0.339485216410022,0.477794008280771,7.3,TRUE,23,0,"ns",-0.194838156763934,-0.0208661304392699,-0.921796941664942,-0.776154599217478,10.9153916351448,-0.0745218163877226,0.448504104090112,0.447632120043311,0.630976940793834,0.254062891144404,0.458054586243367,1.779,1.332,0.447,0.85,0.8,0.9
"17","Coprobacter",0.00452225544894054,0.011896724557452,"Coprobacter","India",0,287,0,0,0,"UK",3,59,5.1,0,0.2,0.00475008328608918,0.0144402531897111,-5.1,FALSE,75,0,"3",-1.71504101936725,-1.72016036586953,-1.69443041027026,0.0741956534078962,4.61672091630325,0.012791878467431,0.492719089266792,0.440602982628211,0.589419732074239,0.481609547031255,0.653083467493794,0,0.03,-0.03,0.85,0.8,0.9
"18","Corynebacterium_1",0.461566281482222,0.856531825821302,"Corynebacterium_1","India",205,287,71.4,0,0.1,"UK",17,59,28.8,0,0,1.44710654291385e-09,1.09980097261453e-07,42.6,TRUE,6,1,"1",3.91594293994379,4.29908285565672,0.713251708969079,-3.13475283539025,5.50233165165949,-0.529954947387117,0.262377550111818,1.62233522851603e-06,2.73444669923912e-05,4.65800524544072e-08,9.84962685447294e-07,0.034,0.005,0.029,0.85,0.8,0.9
"19","Cutibacterium",0.105697112943014,0.195934972074979,"Cutibacterium","India",42,287,14.6,0,0.2,"UK",11,59,18.6,0,0.1,0.430801462279128,0.554930697173114,-4,FALSE,19,1,"ns",-1.03902625619152,-1.00896084905022,-1.18115886804594,-0.197357748950964,5.99898362597441,-0.0293042310772543,0.485434322119101,0.646778333727515,0.776110171538841,0.612197782603941,0.771684533218308,0.036,0.015,0.021,0.85,0.8,0.9
"20","Dialister",0.0375590780342206,0.0771660908137374,"Dialister","India",21,287,7.3,0,0.4,"UK",6,59,10.2,0,0.2,0.430260439362898,0.554930697173114,-2.9,FALSE,49,0,"ns",-1.39987071963393,-1.38323788167171,-1.48523627472211,-0.0593556717087651,5.11419808630867,-0.00915032155847493,0.494572411998879,0.602814360875608,0.742896527276516,0.542347777315269,0.707919098359631,0.053,0.033,0.02,0.85,0.8,0.9
"21","Dolosigranulum",0.285489143031605,0.539294596020617,"Dolosigranulum","India",122,287,42.5,0,0,"UK",3,59,5.1,0,0,3.63103869251682e-09,1.37979470315639e-07,37.4,TRUE,11,1,"1",0.282848622975195,0.986493486829784,-1.6108139267043,-3.23329938817368,5.93427933808145,-0.479315282723368,0.302356368855766,7.46406301879936e-06,5.80037567679329e-05,3.83749958795105e-05,0.000270425937114496,0.02,0,0.02,0.85,0.8,0.9
"22","Eggerthella",0.102058958458224,0.196163566578354,"Eggerthella","India",19,287,6.6,0,0.3,"UK",16,59,27.1,0,0.1,2.47168664985656e-05,0.000187848185389099,-20.5,FALSE,20,1,"3",-1.31983376337678,-1.44100508582991,-0.503204089314313,1.3062676311639,6.19202106083639,0.189713327600162,0.404131356513902,0.0647302953011604,0.153239746156187,0.0817667411318188,0.182729567248033,0.041,0.034,0.007,0.85,0.8,0.9
"23","Enterobacter",0.151375509140144,0.280496730800499,"Enterobacter","India",107,287,37.3,0.3,2,"UK",22,59,37.3,1.6,7.4,1,1,0,FALSE,18,1,"ns",0.52410682910374,0.58289703482908,0.202834580368947,0.622225943479767,9.46882207870421,0.0674788005965619,0.46915541453088,0.29671872660757,0.48750801192431,0.52238924079259,0.709919603759616,0.272,1.548,-1.276,0.85,0.8,0.9
"24","Enterococcus",0.156810216925893,0.281016000853261,"Enterococcus","India",173,287,60.3,1.2,4.2,"UK",37,59,62.7,0.7,1.7,0.771319394069157,0.837432484989371,-2.40000000000001,FALSE,17,1,"ns",5.15245344348086,5.0565311530571,5.44131199626168,0.452316264407459,9.18577439244301,0.0491970060371659,0.47695974589766,0.621209910946521,0.762425342048248,0.623456194375648,0.800646608763853,1.262,0.686,0.576,0.85,0.8,0.9
"25","Erysipelatoclostridium",0.0488625949681992,0.0921505710079144,"Erysipelatoclostridium","India",21,287,7.3,0.1,0.9,"UK",8,59,13.6,0,0.1,0.123906342310855,0.214020045809659,-6.3,FALSE,41,0,"ns",-1.39680257431904,-1.39800445560888,-1.37769826525459,0.116310778771442,5.73612943779327,0.0145373036076569,0.490601006144413,0.559103472221231,0.69254047496218,0.545003187737204,0.70951029109561,0.089,0.029,0.06,0.85,0.8,0.9
"26","Escherichia/Shigella",0.373207134797709,0.663361147920191,"Escherichia/Shigella","India",260,287,90.6,13.9,17.3,"UK",45,59,76.3,15.8,19.6,0.00380754105528979,0.0137796723905726,14.3,TRUE,8,1,"1",12.962536189035,12.9869031658291,12.8327514326978,-0.58198396947409,9.96424091675136,-0.0564486888960349,0.463860206725325,0.0574374283541166,0.172833996919251,0.365872075546356,0.622709635527031,14.017,16.005,-1.988,0.85,0.8,0.9
"27","Ezakiella",0.0190738047197892,0.0364385294850542,"Ezakiella","India",11,287,3.8,0,0,"UK",5,59,8.5,0,0,0.163891632174747,0.26501625628257,-4.7,FALSE,58,0,"ns",-1.52058676274192,-1.53703956235915,-1.41209695491948,0.214748826457553,4.6755540742345,0.0392164206261708,0.479078389953001,0.491577788800809,0.634493932159904,0.486563729886378,0.664827923561353,0.001,0.001,0,0.85,0.8,0.9
"28","Finegoldia",0.0826938820440955,0.165908396136567,"Finegoldia","India",54,287,18.8,0,0,"UK",6,59,10.2,0,0,0.131860040434668,0.222696957178551,8.6,TRUE,25,0,"ns",-0.600405778830625,-0.502313066621365,-1.08440759901976,-0.526684966043228,5.23516884722473,-0.0886621546068135,0.459094519700449,0.335026310631135,0.492175743316663,0.323556968297339,0.504960615369013,0.005,0.002,0.003,0.85,0.8,0.9
"29","Flavonifractor",0.0131496089607645,0.032287713446185,"Flavonifractor","India",15,287,5.2,0.1,0.8,"UK",2,59,3.4,0.1,0.6,0.747484730108751,0.823316514322682,1.8,TRUE,68,0,"ns",-1.5477323266521,-1.50430182070115,-1.73970822998633,-0.310002618257728,5.02663994192617,-0.0506813452276668,0.467831612579479,0.612812464640212,0.742319577032469,0.489964806322641,0.661587047717464,0.08,0.124,-0.044,0.85,0.8,0.9
"30","Fusicatenibacter",0.0165884454734341,0.0358553293076359,"Fusicatenibacter","India",3,287,1,0,0,"UK",3,59,5.1,0,0.1,0.0643954674652732,0.125488603265661,-4.1,FALSE,64,0,"ns",-1.68644471141866,-1.66816904633542,-1.77038713974741,-0.0399114703509458,4.78220066959845,-0.00809072498443385,0.495366693169773,0.495591891564068,0.642503608710491,0.522653270864244,0.686812308566204,0.001,0.016,-0.015,0.85,0.8,0.9
"31","Fusobacterium",0.0388482648009462,0.0825394563172032,"Fusobacterium","India",15,287,5.2,0.1,1.4,"UK",5,59,8.5,0,0,0.355972633499704,0.491889457199592,-3.3,FALSE,48,0,"ns",-1.46759557711715,-1.44721537384537,-1.55246201798515,-0.0307592116960311,5.01157480446819,-0.00613484253132921,0.497351694930733,0.5602669133506,0.701647313826504,0.510559349279782,0.695252192684444,0.085,0.005,0.08,0.85,0.8,0.9
"32","Gemella",0.177391517504033,0.318789411068797,"Gemella","India",178,287,62,0,0.1,"UK",22,59,37.3,0,0.1,0.000765827730280454,0.00346704758456448,24.7,TRUE,15,1,"1",3.42320791067799,3.66195111515875,0.879290417774758,-1.81126004391146,6.83282388438267,-0.239389411759087,0.39247881421821,0.0325936607502134,0.108799006418461,0.0143042051149257,0.0657980193515204,0.043,0.049,-0.00600000000000001,0.85,0.8,0.9
"33","Granulicatella",0.0449780378405989,0.0900800688670564,"Granulicatella","India",38,287,13.2,0,0.6,"UK",7,59,11.9,0,0,1,1,1.3,TRUE,43,0,"ns",-1.07113460830998,-1.05109954527711,-1.17409644608381,0.0332538665434754,5.67587753893122,0.00573129053386112,0.497616525437659,0.606139525784355,0.748097667962033,0.619112636778285,0.777994966555514,0.04,0.006,0.034,0.85,0.8,0.9
"34","Haemophilus",0.425584188778881,0.789931346165482,"Haemophilus","India",103,287,35.9,0.2,1.2,"UK",31,59,52.5,2.4,7,0.0191776665050962,0.0455469579496035,-16.6,FALSE,7,1,"3",0.708400105486396,0.40017729785625,3.49333049985533,2.73115666237839,8.81727286502501,0.283057523324081,0.371723590953036,0.00270662648924425,0.016374928961218,0.00279390733544036,0.0177220439859431,0.169,2.451,-2.282,0.85,0.8,0.9
"35","Intestinibacter",0.018746843099604,0.0414908401082717,"Intestinibacter","India",3,287,1,0,0,"UK",6,59,10.2,0,0,0.00107927985134193,0.00455695937233261,-9.2,FALSE,60,0,"3",-1.63798846381304,-1.66278263071845,-1.52169936311913,0.334463814942803,4.95097663460295,0.0604337598604823,0.469420174921162,0.43272589230327,0.575919328580326,0.469257260165768,0.636684412711706,0.001,0.003,-0.002,0.85,0.8,0.9
"36","Klebsiella",0.488285428006647,0.864120845604654,"Klebsiella","India",243,287,84.7,2.9,6.6,"UK",32,59,54.2,9.6,17.2,1.31431639830024e-06,1.42697208958311e-05,30.5,TRUE,5,1,"1",9.05470255531948,9.150075610349,8.25624226431736,-0.916312737935775,11.1256219831362,-0.0837441285732466,0.468361133360039,0.0813031830644933,0.215060019630028,0.410749245321835,0.660583648762198,2.957,9.671,-6.714,0.85,0.8,0.9
"37","Lachnoclostridium",0.0323677945710632,0.0626207156619699,"Lachnoclostridium","India",19,287,6.6,0,0.3,"UK",7,59,11.9,0.1,0.8,0.175958600190979,0.27860111696905,-5.3,FALSE,53,0,"ns",-1.39953900464766,-1.38308973881851,-1.47852146452263,0.0111517057015762,5.50926849889986,0.00227803427146151,0.498411016958439,0.629443315591538,0.76820692379639,0.587797407799736,0.74810317261141,0.045,0.122,-0.077,0.85,0.8,0.9
"38","Lactobacillus",0.339461450812995,0.63006167146765,"Lactobacillus","India",175,287,61,3.7,7.7,"UK",31,59,52.5,1,3.2,0.246093130051145,0.37406155767774,8.5,TRUE,9,1,"ns",6.54780022824193,7.20421123263679,3.339667579133,-2.32918471166474,10.7305527868746,-0.20958789616933,0.402277542966713,0.023127121277283,0.0915613526902878,0.0211669011235245,0.0906352116285966,3.748,1.018,2.73,0.85,0.8,0.9
"39","Lactococcus",0.0163160127870655,0.0462683428468181,"Lactococcus","India",16,287,5.6,0,0.1,"UK",0,59,0,0,0,0.084617101387002,0.156803110308741,5.6,TRUE,65,0,"ns",-1.49153963780129,-1.41545691834977,-1.82212672349594,-0.413190293492049,4.66589247021896,-0.0757427989113229,0.46068308204206,0.366461909827369,0.496128887714912,0.373060988186924,0.530442119722131,0.009,0,0.009,0.85,0.8,0.9
"40","Lawsonella",0.0525690401987756,0.102046292176272,"Lawsonella","India",11,287,3.8,0,0,"UK",4,59,6.8,0,0,0.29832785658318,0.436017636544648,-3,FALSE,37,0,"ns",-1.5584925995468,-1.58297723924709,-1.45349013535399,0.258530949002376,4.65290625081647,0.0477000646033319,0.474185861946272,0.46753274607454,0.608454753131732,0.488330931808348,0.655519963546282,0.001,0.001,0,0.85,0.8,0.9
"41","Libanicoccus",0.0251951449249658,0.0571441481676268,"Libanicoccus","India",18,287,6.3,0.1,1.6,"UK",0,59,0,0,0,0.05154451287872,0.105875215642776,6.3,TRUE,55,0,"ns",-1.48972105663255,-1.3885258591492,-1.9770935301415,-0.714005539942582,4.71545115680275,-0.126897231305657,0.430614407193155,0.127843764845339,0.243601810000691,0.203332376487764,0.362090137622354,0.129,0,0.129,0.85,0.8,0.9
"42","Megamonas",0.0168078712259019,0.038599873026991,"Megamonas","India",17,287,5.9,0.2,1.5,"UK",1,59,1.7,0.6,4.3,0.330170020920056,0.473451350753287,4.2,TRUE,63,0,"ns",-1.54085646952025,-1.45909284305913,-1.92166849814028,-0.401116674642549,4.82150796107013,-0.0678293898953216,0.457770717749117,0.380647598095077,0.53341685394889,0.320684623205466,0.490324902708932,0.175,0.558,-0.383,0.85,0.8,0.9
"43","Megasphaera",0.0562811231978537,0.113584921329285,"Megasphaera","India",34,287,11.8,1,6.1,"UK",5,59,8.5,1.4,7.6,0.650775254054681,0.772795614189934,3.3,TRUE,35,0,"ns",-1.19983146329992,-1.1257971234327,-1.56750903228395,-0.461396339204693,5.93141137814657,-0.0611769655119219,0.463453390045256,0.507586746014994,0.660517290913932,0.419092697400434,0.58763732777566,0.974,1.402,-0.428,0.85,0.8,0.9
"44","Morganella",0.0181876544296942,0.0451863804873267,"Morganella","India",13,287,4.5,0,0.2,"UK",3,59,5.1,0.2,1.4,0.742012262959405,0.823316514322682,-0.6,FALSE,62,0,"ns",-1.55068370857352,-1.50563659275501,-1.7453390209194,-0.249228900349706,5.08472505753825,-0.0394694948430604,0.475774424287995,0.613023857415461,0.743198246771636,0.497036411820573,0.666876895957895,0.02,0.211,-0.191,0.85,0.8,0.9
"45","Negativicoccus",0.0660816307751019,0.126453105917577,"Negativicoccus","India",28,287,9.8,0,0.4,"UK",12,59,20.3,0.1,0.4,0.0264202979465402,0.0608467467859714,-10.5,FALSE,32,0,"ns",-1.13843554727273,-1.21745836355703,-0.693232038381449,0.761808794676748,5.85094669989514,0.119713089904832,0.441885094334066,0.208224472767817,0.351754064973223,0.253976663736921,0.438495570705505,0.036,0.088,-0.052,0.85,0.8,0.9
"46","Neisseria",0.051455144057948,0.0948702050715243,"Neisseria","India",10,287,3.5,0,0,"UK",7,59,11.9,0,0.1,0.0141828392632675,0.0359298594669444,-8.4,FALSE,38,0,"3",-1.54543678812765,-1.53673199708025,-1.60630689346758,0.197619705222841,5.45812216985728,0.0283915250974845,0.484110169584489,0.381759241594887,0.539742611949928,0.540972910230145,0.711451128977882,0,0.026,-0.026,0.85,0.8,0.9
"47","Odoribacter",0.0188662692629296,0.0415859888811371,"Odoribacter","India",3,287,1,0,0.3,"UK",5,59,8.5,0,0.2,0.00457213983971616,0.0144402531897111,-7.5,FALSE,59,0,"3",-1.66281535003306,-1.68072803596797,-1.59552462080944,0.186615635893151,4.69498079760915,0.0324175066608247,0.484511517167608,0.417653120297641,0.571431941316901,0.491861910949385,0.660757826374863,0.016,0.038,-0.022,0.85,0.8,0.9
"48","Parabacteroides",0.272092197498568,0.476520163521941,"Parabacteroides","India",36,287,12.5,0.6,4.3,"UK",25,59,42.4,5,12.1,5.6594258640927e-07,8.6023273134209e-06,-29.9,FALSE,12,1,"3",-0.921462367128338,-1.12686430459528,0.794287155467757,3.09337737668924,10.4738013204829,0.323355525038663,0.346663136582448,0.000190653578937592,0.00166632474304181,0.00132100867316955,0.00858582527621707,0.674,5.165,-4.491,0.85,0.8,0.9
"49","Parasutterella",0.00540994498719534,0.0116675430319601,"Parasutterella","India",1,287,0.3,0,0,"UK",3,59,5.1,0,0,0.0166737617389253,0.040877609424462,-4.8,FALSE,74,0,"3",-1.69880532400214,-1.68778661653134,-1.75941169487462,0.0122528048047936,4.57466711302526,0.00179546583940376,0.498808578243655,0.516447387010539,0.66116575879285,0.517313726787885,0.688390455139888,0,0.001,-0.001,0.85,0.8,0.9
"50","Peptoniphilus",0.0410609083579176,0.0784085960942831,"Peptoniphilus","India",40,287,13.9,0.1,0.8,"UK",8,59,13.6,0,0,1,1,0.300000000000001,TRUE,47,0,"ns",-0.750324331514692,-0.690937580133905,-1.06228168252579,-0.318019416198119,5.17365598334487,-0.0510506656403057,0.472192796773195,0.507264090784412,0.65936062021026,0.478774310683331,0.657005217818798,0.052,0.002,0.05,0.85,0.8,0.9
"51","Peptostreptococcus",0.0186788007174949,0.0388131484286465,"Peptostreptococcus","India",14,287,4.9,0,0.1,"UK",3,59,5.1,0,0.1,1,1,-0.199999999999999,FALSE,61,0,"ns",-1.572417317404,-1.52644069072542,-1.78589957418439,-0.136182925085989,4.76559967432911,-0.0279644864798431,0.487159121070559,0.575585450325306,0.715874720124533,0.511659927579911,0.672750677033966,0.005,0.008,-0.003,0.85,0.8,0.9
"52","Phascolarctobacterium",0.019361505028908,0.0425086793096706,"Phascolarctobacterium","India",4,287,1.4,0,0,"UK",7,59,11.9,0.4,1.4,0.000570814420912668,0.00289212639929085,-10.5,FALSE,57,0,"3",-1.61769494015762,-1.64449186698636,-1.45441456897839,0.294309793369367,5.23355205932706,0.0454734645443436,0.473921101555986,0.160863244219565,0.297569346073067,0.400221142532565,0.581153950020682,0.001,0.382,-0.381,0.85,0.8,0.9
"53","Porphyromonas",0.00628409332768717,0.0130233243053976,"Porphyromonas","India",7,287,2.4,0,0,"UK",3,59,5.1,0,0,0.38368414747228,0.520714200140952,-2.7,FALSE,73,0,"ns",-1.6189353207925,-1.59029885243978,-1.75648675290103,-0.131380743917811,4.76185319611739,-0.026039986829885,0.487552966174488,0.550613825766704,0.692066809087669,0.525347936782171,0.696194681961361,0.001,0.003,-0.002,0.85,0.8,0.9
"54","Prevotella",0.0501734227739198,0.0904982444809942,"Prevotella","India",39,287,13.6,0,0.1,"UK",9,59,15.3,0,0.1,0.684097372686031,0.787748489759672,-1.7,FALSE,40,0,"ns",-1.05312617100366,-1.01250645324841,-1.21270240411272,-0.199087475637612,5.7482866413089,-0.0294206088729451,0.485570558728787,0.60054431598322,0.741144128241425,0.559622839302889,0.733770828817196,0.011,0.009,0.002,0.85,0.8,0.9
"55","Prevotella_9",0.0345167510724071,0.0739708793134396,"Prevotella_9","India",22,287,7.7,0.7,4.6,"UK",2,59,3.4,0.2,1.2,0.396280568075634,0.528374090767513,4.3,TRUE,51,0,"ns",-1.4468150902039,-1.36302907722609,-1.81731980272204,-0.495218748018807,5.16660119673114,-0.0791996192587244,0.454713983317716,0.271757438602515,0.425152314033392,0.342959916273972,0.509543786021756,0.797,0.15,0.647,0.85,0.8,0.9
"56","Proteus",0.0150831530346197,0.0283027100959076,"Proteus","India",16,287,5.6,0,0.3,"UK",3,59,5.1,0,0.2,1,1,0.5,TRUE,66,0,"ns",-1.52132363793538,-1.46588411896876,-1.78494714774697,-0.258371897017173,5.15176527464667,-0.0400392363770487,0.47695974589766,0.540434510790586,0.690900862068737,0.463544327127628,0.63841196446202,0.037,0.036,0.001,0.85,0.8,0.9
"57","Pseudomonas",0.0369803780382164,0.0788294313056054,"Pseudomonas","India",14,287,4.9,0,0,"UK",4,59,6.8,0,0,0.523585972326119,0.641815062851371,-1.9,FALSE,50,0,"ns",-1.58071298246244,-1.55212960289649,-1.71896507628805,-0.158971916946681,4.94167526316423,-0.0273701503262179,0.484375000091411,0.518527302884655,0.674450093283849,0.518390308850375,0.696948862194494,0.002,0.004,-0.002,0.85,0.8,0.9
"58","Raoultella",0.101873414216588,0.189623016510362,"Raoultella","India",16,287,5.6,0,0.1,"UK",13,59,22,0.4,2.1,0.000226585372404179,0.00132465294636289,-16.4,FALSE,21,0,"3",-1.32751006305361,-1.43760903519929,-0.808591061206243,1.04639547786429,6.3929872924377,0.147937543086142,0.414724576784519,0.0392387141372544,0.103753720079978,0.111831037870051,0.239556522892342,0.009,0.448,-0.439,0.85,0.8,0.9
"59","Rothia",0.304010057066353,0.544196379714446,"Rothia","India",232,287,80.8,0.3,0.7,"UK",34,59,57.6,0.3,0.9,0.000290537933596749,0.0015772059252395,23.2,TRUE,10,1,"1",6.58717218007918,6.9084105685082,4.1246297046291,-2.37472611489578,7.19062596462332,-0.301405467857534,0.35875033184716,0.00445785134684561,0.0266522238244966,0.000778507302640467,0.00681440644182513,0.283,0.26,0.023,0.85,0.8,0.9
"60","Ruminiclostridium_5",0.0528049099940108,0.100428030821256,"Ruminiclostridium_5","India",5,287,1.7,0,0,"UK",9,59,15.3,0,0.2,6.95580601921738e-05,0.0004405343812171,-13.6,FALSE,36,0,"3",-1.54622678366205,-1.59768414784019,-1.26472822607841,0.614723086628869,5.5307008060148,0.0975938310367527,0.445062219016924,0.134779279149512,0.248735454925886,0.300001765868369,0.464000264367271,0.001,0.05,-0.049,0.85,0.8,0.9
