"","tax_id","mean","sd","taxonomy","group1_country","group1_present","group1_n","group1_prev","group1_mean","group1_sd","group2_country","group2_present","group2_n","group2_prev","group2_mean","group2_sd","fisher_p","fisher_padj","prev_diff","enriched_group1","rf_rank","rf_top20","fisher_col","rab.all","rab.win.India","rab.win.UK","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_country1","mean_rabund_country2","mean_rabund_diff","crossval_median","crossval_quartile_1","crossval_quartile_3"
"11","Blautia",0.0255550710372462,0.0490594189714007,"Blautia","India",17,289,5.9,0,0.1,"UK",8,53,15.1,0.1,0.5,0.0378620666230513,0.0764590037537545,-9.2,FALSE,57,0,"ns",-1.34001598001908,-1.33402418995655,-1.37226158815852,0.181394273287419,5.90121358701774,0.0269296771487078,0.485411140689247,0.371212391976741,0.521893350898375,0.537986161912442,0.677450741050299,0.027,0.124,-0.097,0.85,0.8,0.9
"12","Campylobacter",0.0646341160433173,0.126328018152097,"Campylobacter","India",11,289,3.8,0,0.3,"UK",8,53,15.1,0,0,0.00382971298785078,0.0128678356391786,-11.3,FALSE,34,0,"3",-1.41318512851922,-1.42460218183489,-1.34631843602846,0.108876046278017,5.16416305322545,0.0174971382551893,0.491155660441436,0.540747100164834,0.666591268062753,0.527612136031044,0.666594423998859,0.02,0.002,0.018,0.85,0.8,0.9
"13","Caproiciproducens",0.0162053997633219,0.0377635176366544,"Caproiciproducens","India",3,289,1,0,0,"UK",3,53,5.7,0.1,0.3,0.0499890329178351,0.0954336082976852,-4.7,FALSE,65,0,"ns",-1.58594131233465,-1.53240227205731,-1.91120603827578,-0.322892585332452,4.91711609134371,-0.0531110848411138,0.474056603961996,0.590483869724874,0.72520202967594,0.48580958828724,0.623287403165181,0.001,0.053,-0.052,0.85,0.8,0.9
"14","Catenibacterium",0.00997254976143915,0.02435854075765,"Catenibacterium","India",16,289,5.5,0,0.1,"UK",0,53,0,0,0,0.146842032152103,0.220263048228155,5.5,TRUE,75,0,"ns",-1.47006069633665,-1.34040501623846,-2.12588153140222,-0.862667067356259,4.75510008324299,-0.150880477378796,0.414382552952053,0.103629498675219,0.203724896086397,0.127077547033208,0.235136278617362,0.009,0,0.009,0.85,0.8,0.9
"15","Citrobacter",0.178559768392536,0.322071878815351,"Citrobacter","India",32,289,11.1,0,0.1,"UK",17,53,32.1,2.6,10.4,0.000363096535161215,0.00190625680959638,-21,FALSE,17,1,"3",-1.02184064432768,-1.11838625959508,-0.282959638616315,1.62013496206564,8.02387902990815,0.18536479704052,0.401533019609877,0.015402360502777,0.0576542416631226,0.0740299575565997,0.170569448402782,0.026,2.597,-2.571,0.85,0.8,0.9
"16","Clostridioides",0.060349369255379,0.124877306083258,"Clostridioides","India",44,289,15.2,0.1,0.4,"UK",2,53,3.8,0,0,0.0265404872633661,0.0602540791925068,11.4,TRUE,36,0,"ns",-1.10023168939977,-0.936901724706214,-1.8663933313464,-1.29306499314331,5.75396359926884,-0.199967366935538,0.389740566877143,0.0137177211924308,0.0446009756768962,0.0747377378954569,0.156616507542334,0.09,0.001,0.089,0.85,0.8,0.9
"17","Clostridium_sensu_stricto_1",0.240303409940115,0.43339907828364,"Clostridium_sensu_stricto_1","India",91,289,31.5,0.6,3,"UK",28,53,52.8,2.3,8.7,0.00438186342315958,0.0141567895209771,-21.3,FALSE,12,1,"3",0.186838252244796,-0.00410013174253265,3.56425578581393,2.69077203655143,9.85961226887767,0.255843213376338,0.386383732078511,0.0142359517751442,0.0553876564838971,0.0171100086714101,0.0694055958658639,0.557,2.313,-1.756,0.85,0.8,0.9
"18","Collinsella",0.0629934220049815,0.116656994189046,"Collinsella","India",87,289,30.1,2.1,6.1,"UK",13,53,24.5,1.6,6.1,0.511551550688522,0.606266751815529,5.6,TRUE,35,0,"ns",-0.0474555443717293,0.097910314319563,-0.777151492113221,-0.882686564983226,10.9865110781406,-0.0852218344739622,0.441791924977675,0.414605431036805,0.590089549916246,0.255487690350909,0.417487354651946,2.117,1.564,0.553,0.85,0.8,0.9
"19","Coprobacter",0.00745450564346926,0.0152518722552429,"Coprobacter","India",0,289,0,0,0,"UK",4,53,7.5,0,0.2,0.000522829751911591,0.00243987217558743,-7.5,FALSE,77,0,"3",-1.62451419541231,-1.60215224344345,-1.75035974955766,0.0273228423922784,4.81007031279108,0.00498750524693809,0.498084291201606,0.477025199913831,0.61989476635748,0.533200802772607,0.674507582239574,0,0.04,-0.04,0.85,0.8,0.9
"20","Corynebacterium_1",0.346757864886918,0.6250357834649,"Corynebacterium_1","India",197,289,68.2,0,0.1,"UK",10,53,18.9,0,0,2.52492929072244e-11,2.12094060420685e-09,49.3,TRUE,7,1,"1",3.17811830051763,3.650671217432,-0.446343123046375,-3.64388275429248,5.6150426055579,-0.594040014315227,0.259062778575633,1.28157052344229e-06,2.4842317084498e-05,4.82463886242052e-08,8.78255203510699e-07,0.021,0.003,0.018,0.85,0.8,0.9
"21","Cronobacter",0.0108959573028687,0.0250286944246926,"Cronobacter","India",15,289,5.2,0,0.1,"UK",1,53,1.9,0,0.1,0.483017664467652,0.594707178363243,3.3,TRUE,72,0,"ns",-1.4722624859983,-1.37493323991456,-2.02183819514866,-0.692357768737882,4.88194084938814,-0.117131858719905,0.431898585408229,0.305463514673798,0.457984404898012,0.245489294321092,0.380572011630864,0.008,0.013,-0.005,0.85,0.8,0.9
"22","Cutibacterium",0.0353302055852672,0.0665376061746222,"Cutibacterium","India",29,289,10,0,0.4,"UK",6,53,11.3,0,0,0.805184905418794,0.835006568582453,-1.3,FALSE,51,0,"ns",-1.12482193225889,-1.06816065299241,-1.44894369767051,-0.238619020500879,6.02019724691872,-0.0367974030384828,0.481874447523064,0.607441054265959,0.736371634806515,0.537695939662036,0.678252883356202,0.045,0.008,0.037,0.85,0.8,0.9
"23","Dialister",0.043697446706815,0.0809371515830769,"Dialister","India",28,289,9.7,0.1,0.9,"UK",11,53,20.8,0,0.1,0.0315700604718784,0.0695218148633939,-11.1,FALSE,46,0,"ns",-1.04982501582745,-1.12070678175485,-0.577087210065198,0.660085193011215,5.46787024229824,0.105033782916269,0.448997641882718,0.364472587726006,0.500376811029565,0.30698033529696,0.448556363634483,0.12,0.022,0.098,0.85,0.8,0.9
"24","Dolosigranulum",0.310632115896891,0.569628895235335,"Dolosigranulum","India",132,289,45.7,0,0,"UK",3,53,5.7,0,0,3.28157217491195e-09,9.18840208975346e-08,40,TRUE,10,1,"1",0.832938393048773,1.78435316977215,-1.72044183436754,-3.6568102792031,5.6448533911794,-0.581773212483305,0.251179247678386,3.30788071785496e-07,7.38158549655219e-06,4.38151402694238e-07,6.48251281547253e-06,0.013,0.001,0.012,0.85,0.8,0.9
"25","Eggerthella",0.0659971978296783,0.122989041433477,"Eggerthella","India",33,289,11.4,0.1,0.4,"UK",15,53,28.3,0.1,0.3,0.00242805713975705,0.00927076362452691,-16.9,FALSE,32,0,"3",-1.00233436268502,-1.12012209103288,-0.161815485644942,1.40039101251566,6.80305646720853,0.196032125074515,0.410672170479636,0.113863190026036,0.233134285731578,0.101274497525001,0.209866571468909,0.065,0.059,0.00600000000000001,0.85,0.8,0.9
"26","Enterobacter",0.1000775123731,0.18959395324825,"Enterobacter","India",98,289,33.9,0.3,1.5,"UK",20,53,37.7,1.9,7.5,0.638067931064111,0.714636082791805,-3.8,FALSE,20,1,"ns",0.189839631265167,0.163875307782634,0.359696463240131,0.741135561641012,9.48893983523188,0.0759985723743374,0.463306808401437,0.282693756767644,0.452877809162904,0.458064585761116,0.614419894316713,0.281,1.915,-1.634,0.85,0.8,0.9
"27","Enterococcus",0.207029221961825,0.383350723079331,"Enterococcus","India",206,289,71.3,1.8,6.3,"UK",35,53,66,0.2,0.3,0.512439754510745,0.606266751815529,5.3,TRUE,15,1,"ns",6.63403223932799,7.0116666936775,5.32910982317527,-1.47042413550227,8.08349281811921,-0.175400512451677,0.416445623964362,0.130510495981847,0.292689130804655,0.0895178997962771,0.232945747038627,1.782,0.196,1.586,0.85,0.8,0.9
"28","Erysipelatoclostridium",0.0548950384806339,0.102538540933253,"Erysipelatoclostridium","India",23,289,8,0,0.3,"UK",12,53,22.6,0.2,1,0.00483880457806469,0.0150540586873124,-14.6,FALSE,41,0,"3",-1.23422430792824,-1.26942996029205,-1.05388953930593,0.372385362068453,6.61375837149285,0.0453723369450028,0.46920129701129,0.254121956370322,0.41178039584622,0.467628673113879,0.615149929516911,0.05,0.205,-0.155,0.85,0.8,0.9
"29","Escherichia/Shigella",0.345769623466405,0.604800656886859,"Escherichia/Shigella","India",274,289,94.8,12.9,15.3,"UK",47,53,88.7,21.5,22.2,0.113092839873284,0.175922195358442,6.09999999999999,TRUE,8,1,"ns",13.436837690996,13.3100331545411,14.5963430058748,0.851821790131158,6.77295936607999,0.102601820622544,0.426466254596505,0.842396756629861,0.905296012584272,0.0827527624724096,0.224018462384082,12.947,21.555,-8.608,0.85,0.8,0.9
"30","Eubacterium",0.0126910872548563,0.0271387730421822,"Eubacterium","India",8,289,2.8,0,0.4,"UK",3,53,5.7,0,0.1,0.386538843701457,0.491958528347309,-2.9,FALSE,67,0,"ns",-1.55235995233654,-1.49198032007401,-1.88534363932324,-0.345649381430626,5.00268893665594,-0.0524409067340534,0.469339622864415,0.52749141297021,0.674311062536485,0.436304884470716,0.57915073781576,0.036,0.021,0.015,0.85,0.8,0.9
"31","Ezakiella",0.050205374722671,0.0963224174854252,"Ezakiella","India",19,289,6.6,0,0,"UK",7,53,13.2,0,0.1,0.152240559164874,0.224354508242972,-6.6,FALSE,43,0,"ns",-1.31705522045632,-1.34762264497434,-1.16839596104026,0.314894961441642,5.01841311108906,0.0597787181371259,0.473032714607798,0.439883092218824,0.582315340205413,0.487779505692313,0.634244187016153,0.001,0.016,-0.015,0.85,0.8,0.9
"32","Finegoldia",0.0782474853682731,0.13993333961528,"Finegoldia","India",63,289,21.8,0,0,"UK",8,53,15.1,0,0,0.356861810845591,0.475815747794121,6.7,TRUE,27,0,"ns",-0.343065163286532,-0.182213670384904,-1.11688960352088,-0.916054488140779,5.26282178728246,-0.152503638693819,0.428655660904832,0.19999522296668,0.347782837741078,0.167537207306071,0.306791616533785,0.006,0.002,0.004,0.85,0.8,0.9
"33","Flavonifractor",0.0322147033822865,0.0633244471081015,"Flavonifractor","India",18,289,6.2,0.1,0.5,"UK",5,53,9.4,0.2,1.1,0.375029342621992,0.491958528347309,-3.2,FALSE,54,0,"ns",-1.40958407395419,-1.35536935986234,-1.66463018704082,-0.212299138305344,5.43067935465557,-0.0292040499081972,0.482311320882993,0.662825012080642,0.777344726262797,0.499644238956632,0.638558417965969,0.063,0.204,-0.141,0.85,0.8,0.9
"34","Fusicatenibacter",0.0119180099862761,0.0267071354973674,"Fusicatenibacter","India",2,289,0.7,0,0,"UK",4,53,7.5,0,0.3,0.0061313270323249,0.0177597058867342,-6.8,FALSE,68,0,"3",-1.60008460207149,-1.56325782433708,-1.80993430752644,-0.0376159702789849,4.87378468478434,-0.00643335912068431,0.495726495757432,0.518081110774657,0.653639046167351,0.52963114209333,0.670236739992279,0,0.046,-0.046,0.85,0.8,0.9
"35","Fusobacterium",0.0678911082344868,0.135271941083659,"Fusobacterium","India",13,289,4.5,0,0,"UK",8,53,15.1,0,0.1,0.0079725555164275,0.0216030536574164,-10.6,FALSE,31,0,"3",-1.38623702590712,-1.41451606283152,-1.21880350579908,0.327182321908978,5.27368733823964,0.0538610907380686,0.471559092455286,0.428384299725923,0.569145197090958,0.462232144367357,0.606906836200857,0.002,0.012,-0.01,0.85,0.8,0.9
"36","Gemella",0.107958719575782,0.194911606317571,"Gemella","India",160,289,55.4,0,0.1,"UK",25,53,47.2,0,0.2,0.296003205068908,0.413367668316776,8.2,TRUE,19,1,"ns",2.92679715726085,3.11129999843349,1.81896057556046,-1.10290883353205,6.39297716874951,-0.151785448829857,0.420400943987738,0.199472783450159,0.36993994048169,0.117268599445404,0.267109413055603,0.035,0.033,0.002,0.85,0.8,0.9
"37","Granulicatella",0.0421859854043536,0.0786996983151445,"Granulicatella","India",49,289,17,0.1,1.2,"UK",11,53,20.8,0,0.1,0.555379155668338,0.630430392920816,-3.8,FALSE,47,0,"ns",-0.817508887862303,-0.791952412611314,-0.972900597419054,0.0728877307594873,6.25125037966971,0.0103519277403192,0.494103773627617,0.605965031692525,0.733006469386853,0.618572351084208,0.745836694765471,0.09,0.02,0.07,0.85,0.8,0.9
"38","Haemophilus",0.381562465586636,0.700081038749028,"Haemophilus","India",91,289,31.5,0,0.2,"UK",30,53,56.6,1.1,5,0.000878104897365312,0.00388214796729927,-25.1,FALSE,5,1,"3",0.429393309700329,0.0374883563062598,4.41480687211543,3.96153693114596,7.86442795728339,0.475278264856639,0.307193397866797,0.000169346735019803,0.00145860397426975,1.75783523250868e-05,0.000204693695921128,0.042,1.105,-1.063,0.85,0.8,0.9
"39","Holdemanella",0.00449661234485409,0.0144134687318579,"Holdemanella","India",16,289,5.5,0,0.4,"UK",1,53,1.9,0,0,0.488509467941236,0.594707178363243,3.6,TRUE,83,0,"ns",-1.44982043668604,-1.33684560289836,-2.03452478352418,-0.776886829139219,4.7800135606484,-0.136923903251306,0.425876805735751,0.241322165131183,0.37187581860157,0.203603797160982,0.330282390151784,0.039,0.005,0.034,0.85,0.8,0.9
"40","Hungatella",0.0181470519160778,0.0349188292358573,"Hungatella","India",11,289,3.8,0,0.1,"UK",5,53,9.4,0.1,0.4,0.0835943718231473,0.14330463741111,-5.6,FALSE,63,0,"ns",-1.48570189060095,-1.45807717982341,-1.64654545997155,-0.0411156464235116,5.05667229484973,-0.00750550893576731,0.496315944618476,0.550626912255946,0.684078096238572,0.572821138003403,0.701901841521822,0.015,0.09,-0.075,0.85,0.8,0.9
"41","Intestinibacter",0.0700672876390602,0.139948415970316,"Intestinibacter","India",6,289,2.1,0,0,"UK",9,53,17,0,0,6.52464403628325e-05,0.000456725082539828,-14.9,FALSE,29,0,"3",-1.4334452834584,-1.51777175658935,-0.959922027961158,0.920054787129329,5.12326935125242,0.159322677456885,0.428360849586347,0.14629049472743,0.259086623162575,0.161314974663829,0.27816951193223,0.002,0.004,-0.002,0.85,0.8,0.9
"42","Klebsiella",0.367397377528169,0.70570327271245,"Klebsiella","India",256,289,88.6,4.6,11.4,"UK",31,53,58.5,3.9,10.7,8.29412709601547e-07,1.74176669016325e-05,30.1,TRUE,6,1,"1",8.93841032143108,9.09337476602143,5.18876168515974,-3.26878810594964,9.64834955833514,-0.3273096465052,0.378426172464933,0.00164349007549701,0.0111835595740554,0.00498386931744799,0.0295378996008895,4.663,3.919,0.744,0.85,0.8,0.9
"43","Lachnoclostridium",0.0587713519045909,0.111684408070643,"Lachnoclostridium","India",30,289,10.4,0.2,1.2,"UK",11,53,20.8,0.2,0.7,0.0397346781797265,0.0776212317929541,-10.4,FALSE,39,0,"ns",-1.09254854496253,-1.10162405229424,-1.0362830006393,0.405696508830975,6.42528142251692,0.0509657962940945,0.471108490775994,0.39563805438692,0.55991813232826,0.557385848206242,0.694846528395069,0.165,0.19,-0.025,0.85,0.8,0.9
"44","Lactobacillus",0.317203557611403,0.588065292745383,"Lactobacillus","India",200,289,69.2,3.7,7.7,"UK",27,53,50.9,1.9,6,0.0116041120395054,0.0304607941037018,18.3,TRUE,9,1,"1",8.34187450815652,9.10746782680908,3.13694705066787,-3.29414743367986,10.6579948152202,-0.302514554496383,0.360153257803178,0.00171940114660917,0.0116456554114595,0.000795098553758137,0.00642688603137251,3.719,1.863,1.856,0.85,0.8,0.9
"45","Lelliottia",0.0075395528907912,0.0151160441796749,"Lelliottia","India",1,289,0.3,0,0,"UK",4,53,7.5,0.6,4,0.00231096937679266,0.00924387750717062,-7.2,FALSE,76,0,"3",-1.62690771170119,-1.60757747939383,-1.74069237668078,0.0249502123542644,4.91397498974991,0.00664043622109683,0.497200117910041,0.516102776858037,0.657854612903331,0.54499344701844,0.685166684718481,0,0.56,-0.56,0.85,0.8,0.9
"46","Libanicoccus",0.0112257462325337,0.0251395789358253,"Libanicoccus","India",21,289,7.3,0.1,0.5,"UK",0,53,0,0,0,0.0551021798577873,0.10062137191422,7.3,TRUE,70,0,"ns",-1.42248320049059,-1.27513080121039,-2.11206536353012,-0.891175912668425,4.95504199599293,-0.15441752474231,0.413325472345329,0.0513334382806428,0.115697158026704,0.120012939673909,0.22049504958949,0.097,0,0.097,0.85,0.8,0.9
"47","Megamonas",0.00413233137991516,0.0109391583094776,"Megamonas","India",15,289,5.2,0.2,2.1,"UK",1,53,1.9,0.9,6.6,0.483017664467652,0.594707178363243,3.3,TRUE,84,0,"ns",-1.48953485909093,-1.38164814785184,-2.06735813632833,-0.653332829192751,4.92355184803032,-0.102583032198124,0.439563679689502,0.281443726075393,0.424581124055594,0.240804087468452,0.361811740067758,0.217,0.903,-0.686,0.85,0.8,0.9
"48","Megasphaera",0.0393861534453878,0.0755656453525978,"Megasphaera","India",51,289,17.6,0.6,3.5,"UK",10,53,18.9,1.2,5.7,0.845778459732653,0.866407202652961,-1.3,FALSE,48,0,"ns",-0.831769078095588,-0.780009597100914,-1.13958627825507,-0.371416736769021,7.11888347975462,-0.0505540129799809,0.469496021441788,0.65859618498949,0.781043187825187,0.529379413073025,0.670675575083824,0.607,1.172,-0.565,0.85,0.8,0.9
"49","Morganella",0.0111065688718779,0.0274686909296923,"Morganella","India",14,289,4.8,0,0.1,"UK",3,53,5.7,0,0.1,0.734603969214792,0.781097891316994,-0.9,FALSE,71,0,"ns",-1.51007930814209,-1.4478346880267,-1.84642592630782,-0.415392894502236,5.00959568834982,-0.0648765506677696,0.459180666374673,0.554536496636699,0.696362184474333,0.435205053050211,0.582623752383833,0.01,0.028,-0.018,0.85,0.8,0.9
"50","Negativicoccus",0.0828687803349979,0.154642549207713,"Negativicoccus","India",42,289,14.5,0,0,"UK",11,53,20.8,0.1,0.7,0.300183663896706,0.413367668316776,-6.3,FALSE,25,0,"ns",-0.869120822870327,-0.881671274036925,-0.801501735403255,0.318340854866548,5.73876647656705,0.0444935824899463,0.475530660555011,0.479175844418672,0.622309995549536,0.573451793176104,0.709970810915278,0.007,0.138,-0.131,0.85,0.8,0.9
"51","Neisseria",0.0070380691343387,0.0140521556110077,"Neisseria","India",8,289,2.8,0,0.1,"UK",3,53,5.7,0,0,0.386538843701457,0.491958528347309,-2.9,FALSE,78,0,"ns",-1.48850879489729,-1.45512852820391,-1.75307791297528,-0.163398892877581,4.84041144494856,-0.0314028011513321,0.485705865119763,0.581217533585094,0.715579009555401,0.519486132703533,0.660442863334491,0.004,0.002,0.002,0.85,0.8,0.9
"52","Odoribacter",0.0108810774195406,0.0248490863314889,"Odoribacter","India",2,289,0.7,0,0.1,"UK",4,53,7.5,0,0.2,0.0061313270323249,0.0177597058867342,-6.8,FALSE,73,0,"3",-1.58104229810895,-1.57162009604206,-1.65527435686819,0.0517862636632227,4.77457314675784,0.00856092471790842,0.494693396264854,0.537164739756464,0.67044446369299,0.577845872620113,0.703135220069525,0.009,0.039,-0.03,0.85,0.8,0.9
"53","Olsenella",0.0308628358718245,0.0652757210909514,"Olsenella","India",20,289,6.9,0.1,0.5,"UK",0,53,0,0,0,0.0531240971832709,0.0991649814087724,6.9,TRUE,55,0,"ns",-1.41456221172689,-1.27900656146881,-2.15981044022884,-0.882514937219714,4.70737553792152,-0.161434229786862,0.417158019484869,0.0967252342043857,0.174879030476375,0.145737349199922,0.237749425350941,0.057,0,0.057,0.85,0.8,0.9
"54","Oscillibacter",0.00622466210382693,0.0124514978787526,"Oscillibacter","India",1,289,0.3,0,0,"UK",3,53,5.7,0,0.1,0.0126106536161076,0.0320998455682739,-5.4,FALSE,80,0,"3",-1.6298111289643,-1.60148964050969,-1.77802396341639,-0.0320599845947882,4.58764556748499,-0.00646981999597263,0.496610669048997,0.500526433458964,0.640511804565739,0.481908294746292,0.62423684878459,0,0.027,-0.027,0.85,0.8,0.9
"55","Parabacteroides",0.227316946209615,0.430353271674584,"Parabacteroides","India",42,289,14.5,0.7,4.4,"UK",24,53,45.3,3.6,10,1.73956793493249e-06,2.43539510890549e-05,-30.8,FALSE,13,1,"3",-0.755589388250096,-0.945330703733509,1.37353887187648,3.82167914551601,10.3183384759606,0.394159127330539,0.337754201135802,0.000309274791021816,0.00262981397954212,0.00122290277982358,0.00789468753552004,0.739,3.642,-2.903,0.85,0.8,0.9
"56","Peptoniphilus",0.0597822994359126,0.108265754842498,"Peptoniphilus","India",60,289,20.8,0,0,"UK",12,53,22.6,0,0,0.717803489377611,0.777967712586502,-1.8,FALSE,37,0,"ns",-0.435125058800232,-0.34752261892919,-0.90622034871541,-0.537940742481304,5.30287873624411,-0.0911259359116386,0.457412319791811,0.461870482788694,0.613794459886575,0.399171484740048,0.562578026018426,0.005,0.003,0.002,0.85,0.8,0.9
"57","Peptostreptococcus",0.0164900114117541,0.0353387284210268,"Peptostreptococcus","India",13,289,4.5,0,0.1,"UK",3,53,5.7,0,0,0.722398590258895,0.777967712586502,-1.2,FALSE,64,0,"ns",-1.46566162645114,-1.40231252897266,-1.77957476896234,-0.392657876870686,4.73575651890636,-0.0752154937536759,0.459905660669634,0.43467208439851,0.576275983249259,0.418308964973246,0.556874812128721,0.009,0.001,0.008,0.85,0.8,0.9
"58","Phascolarctobacterium",0.0381301044787837,0.0719541436291735,"Phascolarctobacterium","India",5,289,1.7,0,0,"UK",9,53,17,0.8,2.7,2.96463203621444e-05,0.000227091020979635,-15.3,FALSE,49,0,"3",-1.47351158124263,-1.5238166971078,-1.11179454290182,0.678642348004681,5.74654465296135,0.0931960413677036,0.445754717378699,0.0713584368939218,0.165603277489424,0.27948261941981,0.429642640500178,0.004,0.811,-0.807,0.85,0.8,0.9
"59","Porphyromonas",0.0205805340708312,0.0410000790873731,"Porphyromonas","India",13,289,4.5,0,0,"UK",6,53,11.3,0,0,0.0931587612211531,0.156506718851537,-6.8,FALSE,61,0,"ns",-1.3855960362749,-1.38056279005757,-1.40955670794859,0.155191747983469,5.02358530516655,0.0277227631296052,0.485849056706348,0.530005565645929,0.662513208279485,0.583196905964963,0.716135140175201,0.001,0.005,-0.004,0.85,0.8,0.9
"60","Prevotella",0.0651880952831367,0.120333279257615,"Prevotella","India",49,289,17,0,0,"UK",14,53,26.4,0.1,0.5,0.122228032239589,0.186675540147736,-9.4,FALSE,33,0,"ns",-0.759066026543509,-0.766898029391964,-0.714551205294249,0.245100754464121,6.23037444474179,0.0328153382965336,0.483195754838829,0.492744679705181,0.636692845485837,0.547555809398041,0.694735724689152,0.005,0.08,-0.075,0.85,0.8,0.9
