"","tax_id","mean","sd","taxonomy","group1_country","group1_present","group1_n","group1_prev","group1_mean","group1_sd","group2_country","group2_present","group2_n","group2_prev","group2_mean","group2_sd","fisher_p","fisher_padj","prev_diff","enriched_group1","rf_rank","rf_top20","fisher_col","rab.all","rab.win.India","rab.win.Malawi","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_country1","mean_rabund_country2","mean_rabund_diff","crossval_median","crossval_quartile_1","crossval_quartile_3"
"24","Coprococcus_3",0.00889292113538637,0.0187148402850368,"Coprococcus_3","India",5,289,1.7,0,0,"Malawi",8,81,9.9,0,0.3,0.00191164904926574,0.00475461430201993,-8.2,FALSE,84,0,"2",-0.929754666728503,-0.855079822195231,-1.20611965497958,-0.163157143562465,4.77610516597407,-0.0290212465104225,0.485800000047372,0.594250410857438,0.739630977507273,0.463858321372651,0.592760277328777,0.003,0.043,-0.04,0.85,0.7875,0.9
"25","Coriobacteriaceae_UCG-003",0.00279388099947939,0.0094621714174176,"Coriobacteriaceae_UCG-003","India",0,289,0,0,0,"Malawi",6,81,7.4,0,0.1,9.48604311654471e-05,0.000368058472921935,-7.4,FALSE,97,0,"2",-1.062944993628,-0.982473797409394,-1.34861190704131,-0.300492980117115,4.6721710428867,-0.0566884163035624,0.473505299028741,0.561355158303934,0.715502658987757,0.470368037456106,0.588682614939946,0,0.019,-0.019,0.85,0.7875,0.9
"26","Corynebacterium_1",0.489973993328675,0.857019813636785,"Corynebacterium_1","India",121,289,41.9,0,0,"Malawi",61,81,75.3,0.1,0.2,8.53772825003529e-08,6.9013303354452e-07,-33.4,FALSE,5,1,"2",2.96772575658819,2.10248770848885,5.00603712517069,2.22548590423124,5.90778985121621,0.346648631514226,0.324600000666713,0.000226062233444138,0.00129833438539974,2.52870960667061e-06,2.26346526583572e-05,0.009,0.056,-0.047,0.85,0.7875,0.9
"27","Cronobacter",0.0117321292464914,0.0243436853132426,"Cronobacter","India",15,289,5.2,0,0.1,"Malawi",2,81,2.5,0,0,0.383418744079043,0.422632024723491,2.7,TRUE,77,0,"ns",-0.988244345993834,-0.758314553994397,-1.77252852051323,-1.03009050039195,4.99120966867539,-0.18638677491164,0.399720056336939,0.05049348695273,0.108365248404474,0.0511880000130814,0.0915414441540199,0.01,0.001,0.009,0.85,0.7875,0.9
"28","Cutibacterium",0.0267967601795797,0.0548408703294509,"Cutibacterium","India",21,289,7.3,0,0.1,"Malawi",9,81,11.1,0,0,0.256207272057465,0.292377710465577,-3.8,FALSE,56,0,"ns",-0.733594739827547,-0.588203940104997,-1.32324627858505,-0.650893882548129,5.04454598090405,-0.110936703291222,0.444200000188346,0.19321048416492,0.331546797519106,0.180130622889275,0.283539411563125,0.008,0.002,0.006,0.85,0.7875,0.9
"29","Dermabacter",0.0145557387616875,0.0301373332868156,"Dermabacter","India",6,289,2.1,0,0,"Malawi",5,81,6.2,0,0,0.0679677488527617,0.0890928599826742,-4.1,FALSE,72,0,"ns",-0.992004168082358,-0.852951236325019,-1.54188574215733,-0.54886688009814,4.69442472280152,-0.109366174312051,0.443711257938412,0.304527511200002,0.463617110771645,0.218513733799048,0.329511540896553,0.001,0.001,0,0.85,0.7875,0.9
"30","Desulfovibrio",0.00614437115920646,0.0159907683671692,"Desulfovibrio","India",2,289,0.7,0,0,"Malawi",5,81,6.2,0,0,0.00654023993531232,0.0117482087726906,-5.5,FALSE,93,0,"2",-1.05528271475773,-0.912146500692756,-1.5533069350178,-0.559920291285332,4.63229284956235,-0.105158027771751,0.445600000183505,0.330854841180383,0.499592805412148,0.234326660869022,0.342269709597206,0.001,0.01,-0.009,0.85,0.7875,0.9
"31","Dialister",0.0487988768034199,0.0944159988207661,"Dialister","India",23,289,8,0,0.3,"Malawi",18,81,22.2,0.2,0.6,0.000957863321511117,0.00265464977675938,-14.2,FALSE,38,0,"2",-0.527067719842188,-0.552817785488095,-0.417667140105953,0.527856224950559,6.32635948097005,0.0763867498679655,0.457108578428317,0.135664488621929,0.274710622488505,0.378789025196908,0.505960034730311,0.036,0.21,-0.174,0.85,0.7875,0.9
"32","Dolosigranulum",0.044341918573586,0.0846025794751712,"Dolosigranulum","India",22,289,7.6,0,0,"Malawi",8,81,9.9,0,0,0.494556046269878,0.538482938143608,-2.3,FALSE,42,0,"ns",-0.812163826765941,-0.652243635459367,-1.40045841725643,-0.648925968834641,5.05062490823817,-0.113934644101364,0.440600000200834,0.197831710304293,0.336336413228646,0.154647624811344,0.24865007122215,0.002,0.002,0,0.85,0.7875,0.9
"33","Dorea",0.0229128496183906,0.0432641802888776,"Dorea","India",5,289,1.7,0,0.4,"Malawi",7,81,8.6,0,0,0.00581169067735624,0.0108410383789145,-6.9,FALSE,60,0,"2",-0.976181850005895,-0.866901270310166,-1.37100360132918,-0.346472384647507,4.67161545538107,-0.0662273033008592,0.467200000109806,0.401120452332854,0.570853592504759,0.374722486624081,0.498534468452699,0.033,0.006,0.027,0.85,0.7875,0.9
"34","Enhydrobacter",0.0300557580655905,0.0688023613969327,"Enhydrobacter","India",2,289,0.7,0,0,"Malawi",8,81,9.9,0,0,0.000120790326328285,0.000433950431623838,-9.2,FALSE,50,0,"2",-1.02856294396218,-0.940939245769588,-1.37126299407066,-0.208078670152611,4.84376599907799,-0.0344707069406492,0.48210357934385,0.582066596859818,0.731962293824466,0.495665768891258,0.617101951665523,0,0.004,-0.004,0.85,0.7875,0.9
"35","Enterobacter",0.112832346306865,0.206844139998149,"Enterobacter","India",105,289,36.3,0.3,1,"Malawi",20,81,24.7,0.1,0.9,0.0623592577650121,0.0840117778223079,11.6,TRUE,24,0,"ns",0.622829845866624,1.02412698040849,-0.635886723319247,-1.94228816234159,8.02483396128635,-0.238852689873361,0.378200000431613,0.00176200167351982,0.00835927492671619,0.00381728427892623,0.0125980085703335,0.286,0.13,0.156,0.85,0.7875,0.9
"36","Enterococcus",0.568874227318703,0.99026090946334,"Enterococcus","India",189,289,65.4,3,7.5,"Malawi",26,81,32.1,0.1,0.5,1.12487530226946e-07,8.39330033231826e-07,33.3,TRUE,2,1,"1",4.9546736832598,6.29369187916215,-0.14357486156339,-5.87921747179126,8.87477557094539,-0.631902611545715,0.251000001103729,3.28808334907529e-13,2.68056376479481e-11,3.47013875113573e-11,9.96079594544841e-10,3.026,0.105,2.921,0.85,0.7875,0.9
"37","Enterorhabdus",0.00887950461563713,0.0204455699202609,"Enterorhabdus","India",4,289,1.4,0,0,"Malawi",6,81,7.4,0,0,0.0091835427154822,0.0150983668373182,-6,FALSE,85,0,"2",-0.983558608527652,-0.894524067323928,-1.31476290050654,-0.342547125760864,4.76694852386156,-0.0630731313758733,0.467306538801664,0.493551533274777,0.662169501490094,0.379447528170916,0.504168717831774,0.002,0.01,-0.008,0.85,0.7875,0.9
"38","Erysipelatoclostridium",0.102413107012939,0.225844949081162,"Erysipelatoclostridium","India",24,289,8.3,0.1,0.5,"Malawi",16,81,19.8,0.9,2.8,0.00726355663781975,0.0128102726157912,-11.5,FALSE,27,0,"2",-0.686901476646637,-0.632245429762921,-0.900011781617053,0.0795669212962427,7.11734276306062,0.00837782877215664,0.495500899835028,0.217478042696021,0.396389916220716,0.585487851834005,0.703063218069037,0.082,0.858,-0.776,0.85,0.7875,0.9
"39","Escherichia/Shigella",0.452327788783793,0.804394544133434,"Escherichia/Shigella","India",249,289,86.2,13.2,17.6,"Malawi",79,81,97.5,25.8,25.3,0.00256369071486091,0.005651772712307,-11.3,FALSE,8,1,"2",13.6337709471774,13.2803198900405,14.3781730810256,1.54070849417605,6.9686668130372,0.198215451304152,0.377800000433209,0.000109016605764762,0.000664538455505266,0.00107944761607326,0.0059683230015276,13.273,25.91,-12.637,0.85,0.7875,0.9
"40","Faecalibacterium",0.0315169512815304,0.064822598540578,"Faecalibacterium","India",7,289,2.4,0,0.7,"Malawi",12,81,14.8,0.1,0.5,7.83739598340911e-05,0.000330533656691602,-12.4,FALSE,49,0,"2",-0.837678167836103,-0.814341464726953,-0.938964312871553,0.104964353036472,4.98603257481441,0.0182248234035494,0.491101779673729,0.495262951411507,0.66260375193854,0.520932157640004,0.643819371408573,0.054,0.127,-0.073,0.85,0.7875,0.9
"41","Finegoldia",0.0348727560783857,0.0668657919730587,"Finegoldia","India",21,289,7.3,0,0,"Malawi",11,81,13.6,0,0,0.114179551979588,0.141992519769487,-6.3,FALSE,46,0,"ns",-0.641388164774796,-0.574080304607367,-0.881237241125156,-0.26493843109143,4.98044702986626,-0.0508268725595475,0.47550489910201,0.497059059096874,0.665713463506766,0.515026974586071,0.636588531357348,0.001,0.001,0,0.85,0.7875,0.9
"42","Flavonifractor",0.025501460026596,0.0590605430227217,"Flavonifractor","India",11,289,3.8,0,0.5,"Malawi",12,81,14.8,0.1,0.2,0.000952910498308973,0.00265464977675938,-11,FALSE,57,0,"2",-0.865247631003655,-0.794988305840802,-1.10425618456207,-0.17102370482424,5.57393681993184,-0.0263647632248337,0.485400000048708,0.531522589513529,0.693757105492108,0.552513934871662,0.668644481112514,0.046,0.067,-0.021,0.85,0.7875,0.9
"43","Fusobacterium",0.0160852955420601,0.037345092399651,"Fusobacterium","India",9,289,3.1,0.1,0.6,"Malawi",6,81,7.4,0,0.1,0.106968118116187,0.134752044899612,-4.3,FALSE,68,0,"ns",-0.967233750132142,-0.845948990715348,-1.41643233981613,-0.495467785282187,4.77324548318351,-0.083677430353484,0.452309538252745,0.360848683670053,0.52468146127917,0.296619298505167,0.41504279311402,0.061,0.016,0.045,0.85,0.7875,0.9
"44","Gardnerella",0.0279343019410197,0.070409657726701,"Gardnerella","India",4,289,1.4,0,0,"Malawi",6,81,7.4,0,0,0.0091835427154822,0.0150983668373182,-6,FALSE,54,0,"2",-1.0109543732377,-0.899975898806169,-1.43243241055409,-0.435594184318107,4.99206386711802,-0.0767622207360976,0.461000000130796,0.519021847010723,0.676954016276194,0.389094259062297,0.507805382015517,0,0.004,-0.004,0.85,0.7875,0.9
"45","Gemella",0.150697946183693,0.268799236306706,"Gemella","India",162,289,56.1,0,0.1,"Malawi",53,81,65.4,0,0,0.160874913162601,0.195060832209654,-9.3,FALSE,19,1,"ns",3.88180862567865,3.91335494436999,3.7834149666004,-0.206843256180222,5.93171922432663,-0.030924649325151,0.484400000052051,0.735012835226655,0.853447297931229,0.686774371777742,0.797885072250735,0.035,0.026,0.009,0.85,0.7875,0.9
"46","Granulicatella",0.0919737399689209,0.177665995733182,"Granulicatella","India",25,289,8.7,0,0,"Malawi",16,81,19.8,0,0,0.00837997722803018,0.0145153176985523,-11.1,FALSE,28,0,"2",-0.584473897261104,-0.530668027551579,-0.837628686232661,-0.104571748010521,5.46887646383835,-0.0180829059437322,0.491800000027341,0.597260841146626,0.752804198187429,0.578029108228656,0.693240609539586,0.002,0.005,-0.003,0.85,0.7875,0.9
"47","Haemophilus",0.0867827386216473,0.158494951408775,"Haemophilus","India",88,289,30.4,0.3,2.4,"Malawi",28,81,34.6,0.1,0.4,0.499623344669328,0.538482938143608,-4.2,FALSE,29,0,"ns",0.603900607976973,0.6675289534939,0.359606293365348,-0.419340613540099,7.55202753904269,-0.0554986721174845,0.474305139058047,0.393889100870189,0.590512225300391,0.475590835190408,0.614575380146216,0.33,0.08,0.25,0.85,0.7875,0.9
"48","Holdemanella",0.0817449613903145,0.153435588486646,"Holdemanella","India",19,289,6.6,0,0.5,"Malawi",27,81,33.3,0.1,0.4,5.07588039910576e-09,4.92360398713259e-08,-26.7,FALSE,30,0,"2",-0.417869893679935,-0.606684866670893,0.513162729639621,1.50422750343161,6.11637910080953,0.237933601524737,0.385200000403962,0.012530222571883,0.0429362148825001,0.00892824548052695,0.0301986509238589,0.05,0.098,-0.048,0.85,0.7875,0.9
"49","Intestinibacter",0.0176470002871013,0.0369675615785085,"Intestinibacter","India",9,289,3.1,0,0,"Malawi",5,81,6.2,0,0,0.19908654503881,0.235504815472739,-3.1,FALSE,64,0,"ns",-0.985075300606599,-0.822414625584791,-1.60066919186646,-0.718609795517816,4.55688790708346,-0.143167440678178,0.429714057427476,0.17617837789299,0.293880440520634,0.136733117206031,0.218609349542204,0.005,0.002,0.003,0.85,0.7875,0.9
"50","Klebsiella",0.400439786312455,0.772696949497143,"Klebsiella","India",235,289,81.3,9.1,17.2,"Malawi",53,81,65.4,4,12.3,0.00377462729881252,0.00779018825499605,15.9,TRUE,9,1,"1",10.1176662394365,10.7179681157677,5.89532006349944,-3.99345043660143,9.90707360856342,-0.38187365802649,0.331133773880455,8.3270367290563e-06,7.46690011398507e-05,3.41696095168554e-06,3.05602951834423e-05,9.158,3.988,5.17,0.85,0.7875,0.9
"51","Kocuria",0.0126363136055661,0.0272688363467267,"Kocuria","India",2,289,0.7,0,0,"Malawi",5,81,6.2,0,0,0.00654023993531232,0.0117482087726906,-5.5,FALSE,76,0,"2",-1.0887868990779,-0.952276932944139,-1.59654385426303,-0.515708270521936,4.7409659640067,-0.094828601369031,0.451000000164917,0.388407280785403,0.556129086224637,0.292003535993583,0.403986287340062,0,0.001,-0.001,0.85,0.7875,0.9
"52","Lachnoclostridium",0.0335990090718951,0.0647889043311716,"Lachnoclostridium","India",24,289,8.3,0,0.2,"Malawi",10,81,12.3,0.1,0.3,0.278563091676077,0.314193254564878,-4,FALSE,47,0,"ns",-0.72608198632151,-0.576531949749601,-1.29649251954704,-0.61167240655657,5.63790180513814,-0.0924897806756081,0.447510498077264,0.340884013099849,0.525211534849941,0.219264910948364,0.334229682251664,0.032,0.058,-0.026,0.85,0.7875,0.9
"53","Lachnospira",0.00563184445720258,0.0168944795725019,"Lachnospira","India",3,289,1,0,0,"Malawi",5,81,6.2,0,0.1,0.0144379968953508,0.022588479013694,-5.2,FALSE,95,0,"2",-1.08426328937884,-0.949670379782669,-1.57278303263793,-0.547443164631266,4.55508426680888,-0.102653543034658,0.450709858194241,0.357512066990796,0.529240383622748,0.241377210116025,0.35847452987768,0.001,0.012,-0.011,0.85,0.7875,0.9
"54","Lachnospiraceae_NK4A136_group",0.00808529327466604,0.0173346296722064,"Lachnospiraceae_NK4A136_group","India",3,289,1,0,0,"Malawi",6,81,7.4,0.1,0.8,0.00445453395360051,0.00864179586998498,-6.4,FALSE,88,0,"2",-1.01740028570104,-0.940380965154047,-1.30748213830227,-0.320009671530297,4.67696758047542,-0.0559150884482935,0.47150569895548,0.525009627580279,0.693020476394861,0.482867889200434,0.600529919740817,0.001,0.166,-0.165,0.85,0.7875,0.9
"55","Lactobacillus",0.184186092462501,0.34847810649396,"Lactobacillus","India",124,289,42.9,1.4,5.6,"Malawi",38,81,46.9,0.8,2.2,0.529040833684044,0.563922646893981,-4,FALSE,17,1,"ns",1.96623106690419,2.07364492086315,1.55967839864185,-0.674082856304225,9.75266200956552,-0.066783689340331,0.469506098882229,0.553539265350935,0.73896865397817,0.503326025127084,0.648539704312459,1.373,0.782,0.591,0.85,0.7875,0.9
"56","Libanicoccus",0.0232071176290166,0.0474100628620847,"Libanicoccus","India",20,289,6.9,0.1,0.4,"Malawi",9,81,11.1,0.3,1.9,0.241730775722793,0.279141491013226,-4.2,FALSE,59,0,"ns",-0.720953276598937,-0.577107254204078,-1.2118811555506,-0.627248830427462,5.48129742021616,-0.0957621742641904,0.445510898004175,0.55092257279208,0.713120887637247,0.273817187125307,0.38770771411338,0.05,0.324,-0.274,0.85,0.7875,0.9
"57","Megamonas",0.0360370014400942,0.0704072893638643,"Megamonas","India",16,289,5.5,0.2,1.3,"Malawi",8,81,9.9,1,3.9,0.198952173935044,0.235504815472739,-4.4,FALSE,44,0,"ns",-0.867169043406637,-0.70151667911102,-1.44301053233587,-0.690160908919148,5.58449160372567,-0.0937150959202432,0.440111977806931,0.620394815710972,0.774662040942354,0.244139806605321,0.351036436798546,0.17,0.975,-0.805,0.85,0.7875,0.9
"58","Megasphaera",0.0278424727215981,0.0574282295791942,"Megasphaera","India",21,289,7.3,0.2,2.9,"Malawi",4,81,4.9,0.1,0.7,0.618533276061683,0.645136857827777,2.4,TRUE,55,0,"ns",-0.857498013718807,-0.64022801231291,-1.59735385200621,-0.981227919439446,5.1274540292941,-0.166913793852537,0.406718656590768,0.0952092411889023,0.204907804220703,0.0544645865048932,0.110666086230885,0.211,0.076,0.135,0.85,0.7875,0.9
"59","Micrococcus",0.145207511316909,0.28315172081482,"Micrococcus","India",0,289,0,0,0,"Malawi",14,81,17.3,0,0,2.26243365699571e-10,2.43840071920648e-09,-17.3,FALSE,20,1,"2",-0.982563289326968,-0.976960203761285,-1.00425879180756,0.346954241525351,4.96778038348047,0.0634142183866983,0.471305738948155,0.379886608380822,0.542208790969754,0.465701915281779,0.588002530062111,0,0.004,-0.004,0.85,0.7875,0.9
