"","tax_id","mean","sd","taxonomy","group1_country","group1_present","group1_n","group1_prev","group1_mean","group1_sd","group2_country","group2_present","group2_n","group2_prev","group2_mean","group2_sd","fisher_p","fisher_padj","prev_diff","enriched_group1","rf_rank","rf_top20","fisher_col","rab.all","rab.win.India","rab.win.UK","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_country1","mean_rabund_country2","mean_rabund_diff","crossval_median","crossval_quartile_1","crossval_quartile_3"
"15","Anaerovibrio",0.000458087090782013,0.00206229305187928,"Anaerovibrio","India",18,288,6.2,0,0,"UK",0,57,0,0,0,0.0522525839109008,0.0804464241505955,6.2,TRUE,213,0,"ns",-3.19419838548436,-3.20602211244003,-3.12893213270041,-0.139676725089904,4.86076554107764,-0.0264988252672827,0.486842105345609,0.532408662184385,0.600273044961087,0.568598388853074,0.637288273634561,0.007,0,0.007,1,0.95,1
"16","Asteroleplasma",0.0311400307648387,0.068092253803829,"Asteroleplasma","India",129,288,44.8,0.2,1.2,"UK",0,57,0,0,0,1.27228720524572e-13,1.00840541452809e-12,44.8,TRUE,60,0,"1",-0.992515241198228,-0.150821905602556,-3.0970878772809,-3.4312282525065,6.05237611973017,-0.509180514665508,0.284265352537135,1.44976200013191e-07,5.08049761259188e-07,4.63541253813245e-06,1.19497404066541e-05,0.161,0,0.161,1,0.95,1
"17","Atopobium",0.00395170054464098,0.0109407919519425,"Atopobium","India",43,288,14.9,0,0,"UK",8,57,14,0,0,1,1,0.9,TRUE,164,0,"ns",-2.63939322943584,-2.80595621855032,-1.73551977518577,0.771598176393471,5.13747455279013,0.133384105576915,0.436129386371501,0.323396522574439,0.381990345257526,0.221601592315799,0.277511788691607,0.003,0.001,0.002,1,0.95,1
"18","Bacteroides",0.517424520247409,0.88359010431766,"Bacteroides","India",272,288,94.4,2.7,5.1,"UK",56,57,98.2,23.5,14.7,0.325776088807787,0.393876175168736,-3.8,FALSE,1,1,"ns",7.99675283605338,7.18510567820585,13.7811719710672,6.4215857453462,4.1438641633172,1.40585523482353,0.066337730259244,2.64537661684126e-35,3.5193224166794e-33,4.00006821708194e-25,3.13841919717072e-23,2.693,23.5,-20.807,1,0.95,1
"19","Barnesiella",0.0891214443953896,0.178891846768994,"Barnesiella","India",94,288,32.6,0.1,0.3,"UK",41,57,71.9,1.8,2.6,7.457265667748e-08,3.19170970579614e-07,-39.3,FALSE,28,0,"3",-0.717117658906898,-1.41887590916335,9.14677057624282,8.14325903156012,8.33511228630071,0.886647540299719,0.181195178802526,3.18204896965135e-10,1.71085447624766e-09,8.28244845660842e-13,5.22328790284841e-12,0.089,1.745,-1.656,1,0.95,1
"20","Bifidobacterium",0.283394991605767,0.51365621880919,"Bifidobacterium","India",287,288,99.7,10.2,11.8,"UK",54,57,94.7,0.9,1.5,0.0152081054868864,0.0266765129032269,5,TRUE,11,1,"1",10.5200487350805,10.9809455006907,7.93207363187891,-3.05171897187676,4.12944857265841,-0.686276869614753,0.209098385870888,6.68738562935557e-09,3.31660688600756e-08,3.64635141806673e-12,2.34783380824064e-11,10.2,0.912,9.288,1,0.95,1
"21","Bilophila",0.107356251719895,0.202571456985504,"Bilophila","India",191,288,66.3,0.1,0.2,"UK",45,57,78.9,0.7,0.8,0.0632080932707617,0.0939342497218265,-12.6,FALSE,23,0,"ns",3.00378996667617,2.58860474028835,7.9785726563522,5.06112023871197,6.54700944145334,0.715891551256512,0.205535766044312,1.39787025435293e-06,4.30899102859587e-06,2.14223391116396e-12,1.39039313378307e-11,0.065,0.676,-0.611,1,0.95,1
"22","Blautia",0.393559273117743,0.702797160066747,"Blautia","India",274,288,95.1,2.4,2.5,"UK",55,57,96.5,0.4,0.4,1,1,-1.40000000000001,FALSE,5,1,"ns",8.81345773705573,9.10838382056659,7.42354572909186,-1.69171788084635,2.70244774647836,-0.505533080973564,0.250274124890521,3.37350761854788e-05,8.52903221551288e-05,2.53968791826333e-09,1.17231280967352e-08,2.371,0.36,2.011,1,0.95,1
"23","Butyricicoccus",0.039252892152598,0.0764386917686975,"Butyricicoccus","India",264,288,91.7,0.3,0.4,"UK",51,57,89.5,0.1,0.1,0.607118746528379,0.659509704350625,2.2,TRUE,50,0,"ns",6.13042850696262,6.12619969081073,6.15595780715437,-0.0946242213710948,3.18542125025011,-0.0233077484479568,0.484375000097939,0.676228175986405,0.739911130334137,0.750847440758517,0.818777486506946,0.335,0.132,0.203,1,0.95,1
"24","Butyricimonas",0.0144516099873636,0.0300849579285258,"Butyricimonas","India",60,288,20.8,0,0,"UK",27,57,47.4,0.1,0.3,8.3142860061427e-05,0.000237234294041938,-26.6,FALSE,94,0,"3",-2.02468136322439,-2.33828571305948,1.70892197990842,3.64042380238728,6.99041403150492,0.483030191844866,0.305015074061818,0.000277652080918858,0.000602210523403848,2.21527569807116e-05,5.41407242887164e-05,0.008,0.09,-0.082,1,0.95,1
"25","Butyrivibrio",0.0097089118529038,0.0247446581389392,"Butyrivibrio","India",106,288,36.8,0.3,1,"UK",1,57,1.8,0,0.3,3.09130527670002e-09,1.57509364098525e-08,35,TRUE,115,0,"1",-1.47146005182966,-0.963278873854334,-3.04336673959953,-2.72451223109184,6.52016354639176,-0.38223855875152,0.328857222369723,7.7015022008558e-06,2.26008923060892e-05,0.000234205700980009,0.000507095356031689,0.267,0.038,0.229,1,0.95,1
"26","CAG-352",0.00110025539106117,0.00290573118167398,"CAG-352","India",19,288,6.6,0,0.1,"UK",6,57,10.5,0,0.2,0.273549371614404,0.338378991476777,-3.9,FALSE,204,0,"ns",-3.1202312955487,-3.21714818003848,-2.6062057869802,0.711281144609038,5.46192777837355,0.11841800738576,0.438596491618463,0.2174433868608,0.270883973849406,0.259893601893731,0.317592880629933,0.008,0.028,-0.02,1,0.95,1
"27","CAG-56",0.00523184925168347,0.0110778822286801,"CAG-56","India",120,288,41.7,0,0.1,"UK",19,57,33.3,0,0,0.300947808265123,0.370131212464002,8.40000000000001,TRUE,149,0,"ns",-0.658708560076308,-0.625631416420546,-0.779410583333739,-0.0537560581006558,6.47422211196067,-0.00629325389889587,0.497396547015472,0.682616994842964,0.741490468088018,0.724932569942162,0.787157192557581,0.029,0.015,0.014,1,0.95,1
"28","Caldicoprobacter",0.000186188486054354,0.000808519625348789,"Caldicoprobacter","India",0,288,0,0,0,"UK",3,57,5.3,0,0,0.0043127463321021,0.00862549266420421,-5.3,FALSE,214,0,"3",-3.45816442203919,-3.55685952934142,-2.88738718574911,0.820557516369551,4.88218423294301,0.143071546620934,0.427357456605043,0.198051686966164,0.248792839844073,0.187351429166495,0.236343044648045,0,0.005,-0.005,1,0.95,1
"29","Campylobacter",0.00175271173816883,0.00442652246848706,"Campylobacter","India",6,288,2.1,0,0,"UK",5,57,8.8,0,0,0.0216707094242677,0.0359498590449091,-6.7,FALSE,192,0,"3",-3.3383290501932,-3.45223338367277,-2.72603488509545,0.776169643595065,4.77021213698436,0.137400058268147,0.427357456605043,0.246710698426492,0.294775523031879,0.186667854156519,0.230351974420636,0.001,0,0.001,1,0.95,1
"30","Candidatus_Soleaferrea",0.00395001209915211,0.0100329017571722,"Candidatus_Soleaferrea","India",62,288,21.5,0,0.1,"UK",1,57,1.8,0,0.1,0.000104589316420051,0.000294148140337727,19.7,TRUE,165,0,"1",-2.4479670911356,-2.32221745865132,-2.97776362515165,-1.02807658717048,5.33709867580001,-0.175191577811658,0.417374623716064,0.120176422617989,0.161630019476496,0.117184117109847,0.1560627727998,0.015,0.01,0.005,1,0.95,1
"31","Caproiciproducens",0.00448766317855747,0.0100630755712529,"Caproiciproducens","India",88,288,30.6,0,0,"UK",21,57,36.8,0,0,0.353462324164407,0.413338455580236,-6.2,FALSE,156,0,"ns",-1.333738311571,-1.62286316984147,0.348264867797032,1.83265291218,6.12021442383881,0.269374129376111,0.380378186598437,0.0162041230978476,0.0274330539929824,0.00632227366509267,0.0115868651024218,0.011,0.018,-0.007,1,0.95,1
"32","Catenibacterium",0.356485631952428,0.631558535151631,"Catenibacterium","India",232,288,80.6,1.1,1.8,"UK",10,57,17.5,0,0,1.07327898061282e-19,1.64058358465103e-18,63.1,TRUE,8,1,"1",6.49969981196245,7.30701727842907,-2.42444138758208,-8.93177849923285,6.99775619978952,-1.08871280664413,0.134283370227745,7.93921581889153e-16,8.49982951784177e-15,7.37606185951031e-18,1.21859990576266e-16,1.064,0.018,1.046,1,0.95,1
"33","CHKCI002",0.00191065165105465,0.00704004256167084,"CHKCI002","India",17,288,5.9,0,0.1,"UK",0,57,0,0,0,0.087027926317558,0.122526159420772,5.9,TRUE,188,0,"ns",-3.26359110284323,-3.30043169229104,-3.09542360721549,0.056053092248475,4.85856733729275,0.00974154896918102,0.494382022507075,0.518121013332577,0.58365565850285,0.553655953520884,0.61968550935821,0.011,0,0.011,1,0.95,1
"34","Christensenellaceae_R-7_group",0.0239452720078547,0.0442832585650524,"Christensenellaceae_R-7_group","India",254,288,88.2,0.7,1.1,"UK",48,57,84.2,1.9,2.4,0.38596296096835,0.444064912081865,4,TRUE,69,0,"ns",6.91372330606274,6.78667285797636,8.398743141585,1.8589294555225,5.21802447585146,0.287280558263379,0.353247466063951,0.14198908632898,0.199503023202286,0.000457854526637539,0.00103219394258447,0.74,1.921,-1.181,1,0.95,1
"35","Citrobacter",0.00349144762614273,0.0085036149263478,"Citrobacter","India",24,288,8.3,0,0.1,"UK",5,57,8.8,0.1,0.3,1,1,-0.5,FALSE,171,0,"ns",-3.21762980588598,-3.29102414271909,-2.78064508930343,0.477993038090468,5.51773055938381,0.0731814696821701,0.457659633043005,0.383693648307656,0.449043983367452,0.383112319951525,0.449810999960947,0.011,0.062,-0.051,1,0.95,1
"36","Cloacibacillus",0.00102263542560666,0.00296591092466975,"Cloacibacillus","India",10,288,3.5,0,0,"UK",4,57,7,0,0,0.261235150265512,0.328848953863645,-3.5,FALSE,207,0,"ns",-3.22885811628932,-3.32659561635282,-2.70505844027727,0.713469633076075,5.01912900251831,0.129723657521919,0.437380104536273,0.222586931516879,0.270778779569349,0.225686337114575,0.277820805912596,0.001,0.006,-0.005,1,0.95,1
"37","Clostridium_sensu_stricto_1",0.0619246456449862,0.129696116182187,"Clostridium_sensu_stricto_1","India",226,288,78.5,0.8,1.7,"UK",38,57,66.7,0.1,0.2,0.0611075696352999,0.0914476916220572,11.8,TRUE,40,0,"ns",5.46631582044134,6.00689572664842,3.1856261650266,-2.64973696219945,5.71273725875614,-0.394942609410188,0.30866228210546,0.000179180915021498,0.000461029621929247,4.38484429341279e-06,1.31010859389861e-05,0.812,0.068,0.744,1,0.95,1
"38","Collinsella",0.239512318244083,0.456882265866955,"Collinsella","India",277,288,96.2,5.5,5.9,"UK",43,57,75.4,0.7,1.2,2.73916539929214e-06,9.76968992414197e-06,20.8,TRUE,13,1,"1",9.8156234050776,10.1316073036363,6.97298130829214,-3.15737353724021,4.80032048462472,-0.55565951951507,0.208550290512812,1.55474136415122e-07,6.14121270197028e-07,1.69941180849488e-12,1.17590018362914e-11,5.509,0.681,4.828,1,0.95,1
"39","Comamonas",0.00681958576008985,0.0146233003388405,"Comamonas","India",60,288,20.8,0.1,1.2,"UK",1,57,1.8,0,0,0.00010756361138931,0.000295110420991183,19,TRUE,132,0,"1",-2.57134801534764,-2.4777944902208,-3.02478892628725,-0.931802769374706,5.58383347935531,-0.142585439531099,0.429706769426604,0.0809132296656612,0.112782486807026,0.173066411061888,0.220827410070983,0.129,0,0.129,1,0.95,1
"40","Coprobacillus",0.00108148141341801,0.00310126733319168,"Coprobacillus","India",10,288,3.5,0,0.2,"UK",7,57,12.3,0,0,0.0118426919633321,0.0212969418500258,-8.8,FALSE,205,0,"3",-3.22976726604545,-3.41286273009899,-2.08911141232837,1.41706176543605,5.06888647424465,0.232724848352287,0.38294956217897,0.0587425825534651,0.0798706929284617,0.0261735553744798,0.0385456408483426,0.011,0.002,0.009,1,0.95,1
"41","Coprobacter",0.0737732767489903,0.158569921676269,"Coprobacter","India",16,288,5.6,0,0,"UK",35,57,61.4,0.1,0.2,7.16715934420941e-21,1.39433827241892e-19,-55.8,FALSE,35,0,"3",-2.82558979399256,-3.31110971752549,4.09486268719967,7.06923431628679,6.48957519644,0.974006075273216,0.160317899261872,4.89367435567386e-11,2.71104460079425e-10,7.09502698760085e-13,3.92860404693818e-12,0.002,0.125,-0.123,1,0.95,1
"42","Coprococcus_1",0.0390006984712748,0.0765216841442437,"Coprococcus_1","India",248,288,86.1,0.1,0.1,"UK",38,57,66.7,0,0,0.000883545505622344,0.00217331882992163,19.4,TRUE,51,0,"1",3.73438213468899,3.88670827278692,2.62551287755848,-1.50039600550789,3.98617505859808,-0.315614396336713,0.321183887279415,0.000674620666843657,0.00158500412473359,3.99340787635959e-05,0.000101482451174283,0.094,0.021,0.073,1,0.95,1
"43","Coprococcus_2",0.00699087075053212,0.0152712497391148,"Coprococcus_2","India",212,288,73.6,0.3,0.6,"UK",35,57,61.4,0.2,0.3,0.0765248983725332,0.11140359354913,12.2,TRUE,130,0,"ns",4.57366186975188,4.56123458226905,4.65313634120618,-0.150573587830495,7.52647625299234,-0.0209672721185325,0.489035087787993,0.574770001941615,0.648860254430242,0.879225929029561,0.913112170969173,0.318,0.203,0.115,1,0.95,1
"44","Coprococcus_3",0.0142170266873429,0.0271892029210275,"Coprococcus_3","India",255,288,88.5,0.3,0.3,"UK",48,57,84.2,0.2,0.4,0.376101256473261,0.43505766965015,4.3,TRUE,96,0,"ns",5.56652991061119,5.60418147803869,5.34043882040087,-0.2160365792531,3.8806064037648,-0.0446889536246046,0.475877193133864,0.569728856520817,0.645672784883568,0.640506914406699,0.726869132711786,0.256,0.179,0.077,1,0.95,1
"45","Coriobacteriaceae_UCG-003",0.0014018710580897,0.00427856742954304,"Coriobacteriaceae_UCG-003","India",21,288,7.3,0,0.3,"UK",1,57,1.8,0,0,0.145377935060022,0.195665900017891,5.5,TRUE,195,0,"ns",-3.15171072036287,-3.19202640218438,-2.9677285602975,0.0670533057880789,5.07214934170931,0.0112473270475767,0.493559879459331,0.540039522149748,0.60396924314391,0.556094362810855,0.624780452279844,0.046,0,0.046,1,0.95,1
"46","Corynebacterium",0.00658215703361324,0.0177816627686741,"Corynebacterium","India",61,288,21.2,0,0,"UK",0,57,0,0,0,6.25298067368564e-06,1.99722069278914e-05,21.2,TRUE,136,0,"1",-2.64067567698651,-2.52588767259433,-3.09327745484723,-0.808497917003841,5.28235862810246,-0.133896279794535,0.436403509176716,0.0860048401170993,0.119948537889066,0.136764633286098,0.182179027816331,0.006,0,0.006,1,0.95,1
"47","Corynebacterium_1",0.00488368046146774,0.0164961279723936,"Corynebacterium_1","India",17,288,5.9,0,0,"UK",0,57,0,0,0,0.087027926317558,0.122526159420772,5.9,TRUE,152,0,"ns",-3.30189134337062,-3.33258256898433,-3.15174986009835,0.114409718890542,4.99217374475138,0.0174115393976893,0.490271307268364,0.505179766677925,0.570622271182767,0.501466048727875,0.574658504217637,0.001,0,0.001,1,0.95,1
"48","Cronobacter",0.0043851812498327,0.0119709137814069,"Cronobacter","India",24,288,8.3,0,0.1,"UK",0,57,0,0,0,0.0196626207734139,0.0331322901221306,8.3,TRUE,158,0,"1",-3.23592300155251,-3.27081364156438,-3.05925346709275,0.073832618892272,4.98391209967463,0.0143396340090423,0.492189641046427,0.506961925892576,0.572636019534887,0.52030455350852,0.594693033621862,0.009,0,0.009,1,0.95,1
"49","Defluviitaleaceae_UCG-011",0.0192452895801498,0.0502381916306654,"Defluviitaleaceae_UCG-011","India",127,288,44.1,0,0,"UK",3,57,5.3,0,0,1.45993409892242e-09,7.81064742923494e-09,38.8,TRUE,78,0,"1",-0.698479229574192,-0.0407165596675432,-2.90641198923965,-2.59010647910644,5.20823147112613,-0.437040331379081,0.302274597246521,0.000635426707038379,0.00137698204299674,3.3456937328095e-05,7.8407574801709e-05,0.01,0.004,0.006,1,0.95,1
"50","Desulfovibrio",0.00817267413212229,0.0166714043622795,"Desulfovibrio","India",150,288,52.1,0.2,0.5,"UK",17,57,29.8,0.3,0.8,0.00226286670966282,0.00499230387492622,22.3,TRUE,121,0,"1",1.10593114446418,2.03081437231372,-1.25385736006291,-1.31727418441048,8.78627986085291,-0.152233046927956,0.446423678059126,0.233359346013609,0.306933865488837,0.1753148184737,0.239245472393571,0.197,0.315,-0.118,1,0.95,1
"51","Dialister",0.0142493913591669,0.0275844684525501,"Dialister","India",258,288,89.6,4.7,4.7,"UK",38,57,66.7,5.3,7.8,3.74364326929698e-05,0.000109745158853364,22.9,TRUE,95,0,"1",9.96177113053327,9.98908610585607,9.42775808582987,-0.10407443036141,9.24897548305619,-0.0128322238670834,0.494930117872237,0.045089184446729,0.0756016021670267,0.910769237333426,0.93548261537432,4.677,5.353,-0.676,1,0.95,1
"52","DNF00809",0.00403971353339567,0.00902150027485371,"DNF00809","India",93,288,32.3,0.1,0.2,"UK",10,57,17.5,0,0,0.026886888033388,0.0442599541472695,14.8,TRUE,162,0,"1",-1.56956458334165,-1.42132081712735,-2.20652604833005,-0.909544184160691,6.20420808588526,-0.13567845356393,0.434484649540227,0.159024943538803,0.215544748825272,0.200475684331177,0.262327963592266,0.052,0.004,0.048,1,0.95,1
"53","Dorea",0.277895018542649,0.509901745593319,"Dorea","India",273,288,94.8,1.1,1,"UK",50,57,87.7,0.2,0.2,0.0684510389614463,0.101024291984479,7.09999999999999,TRUE,12,1,"ns",7.86424538307654,8.06907431992855,6.05040366848707,-1.98583857596133,2.90519067757312,-0.543023257522908,0.214912283346892,7.73367391463162e-06,2.35330757869031e-05,2.15147540237137e-11,1.20536752320368e-10,1.101,0.181,0.92,1,0.95,1
"54","DTU089",0.202835229574101,0.358519417926496,"DTU089","India",27,288,9.4,0,0,"UK",44,57,77.2,0,0.1,2.1520866272088e-25,9.21093076445365e-24,-67.8,FALSE,16,1,"3",-2.40041672059526,-3.03925863581008,4.1946204336637,6.82253744486993,4.85499605709023,1.27832992016301,0.0973136036676093,6.39918234117987e-14,4.42567678731957e-13,5.44762623341796e-20,1.26183053484769e-18,0.004,0.051,-0.047,1,0.95,1
"55","Eggerthella",0.0132502134449456,0.0318965615475938,"Eggerthella","India",61,288,21.2,0,0.1,"UK",25,57,43.9,0,0,0.000660831361970742,0.0016835465650207,-22.7,FALSE,100,0,"3",-2.27746874006738,-2.58445556308566,0.286036906589119,2.39909634370852,6.68028488193212,0.332297589420508,0.358004386932084,0.008422757834022,0.0149299629199849,0.0032599016909289,0.00599780990000545,0.021,0.01,0.011,1,0.95,1
"56","Eisenbergiella",0.0266076530921122,0.0563629187888078,"Eisenbergiella","India",12,288,4.2,0,0,"UK",25,57,43.9,0.1,0.2,7.26210152063435e-14,6.36872592683918e-13,-39.7,FALSE,66,0,"3",-3.00878264842315,-3.38519940242121,1.05047509037448,4.47007805500616,6.16145134079154,0.666540707871939,0.2310222002314,4.47163732270375e-07,1.53271973019486e-06,1.7754692300481e-08,6.50751564570512e-08,0.002,0.055,-0.053,1,0.95,1
"57","Elusimicrobium",0.00247629388258255,0.00694207757434388,"Elusimicrobium","India",40,288,13.9,0,0.4,"UK",0,57,0,0,0,0.000961959241522047,0.00231302559197436,13.9,TRUE,181,0,"1",-2.81175002749445,-2.75079377150432,-3.12384761250457,-0.637308513074754,5.12580587787615,-0.104991157764138,0.446820175775416,0.2142611434882,0.266931439392107,0.311970886598209,0.374918839906965,0.042,0,0.042,1,0.95,1
"58","Enorma",0.00144217614706303,0.00387260834372357,"Enorma","India",0,288,0,0,0,"UK",5,57,8.8,0,0,0.000105838349560771,0.000294148140337727,-8.8,FALSE,194,0,"3",-3.39169963970511,-3.53657240617427,-2.52857097085349,1.1048259966311,4.77224917942199,0.196228007632155,0.400931762771965,0.0935794709200652,0.126626156589432,0.0645494031539276,0.0911883370497383,0,0.002,-0.002,1,0.95,1
"59","Enterobacter",0.0301445277534718,0.0702547493638224,"Enterobacter","India",171,288,59.4,0.2,1.6,"UK",10,57,17.5,0.8,6,4.67926061177525e-09,2.27582220663614e-08,41.9,TRUE,62,0,"1",1.5659667898408,2.45438689415852,-2.59839732019674,-3.93926141893741,7.77035675770651,-0.451272493209892,0.323464913543583,0.000287734135475885,0.000682514975773323,5.90421653536765e-05,0.000136112240399624,0.205,0.808,-0.603,1,0.95,1
"60","Enterococcus",0.0540333529880736,0.106844479788925,"Enterococcus","India",174,288,60.4,2.4,7.3,"UK",9,57,15.8,0.7,4.5,4.88506891509301e-10,2.75106512586817e-09,44.6,TRUE,42,0,"1",1.36746969193577,2.40921885906316,-2.50067157675875,-4.74258291294853,9.04823801534105,-0.453698987406324,0.302274597246521,3.12323679551184e-06,1.01728279023738e-05,1.09434390830125e-05,2.82599896618432e-05,2.373,0.747,1.626,1,0.95,1
