"","tax_id","mean","sd","taxonomy","group1_country","group1_present","group1_n","group1_prev","group1_mean","group1_sd","group2_country","group2_present","group2_n","group2_prev","group2_mean","group2_sd","fisher_p","fisher_padj","prev_diff","enriched_group1","rf_rank","rf_top20","fisher_col","rab.all","rab.win.Malawi","rab.win.UK","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_country1","mean_rabund_country2","mean_rabund_diff","crossval_median","crossval_quartile_1","crossval_quartile_3"
"11","Anaerovibrio",0.00594124207951586,0.0140421375664824,"Anaerovibrio","Malawi",5,81,6.2,0.1,1,"UK",0,59,0,0,0,0.0734544703177478,0.117290202604146,6.2,TRUE,94,0,"ns",-1.28893401432397,-1.53626855654868,-0.974702456260049,0.453513054973811,4.70117341692365,0.0783994750574712,0.454978813824604,0.486479948680695,0.675239758596156,0.354496509688673,0.523754053185299,0.15,0,0.15,0.9,0.85,0.95
"12","Atopobium",0.0166503216612298,0.0341081826910821,"Atopobium","Malawi",7,81,8.6,0,0.1,"UK",0,59,0,0,0,0.0212612175460222,0.0700122331504594,8.6,TRUE,67,0,"ns",-1.11726410836323,-1.29220965818667,-0.848664972912648,0.362968545216003,4.58322428208437,0.060703145406027,0.470603813731727,0.5189038801926,0.692214195873331,0.498293000877499,0.653008067908037,0.007,0,0.007,0.9,0.85,0.95
"13","Bacteroides",0.282494969009689,0.499166530774478,"Bacteroides","Malawi",63,81,77.8,6.7,11.8,"UK",40,59,67.8,15.8,21.8,0.244191323953696,0.284411071428422,10,TRUE,14,1,"ns",9.48169545414062,8.83557131325868,11.6380910649248,1.57169221430199,11.1870059323237,0.130094221307338,0.431673729220498,0.38018217007665,0.632615355539611,0.130025455313666,0.329923911718932,6.754,15.941,-9.187,0.9,0.85,0.95
"14","Barnesiella",0.0297287175607563,0.0565922555890751,"Barnesiella","Malawi",2,81,2.5,0,0,"UK",5,59,8.5,0,0.1,0.131902194512119,0.192034077304409,-6,FALSE,49,0,"ns",-1.23770097494541,-1.70957503793829,-0.529879527344875,1.24572287981382,4.97814393759769,0.222006573647446,0.375694996802559,0.0662048092083255,0.161801396392024,0.0765512045297442,0.155344975127126,0.002,0.017,-0.015,0.9,0.85,0.95
"15","Bifidobacterium",0.254581959985704,0.45127637719522,"Bifidobacterium","Malawi",58,81,71.6,14.6,22.1,"UK",47,59,79.7,13.7,17.4,0.325968533213837,0.370929710208849,-8.10000000000001,FALSE,15,1,"ns",13.1576975040812,12.5006005109392,14.4539995439537,1.62476017303608,11.931776020057,0.147324932007617,0.395127119285214,0.0911419306399412,0.269156118847255,0.0327491184184607,0.129404506926715,14.674,13.768,0.905999999999999,0.9,0.85,0.95
"16","Bilophila",0.0494856381725279,0.0907785077550434,"Bilophila","Malawi",7,81,8.6,0,0,"UK",10,59,16.9,0.1,0.8,0.190036025166966,0.245811404433231,-8.3,FALSE,35,0,"ns",-0.828040710528992,-1.29878688142385,-0.0783122518406607,1.52160737032799,5.4280900331699,0.241349821053718,0.361493644944593,0.01660874025102,0.0654127665784604,0.0338759358325825,0.103148108351988,0.001,0.144,-0.143,0.9,0.85,0.95
"17","Blautia",0.0239104951376845,0.0456170054187534,"Blautia","Malawi",10,81,12.3,0,0.1,"UK",4,59,6.8,0.1,0.3,0.394496237970552,0.431433548188644,5.5,TRUE,58,0,"ns",-0.787784726535348,-1.00450541239488,-0.520907675174048,0.504347428158063,5.60358399185197,0.0712143866221031,0.457241196968587,0.444619683310155,0.633474825376246,0.399499228548231,0.57042931754627,0.037,0.062,-0.025,0.9,0.85,0.95
"18","Bradyrhizobium",0.0163779787666298,0.0322424408968877,"Bradyrhizobium","Malawi",6,81,7.4,0,0,"UK",0,59,0,0,0,0.039395496502531,0.0886398671306948,7.4,TRUE,68,0,"ns",-1.18398478242235,-1.50397062681782,-0.793031678678723,0.602845085294559,4.50790716227079,0.10873408231245,0.441355573553598,0.360066961778866,0.514555190249514,0.337607637968836,0.479109003672613,0.001,0,0.001,0.9,0.85,0.95
"19","Brevundimonas",0.018695217061056,0.0367019391338232,"Brevundimonas","Malawi",6,81,7.4,0,0,"UK",0,59,0,0,0,0.039395496502531,0.0886398671306948,7.4,TRUE,62,0,"ns",-1.18972302990419,-1.41852620148228,-0.894585852805751,0.420982444092983,4.67948733774576,0.0747282428173164,0.460153561261521,0.460987643388487,0.640176396322055,0.411060428541513,0.572500843437271,0.001,0,0.001,0.9,0.85,0.95
"20","Butyricicoccus",0.0177977190041452,0.0379407738416045,"Butyricicoccus","Malawi",5,81,6.2,0.1,0.7,"UK",1,59,1.7,0.1,0.4,0.400928145791467,0.431433548188644,4.5,TRUE,65,0,"ns",-1.15480888084486,-1.4370249252884,-0.77771666474368,0.524525915155719,4.71678073592444,0.0932454542839515,0.449682203686927,0.491842228453696,0.672806613058268,0.359800526516282,0.516351521067273,0.091,0.052,0.039,0.9,0.85,0.95
"21","Catenibacterium",0.0317052811382066,0.0625916389961732,"Catenibacterium","Malawi",15,81,18.5,0.2,0.8,"UK",0,59,0,0,0,0.000169366672996778,0.00167673006266811,18.5,TRUE,46,0,"3",-0.77767668194887,-0.665334231528513,-0.920698440067314,-0.587288270929616,5.20737557094835,-0.0955112668755358,0.450357426821866,0.171539597900579,0.344063505038028,0.379632160794431,0.547418783342587,0.168,0,0.168,0.9,0.85,0.95
"22","Chryseobacterium",0.0194723321998517,0.0457093486646973,"Chryseobacterium","Malawi",5,81,6.2,0.4,1.9,"UK",0,59,0,0,0,0.0734544703177478,0.117290202604146,6.2,TRUE,61,0,"ns",-1.27964850440693,-1.56575603890727,-0.90182884557497,0.548143956781056,4.75997732895758,0.0944904888298732,0.445591739797409,0.590178559074107,0.759556408824844,0.353386509316138,0.516964655712069,0.399,0,0.399,0.9,0.85,0.95
"23","Citrobacter",0.0264187546827265,0.0601405847333893,"Citrobacter","Malawi",9,81,11.1,0.6,4.9,"UK",2,59,3.4,0.7,5.5,0.118680169296939,0.178020253945409,7.7,TRUE,55,0,"ns",-1.16870527557534,-1.40816532886731,-0.847935516737973,0.411873569221781,5.51395035107455,0.0608079256872857,0.464919248286425,0.623851229448562,0.788134003502104,0.441846223331165,0.614028381377114,0.581,0.722,-0.141,0.9,0.85,0.95
"24","Clostridium_sensu_stricto_1",0.156050664780501,0.283922667299208,"Clostridium_sensu_stricto_1","Malawi",38,81,46.9,3,7.6,"UK",15,59,25.4,1,4.2,0.0132388382934164,0.0504094227326239,21.5,TRUE,20,1,"ns",1.12363243447353,2.15991089271601,0.453685156452499,-1.61029436193448,10.6309494518621,-0.148584895065734,0.420174742337113,0.139970428032288,0.342771355853094,0.16555176036215,0.352610234680433,3.035,1.048,1.987,0.9,0.85,0.95
"25","Collinsella",0.475376187001811,0.837601123531521,"Collinsella","Malawi",57,81,70.4,4.6,9.2,"UK",14,59,23.7,0.8,3.4,6.39210963583272e-08,2.1093961798248e-06,46.7,TRUE,6,1,"3",3.01838515294723,8.70681459095309,0.399369993447335,-6.01831445552461,9.92294007363467,-0.594836962519642,0.271379403330017,4.44394509185902e-06,0.000130857503752424,1.02941984329649e-05,0.000294668604990504,4.604,0.854,3.75,0.9,0.85,0.95
"26","Coprococcus_3",0.00771787785021969,0.017264847234227,"Coprococcus_3","Malawi",8,81,9.9,0,0.3,"UK",1,59,1.7,0,0.1,0.078922669590602,0.124021337928089,8.2,TRUE,88,0,"ns",-1.05974774619524,-1.18733618428156,-0.888999620058071,0.198322978116643,4.84391711726838,0.035747927701464,0.481991525529118,0.543423582829427,0.71821231878742,0.522590292361263,0.667496775924109,0.044,0.014,0.03,0.9,0.85,0.95
"27","Coriobacteriaceae_UCG-003",0.0077055253421556,0.0158541201647513,"Coriobacteriaceae_UCG-003","Malawi",6,81,7.4,0,0.1,"UK",1,59,1.7,0.1,0.8,0.238520335111867,0.282510274697639,5.7,TRUE,89,0,"ns",-1.10218824096247,-1.36221851509718,-0.777609285148355,0.408387583738454,4.74829372716509,0.0748710815537773,0.457891949400405,0.437143155911121,0.622383914466412,0.406124784333137,0.567853751153846,0.019,0.111,-0.092,0.9,0.85,0.95
"28","Corynebacterium_1",0.686673214939828,1.19080706830663,"Corynebacterium_1","Malawi",61,81,75.3,0.1,0.2,"UK",15,59,25.4,0,0,6.57207390283787e-09,3.25317658190475e-07,49.9,TRUE,2,1,"3",3.55924969366728,5.09446452327972,1.19877682375217,-3.29468257853628,5.8683994655677,-0.513216369909722,0.280455510064205,0.000331742059468566,0.00303940269439258,2.54820981045347e-05,0.000589044701215141,0.056,0.007,0.049,0.9,0.85,0.95
"29","Cutibacterium",0.0367737247463937,0.0712798045126608,"Cutibacterium","Malawi",9,81,11.1,0,0,"UK",3,59,5.1,0,0,0.239705687622239,0.282510274697639,6,TRUE,43,0,"ns",-0.918173093287651,-1.24225429450892,-0.484628356735046,0.856609781835918,4.88170713471694,0.150722382536162,0.423351867019278,0.31751191080336,0.491188437066458,0.297301944486531,0.449211225788415,0.002,0.002,0,0.9,0.85,0.95
"30","Dermabacter",0.0134525795415761,0.0359545614771284,"Dermabacter","Malawi",5,81,6.2,0,0,"UK",0,59,0,0,0,0.0734544703177478,0.117290202604146,6.2,TRUE,69,0,"ns",-1.18941099640332,-1.41757045900524,-0.876653953683173,0.404446550807206,4.4764806360848,0.0745759205604424,0.458564998919915,0.399579930214015,0.585028701402754,0.367343142847118,0.533300749652539,0.001,0,0.001,0.9,0.85,0.95
"31","Desulfovibrio",0.00422842702350983,0.0123506377844413,"Desulfovibrio","Malawi",5,81,6.2,0,0,"UK",0,59,0,0,0,0.0734544703177478,0.117290202604146,6.2,TRUE,97,0,"ns",-1.219237039157,-1.50973133690678,-0.851400717979423,0.505718389826475,4.60864426442063,0.0974341180016185,0.451681228773133,0.427652116918811,0.609621742385736,0.355323003686672,0.519873111644944,0.01,0,0.01,0.9,0.85,0.95
"32","Dialister",0.0387316132975252,0.0757044288332851,"Dialister","Malawi",18,81,22.2,0.2,0.6,"UK",2,59,3.4,0,0,0.00131036349063397,0.00763094032780961,18.8,TRUE,41,0,"3",-0.525109529930551,-0.35466726088263,-0.713008677698442,-0.907598882469811,6.22407656596828,-0.125970556894761,0.436325126139276,0.0884205725595142,0.212158191119044,0.289491971382547,0.455340904465574,0.21,0,0.21,0.9,0.85,0.95
"33","Dolosigranulum",0.0333052736574572,0.0608988446663463,"Dolosigranulum","Malawi",8,81,9.9,0,0,"UK",3,59,5.1,0,0,0.356630819440625,0.401209671870703,4.8,TRUE,45,0,"ns",-1.04299311283039,-1.3955784476735,-0.614246965239577,0.641002870507911,4.84251453731316,0.11241732482109,0.445974576590674,0.351477331466984,0.522847101304023,0.290264242248679,0.449421994654733,0.002,0,0.002,0.9,0.85,0.95
"34","Dorea",0.0125840666569378,0.0248829654945924,"Dorea","Malawi",7,81,8.6,0,0,"UK",1,59,1.7,0,0,0.138376980378501,0.19294818390805,6.9,TRUE,71,0,"ns",-1.0921344340296,-1.28735347544461,-0.81530632844327,0.396314679089306,4.65792002123792,0.0745134614749491,0.463595446335051,0.463450337472518,0.644315127238162,0.425710919539803,0.598134834909772,0.006,0.002,0.004,0.9,0.85,0.95
"35","Eggerthella",0.0185600041611016,0.036025564058881,"Eggerthella","Malawi",1,81,1.2,0,0,"UK",6,59,10.2,0,0,0.0415830296418359,0.0894939116204729,-9,FALSE,63,0,"ns",-1.22917401377053,-1.76487516745296,-0.397495535510741,1.53295131651965,4.92125859948534,0.27442619201361,0.360074133796548,0.0571747878899518,0.134030225533057,0.0454893491497417,0.106736669308586,0.001,0.002,-0.001,0.9,0.85,0.95
"36","Enhydrobacter",0.0125910732785939,0.0304811943611186,"Enhydrobacter","Malawi",8,81,9.9,0,0,"UK",0,59,0,0,0,0.0207703816089285,0.0700122331504594,9.9,TRUE,70,0,"ns",-1.12540106842938,-1.25827012364273,-0.927125196017137,0.091264042898608,4.788844966355,0.017992758683343,0.491130526925007,0.528703122024626,0.711320947278508,0.559453331258846,0.703349000192453,0.004,0,0.004,0.9,0.85,0.95
"37","Enterobacter",0.129048537067679,0.230090869804505,"Enterobacter","Malawi",20,81,24.7,0.1,0.9,"UK",12,59,20.3,3.3,9.8,0.684055003005489,0.698159229871582,4.4,TRUE,23,0,"ns",-0.352937326749318,-0.565204588684807,-0.0691806937271231,0.644184468141818,8.24539458690875,0.0672112149465214,0.459480932441773,0.17435676485752,0.383580898647617,0.405722172990192,0.589439296928993,0.13,3.297,-3.167,0.9,0.85,0.95
"38","Enterococcus",0.303752998170321,0.558467309736325,"Enterococcus","Malawi",26,81,32.1,0.1,0.5,"UK",31,59,52.5,4.2,13.3,0.0231282734561657,0.0710026924345336,-20.4,FALSE,10,1,"ns",0.893497940582661,-0.12178786174916,3.79653461683616,4.21099422508482,9.73861041639601,0.413464376195637,0.314618645323954,0.000258281519995703,0.00259224788001282,0.000793923129828933,0.00746389331000824,0.105,4.208,-4.103,0.9,0.85,0.95
"39","Enterorhabdus",0.00434970581170588,0.0104666239918767,"Enterorhabdus","Malawi",6,81,7.4,0,0,"UK",0,59,0,0,0,0.039395496502531,0.0886398671306948,7.4,TRUE,96,0,"ns",-1.09512713339361,-1.29123140542695,-0.825698537600864,0.289641290207097,4.54721936827984,0.0568244243134121,0.467955508662636,0.526924116736452,0.706447424706105,0.49932337812074,0.642760647160084,0.01,0,0.01,0.9,0.85,0.95
"40","Erysipelatoclostridium",0.121426109129949,0.232090696117303,"Erysipelatoclostridium","Malawi",16,81,19.8,0.9,2.8,"UK",3,59,5.1,0.1,0.4,0.0128565461080979,0.0504094227326239,14.7,TRUE,25,0,"ns",-0.789674524218826,-0.835895301101901,-0.7357899695604,-0.244114034040461,6.88609515902203,-0.0283643262670293,0.480667372994516,0.198354447517991,0.396482068739683,0.57535568735103,0.732997008388255,0.858,0.08,0.778,0.9,0.85,0.95
"41","Escherichia/Shigella",0.733784819371519,1.25848200666649,"Escherichia/Shigella","Malawi",79,81,97.5,25.8,25.3,"UK",45,59,76.3,17.4,24.4,0.000187321606607612,0.00168589445946851,21.2,TRUE,1,1,"3",14.1776232039859,14.4476992020166,6.6831107519399,-3.80675065816332,9.83609087596349,-0.436563681848275,0.372782632512875,0.000173997603685302,0.00230855216527684,0.0119097935185606,0.0667799546426665,25.916,17.743,8.173,0.9,0.85,0.95
"42","Faecalibacterium",0.0644500887474227,0.13273211109778,"Faecalibacterium","Malawi",12,81,14.8,0.1,0.5,"UK",0,59,0,0,0,0.0012968225389258,0.00763094032780961,14.8,TRUE,32,0,"3",-0.796084933051475,-0.837481896967118,-0.763947397267685,-0.199194673512959,4.84353707796093,-0.0344801097315935,0.482658194435552,0.473653344915236,0.654576449018406,0.494824525713911,0.662135342181135,0.126,0,0.126,0.9,0.85,0.95
"43","Finegoldia",0.0278521397921454,0.0579930370343201,"Finegoldia","Malawi",11,81,13.6,0,0,"UK",2,59,3.4,0,0,0.0441120499364662,0.0909811029939615,10.2,TRUE,54,0,"ns",-0.827177190365596,-0.866279947634094,-0.763324123100263,-0.0700893088835191,4.80804719994479,-0.0130721893059353,0.492189568486197,0.530137794724168,0.701518507946371,0.547186457560522,0.695756848029624,0.001,0,0.001,0.9,0.85,0.95
"44","Flavonifractor",0.0281224434969769,0.0584278626002001,"Flavonifractor","Malawi",12,81,14.8,0.1,0.2,"UK",4,59,6.8,0.5,2.6,0.182214686881106,0.243773702719318,8,TRUE,53,0,"ns",-0.844655255715185,-1.0262020676583,-0.587668467499235,0.491454712130899,6.06223415258975,0.0677141671333703,0.457627118893512,0.558931245033719,0.732645575927335,0.436605329763764,0.602625440307675,0.068,0.473,-0.405,0.9,0.85,0.95
"45","Fusobacterium",0.0110601199473272,0.0245884658499568,"Fusobacterium","Malawi",6,81,7.4,0,0.1,"UK",0,59,0,0,0,0.039395496502531,0.0886398671306948,7.4,TRUE,77,0,"ns",-1.208640270517,-1.41593242461435,-0.913771105819194,0.41569348953913,4.59357796888267,0.0795444873785228,0.457891949400405,0.499800718114137,0.675934939042843,0.441497353983107,0.606290878115967,0.016,0,0.016,0.9,0.85,0.95
"46","Gardnerella",0.0284503084294281,0.0602240489661794,"Gardnerella","Malawi",6,81,7.4,0,0,"UK",1,59,1.7,0,0,0.238520335111867,0.282510274697639,5.7,TRUE,51,0,"ns",-1.16570809509448,-1.39493599625187,-0.863498413621976,0.428759884361394,4.91381326019439,0.0795374798403199,0.456446915797796,0.49903292170769,0.683883531760171,0.419353456491025,0.597317272971616,0.004,0,0.004,0.9,0.85,0.95
"47","Gemella",0.300058982301965,0.531584290448988,"Gemella","Malawi",53,81,65.4,0,0,"UK",30,59,50.8,0.1,0.3,0.116572941158185,0.177549556533235,14.6,TRUE,11,1,"ns",3.81596036681814,3.88869714737981,3.47213531589806,1.17514649829189,7.21711847363796,0.153572191662624,0.443326271521987,0.326634226055143,0.557970347874811,0.284169466101067,0.509508254473355,0.026,0.119,-0.093,0.9,0.85,0.95
"48","Granulicatella",0.0453003756050475,0.0825973290859098,"Granulicatella","Malawi",16,81,19.8,0,0,"UK",8,59,13.6,0,0,0.372705587398507,0.414582619690474,6.2,TRUE,38,0,"ns",-0.540565732743389,-0.724022475392662,-0.328931787744919,0.360107595781354,5.92400131972672,0.0546742694573054,0.474046610321588,0.521399006220946,0.713159013310825,0.527565106925714,0.701913718412214,0.005,0.008,-0.003,0.9,0.85,0.95
"49","Haemophilus",0.435193465900528,0.755290209328983,"Haemophilus","Malawi",28,81,34.6,0.1,0.4,"UK",37,59,62.7,4.2,10.4,0.00115469796197022,0.00763094032780961,-28.1,FALSE,8,1,"3",2.06932648903998,0.491275244119922,5.63121134773036,5.06513080987831,9.18189619159002,0.514906454988516,0.285676464334952,3.02889681054997e-05,0.000480579673689034,6.49260221272349e-05,0.00112509689252773,0.08,4.578,-4.498,0.9,0.85,0.95
"50","Holdemanella",0.145677349900053,0.26191794202417,"Holdemanella","Malawi",27,81,33.3,0.1,0.4,"UK",1,59,1.7,0,0.1,8.01464809105525e-07,1.13350023002067e-05,31.6,TRUE,22,0,"3",-0.209452053334889,0.472592750280008,-0.846897902208154,-1.73779326927146,5.84313069427376,-0.274211746205525,0.367849577101558,0.0152240942457606,0.0558333460593229,0.0268192111614498,0.0886646711348748,0.098,0.009,0.089,0.9,0.85,0.95
"51","Intestinibacter",0.0299421626557511,0.0569019413648964,"Intestinibacter","Malawi",5,81,6.2,0,0,"UK",3,59,5.1,0,0,1,1,1.1,TRUE,48,0,"ns",-1.12170734658699,-1.47485580317378,-0.597188325597093,0.889424421317909,4.76764227421409,0.165541131563522,0.414085253363314,0.175955142758556,0.333677048550876,0.166442220648313,0.299628506777271,0.002,0.003,-0.001,0.9,0.85,0.95
"52","Klebsiella",0.500558171607879,0.937601414482339,"Klebsiella","Malawi",53,81,65.4,4,12.3,"UK",12,59,20.3,5.1,16.4,1.58020232635173e-07,3.12880060617643e-06,45.1,TRUE,4,1,"3",2.00335369566065,5.90633018970735,-0.0883999871929291,-4.55867608559728,11.0832171671384,-0.395904433520396,0.334392375987317,0.003922762562891,0.024263793208082,0.00253743687595802,0.0182910959749773,3.989,5.153,-1.164,0.9,0.85,0.95
"53","Kocuria",0.00344424980053761,0.00833691296256141,"Kocuria","Malawi",5,81,6.2,0,0,"UK",0,59,0,0,0,0.0734544703177478,0.117290202604146,6.2,TRUE,99,0,"ns",-1.23757856228148,-1.52038087105804,-0.89567501755498,0.507755838210459,4.73434334156926,0.0959811440626631,0.450886947602371,0.44943126165396,0.636647294979378,0.379190375337033,0.545220859748431,0.001,0,0.001,0.9,0.85,0.95
"54","Lachnoclostridium",0.0247755426464984,0.0471392763509623,"Lachnoclostridium","Malawi",10,81,12.3,0.1,0.3,"UK",5,59,8.5,0.1,0.5,0.584355351608104,0.61543808307662,3.8,TRUE,56,0,"ns",-0.870678524289957,-1.18640417346562,-0.453935715785915,0.659560552522494,5.75615875203297,0.0912269519457074,0.448622881659415,0.38482702769167,0.567448403099229,0.34377721419052,0.505904048364994,0.058,0.083,-0.025,0.9,0.85,0.95
"55","Lachnospira",0.00638651509085582,0.015265120129985,"Lachnospira","Malawi",5,81,6.2,0,0.1,"UK",0,59,0,0,0,0.0734544703177478,0.117290202604146,6.2,TRUE,92,0,"ns",-1.22380242099814,-1.54690386722383,-0.799228435679904,0.566932778408429,4.50155144877265,0.112632228534019,0.442149854724301,0.373264482219245,0.543701516958928,0.328750891652766,0.471601622877015,0.012,0,0.012,0.9,0.85,0.95
"56","Lachnospiraceae_NK4A136_group",0.0100271245568033,0.0190913350866575,"Lachnospiraceae_NK4A136_group","Malawi",6,81,7.4,0.1,0.8,"UK",1,59,1.7,0.5,4.2,0.238520335111867,0.282510274697639,5.7,TRUE,82,0,"ns",-1.08556603759486,-1.33099455911458,-0.762105587002084,0.469151186021763,4.84901668015085,0.081286438403621,0.455123113846486,0.44537044063209,0.626966851256178,0.413552029445645,0.576075419314388,0.165,0.542,-0.377,0.9,0.85,0.95
"57","Lactobacillus",0.151522280642563,0.282001672789582,"Lactobacillus","Malawi",38,81,46.9,0.8,2.2,"UK",20,59,33.9,1,5.5,0.164402033894808,0.22605279660536,13,TRUE,21,0,"ns",1.44185645239732,1.59525302605042,1.32242627334291,-0.294361760589869,9.05938665723074,-0.0299416673256199,0.485835319119082,0.625748581673645,0.794399064276846,0.686290465301769,0.815004868963282,0.786,1.062,-0.276,0.9,0.85,0.95
"58","Libanicoccus",0.0120125306984529,0.0313130641054793,"Libanicoccus","Malawi",9,81,11.1,0.3,1.9,"UK",0,59,0,0,0,0.0103462161089887,0.0426781414495783,11.1,TRUE,75,0,"3",-1.06589970126918,-1.23291009355054,-0.880011478959275,0.186210165494639,4.95337345074516,0.0310915015299793,0.482658194435552,0.521701870012664,0.707066014539735,0.509768417962309,0.672360290804028,0.324,0,0.324,0.9,0.85,0.95
"59","Megamonas",0.0589305196810826,0.109486788184947,"Megamonas","Malawi",8,81,9.9,1,3.9,"UK",2,59,3.4,0.4,3.3,0.191186647892513,0.245811404433231,6.5,TRUE,33,0,"ns",-1.10767184437717,-1.37458162638723,-0.749715321887301,0.516617269321991,5.39824516193563,0.0748741399761987,0.451416468382879,0.657011163907306,0.807803590690205,0.368173564553339,0.541034312441062,0.975,0.425,0.55,0.9,0.85,0.95
"60","Micrococcus",0.0701628907614487,0.135917146747513,"Micrococcus","Malawi",14,81,17.3,0,0,"UK",0,59,0,0,0,0.000332496602946363,0.00274309697430749,17.3,TRUE,29,0,"3",-0.924573267792256,-0.896950207268437,-0.948281240748326,-0.283212417415266,4.90221686339831,-0.056186395973189,0.473126820385129,0.501158988760993,0.674313220288855,0.520769701461804,0.674931772829884,0.004,0,0.004,0.9,0.85,0.95
