"","mean","sd","tax_id","taxonomy","group1_country","group1_present","group1_present_strict","group1_n","group1_prev","group1_prev_strict","group1_mean","group1_sd","group2_country","group2_present","group2_present_strict","group2_n","group2_prev","group2_prev_strict","group2_mean","group2_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_group1","enriched_group1_strict","rf_rank","rf_top20","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"Howardella",0.00334274837885707,0.00919526109206863,"Howardella","Howardella","India",6,0,289,0.0207612456747405,0,8.02768166089965e-06,6.73448777888735e-05,"UK",0,0,71,0,0,0,0,0.602656441978456,1,NA,NA,NA,NA,0.0207612456747405,0,TRUE,FALSE,104,0,"ns","ns",0.898,0.0703239258393226
"Romboutsia",0.0032073159045888,0.00888017970362494,"Romboutsia","Romboutsia","India",3,1,289,0.0103806228373702,0.00346020761245675,1.7439446366782e-05,0.000251341575284232,"UK",0,0,71,0,0,0,0,1,1,NA,NA,NA,NA,0.0103806228373702,0.00346020761245675,TRUE,TRUE,105,0,"ns","ns",0.898,0.0703239258393226
"Hungatella",0.00312414927722064,0.00938732305908023,"Hungatella","Hungatella","India",5,2,289,0.0173010380622837,0.0069204152249135,9.66089965397924e-05,0.00121770771217066,"UK",1,0,71,0.0140845070422535,0,1.69014084507042e-06,1.42413798983262e-05,1,1,NA,NA,NA,NA,0.00321653102003022,0.0069204152249135,TRUE,TRUE,106,0,"ns","ns",0.898,0.0703239258393226
"Pluralibacter",0.00310013527999816,0.00665735764353965,"Pluralibacter","Pluralibacter","India",1,0,289,0.00346020761245675,0,1.3840830449827e-07,2.35294117647059e-06,"UK",1,1,71,0.0140845070422535,0.0140845070422535,8.33802816901408e-05,0.000702574741650761,0.355988857938719,0.197222222222222,NA,NA,NA,NA,-0.0106242994297968,-0.0140845070422535,FALSE,FALSE,107,0,"ns","ns",0.898,0.0703239258393226
"Enhydrobacter",0.00303887746492188,0.0148618814748008,"Enhydrobacter","Enhydrobacter","India",3,0,289,0.0103806228373702,0,1.52249134948097e-06,1.77296542046389e-05,"UK",0,0,71,0,0,0,0,1,1,NA,NA,NA,NA,0.0103806228373702,0,TRUE,FALSE,108,0,"ns","ns",0.898,0.0703239258393226
"Enterorhabdus",0.00300609651918512,0.0077109995851189,"Enterorhabdus","Enterorhabdus","India",4,3,289,0.013840830449827,0.0103806228373702,2.29757785467128e-05,0.000220033463604354,"UK",0,0,71,0,0,0,0,1,1,NA,NA,NA,NA,0.013840830449827,0.0103806228373702,TRUE,TRUE,109,0,"ns","ns",0.898,0.0703239258393226
"Oscillibacter",0.00276637912053649,0.00650306810011181,"Oscillibacter","Oscillibacter","India",1,0,289,0.00346020761245675,0,2.7681660899654e-07,4.70588235294118e-06,"UK",1,1,71,0.0140845070422535,0.0140845070422535,0.000185352112676056,0.00156180466218311,0.355988857938719,0.197222222222222,NA,NA,NA,NA,-0.0106242994297968,-0.0140845070422535,FALSE,FALSE,110,0,"ns","ns",0.898,0.0703239258393226
"Lachnospiraceae_FCS020_group",0.00266316676211217,0.00622468173504852,"Lachnospiraceae_FCS020_group","Lachnospiraceae_FCS020_group","India",2,2,289,0.0069204152249135,0.0069204152249135,8.02768166089965e-06,9.68492488811491e-05,"UK",1,1,71,0.0140845070422535,0.0140845070422535,3.04225352112676e-05,0.000256344838169872,0.483711738068191,0.483711738068191,NA,NA,NA,NA,-0.00716409181734003,-0.00716409181734003,FALSE,FALSE,111,0,"ns","ns",0.898,0.0703239258393226
"Lachnospiraceae_ND3007_group",0.00265127806815836,0.00622194049909259,"Lachnospiraceae_ND3007_group","Lachnospiraceae_ND3007_group","India",2,1,289,0.0069204152249135,0.00346020761245675,2.15916955017301e-05,0.000348678396771639,"UK",1,0,71,0.0140845070422535,0,2.25352112676056e-06,1.89885065311017e-05,0.483711738068191,1,NA,NA,NA,NA,-0.00716409181734003,0.00346020761245675,FALSE,TRUE,112,0,"ns","ns",0.898,0.0703239258393226
"Erysipelotrichaceae_UCG-003",0.00262305264538733,0.00607485604853458,"Erysipelotrichaceae_UCG-003","Erysipelotrichaceae_UCG-003","India",1,0,289,0.00346020761245675,0,1.10726643598616e-06,1.88235294117647e-05,"UK",1,1,71,0.0140845070422535,0.0140845070422535,5.29577464788732e-05,0.000446229903480889,0.355988857938719,0.197222222222222,NA,NA,NA,NA,-0.0106242994297968,-0.0140845070422535,FALSE,FALSE,113,0,"ns","ns",0.898,0.0703239258393226
"Desulfovibrio",0.00260119413440332,0.00718767156116463,"Desulfovibrio","Desulfovibrio","India",2,1,289,0.0069204152249135,0.00346020761245675,1.27335640138408e-05,0.000205002883486064,"UK",1,1,71,0.0140845070422535,0.0140845070422535,2.36619718309859e-05,0.000199379318576567,0.483711738068191,0.355988857938719,NA,NA,NA,NA,-0.00716409181734003,-0.0106242994297968,FALSE,FALSE,114,0,"ns","ns",0.898,0.0703239258393226
"GCA-900066755",0.0025017904331026,0.00601019337440986,"GCA-900066755","GCA-900066755","India",0,0,289,0,0,0,0,"UK",1,0,71,0.0140845070422535,0,1.69014084507042e-06,1.42413798983262e-05,0.197222222222222,1,NA,NA,NA,NA,-0.0140845070422535,0,FALSE,FALSE,115,0,"ns","ns",0.898,0.0703239258393226
"Parasutterella",0.00245221912635455,0.00679881815612694,"Parasutterella","Parasutterella","India",0,0,289,0,0,0,0,"UK",2,1,71,0.028169014084507,0.0140845070422535,3.15492957746479e-05,0.000251797242055269,0.0384555865057258,0.197222222222222,NA,NA,NA,NA,-0.028169014084507,-0.0140845070422535,FALSE,FALSE,116,0,"ns","ns",0.898,0.0703239258393226
"Campylobacter",0.00229210319285662,0.00546224881768571,"Campylobacter","Campylobacter","India",1,1,289,0.00346020761245675,0.00346020761245675,4.29065743944637e-06,7.29411764705882e-05,"UK",1,0,71,0.0140845070422535,0,1.69014084507042e-06,1.42413798983262e-05,0.355988857938719,1,NA,NA,NA,NA,-0.0106242994297968,0.00346020761245675,FALSE,TRUE,117,0,"ns","ns",0.898,0.0703239258393226
"CAG-56",0.00216382532231309,0.00661546051941388,"CAG-56","CAG-56","India",3,1,289,0.0103806228373702,0.00346020761245675,6.36678200692042e-06,8.55919973119256e-05,"UK",0,0,71,0,0,0,0,1,1,NA,NA,NA,NA,0.0103806228373702,0.00346020761245675,TRUE,TRUE,118,0,"ns","ns",0.898,0.0703239258393226
"Macrococcus",0.00203651456850547,0.00531125536328554,"Macrococcus","Macrococcus","India",6,2,289,0.0207612456747405,0.0069204152249135,8.65051903114187e-05,0.000983009428013407,"UK",0,0,71,0,0,0,0,0.602656441978456,1,NA,NA,NA,NA,0.0207612456747405,0.0069204152249135,TRUE,TRUE,119,0,"ns","ns",0.898,0.0703239258393226
"Gordonibacter",0.00192123467294102,0.00454569739408897,"Gordonibacter","Gordonibacter","India",1,1,289,0.00346020761245675,0.00346020761245675,2.03460207612457e-05,0.000345882352941176,"UK",2,0,71,0.028169014084507,0,7.88732394366197e-06,5.08756324764545e-05,0.100543097679775,1,NA,NA,NA,NA,-0.0247088064720503,0.00346020761245675,FALSE,TRUE,120,0,"ns","ns",0.898,0.0703239258393226
"Prevotella_2",0.00184216617226212,0.0055162092811859,"Prevotella_2","Prevotella_2","India",7,3,289,0.0242214532871972,0.0103806228373702,0.00105439446366782,0.0132756850784504,"UK",0,0,71,0,0,0,0,0.353100742166431,1,NA,NA,NA,NA,0.0242214532871972,0.0103806228373702,TRUE,TRUE,121,0,"ns","ns",0.898,0.0703239258393226
"Alloprevotella",0.00184200214014583,0.00567307741100573,"Alloprevotella","Alloprevotella","India",5,3,289,0.0173010380622837,0.0103806228373702,6.64359861591696e-05,0.000669945139404422,"UK",1,0,71,0.0140845070422535,0,6.76056338028169e-06,5.6965519593305e-05,1,1,NA,NA,NA,NA,0.00321653102003022,0.0103806228373702,TRUE,TRUE,122,0,"ns","ns",0.898,0.0703239258393226
"Lachnospiraceae_UCG-010",0.00180873274370736,0.00500621225163114,"Lachnospiraceae_UCG-010","Lachnospiraceae_UCG-010","India",0,0,289,0,0,0,0,"UK",1,0,71,0.0140845070422535,0,5.63380281690141e-07,4.74712663277541e-06,0.197222222222222,1,NA,NA,NA,NA,-0.0140845070422535,0,FALSE,FALSE,123,0,"ns","ns",0.898,0.0703239258393226
"Serratia",0.00172913652060473,0.00476943216687466,"Serratia","Serratia","India",1,1,289,0.00346020761245675,0.00346020761245675,4.29065743944637e-06,7.29411764705882e-05,"UK",1,1,71,0.0140845070422535,0.0140845070422535,0.0111222535211268,0.0937177739842522,0.355988857938719,0.355988857938719,NA,NA,NA,NA,-0.0106242994297968,-0.0106242994297968,FALSE,FALSE,124,0,"ns","ns",0.898,0.0703239258393226
"Providencia",0.00142666871227119,0.00410006684448417,"Providencia","Providencia","India",3,2,289,0.0103806228373702,0.0069204152249135,0.000528304498269896,0.00890351102507463,"UK",0,0,71,0,0,0,0,1,1,NA,NA,NA,NA,0.0103806228373702,0.0069204152249135,TRUE,TRUE,125,0,"ns","ns",0.898,0.0703239258393226
"Robinsoniella",0.00131047525042632,0.00623462232557922,"Robinsoniella","Robinsoniella","India",6,4,289,0.0207612456747405,0.013840830449827,3.29411764705882e-05,0.000259251058071343,"UK",0,0,71,0,0,0,0,0.602656441978456,1,NA,NA,NA,NA,0.0207612456747405,0.013840830449827,TRUE,TRUE,126,0,"ns","ns",0.898,0.0703239258393226
"Terrisporobacter",0.00130293769044683,0.00541292645042051,"Terrisporobacter","Terrisporobacter","India",3,2,289,0.0103806228373702,0.0069204152249135,3.59861591695502e-05,0.000533458787148121,"UK",0,0,71,0,0,0,0,1,1,NA,NA,NA,NA,0.0103806228373702,0.0069204152249135,TRUE,TRUE,127,0,"ns","ns",0.898,0.0703239258393226
"Vagococcus",0.00118084275576163,0.00414185044250409,"Vagococcus","Vagococcus","India",3,0,289,0.0103806228373702,0,2.21453287197232e-06,2.57244141334011e-05,"UK",0,0,71,0,0,0,0,1,1,NA,NA,NA,NA,0.0103806228373702,0,TRUE,FALSE,128,0,"ns","ns",0.898,0.0703239258393226
"Anaerotruncus",0.00102108263077836,0.00257470250273533,"Anaerotruncus","Anaerotruncus","India",1,1,289,0.00346020761245675,0.00346020761245675,1.64705882352941e-05,0.00028,"UK",1,0,71,0.0140845070422535,0,1.12676056338028e-06,9.49425326555083e-06,0.355988857938719,1,NA,NA,NA,NA,-0.0106242994297968,0.00346020761245675,FALSE,TRUE,129,0,"ns","ns",0.898,0.0703239258393226
"unassigned_Muribaculaceae",0.000932775153933844,0.00467507697760824,"unassigned_Muribaculaceae","unassigned_Muribaculaceae","India",3,1,289,0.0103806228373702,0.00346020761245675,1.43944636678201e-05,0.000228626021587702,"UK",0,0,71,0,0,0,0,1,1,NA,NA,NA,NA,0.0103806228373702,0.00346020761245675,TRUE,TRUE,130,0,"ns","ns",0.898,0.0703239258393226
"Raoultibacter",0.000921342304527139,0.00284817315889671,"Raoultibacter","Raoultibacter","India",1,0,289,0.00346020761245675,0,2.7681660899654e-07,4.70588235294118e-06,"UK",1,0,71,0.0140845070422535,0,1.69014084507042e-06,1.42413798983262e-05,0.355988857938719,1,NA,NA,NA,NA,-0.0106242994297968,0,FALSE,FALSE,131,0,"ns","ns",0.898,0.0703239258393226
"Eisenbergiella",0.00086836705405821,0.00215797839715943,"Eisenbergiella","Eisenbergiella","India",0,0,289,0,0,0,0,"UK",1,0,71,0.0140845070422535,0,1.1830985915493e-05,9.96896592882837e-05,0.197222222222222,1,NA,NA,NA,NA,-0.0140845070422535,0,FALSE,FALSE,132,0,"ns","ns",0.898,0.0703239258393226
"Peptostreptococcus",0.000833293718503097,0.00310004525584517,"Peptostreptococcus","Peptostreptococcus","India",3,0,289,0.0103806228373702,0,8.30449826989619e-07,8.12247654008156e-06,"UK",0,0,71,0,0,0,0,1,1,NA,NA,NA,NA,0.0103806228373702,0,TRUE,FALSE,133,0,"ns","ns",0.898,0.0703239258393226
"Tyzzerella_3",0.000812225315372069,0.00337915481164608,"Tyzzerella_3","Tyzzerella_3","India",7,4,289,0.0242214532871972,0.013840830449827,0.000133702422145329,0.00152980588184905,"UK",0,0,71,0,0,0,0,0.353100742166431,1,NA,NA,NA,NA,0.0242214532871972,0.013840830449827,TRUE,TRUE,134,0,"ns","ns",0.898,0.0703239258393226
"Ruminococcaceae_UCG-002",0.000762149696390653,0.00195625479463401,"Ruminococcaceae_UCG-002","Ruminococcaceae_UCG-002","India",4,1,289,0.013840830449827,0.00346020761245675,6.0484429065744e-05,0.000970052139527839,"UK",1,0,71,0.0140845070422535,0,1.69014084507042e-06,1.42413798983262e-05,1,1,NA,NA,NA,NA,-0.000243676592426531,0.00346020761245675,FALSE,TRUE,135,0,"ns","ns",0.898,0.0703239258393226
"Ruminococcaceae_UCG-014",0.000587753140521888,0.00166098305211414,"Ruminococcaceae_UCG-014","Ruminococcaceae_UCG-014","India",1,1,289,0.00346020761245675,0.00346020761245675,1.48096885813149e-05,0.000251764705882353,"UK",1,0,71,0.0140845070422535,0,7.32394366197183e-06,6.17126462260804e-05,0.355988857938719,1,NA,NA,NA,NA,-0.0106242994297968,0.00346020761245675,FALSE,TRUE,136,0,"ns","ns",0.898,0.0703239258393226
"Paraprevotella",0.000567980466305735,0.00161260326129842,"Paraprevotella","Paraprevotella","India",1,1,289,0.00346020761245675,0.00346020761245675,1.06574394463668e-05,0.000181176470588235,"UK",1,0,71,0.0140845070422535,0,1.69014084507042e-06,1.42413798983262e-05,0.355988857938719,1,NA,NA,NA,NA,-0.0106242994297968,0.00346020761245675,FALSE,TRUE,137,0,"ns","ns",0.898,0.0703239258393226
"Christensenellaceae_R-7_group",0.000537361693537307,0.00149263053251342,"Christensenellaceae_R-7_group","Christensenellaceae_R-7_group","India",2,2,289,0.0069204152249135,0.0069204152249135,3.73702422145329e-05,0.000479581709322775,"UK",1,0,71,0.0140845070422535,0,4.50704225352113e-06,3.79770130622033e-05,0.483711738068191,1,NA,NA,NA,NA,-0.00716409181734003,0.0069204152249135,FALSE,TRUE,138,0,"ns","ns",0.898,0.0703239258393226
"Ruminococcus_2",0.000526037826505468,0.00142967264822632,"Ruminococcus_2","Ruminococcus_2","India",3,2,289,0.0103806228373702,0.0069204152249135,0.000120138408304498,0.00178473931576045,"UK",1,0,71,0.0140845070422535,0,1.12676056338028e-06,9.49425326555083e-06,0.586390916211492,1,NA,NA,NA,NA,-0.00370388420488328,0.0069204152249135,FALSE,TRUE,139,0,"ns","ns",0.898,0.0703239258393226
"Succinivibrio",0.000456641410950178,0.00228494076526809,"Succinivibrio","Succinivibrio","India",4,2,289,0.013840830449827,0.0069204152249135,0.000323460207612457,0.00538371249303048,"UK",0,0,71,0,0,0,0,1,1,NA,NA,NA,NA,0.013840830449827,0.0069204152249135,TRUE,TRUE,140,0,"ns","ns",0.898,0.0703239258393226
"Coriobacteriaceae_UCG-003",0.00044417539079299,0.00126139953436576,"Coriobacteriaceae_UCG-003","Coriobacteriaceae_UCG-003","India",0,0,289,0,0,0,0,"UK",1,1,71,0.0140845070422535,0.0140845070422535,0.000923380281690141,0.0077805405511189,0.197222222222222,0.197222222222222,NA,NA,NA,NA,-0.0140845070422535,-0.0140845070422535,FALSE,FALSE,141,0,"ns","ns",0.898,0.0703239258393226
"Pediococcus",0.000348534105492304,0.00173426881589029,"Pediococcus","Pediococcus","India",3,2,289,0.0103806228373702,0.0069204152249135,0.000190173010380623,0.00227609748508937,"UK",0,0,71,0,0,0,0,1,1,NA,NA,NA,NA,0.0103806228373702,0.0069204152249135,TRUE,TRUE,142,0,"ns","ns",0.898,0.0703239258393226
"Negativibacillus",0.000306075886857424,0.000904961322829765,"Negativibacillus","Negativibacillus","India",0,0,289,0,0,0,0,"UK",1,0,71,0.0140845070422535,0,5.63380281690141e-07,4.74712663277541e-06,0.197222222222222,1,NA,NA,NA,NA,-0.0140845070422535,0,FALSE,FALSE,143,0,"ns","ns",0.898,0.0703239258393226
"Ruminiclostridium_6",0.000301264129710495,0.000856185891200189,"Ruminiclostridium_6","Ruminiclostridium_6","India",1,0,289,0.00346020761245675,0,2.7681660899654e-07,4.70588235294118e-06,"UK",1,0,71,0.0140845070422535,0,5.63380281690141e-07,4.74712663277541e-06,0.355988857938719,1,NA,NA,NA,NA,-0.0106242994297968,0,FALSE,FALSE,144,0,"ns","ns",0.898,0.0703239258393226
"Ruminococcaceae_UCG-005",0.000294510479976052,0.00158792276294871,"Ruminococcaceae_UCG-005","Ruminococcaceae_UCG-005","India",3,1,289,0.0103806228373702,0.00346020761245675,1.3840830449827e-05,0.000221376977673272,"UK",0,0,71,0,0,0,0,1,1,NA,NA,NA,NA,0.0103806228373702,0.00346020761245675,TRUE,TRUE,145,0,"ns","ns",0.898,0.0703239258393226
"Ruminococcaceae_UCG-013",0.000278023143490392,0.00139630372767187,"Ruminococcaceae_UCG-013","Ruminococcaceae_UCG-013","India",3,2,289,0.0103806228373702,0.0069204152249135,0.000103114186851211,0.0015485629508065,"UK",0,0,71,0,0,0,0,1,1,NA,NA,NA,NA,0.0103806228373702,0.0069204152249135,TRUE,TRUE,146,0,"ns","ns",0.898,0.0703239258393226
"Marvinbryantia",0.000268540160300826,0.00134571173410901,"Marvinbryantia","Marvinbryantia","India",3,1,289,0.0103806228373702,0.00346020761245675,8.58131487889273e-06,9.11865902037537e-05,"UK",0,0,71,0,0,0,0,1,1,NA,NA,NA,NA,0.0103806228373702,0.00346020761245675,TRUE,TRUE,147,0,"ns","ns",0.898,0.0703239258393226
