"","tax_id","mean","sd","taxonomy","group1_country","group1_present","group1_present_strict","group1_n","group1_prev","group1_prev_strict","group1_mean","group1_sd","group2_country","group2_present","group2_present_strict","group2_n","group2_prev","group2_prev_strict","group2_mean","group2_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_group1","enriched_group1_strict","rf_rank","rf_top20","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"274","RSV17",0.101922941062283,0.182680018933863,"Streptococcus (RSV17)","India (OPV)",92,70,194,0.474226804123711,0.360824742268041,0.00505422680412371,0.0129096644389995,"India (IPV)",42,33,95,0.442105263157895,0.347368421052632,0.00771368421052632,0.02798827494067,0.618004850298337,0.896167629085663,0.90413976117482,0,0.99066086983815,0,0.0321215409658166,0.0134563212154096,TRUE,TRUE,18,1,"ns","ns",0.5485,0.0965189571582137
"143","RSV13",0.0963968073061503,0.176198361727402,"Bifidobacterium (RSV13)","India (OPV)",88,79,194,0.45360824742268,0.407216494845361,0.0237861855670103,0.0589544942881684,"India (IPV)",43,39,95,0.452631578947368,0.410526315789474,0.0303751578947368,0.0760950711472191,1,1,1,0,1,0,0.00097666847531197,-0.00330982094411286,TRUE,FALSE,19,1,"ns","ns",0.5485,0.0965189571582137
"433","RSV24",0.0961808417198731,0.171956287024316,"Enterococcus (RSV24)","India (OPV)",100,63,194,0.515463917525773,0.324742268041237,0.0110028865979381,0.0307838141966658,"India (IPV)",42,28,95,0.442105263157895,0.294736842105263,0.00621136842105263,0.0171244075288427,0.261176813813331,0.686274479542055,0.716471529785218,0,0.985991336616294,0,0.0733586543678784,0.030005425935974,TRUE,TRUE,20,1,"ns","ns",0.5485,0.0965189571582137
"956","RSV671",0.0957665443049756,0.185861748226877,"Dolosigranulum (RSV671)","India (OPV)",89,5,194,0.458762886597938,0.0257731958762887,0.000144536082474227,0.000353786389749716,"India (IPV)",40,1,95,0.421052631578947,0.0105263157894737,0.000115789473684211,0.000208375576157768,0.614663652985137,0.667390313888087,0.90413976117482,0,NA,NA,0.0377102550189908,0.015246880086815,TRUE,TRUE,21,0,"ns","ns",0.5485,0.0965189571582137
"218","RSV15",0.0955212604817984,0.176072667125502,"Veillonella (RSV15)","India (OPV)",90,50,194,0.463917525773196,0.257731958762887,0.00523360824742268,0.0193399189407117,"India (IPV)",45,33,95,0.473684210526316,0.347368421052632,0.00770021052631579,0.0241847357336895,0.900592717830702,0.12857899392154,1,0,0.642598391753134,0,-0.00976668475311987,-0.089636462289745,FALSE,FALSE,22,0,"ns","ns",0.5485,0.0965189571582137
"1039","RSV792",0.0930565606882957,0.181632187775805,"Corynebacterium_1 (RSV792)","India (OPV)",74,1,194,0.381443298969072,0.00515463917525773,8.70103092783505e-05,0.000196635772015606,"India (IPV)",29,1,95,0.305263157894737,0.0105263157894737,7.70526315789474e-05,0.000185998591187816,0.239696515008697,0.550148981161092,0.709332922903301,0,NA,NA,0.0761801410743353,-0.00537167661421595,TRUE,FALSE,23,0,"ns","ns",0.5485,0.0965189571582137
"738","RSV45",0.0822451044670499,0.147264230672487,"Streptococcus (RSV45)","India (OPV)",68,46,194,0.350515463917526,0.237113402061856,0.00211216494845361,0.00677021122680471,"India (IPV)",33,21,95,0.347368421052632,0.221052631578947,0.00152842105263158,0.00397251362510939,1,0.882154785600169,1,0,0.99066086983815,0,0.00314704286489415,0.0160607704829083,TRUE,TRUE,24,0,"ns","ns",0.5485,0.0965189571582137
"216","RSV1488",0.0817907071614126,0.152089500638356,"Escherichia/Shigella (RSV1488)","India (OPV)",28,19,194,0.144329896907216,0.0979381443298969,0.000207010309278351,0.000636844821222595,"India (IPV)",0,0,95,0,0,0,0,8.97189290510025e-06,0.000579159032948477,0.00182129425973535,1,0.0280892130980011,1,0.144329896907216,0.0979381443298969,TRUE,TRUE,25,0,"2","2",0.5485,0.0965189571582137
"790","RSV49",0.0805498414418641,0.146444698549273,"Veillonella (RSV49)","India (OPV)",48,38,194,0.247422680412371,0.195876288659794,0.0035620618556701,0.0131526087515081,"India (IPV)",31,21,95,0.326315789473684,0.221052631578947,0.00202315789473684,0.00525385719767177,0.162900605538294,0.64282704603533,0.648408292632818,0,0.973319621448986,0,-0.0788931090613131,-0.0251763429191535,FALSE,FALSE,26,0,"ns","ns",0.5485,0.0965189571582137
"849","RSV54",0.0773133744400984,0.139057230625568,"Klebsiella (RSV54)","India (OPV)",69,31,194,0.355670103092784,0.15979381443299,0.00282226804123711,0.0167120227582988,"India (IPV)",33,12,95,0.347368421052632,0.126315789473684,0.00170273684210526,0.00708449347160121,1,0.487527427587836,1,0,0.906066844301673,0,0.00830168204015191,0.0334780249593055,TRUE,TRUE,27,0,"ns","ns",0.5485,0.0965189571582137
"2","RSV10",0.0768498186874869,0.137124124456652,"Veillonella (RSV10)","India (OPV)",80,67,194,0.412371134020619,0.345360824742268,0.0337459793814433,0.0847669004795592,"India (IPV)",37,30,95,0.389473684210526,0.315789473684211,0.0357692631578947,0.0846235400985623,0.798758769146015,0.691210421545443,0.961490499294719,0,0.985991336616294,0,0.0228974498100922,0.0295713510580575,TRUE,TRUE,28,0,"ns","ns",0.5485,0.0965189571582137
"181","RSV14",0.0756003792281188,0.147492944459312,"Lactobacillus (RSV14)","India (OPV)",53,40,194,0.27319587628866,0.206185567010309,0.00224762886597938,0.00944403792769177,"India (IPV)",24,16,95,0.252631578947368,0.168421052631579,0.00155747368421053,0.00495226854710021,0.777721051823072,0.527150173661298,0.961490499294719,0,0.906066844301673,0,0.0205642973412913,0.0377645143787303,TRUE,TRUE,29,0,"ns","ns",0.5485,0.0965189571582137
"1067","RSV84",0.0731006206701585,0.145247878690554,"Streptococcus (RSV84)","India (OPV)",49,24,194,0.252577319587629,0.123711340206186,0.000609896907216495,0.0022629434245435,"India (IPV)",21,9,95,0.221052631578947,0.0947368421052632,0.000464421052631579,0.00171087430416686,0.661301612948837,0.557238567976751,0.90413976117482,0,0.906066844301673,0,0.0315246880086815,0.0289744981009224,TRUE,TRUE,30,0,"ns","ns",0.5485,0.0965189571582137
"660","RSV38",0.0726071931514345,0.130042459106732,"Streptococcus (RSV38)","India (OPV)",68,48,194,0.350515463917526,0.247422680412371,0.00199958762886598,0.00685078383889809,"India (IPV)",34,25,95,0.357894736842105,0.263157894736842,0.00219031578947368,0.00579621509898349,0.896622891595153,0.774874012203804,1,0,0.99066086983815,0,-0.00737927292457952,-0.0157352143244709,FALSE,FALSE,31,0,"ns","ns",0.5485,0.0965189571582137
"832","RSV53",0.0690087481197038,0.126016873575325,"Klebsiella (RSV53)","India (OPV)",57,34,194,0.293814432989691,0.175257731958763,0.00196762886597938,0.00850856463034746,"India (IPV)",32,17,95,0.336842105263158,0.178947368421053,0.00189473684210526,0.00796382684153329,0.498426599543432,1,0.875448629155882,0,1,0,-0.0430276722734672,-0.00368963646228976,FALSE,FALSE,32,0,"ns","ns",0.5485,0.0965189571582137
"399","RSV22",0.0687233605870416,0.122330464582129,"Veillonella (RSV22)","India (OPV)",54,40,194,0.278350515463918,0.206185567010309,0.00422185567010309,0.0195131683625143,"India (IPV)",36,23,95,0.378947368421053,0.242105263157895,0.00792378947368421,0.0298732540014652,0.104361023424689,0.544552852231241,0.648408292632818,0,0.906066844301673,0,-0.100596852957135,-0.0359196961475855,FALSE,FALSE,33,0,"ns","ns",0.5485,0.0965189571582137
"531","RSV289",0.0638711304790311,0.118815323038964,"Streptococcus (RSV289)","India (OPV)",38,14,194,0.195876288659794,0.0721649484536082,0.00031979381443299,0.00126581189361348,"India (IPV)",13,3,95,0.136842105263158,0.0315789473684211,0.000118736842105263,0.00068116177680593,0.252125050761316,0.195105756342076,0.716471529785218,0,0.708697604566621,0,0.0590341833966359,0.0405860010851872,TRUE,TRUE,34,0,"ns","ns",0.5485,0.0965189571582137
"238","RSV1577",0.0616237355874121,0.123796887003145,"Escherichia/Shigella (RSV1577)","India (OPV)",24,13,194,0.123711340206186,0.0670103092783505,0.000172989690721649,0.000622390785639222,"India (IPV)",0,0,95,0,0,0,0,5.49364893689935e-05,0.00604187804725256,0.00557605367095284,1,0.131494003943456,0,0.123711340206186,0.0670103092783505,TRUE,TRUE,35,0,"2","ns",0.5485,0.0965189571582137
"263","RSV167",0.0610282795183028,0.120159759146449,"Klebsiella (RSV167)","India (OPV)",34,25,194,0.175257731958763,0.128865979381443,0.000803298969072165,0.00280907586140504,"India (IPV)",12,4,95,0.126315789473684,0.0421052631578947,0.000367157894736842,0.00257292600349969,0.310025128780339,0.0216888172511951,0.817338975875438,0,0.26297690917074,0,0.0489419424850787,0.0867607162235486,TRUE,TRUE,36,0,"ns","ns",0.5485,0.0965189571582137
"778","RSV48",0.0609743147329424,0.113900340599144,"Staphylococcus (RSV48)","India (OPV)",46,21,194,0.237113402061856,0.108247422680412,0.000595051546391753,0.00273109749380085,"India (IPV)",25,13,95,0.263157894736842,0.136842105263158,0.000628631578947368,0.00268393907504746,0.66362967692142,0.560222302233453,0.90413976117482,0,0.906066844301673,0,-0.0260444926749864,-0.0285946825827455,FALSE,FALSE,37,0,"ns","ns",0.5485,0.0965189571582137
"896","RSV6",0.0589437851750877,0.107805891539943,"Bifidobacterium (RSV6)","India (OPV)",58,52,194,0.298969072164948,0.268041237113402,0.0139901030927835,0.0476045849773963,"India (IPV)",37,34,95,0.389473684210526,0.357894736842105,0.0182547368421053,0.0577126793997111,0.142923538453796,0.132494513763533,0.648408292632818,0,0.642598391753134,0,-0.0905046120455779,-0.0898534997287032,FALSE,FALSE,38,0,"ns","ns",0.5485,0.0965189571582137
"592","RSV33",0.0556943471391744,0.100583033914005,"unassigned Firmicutes (RSV33)","India (OPV)",55,39,194,0.283505154639175,0.201030927835052,0.00385340206185567,0.0164645743042101,"India (IPV)",22,16,95,0.231578947368421,0.168421052631579,0.00352968421052632,0.0172226537760795,0.396665174491433,0.632484917074438,0.862831698173384,0,0.973319621448986,0,0.0519262072707542,0.0326098752034726,TRUE,TRUE,39,0,"ns","ns",0.5485,0.0965189571582137
"1038","RSV79",0.0553627886811129,0.101139795530426,"Lactobacillus (RSV79)","India (OPV)",36,25,194,0.185567010309278,0.128865979381443,0.00224907216494845,0.00972275575367099,"India (IPV)",26,17,95,0.273684210526316,0.178947368421053,0.00581389473684211,0.0292474727875228,0.0947902395886231,0.287610602109446,0.641413954549683,0,0.73473580358125,0,-0.0881172002170375,-0.0500813890396093,FALSE,FALSE,40,0,"ns","ns",0.5485,0.0965189571582137
"635","RSV362",0.0550862440693574,0.132618803059648,"Atopobium (RSV362)","India (OPV)",33,15,194,0.170103092783505,0.077319587628866,0.000356288659793814,0.00189084586142927,"India (IPV)",8,4,95,0.0842105263157895,0.0421052631578947,0.000101894736842105,0.000486472965588634,0.0505436548604596,0.319111486541925,0.514836712067968,0,0.764162507754444,0,0.0858925664677157,0.0352143244709712,TRUE,TRUE,41,0,"ns","ns",0.5485,0.0965189571582137
"714","RSV43",0.0546596416724691,0.0995855250167395,"Veillonella (RSV43)","India (OPV)",45,45,194,0.231958762886598,0.231958762886598,0.00847979381443299,0.0283425932234657,"India (IPV)",25,22,95,0.263157894736842,0.231578947368421,0.0111827368421053,0.0324805956619898,0.562077735618931,1,0.875448629155882,0,1,0,-0.0311991318502441,0.000379815518176896,FALSE,TRUE,42,0,"ns","ns",0.5485,0.0965189571582137
"36","RSV106",0.0511308253791789,0.0921676869569646,"Streptococcus (RSV106)","India (OPV)",46,19,194,0.237113402061856,0.0979381443298969,0.000432577319587629,0.00191407834575281,"India (IPV)",22,9,95,0.231578947368421,0.0947368421052632,0.000673684210526316,0.00293945900820512,1,1,1,0,1,0,0.00553445469343461,0.00320130222463375,TRUE,TRUE,43,0,"ns","ns",0.5485,0.0965189571582137
"427","RSV238",0.0510577191163373,0.0957950407442256,"Klebsiella (RSV238)","India (OPV)",45,18,194,0.231958762886598,0.0927835051546392,0.00117298969072165,0.00560851354425207,"India (IPV)",16,3,95,0.168421052631579,0.0315789473684211,0.000155789473684211,0.000751927422577597,0.22463118528008,0.0887633403895407,0.709332922903301,0,0.54345148286113,0,0.063537710255019,0.0612045577862181,TRUE,TRUE,44,0,"ns","ns",0.5485,0.0965189571582137
"431","RSV239",0.0507405375642797,0.101717968530398,"Klebsiella (RSV239)","India (OPV)",23,16,194,0.118556701030928,0.0824742268041237,0.000861030927835052,0.00491987477925995,"India (IPV)",14,10,95,0.147368421052632,0.105263157894737,0.000388210526315789,0.00130235627617821,0.574278222353175,0.518836409952697,0.875448629155882,0,0.906066844301673,0,-0.0288117200217037,-0.0227889310906131,FALSE,FALSE,45,0,"ns","ns",0.5485,0.0965189571582137
"815","RSV51",0.0497617363118687,0.0944867804082688,"Enterobacter (RSV51)","India (OPV)",39,17,194,0.201030927835052,0.0876288659793814,0.00113938144329897,0.00740258151504647,"India (IPV)",18,6,95,0.189473684210526,0.0631578947368421,0.000266947368421053,0.00118544997622701,0.875877383169019,0.644231133901218,0.993313456890005,0,0.973319621448986,0,0.0115572436245252,0.0244709712425393,TRUE,TRUE,46,0,"ns","ns",0.5485,0.0965189571582137
"57","RSV110",0.049531949705082,0.0891541999384155,"Enterobacter (RSV110)","India (OPV)",45,14,194,0.231958762886598,0.0721649484536082,0.000988247422680412,0.00712721544653776,"India (IPV)",19,4,95,0.2,0.0421052631578947,0.000389894736842105,0.00236669061283618,0.651210193937083,0.439592592348647,0.90413976117482,0,0.906066844301673,0,0.0319587628865979,0.0300596852957135,TRUE,TRUE,47,0,"ns","ns",0.5485,0.0965189571582137
"275","RSV170",0.0493691839536905,0.0892813838751554,"Lactobacillus (RSV170)","India (OPV)",41,31,194,0.211340206185567,0.15979381443299,0.00187154639175258,0.00856661617105546,"India (IPV)",16,13,95,0.168421052631579,0.136842105263158,0.00118484210526316,0.00511489831914864,0.434174399132976,0.728002935516788,0.875448629155882,0,0.99066086983815,0,0.0429191535539881,0.0229517091698318,TRUE,TRUE,48,0,"ns","ns",0.5485,0.0965189571582137
"641","RSV366",0.0491211065656839,0.097480395169704,"Veillonella (RSV366)","India (OPV)",11,3,194,0.0567010309278351,0.0154639175257732,4.35051546391753e-05,0.000231086827264018,"India (IPV)",13,11,95,0.136842105263158,0.115789473684211,0.000613052631578947,0.00239525376156825,0.0246194369275689,0.000442409998606571,0.356981835449749,0,0.0280892130980011,1,-0.0801410743353229,-0.100325556158437,FALSE,FALSE,49,0,"ns","1",0.5485,0.0965189571582137
"106","RSV12",0.0483247975316068,0.0865096690433606,"Collinsella (RSV12)","India (OPV)",45,32,194,0.231958762886598,0.164948453608247,0.0111511340206186,0.042906731041359,"India (IPV)",25,20,95,0.263157894736842,0.210526315789474,0.0100075789473684,0.0289652030677673,0.562077735618931,0.415082237779926,0.875448629155882,0,0.894732823658951,0,-0.0311991318502441,-0.0455778621812263,FALSE,FALSE,50,0,"ns","ns",0.5485,0.0965189571582137
"245","RSV16",0.0474079386861227,0.0871258627479895,"Bifidobacterium (RSV16)","India (OPV)",37,34,194,0.190721649484536,0.175257731958763,0.013560618556701,0.0536578763359085,"India (IPV)",20,15,95,0.210526315789474,0.157894736842105,0.00443410526315789,0.014813415390136,0.753366748374805,0.867597570083461,0.961490499294719,0,0.99066086983815,0,-0.0198046663049376,0.0173629951166576,FALSE,TRUE,51,0,"ns","ns",0.5485,0.0965189571582137
"813","RSV508",0.0472623810116446,0.0850972276052945,"Finegoldia (RSV508)","India (OPV)",43,0,194,0.221649484536082,0,2.74226804123711e-05,8.86429450712964e-05,"India (IPV)",24,2,95,0.252631578947368,0.0210526315789474,0.000133473684210526,0.000900394438885929,0.556404178334846,0.10729046520569,0.875448629155882,0,NA,NA,-0.030982094411286,-0.0210526315789474,FALSE,FALSE,52,0,"ns","ns",0.5485,0.0965189571582137
"607","RSV340",0.0459746842287044,0.0849831500147866,"Klebsiella (RSV340)","India (OPV)",30,15,194,0.154639175257732,0.077319587628866,0.0015859793814433,0.0104464503389195,"India (IPV)",19,8,95,0.2,0.0842105263157895,0.000281684210526316,0.00092885499478863,0.404092145694952,0.820612318220614,0.863191493467817,0,0.99066086983815,0,-0.045360824742268,-0.00689093868692349,FALSE,FALSE,53,0,"ns","ns",0.5485,0.0965189571582137
"259","RSV165",0.0458873630056952,0.0917354881702396,"Veillonella (RSV165)","India (OPV)",21,12,194,0.108247422680412,0.0618556701030928,0.000559381443298969,0.00503039215283064,"India (IPV)",18,7,95,0.189473684210526,0.0736842105263158,0.000378947368421053,0.00145164138476636,0.0674912946597157,0.801208363173536,0.526951262150857,0,0.99066086983815,0,-0.0812262615301139,-0.011828540423223,FALSE,FALSE,54,0,"ns","ns",0.5485,0.0965189571582137
"139","RSV129",0.0442507432460486,0.0862472186802732,"Streptococcus (RSV129)","India (OPV)",30,17,194,0.154639175257732,0.0876288659793814,0.000683711340206186,0.00495312102782112,"India (IPV)",12,7,95,0.126315789473684,0.0736842105263158,0.000920421052631579,0.00502348694607883,0.596414873728923,0.821961097782865,0.896831254570158,0,0.99066086983815,0,0.0283233857840477,0.0139446554530657,TRUE,TRUE,55,0,"ns","ns",0.5485,0.0965189571582137
"515","RSV28",0.042362479057811,0.07893774725834,"Bacteroides (RSV28)","India (OPV)",27,19,194,0.139175257731959,0.0979381443298969,0.00158103092783505,0.0100362263498881,"India (IPV)",14,12,95,0.147368421052632,0.126315789473684,0.00640421052631579,0.0285181065133038,0.858858369273146,0.544237279921711,0.981339910996024,0,0.906066844301673,0,-0.0081931633206728,-0.0283776451437873,FALSE,FALSE,56,0,"ns","ns",0.5485,0.0965189571582137
"184","RSV141",0.0410364579764792,0.0854724997581537,"Veillonella (RSV141)","India (OPV)",24,18,194,0.123711340206186,0.0927835051546392,0.00176886597938144,0.0103725414592526,"India (IPV)",3,3,95,0.0315789473684211,0.0315789473684211,6.56842105263158e-05,0.000368593221649439,0.00983828416634219,0.0887633403895407,0.262026904252013,0,0.54345148286113,0,0.0921323928377645,0.0612045577862181,TRUE,TRUE,57,0,"ns","ns",0.5485,0.0965189571582137
"1113","RSV908",0.0402234757688808,0.0853098797051677,"Bifidobacterium (RSV908)","India (OPV)",16,16,194,0.0824742268041237,0.0824742268041237,0.000461649484536082,0.00156722432464412,"India (IPV)",0,0,95,0,0,0,0,0.00185766895024995,0.00185766895024995,0.0754213593801479,1,0.060064629391415,1,0.0824742268041237,0.0824742268041237,TRUE,TRUE,58,0,"2","2",0.5485,0.0965189571582137
"870","RSV568",0.0396705483799017,0.0771227556722285,"Bifidobacterium (RSV568)","India (OPV)",19,19,194,0.0979381443298969,0.0979381443298969,0.000581855670103093,0.00181706837276117,"India (IPV)",14,14,95,0.147368421052632,0.147368421052632,0.000788631578947368,0.00198631627965487,0.239377574591158,0.239377574591158,0.709332922903301,0,0.708697604566621,0,-0.0494302767227347,-0.0494302767227347,FALSE,FALSE,59,0,"ns","ns",0.5485,0.0965189571582137
"31","RSV1049",0.0396674342502405,0.0792070664342812,"Corynebacterium_1 (RSV1049)","India (OPV)",21,0,194,0.108247422680412,0,1.77319587628866e-05,6.2279749195657e-05,"India (IPV)",16,0,95,0.168421052631579,0,2.18947368421053e-05,6.51723531131288e-05,0.188944855975031,1,0.709332922903301,0,NA,NA,-0.0601736299511666,0,FALSE,FALSE,60,0,"ns","ns",0.5485,0.0965189571582137
"461","RSV253",0.0395073664794092,0.0778485110754455,"Clostridioides (RSV253)","India (OPV)",26,17,194,0.134020618556701,0.0876288659793814,0.000815257731958763,0.00319459358472592,"India (IPV)",18,13,95,0.189473684210526,0.136842105263158,0.00101347368421053,0.00417661009045666,0.226365997245264,0.220250069876166,0.709332922903301,0,0.708697604566621,0,-0.0554530656538253,-0.0492132392837765,FALSE,FALSE,61,0,"ns","ns",0.5485,0.0965189571582137
