"","tax_id","mean","sd","taxonomy","group1_country","group1_present","group1_present_strict","group1_n","group1_prev","group1_prev_strict","group1_mean","group1_sd","group2_country","group2_present","group2_present_strict","group2_n","group2_prev","group2_prev_strict","group2_mean","group2_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_group1","enriched_group1_strict","rf_rank","rf_top20","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"610","RSV48",0.648627299971502,1.07804406602227,"Staphylococcus (RSV48)","India",226,198,289,0.782006920415225,0.685121107266436,0.00617480968858132,0.010786183905576,"UK",1,1,59,0.0169491525423729,0.0169491525423729,9.83050847457627e-05,0.000755095683688778,1.12930928515233e-30,6.85232190435003e-24,2.46189424163209e-28,1,9.25063457087254e-22,1,0.765057767872852,0.668171954724063,TRUE,TRUE,1,1,"1","1",0.9515,0.0473835627639166
"250","RSV19",0.491535839611919,0.840179844499157,"Klebsiella (RSV19)","India",207,157,289,0.716262975778547,0.543252595155709,0.0288185467128028,0.0647385036498765,"UK",3,2,59,0.0508474576271186,0.0338983050847458,0.000207457627118644,0.00141090285745461,9.06494959583188e-23,4.81905654344121e-15,9.88079505945675e-21,1,2.16857544454854e-13,1,0.665415518151428,0.509354290070964,TRUE,TRUE,2,1,"1","1",0.9515,0.0473835627639166
"1","RSV1",0.450329205193385,0.763520425006548,"Bifidobacterium (RSV1)","India",176,129,289,0.608996539792388,0.44636678200692,0.19634615916955,0.276760787076713,"UK",4,1,59,0.0677966101694915,0.0169491525423729,0.00266169491525424,0.0204025033244776,1.29336472075261e-15,1.97267523033182e-12,5.63907018248137e-14,1,5.3262231218959e-11,1,0.541199929622896,0.429417629464548,TRUE,TRUE,3,1,"1","1",0.9515,0.0473835627639166
"811","RSV8",0.438066809093999,0.753967077505782,"Staphylococcus (RSV8)","India",264,250,289,0.913494809688581,0.865051903114187,0.0266505190311419,0.0370401021427258,"UK",31,16,59,0.525423728813559,0.271186440677966,0.00489627118644068,0.0138885239028866,2.49303316142402e-11,2.20803964834597e-19,6.03868032433817e-10,1,1.49042676263353e-17,1,0.388071080875022,0.593865462436221,TRUE,TRUE,4,1,"1","1",0.9515,0.0473835627639166
"382","RSV26",0.361952384618776,0.613926241053203,"Klebsiella (RSV26)","India",189,133,289,0.653979238754325,0.460207612456747,0.0186484429065744,0.0445672156613261,"UK",5,5,59,0.0847457627118644,0.0847457627118644,0.00855254237288136,0.0539182597051481,1.03459652075797e-16,1.00873557702762e-08,5.63855103813096e-15,1,1.36179302898729e-07,1,0.569233476042461,0.375461849744883,TRUE,TRUE,5,1,"1","1",0.9515,0.0473835627639166
"914","RSV99",0.284956818305148,0.499334542332188,"Staphylococcus (RSV99)","India",140,105,289,0.484429065743945,0.363321799307958,0.00198920415224913,0.00417802913937028,"UK",1,0,59,0.0169491525423729,0,1.35593220338983e-06,1.04151128784659e-05,7.60296203230202e-14,9.78741574616523e-11,2.0718071538023e-12,1,1.88757303676044e-09,1,0.467479913201572,0.363321799307958,TRUE,TRUE,6,1,"1","1",0.9515,0.0473835627639166
"420","RSV29",0.276481597808432,0.482728639327106,"Klebsiella (RSV29)","India",173,135,289,0.598615916955017,0.467128027681661,0.0180755709342561,0.0524889538885589,"UK",4,3,59,0.0677966101694915,0.0508474576271186,0.00285898305084746,0.0199669221027761,4.88164123528492e-15,1.18512485759794e-10,1.77366298215352e-13,1,1.99989819719653e-09,1,0.530819306785526,0.416280570054542,TRUE,TRUE,7,1,"1","1",0.9515,0.0473835627639166
"755","RSV7",0.270671242512991,0.46681653863923,"Staphylococcus (RSV7)","India",273,252,289,0.944636678200692,0.8719723183391,0.0518716955017301,0.0644315668641825,"UK",42,34,59,0.711864406779661,0.576271186440678,0.0155383050847458,0.0326995276330188,1.3262939463202e-06,7.45729152158131e-07,1.6062893349878e-05,1,7.74411042625751e-06,1,0.232772271421031,0.295701131898422,TRUE,TRUE,8,1,"1","1",0.9515,0.0473835627639166
"432","RSV3",0.227697530172141,0.396584642181245,"Streptococcus (RSV3)","India",264,231,289,0.913494809688581,0.799307958477509,0.0732910726643599,0.109634933956459,"UK",46,35,59,0.779661016949153,0.593220338983051,0.0420237288135593,0.129214345551108,0.00529030262000787,0.00124378769048984,0.0135680702489614,1,0.00399788900514591,1,0.133833792739429,0.206087619494458,TRUE,TRUE,9,1,"1","1",0.9515,0.0473835627639166
"367","RSV25",0.203524530375617,0.382459034183484,"Enterococcus (RSV25)","India",134,84,289,0.463667820069204,0.290657439446367,0.0165240138408305,0.0534922337088897,"UK",4,2,59,0.0677966101694915,0.0338983050847458,0.00288135593220339,0.0158707902870854,1.17666787699516e-09,4.12492004752933e-06,2.3319417925904e-08,1,3.71242804277639e-05,1,0.395871209899713,0.256759134361621,TRUE,TRUE,10,1,"1","1",0.9515,0.0473835627639166
"299","RSV212",0.179123642627961,0.329316559126429,"Staphylococcus (RSV212)","India",98,90,289,0.339100346020761,0.311418685121107,0.00315889273356401,0.00769552964697569,"UK",0,0,59,0,0,0,0,4.93885291204909e-10,4.50758404344289e-09,1.0766699348267e-08,1,6.76137606516433e-08,1,0.339100346020761,0.311418685121107,TRUE,TRUE,11,1,"1","1",0.9515,0.0473835627639166
