"","tax_id","mean","sd","taxonomy","group1_country","group1_present","group1_present_strict","group1_n","group1_prev","group1_prev_strict","group1_mean","group1_sd","group2_country","group2_present","group2_present_strict","group2_n","group2_prev","group2_prev_strict","group2_mean","group2_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_group1","enriched_group1_strict","rf_rank","rf_top20","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"350","RSV2",0.191368614902978,0.348397237654776,"Escherichia/Shigella (RSV2)","India (OPV)",181,159,195,0.928205128205128,0.815384615384615,0.135314666666667,0.174070484942479,"India (IPV)",78,74,92,0.847826086956522,0.804347826086957,0.0957039130434783,0.119274477073778,0.0528230386912234,0.87181465931949,0.429474271098208,0,1,0,0.0803790412486065,0.0110367892976588,TRUE,TRUE,1,1,"ns","ns",0.5305,0.102468275455125
"1003","RSV7",0.177039896045919,0.317159569236641,"Staphylococcus (RSV7)","India (OPV)",147,73,195,0.753846153846154,0.374358974358974,0.006272,0.0305476340825478,"India (IPV)",74,42,92,0.804347826086957,0.456521739130435,0.00477739130434783,0.0138150970827439,0.370861994527899,0.198509596094442,0.764036966237936,0,0.803061547836608,0,-0.0505016722408027,-0.0821627647714604,FALSE,FALSE,2,1,"ns","ns",0.5305,0.102468275455125
"560","RSV3",0.176939684171591,0.312477853103976,"Streptococcus (RSV3)","India (OPV)",187,177,195,0.958974358974359,0.907692307692308,0.0728994871794872,0.0909855561990422,"India (IPV)",90,84,92,0.978260869565217,0.91304347826087,0.0629695652173913,0.0896909635140164,0.509906352841149,1,NA,NA,1,0,-0.0192865105908584,-0.00535117056856182,FALSE,FALSE,3,1,"ns","ns",0.5305,0.102468275455125
"1","RSV1",0.161326073281787,0.289276064406632,"Bifidobacterium (RSV1)","India (OPV)",139,124,195,0.712820512820513,0.635897435897436,0.322708923076923,0.314574161948068,"India (IPV)",66,61,92,0.717391304347826,0.66304347826087,0.343675652173913,0.333953104897976,1,0.693207538010215,1,0,1,0,-0.00457079152731321,-0.0271460423634337,FALSE,FALSE,4,1,"ns","ns",0.5305,0.102468275455125
"326","RSV19",0.155076131410447,0.275787739305845,"Klebsiella (RSV19)","India (OPV)",145,94,195,0.743589743589744,0.482051282051282,0.00934297435897436,0.0229448108226001,"India (IPV)",73,48,92,0.793478260869565,0.521739130434783,0.0114930434782609,0.0305046764110545,0.378774672373396,0.613017046759202,0.764036966237936,0,1,0,-0.0498885172798216,-0.0396878483835005,FALSE,FALSE,5,1,"ns","ns",0.5305,0.102468275455125
"1081","RSV8",0.154837364672437,0.27247745773845,"Staphylococcus (RSV8)","India (OPV)",151,107,195,0.774358974358974,0.548717948717949,0.00790707692307692,0.0146086145031019,"India (IPV)",71,56,92,0.771739130434783,0.608695652173913,0.0077204347826087,0.0133234790619561,1,0.372671457551735,1,0,1,0,0.00261984392419179,-0.0599777034559643,TRUE,FALSE,6,1,"ns","ns",0.5305,0.102468275455125
"695","RSV4",0.150498931153318,0.268222279696677,"Streptococcus (RSV4)","India (OPV)",164,78,195,0.841025641025641,0.4,0.00176492307692308,0.0030121856244794,"India (IPV)",77,44,92,0.83695652173913,0.478260869565217,0.00311391304347826,0.00835270397181099,1,0.249648788443554,1,0,0.873269554671057,0,0.00406911928651055,-0.0782608695652174,TRUE,FALSE,7,1,"ns","ns",0.5305,0.102468275455125
"561","RSV30",0.150301026065575,0.265806788662371,"Rothia (RSV30)","India (OPV)",115,75,195,0.58974358974359,0.384615384615385,0.00276697435897436,0.0059932828873148,"India (IPV)",44,31,92,0.478260869565217,0.33695652173913,0.00209869565217391,0.00809409596488527,0.0978688141464901,0.512523306956841,0.538278477805695,0,1,0,0.111482720178372,0.0476588628762542,TRUE,TRUE,8,1,"ns","ns",0.5305,0.102468275455125
"489","RSV26",0.127221606708948,0.232391676588551,"Klebsiella (RSV26)","India (OPV)",131,80,195,0.671794871794872,0.41025641025641,0.00648246153846154,0.0214734915481954,"India (IPV)",58,41,92,0.630434782608696,0.445652173913043,0.00499565217391304,0.0114237669452045,0.507019298506453,0.609395437924815,0.865364718604674,0,1,0,0.0413600891861761,-0.0353957636566332,TRUE,FALSE,9,1,"ns","ns",0.5305,0.102468275455125
"542","RSV29",0.122078287100186,0.218423972750288,"Klebsiella (RSV29)","India (OPV)",122,74,195,0.625641025641026,0.379487179487179,0.00529415384615385,0.0159737032830257,"India (IPV)",60,37,92,0.652173913043478,0.402173913043478,0.00492434782608696,0.0133570602234082,0.695281823424756,0.79519059440363,0.963493128367168,0,1,0,-0.0265328874024526,-0.0226867335562988,FALSE,FALSE,10,1,"ns","ns",0.5305,0.102468275455125
