"","tax_id","mean","sd","taxonomy","group1_country","group1_present","group1_n","group1_prev","group1_mean","group1_sd","group2_country","group2_present","group2_n","group2_prev","group2_mean","group2_sd","fisher_p","fisher_padj","prev_diff","enriched_group1","rf_rank","rf_top20","fisher_col","rab.all","rab.win.India (IPV)","rab.win.India (OPV)","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_country1","mean_rabund_country2","mean_rabund_diff","crossval_median","crossval_quartile_1","crossval_quartile_3"
"14","Collinsella",0.190082936249792,0.352229834357585,"Collinsella","India (OPV)",53,194,27.3,2.2,6.6,"India (IPV)",34,95,35.8,1.9,4.8,0.172047201210502,0.787173626614305,-8.5,FALSE,18,1,"ns",-0.439690093745964,-0.0375968859850166,-0.603685509385652,-0.771868352159387,10.8861692575455,-0.0716311383283185,0.454109178318574,0.257145544721126,0.869247336780314,0.323474597412577,0.877074908266823,2.271,1.89,0.381,0.5,0.4,0.55
"15","Corynebacterium_1",0.333634131864399,0.593721341775525,"Corynebacterium_1","India (OPV)",128,194,66,0,0.1,"India (IPV)",69,95,72.6,0,0,0.283689371497854,0.787173626614305,-6.59999999999999,FALSE,11,1,"ns",3.06746639808345,3.15633058957969,3.01744387177168,-0.124485376197979,5.05454588759973,-0.0228919053018308,0.48790241955643,0.566778197820795,0.92822055286844,0.715712699560775,0.947640932315091,0.023,0.018,0.005,0.5,0.4,0.55
"16","Cronobacter",0.0275772417852361,0.0566653527932958,"Cronobacter","India (OPV)",12,194,6.2,0,0.1,"India (IPV)",3,95,3.2,0,0,0.399537830681272,0.866782994006171,3,TRUE,63,0,"ns",-1.95142620439528,-2.23690628946754,-1.81459833432811,0.366370890274676,4.98500933119842,0.0655096964395724,0.465400000115888,0.334267995942617,0.838871990821129,0.331435839635312,0.82588023451434,0.011,0.001,0.01,0.5,0.4,0.55
"17","Cutibacterium",0.073299504313583,0.143359344353449,"Cutibacterium","India (OPV)",18,194,9.3,0.1,0.5,"India (IPV)",11,95,11.6,0,0.1,0.538007680953701,0.902809730351672,-2.3,FALSE,40,0,"ns",-1.6284297407231,-1.74359523492963,-1.58425703102446,0.0601025824732719,5.74415961813034,0.0105355217015952,0.495000000016668,0.619616112780899,0.931928718683045,0.601502683259343,0.930838210700924,0.056,0.023,0.033,0.5,0.4,0.55
"18","Dermabacter",0.0593509341414983,0.118734273521194,"Dermabacter","India (OPV)",5,194,2.6,0,0,"India (IPV)",8,95,8.4,0,0,0.0337116551368833,0.730495457963093,-5.8,FALSE,42,0,"ns",-1.98091303756123,-1.97755948427553,-1.98384309413468,-0.0978372897403403,5.00745041057576,-0.0172006325941616,0.490800000030677,0.523764625366416,0.917432733113427,0.556818039806664,0.91629831015458,0.004,0.006,-0.002,0.5,0.4,0.55
"19","Dialister",0.0564658365945804,0.114993477797842,"Dialister","India (OPV)",21,194,10.8,0.1,1.1,"India (IPV)",7,95,7.4,0,0.1,0.403809941796475,0.866782994006171,3.4,TRUE,43,0,"ns",-1.71420655445989,-2.01140853884249,-1.56863177715234,0.531496623564784,5.08378726989093,0.0892913305667104,0.452109578245431,0.30462601669958,0.829845355233868,0.330810486952258,0.825847861279338,0.18,0.01,0.17,0.5,0.4,0.55
"20","Dolosigranulum",0.216600891184379,0.389285736836436,"Dolosigranulum","India (OPV)",90,194,46.4,0,0,"India (IPV)",42,95,44.2,0,0,0.801689734067525,0.902809730351672,2.2,TRUE,15,1,"ns",1.24857178435417,1.00846183712625,1.33670407022859,0.0970240564633391,6.31006053312836,0.0164047728317184,0.493101379747046,0.629001332563118,0.935076925183829,0.679659065906013,0.944199933578017,0.014,0.011,0.003,0.5,0.4,0.55
"21","Eggerthella",0.0907724170104076,0.172261635060628,"Eggerthella","India (OPV)",19,194,9.8,0,0.2,"India (IPV)",14,95,14.7,0.1,0.6,0.239377574591158,0.787173626614305,-4.9,FALSE,35,0,"ns",-1.62338646151253,-1.67518904538556,-1.60074617605649,-0.117133931911828,6.14988206273893,-0.0184304312526159,0.489702059622409,0.547652684975319,0.919527876854144,0.559835725391976,0.922264164270184,0.041,0.115,-0.074,0.5,0.4,0.55
"22","Enterobacter",0.232671574538864,0.450466045541705,"Enterobacter","India (OPV)",67,194,34.5,0.4,1.8,"India (IPV)",31,95,32.6,0.1,0.7,0.792295123665499,0.902809730351672,1.9,TRUE,13,1,"ns",-0.294641959942853,-0.577208018512838,-0.14814412179352,0.774470760845869,7.85293873059415,0.0898598283690286,0.458800000138272,0.29888645275389,0.880269531704139,0.350378679793197,0.891107204741359,0.351,0.135,0.216,0.5,0.4,0.55
"23","Enterococcus",0.358690706449616,0.648100734340656,"Enterococcus","India (OPV)",141,194,72.7,1.6,3.8,"India (IPV)",65,95,68.4,2,9.5,0.489912931343552,0.902809730351672,4.3,TRUE,9,1,"ns",6.45447137006713,6.94141335676533,6.29576488105342,0.103099747214632,9.01703641031211,0.0105200296716405,0.493600000021337,0.781432453617779,0.957787761682132,0.881952469168626,0.964681278718856,1.644,2.058,-0.414,0.5,0.4,0.55
"24","Erysipelatoclostridium",0.0681769126957892,0.135093002433441,"Erysipelatoclostridium","India (OPV)",13,194,6.7,0.1,0.4,"India (IPV)",10,95,10.5,0,0.1,0.257569360132947,0.787173626614305,-3.8,FALSE,41,0,"ns",-1.82528428480163,-1.90458440859388,-1.78351127825034,0.0165840410643785,5.64788333411474,0.00292896095114886,0.49770045991568,0.591367204969898,0.923541982789551,0.560177271847255,0.913109235114646,0.063,0.023,0.04,0.5,0.4,0.55
"25","Escherichia/Shigella",0.506985540940422,0.898181566571447,"Escherichia/Shigella","India (OPV)",185,194,95.4,13.6,16.5,"India (IPV)",89,95,93.7,11.4,12.5,0.577882346339351,0.902809730351672,1.7,TRUE,3,1,"ns",12.6696216529434,12.7465398138408,12.6243095917803,0.135384352062788,5.45269706501386,0.0199179507491516,0.486502699505113,0.496776591739742,0.93107937291253,0.750619936439357,0.948257888450842,13.699,11.464,2.235,0.5,0.4,0.55
"26","Ezakiella",0.0534111187079965,0.112739259385695,"Ezakiella","India (OPV)",14,194,7.2,0,0,"India (IPV)",5,95,5.3,0,0,0.620673101157666,0.902809730351672,1.9,TRUE,44,0,"ns",-1.90795879483545,-2.10812484555783,-1.80195701592588,0.357403701381493,4.72430021738129,0.0655063218573827,0.466800000111157,0.454904151834408,0.890182917716373,0.424198018689326,0.892374544394945,0.001,0.001,0,0.5,0.4,0.55
"27","Finegoldia",0.165427732971275,0.316112348622054,"Finegoldia","India (OPV)",35,194,18,0,0,"India (IPV)",28,95,29.5,0,0.1,0.0335908967789233,0.730495457963093,-11.5,FALSE,20,1,"ns",-0.663470961064419,-0.52536585317926,-0.715650817236329,-0.486253978021719,5.41627984655964,-0.0783226651277882,0.458800000138272,0.394205019472654,0.881021646733776,0.392528531427308,0.893439189304607,0.003,0.013,-0.01,0.5,0.4,0.55
"28","Flavonifractor",0.0343238970788967,0.0776776868445031,"Flavonifractor","India (OPV)",15,194,7.7,0,0.3,"India (IPV)",3,95,3.2,0.1,0.9,0.194276600738386,0.787173626614305,4.5,TRUE,52,0,"ns",-1.93179199269664,-2.22096953762084,-1.78415765871387,0.436328094200133,5.27714635543647,0.0694522124454212,0.459708058523453,0.353353802527566,0.863083352527727,0.306486021715656,0.812726880978588,0.039,0.111,-0.072,0.5,0.4,0.55
"29","Fusobacterium",0.0235067196956414,0.0500492080274872,"Fusobacterium","India (OPV)",8,194,4.1,0,0,"India (IPV)",5,95,5.3,0,0,0.76388716660652,0.902809730351672,-1.2,FALSE,66,0,"ns",-1.95334640139896,-2.06139843846658,-1.89890670923555,0.192089609878931,4.77559375715657,0.0348767166476276,0.482800000057401,0.529063480688415,0.917961014891751,0.529024281976593,0.908400245745764,0.001,0.003,-0.002,0.5,0.4,0.55
"30","Gemella",0.349930870035185,0.652544043709428,"Gemella","India (OPV)",112,194,57.7,0,0.1,"India (IPV)",48,95,50.5,0,0.2,0.25926382979294,0.787173626614305,7.2,TRUE,10,1,"ns",2.5123863971056,2.16696167709032,2.68453344693521,0.477054290752234,6.32856613022743,0.0719506336734252,0.46280000012469,0.513442159337351,0.925546894145148,0.406542065565651,0.916874942474277,0.029,0.046,-0.017,0.5,0.4,0.55
"31","Granulicatella",0.140426717568966,0.262677003293025,"Granulicatella","India (OPV)",29,194,14.9,0,0,"India (IPV)",20,95,21.1,0.2,2,0.242366706339593,0.787173626614305,-6.2,FALSE,24,0,"ns",-1.33082003001947,-1.36758243875638,-1.30996799788305,-0.0351131083940341,5.82455774195812,-0.00531868466190604,0.497300539901016,0.558861696909443,0.923755297987051,0.604229525172289,0.926800673078556,0.006,0.22,-0.214,0.5,0.4,0.55
"32","Haemophilus",0.201019584707717,0.361633740040198,"Haemophilus","India (OPV)",59,194,30.4,0,0.1,"India (IPV)",32,95,33.7,0.1,0.4,0.591576857104576,0.902809730351672,-3.3,FALSE,16,1,"ns",-0.474926176292875,-0.28466566783718,-0.554062162081344,-0.35969415341565,7.05113183293849,-0.0486281083617504,0.478504299211928,0.542508222364175,0.924158612064552,0.560259875576829,0.925452928985071,0.028,0.066,-0.038,0.5,0.4,0.55
"33","Holdemanella",0.0369691435513177,0.0691806347097599,"Holdemanella","India (OPV)",9,194,4.6,0,0.5,"India (IPV)",7,95,7.4,0,0.1,0.412460959932898,0.866782994006171,-2.8,FALSE,50,0,"ns",-1.89372694102912,-1.97301586437717,-1.86302197281763,0.148446293295633,4.94155283780191,0.0252887517335465,0.48490301944647,0.588703485145874,0.921701257849332,0.559941348382677,0.909222085254226,0.047,0.021,0.026,0.5,0.4,0.55
"34","Hungatella",0.0304437750453063,0.0656464018464769,"Hungatella","India (OPV)",5,194,2.6,0,0.2,"India (IPV)",6,95,6.3,0,0,0.186569056948255,0.787173626614305,-3.7,FALSE,56,0,"ns",-2.07861584972345,-2.1550614568574,-2.0432678467542,0.00766626923002178,4.90265090932809,0.00139048420719434,0.499300139974337,0.575278053180797,0.920054239040955,0.543842011686498,0.914768047604768,0.02,0.005,0.015,0.5,0.4,0.55
"35","Klebsiella",0.50739198455345,0.913598116616934,"Klebsiella","India (OPV)",173,194,89.2,5.5,13.2,"India (IPV)",83,95,87.4,3,6.4,0.695146747607478,0.902809730351672,1.8,TRUE,2,1,"ns",8.53505334265056,8.99338839337892,8.31453712261831,-0.248864254968911,6.76480844304194,-0.0319278982715453,0.483000000056732,0.829253195799191,0.963519898843507,0.746020152976436,0.950549871922268,5.473,2.988,2.485,0.5,0.4,0.55
"36","Lachnoclostridium",0.0841059806020793,0.171955101909765,"Lachnoclostridium","India (OPV)",18,194,9.3,0.1,0.8,"India (IPV)",12,95,12.6,0.3,1.8,0.413985907585037,0.866782994006171,-3.3,FALSE,36,0,"ns",-1.66021944204811,-1.80562445646105,-1.59423591998636,0.183337024867159,5.6776181401291,0.0277551091258813,0.484503099431809,0.601626630760056,0.93263688365691,0.546296682075604,0.912386925777791,0.119,0.258,-0.139,0.5,0.4,0.55
"37","Lactobacillus",0.362053001957574,0.644163987602092,"Lactobacillus","India (OPV)",137,194,70.6,3.9,8.4,"India (IPV)",63,95,66.3,3.3,5.8,0.498426599543433,0.902809730351672,4.3,TRUE,8,1,"ns",8.51603088595339,8.65082816588707,8.47867534748825,0.175045524409358,10.8391559711424,0.0153857186101566,0.490701859659066,0.649273886200997,0.947171273411663,0.769370890196348,0.952837423962737,3.915,3.314,0.601,0.5,0.4,0.55
"38","Lactococcus",0.0230386439952591,0.0477744613874223,"Lactococcus","India (OPV)",7,194,3.6,0,0.1,"India (IPV)",5,95,5.3,0.2,1.8,0.537823584779954,0.902809730351672,-1.7,FALSE,67,0,"ns",-2.03475350231643,-2.12199791691329,-1.98904789414807,0.128922680523605,4.95530336265941,0.0231821948448503,0.489302139607747,0.579189711731365,0.926382581026857,0.512264591558106,0.900149078122607,0.011,0.181,-0.17,0.5,0.4,0.55
"39","Libanicoccus",0.0310619595414337,0.0646663258458358,"Libanicoccus","India (OPV)",15,194,7.7,0.1,0.4,"India (IPV)",6,95,6.3,0.1,0.7,0.811038267679382,0.902809730351672,1.4,TRUE,55,0,"ns",-1.83244720331664,-2.00656884006313,-1.73260433560959,0.278204531264521,5.40009847569752,0.0406775481882591,0.478200000072805,0.549252027072111,0.919812519745054,0.443797046763013,0.888925306608908,0.089,0.114,-0.025,0.5,0.4,0.55
"40","Megamonas",0.048320191093808,0.0942505337396615,"Megamonas","India (OPV)",6,194,3.1,0.3,2.5,"India (IPV)",9,95,9.5,0.1,0.7,0.0436116691321249,0.730495457963093,-6.4,FALSE,47,0,"ns",-1.97552575746349,-1.99518239746739,-1.96808322290345,-0.10273359535722,5.36510757674379,-0.0168766548112269,0.490701859659066,0.531119176518631,0.910364233538564,0.55598959667703,0.919319740181256,0.266,0.116,0.15,0.5,0.4,0.55
"41","Megasphaera",0.0944937717404331,0.170175285380652,"Megasphaera","India (OPV)",33,194,17,0.5,3.1,"India (IPV)",18,95,18.9,0.7,4.2,0.743058876659473,0.902809730351672,-1.9,FALSE,33,0,"ns",-1.30733243357387,-1.39349381961101,-1.26252936245461,0.123204692593988,7.19461456710085,0.0171388968252217,0.490701859659066,0.688386584094904,0.94607776807607,0.594756044104364,0.918661887700869,0.548,0.732,-0.184,0.5,0.4,0.55
"42","Morganella",0.025997838823575,0.0531170422166231,"Morganella","India (OPV)",9,194,4.6,0,0.1,"India (IPV)",5,95,5.3,0,0,0.77843034837351,0.902809730351672,-0.7,FALSE,64,0,"ns",-1.98543387610094,-2.07684495869893,-1.94352976861111,0.168707761593383,4.95269036055732,0.0252644033289743,0.487102579527106,0.525551475271079,0.928175092578398,0.511100481320409,0.906732672997922,0.012,0.006,0.006,0.5,0.4,0.55
"43","Negativicoccus",0.113338321599066,0.228670992491619,"Negativicoccus","India (OPV)",28,194,14.4,0,0,"India (IPV)",14,95,14.7,0,0,1,1,-0.299999999999999,FALSE,28,0,"ns",-1.45183639333942,-1.58115947338978,-1.38785940848456,0.327368390271556,5.29942591484103,0.0538562274232616,0.474305139058047,0.516719984298357,0.898061256673538,0.504152717669239,0.896882874081032,0.007,0.008,-0.001,0.5,0.4,0.55
"44","Olsenella",0.0335981358156408,0.0684279568424333,"Olsenella","India (OPV)",13,194,6.7,0,0.2,"India (IPV)",7,95,7.4,0.1,0.8,0.809622823991587,0.902809730351672,-0.7,FALSE,53,0,"ns",-1.86987898324723,-2.00582077809672,-1.80517366232875,0.141177338953774,5.28132094530906,0.0246160972562414,0.486502699505113,0.624998061376086,0.932309548332709,0.534540938234179,0.91360984356444,0.027,0.121,-0.094,0.5,0.4,0.55
"45","Parabacteroides",0.121029391013968,0.22648902040307,"Parabacteroides","India (OPV)",23,194,11.9,0.6,4.8,"India (IPV)",19,95,20,0.9,3.6,0.0761434022870203,0.787173626614305,-8.1,FALSE,27,0,"ns",-1.49113420252994,-1.2950396306582,-1.57542724324674,-0.437016546615353,7.12303298828987,-0.0537959418202823,0.469000000103732,0.195327851763499,0.829213297990684,0.401321700864002,0.882900097600453,0.645,0.946,-0.301,0.5,0.4,0.55
"46","Peptoniphilus",0.110420151173384,0.201834684148068,"Peptoniphilus","India (OPV)",36,194,18.6,0,0,"India (IPV)",24,95,25.3,0,0.1,0.217079954536228,0.787173626614305,-6.7,FALSE,29,0,"ns",-0.890237022188515,-0.807451473737952,-0.929954348031474,-0.259333695423055,5.35494329983146,-0.0423166893101374,0.481400000062086,0.541738143295281,0.918523001788953,0.541386765350654,0.924166384184473,0.003,0.009,-0.006,0.5,0.4,0.55
"47","Peptostreptococcus",0.0284916932368575,0.058395346865923,"Peptostreptococcus","India (OPV)",7,194,3.6,0,0,"India (IPV)",6,95,6.3,0,0.3,0.366038698108726,0.866782994006171,-2.7,FALSE,60,0,"ns",-1.98959646969987,-2.05743141327064,-1.95366286532198,0.0798909479908509,4.81495199744088,0.0146933545089706,0.490901819666398,0.588754888741634,0.913868358212745,0.553754436487799,0.904904674345978,0.001,0.028,-0.027,0.5,0.4,0.55
"48","Porphyromonas",0.0276180819164011,0.0545156842422007,"Porphyromonas","India (OPV)",8,194,4.1,0,0,"India (IPV)",5,95,5.3,0,0,0.76388716660652,0.902809730351672,-1.2,FALSE,62,0,"ns",-1.93968875855918,-2.08084705064092,-1.87167069455884,0.128890032297036,4.65922144719775,0.0237253100566701,0.486102779490452,0.513279076287846,0.90852424028167,0.491277981919527,0.886960251641937,0,0.001,-0.001,0.5,0.4,0.55
"49","Prevotella",0.103857167679349,0.191174149296435,"Prevotella","India (OPV)",31,194,16,0,0,"India (IPV)",18,95,18.9,0,0,0.61686948275567,0.902809730351672,-2.9,FALSE,30,0,"ns",-1.30602442159764,-1.35387660387227,-1.28928030632627,0.00505036297372907,5.90930969334331,0.000627641281976245,0.499800000000667,0.563955006457658,0.924649617546758,0.599919496468685,0.93421763371089,0.005,0.006,-0.001,0.5,0.4,0.55
"50","Prevotella_9",0.0442950888777162,0.086387948363095,"Prevotella_9","India (OPV)",17,194,8.8,0.4,2.7,"India (IPV)",8,95,8.4,0.6,3.9,1,1,0.4,TRUE,48,0,"ns",-1.79461309099157,-1.9981907215899,-1.69546909839767,0.357627304014907,5.63664424329046,0.0535104589849549,0.467506498808987,0.551955782967131,0.92593323765219,0.429168298450133,0.886533786768698,0.537,0.601,-0.0639999999999999,0.5,0.4,0.55
"51","Proteus",0.0283407676832023,0.0560117112297217,"Proteus","India (OPV)",8,194,4.1,0.1,0.5,"India (IPV)",5,95,5.3,0,0.1,0.76388716660652,0.902809730351672,-1.2,FALSE,61,0,"ns",-2.00535879177433,-2.13851003255044,-1.93906513145565,0.213873523471869,5.0285962321552,0.0370674199512884,0.479904019263229,0.493162616680714,0.898133618411441,0.489841533714522,0.900324855177406,0.075,0.01,0.065,0.5,0.4,0.55
"52","Pseudomonas",0.0313810040267055,0.0607071174799275,"Pseudomonas","India (OPV)",5,194,2.6,0,0,"India (IPV)",5,95,5.3,0,0,0.305470362566745,0.787173626614305,-2.7,FALSE,54,0,"ns",-2.03500318378566,-2.04000918719188,-2.03347343195509,0.00303881237029557,4.68809460733287,0.000517277339151835,0.499600000001334,0.510926770068482,0.908247509443128,0.53275606267564,0.911737022634355,0.001,0.001,0,0.5,0.4,0.55
"53","Raoultella",0.0518771284537916,0.104319480329862,"Raoultella","India (OPV)",7,194,3.6,0,0,"India (IPV)",8,95,8.4,0,0,0.0952440743158681,0.787173626614305,-4.8,FALSE,46,0,"ns",-1.94721390792607,-2.01156177964128,-1.9139896356012,0.0335790475973905,4.93028380387798,0.00596007265162441,0.496000000013334,0.559094372561902,0.913355912978607,0.565060843286719,0.908374321101872,0.004,0.007,-0.003,0.5,0.4,0.55
"54","Rothia",0.412249000653681,0.734952771778135,"Rothia","India (OPV)",156,194,80.4,0.3,0.5,"India (IPV)",75,95,78.9,0.2,0.6,0.757195205712124,0.902809730351672,1.5,TRUE,7,1,"ns",5.87939330461356,5.86724897432239,5.8946084859078,0.223989698127675,6.45965307967347,0.0314442631035744,0.4851029794538,0.708834229950977,0.952435304598763,0.583565868280145,0.939723568765573,0.253,0.234,0.019,0.5,0.4,0.55
"55","Salmonella",0.0826179798411597,0.155976319048379,"Salmonella","India (OPV)",31,194,16,0.2,0.9,"India (IPV)",14,95,14.7,0.2,0.9,0.863874152150604,0.93354142248533,1.3,TRUE,37,0,"ns",-1.46957790822902,-1.63368481113553,-1.38311126732263,0.316599214135415,6.77933311026809,0.0380170367975993,0.477504499175287,0.444808732275815,0.902623554499513,0.475791159793725,0.896851928633624,0.179,0.155,0.024,0.5,0.4,0.55
"56","Senegalimassilia",0.129018434912053,0.245372897364516,"Senegalimassilia","India (OPV)",28,194,14.4,0.1,0.3,"India (IPV)",17,95,17.9,0.3,1,0.490782950692516,0.902809730351672,-3.5,FALSE,26,0,"ns",-1.41027595295909,-1.41405628803222,-1.40906275267928,-0.189264206976659,6.96658998091327,-0.0252550379532132,0.484600000051382,0.447752143275483,0.894050704039923,0.56676721666159,0.917463014186163,0.079,0.274,-0.195,0.5,0.4,0.55
"57","Slackia",0.0348382167041206,0.0784741364583173,"Slackia","India (OPV)",11,194,5.7,0,0.1,"India (IPV)",7,95,7.4,0,0.1,0.608445244656847,0.902809730351672,-1.7,FALSE,51,0,"ns",-1.84543110781208,-1.96134860084946,-1.78927134892654,0.165905569842046,5.14928818832841,0.0312576725454814,0.484200000052719,0.573756691728726,0.930613565148074,0.537524784592819,0.910640347601478,0.02,0.012,0.008,0.5,0.4,0.55
"58","Staphylococcus",0.479525814721031,0.844527121910725,"Staphylococcus","India (OPV)",185,194,95.4,0.8,2.2,"India (IPV)",90,95,94.7,0.6,1.7,0.77843034837351,0.902809730351672,0.700000000000003,TRUE,5,1,"ns",7.2430251252315,7.224646320124,7.26298280616147,0.144690649553137,4.7211099469262,0.0241688827066646,0.488400000038687,0.63213547712628,0.944092799463913,0.659166340162858,0.943456400599232,0.845,0.628,0.217,0.5,0.4,0.55
