"","tax_id","mean","sd","taxonomy","group1_country","group1_present","group1_present_strict","group1_n","group1_prev","group1_prev_strict","group1_mean","group1_sd","group2_country","group2_present","group2_present_strict","group2_n","group2_prev","group2_prev_strict","group2_mean","group2_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_group1","enriched_group1_strict","rf_rank","rf_top20","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"1821","RSV58",0.095139915542888,0.16652752100769,"Megasphaera (RSV58)","India",177,156,288,0.614583333333333,0.541666666666667,0.0264134722222222,0.0490427389706304,"UK",0,0,57,0,0,0,0,4.25840875680406e-21,1.81666943289325e-17,3.15920699645401e-19,1,7.81167856144097e-16,1,0.614583333333333,0.541666666666667,TRUE,TRUE,23,0,"1","1",0.977,0.034392270684389
"1147","RSV3084",0.0938994069926747,0.165770497890244,"DTU089 (RSV3084)","India",29,3,288,0.100694444444444,0.0104166666666667,3.375e-05,0.000171599870860798,"UK",43,7,57,0.754385964912281,0.12280701754386,0.000453333333333333,0.000673554890470102,1.4940734554019e-23,0.000192788393535383,1.47788765963505e-21,1,0.00069496175394192,1,-0.653691520467836,-0.112390350877193,FALSE,FALSE,24,0,"3","3",0.977,0.034392270684389
"1216","RSV330",0.0937776371843263,0.164565814481861,"Alistipes (RSV330)","India",45,16,288,0.15625,0.0555555555555556,0.000160833333333333,0.000691531149703651,"UK",42,32,57,0.736842105263158,0.56140350877193,0.00413543859649123,0.00642351374421003,1.21733828880636e-17,4.270761641775e-18,4.6612275768166e-16,1,2.14249875695712e-16,1,-0.580592105263158,-0.505847953216374,FALSE,FALSE,25,0,"3","3",0.977,0.034392270684389
"1543","RSV455",0.0900443922098228,0.158614284727056,"Senegalimassilia (RSV455)","India",172,139,288,0.597222222222222,0.482638888888889,0.0020275,0.00311876136853521,"UK",0,0,57,0,0,0,0,5.40316493940573e-20,5.06116853329622e-15,3.2067783915373e-18,1,1.32470585088884e-13,1,0.597222222222222,0.482638888888889,TRUE,TRUE,26,0,"1","1",0.977,0.034392270684389
"2417","RSV914",0.0897017626809104,0.157582574147127,"Odoribacter (RSV914)","India",56,4,288,0.194444444444444,0.0138888888888889,6.36111111111111e-05,0.000195412941169364,"UK",41,25,57,0.719298245614035,0.43859649122807,0.00172210526315789,0.0037970998034412,3.19764649890099e-14,2.12951314180049e-18,7.16152149848204e-13,1,1.37168456325063e-16,1,-0.524853801169591,-0.424707602339181,FALSE,FALSE,27,0,"3","3",0.977,0.034392270684389
"59","RSV104",0.0883442683278384,0.156011398286635,"Bacteroides (RSV104)","India",96,29,288,0.333333333333333,0.100694444444444,0.000584027777777778,0.00301492970765205,"UK",42,36,57,0.736842105263158,0.631578947368421,0.0213684210526316,0.0345133139832335,3.36671803175823e-08,7.18181139569679e-17,2.66328413543452e-07,1,2.70215653763092e-15,1,-0.403508771929825,-0.530884502923977,FALSE,FALSE,28,0,"3","3",0.977,0.034392270684389
"941","RSV245",0.0862570717734266,0.158584054884858,"Slackia (RSV245)","India",236,194,288,0.819444444444444,0.673611111111111,0.00314527777777778,0.0037443033515029,"UK",10,8,57,0.175438596491228,0.140350877192982,0.000700350877192982,0.00203084954506402,1.04895682749916e-20,4.657575552984e-14,6.91728752356392e-19,1,1.07840787803707e-12,1,0.644005847953216,0.533260233918129,TRUE,TRUE,29,0,"1","1",0.977,0.034392270684389
"1864","RSV6",0.0854528312764021,0.158642392455625,"Bifidobacterium (RSV6)","India",279,260,288,0.96875,0.902777777777778,0.0369608333333333,0.0584940897279464,"UK",47,30,57,0.824561403508772,0.526315789473684,0.0049880701754386,0.0144034062735417,0.00020095224874376,3.0845740992947e-10,0.000626063830075704,1,3.95088001654342e-09,1,0.144188596491228,0.376461988304094,TRUE,TRUE,30,0,"1","1",0.977,0.034392270684389
"2367","RSV88",0.0823719218927613,0.149425302560672,"Bacteroides (RSV88)","India",128,56,288,0.444444444444444,0.194444444444444,0.00122694444444444,0.00338111279493815,"UK",43,40,57,0.754385964912281,0.701754385964912,0.0231010526315789,0.0397730749594411,1.95603436141117e-05,1.99712329703388e-13,7.91154328657153e-05,1,4.29381508862285e-12,1,-0.309941520467836,-0.507309941520468,FALSE,FALSE,31,0,"3","3",0.977,0.034392270684389
"2324","RSV853",0.0788315938945121,0.142937941966822,"Bifidobacterium (RSV853)","India",180,77,288,0.625,0.267361111111111,0.00104152777777778,0.00191758643284956,"UK",3,0,57,0.0526315789473684,0,1.40350877192982e-05,8.56875480436003e-05,5.17996291708126e-17,2.66182310509852e-07,1.75674742359299e-15,1,2.00302188658664e-06,1,0.572368421052632,0.267361111111111,TRUE,TRUE,32,0,"1","1",0.977,0.034392270684389
"1638","RSV499",0.0776958796400072,0.141659858633278,"Butyricicoccus (RSV499)","India",230,147,288,0.798611111111111,0.510416666666667,0.00176958333333333,0.00268835710746958,"UK",22,2,57,0.385964912280702,0.0350877192982456,0.000202105263157895,0.000332816642151851,1.58432431185769e-09,3.24027989685343e-13,1.621200826013e-08,1,6.09577655595551e-12,1,0.412646198830409,0.475328947368421,TRUE,TRUE,33,0,"1","1",0.977,0.034392270684389
"1706","RSV529",0.0775568824060161,0.134106987468915,"Intestinimonas (RSV529)","India",210,136,288,0.729166666666667,0.472222222222222,0.00174777777777778,0.00249246179032482,"UK",14,1,57,0.245614035087719,0.0175438596491228,0.000114385964912281,0.000315905826518078,1.08860627597527e-11,4.89026597766948e-13,1.57582396290566e-10,1,8.65864740752066e-12,1,0.483552631578947,0.454678362573099,TRUE,TRUE,34,0,"1","1",0.977,0.034392270684389
"1538","RSV4523",0.0736360615010225,0.130975367960229,"unassigned Firmicutes (RSV4523)","India",5,0,288,0.0173611111111111,0,3.33333333333333e-06,3.23741196589711e-05,"UK",35,4,57,0.614035087719298,0.0701754385964912,0.000275087719298246,0.000360560688407739,1.48112953719365e-27,0.000680959947174016,4.39525190162215e-25,1,0.00198037627149158,1,-0.596673976608187,-0.0701754385964912,FALSE,FALSE,35,0,"3","3",0.977,0.034392270684389
"623","RSV171",0.0719991440399794,0.128006252081184,"Alistipes (RSV171)","India",95,38,288,0.329861111111111,0.131944444444444,0.00138722222222222,0.00499981469265594,"UK",41,38,57,0.719298245614035,0.666666666666667,0.0144652631578947,0.0152583309920074,8.07680054731026e-08,5.61993437621012e-16,5.60652763137852e-07,1,1.99011793792852e-14,1,-0.389437134502924,-0.534722222222222,FALSE,FALSE,36,0,"3","3",0.977,0.034392270684389
"585","RSV166",0.0718770799180869,0.127995078687507,"Prevotella_9 (RSV166)","India",180,133,288,0.625,0.461805555555556,0.00465305555555556,0.00958171758534996,"UK",1,1,57,0.0175438596491228,0.0175438596491228,2.24561403508772e-05,0.000169540141704326,7.68860919431745e-20,1.26736633997438e-12,4.14835414257037e-18,1,2.17987010475594e-11,1,0.607456140350877,0.444261695906433,TRUE,TRUE,37,0,"1","1",0.977,0.034392270684389
"664","RSV180",0.0717903627847906,0.128840678687917,"Catenibacterium (RSV180)","India",219,186,288,0.760416666666667,0.645833333333333,0.00715263888888889,0.0137849694940819,"UK",9,5,57,0.157894736842105,0.087719298245614,0.000175438596491228,0.000498784487441501,9.33468114271285e-18,1.04350825601696e-15,4.10380241348154e-16,1,3.14095985061104e-14,1,0.602521929824561,0.558114035087719,TRUE,TRUE,38,0,"1","1",0.977,0.034392270684389
"1779","RSV56",0.0712344446161403,0.125176171294246,"Prevotella_9 (RSV56)","India",210,168,288,0.729166666666667,0.583333333333333,0.00930625,0.0180995849905258,"UK",6,3,57,0.105263157894737,0.0526315789473684,0.00103298245614035,0.00709853957940653,4.68398678025447e-19,5.72740513519268e-15,2.31662179506753e-17,1,1.43662412141083e-13,1,0.62390350877193,0.530701754385965,TRUE,TRUE,39,0,"1","1",0.977,0.034392270684389
"2399","RSV9",0.0704485280335483,0.124621254255339,"Bacteroides (RSV9)","India",37,18,288,0.128472222222222,0.0625,0.000365972222222222,0.00172476704257186,"UK",36,36,57,0.631578947368421,0.631578947368421,0.0251094736842105,0.0421538383450196,1.357727169024e-14,6.2546404818072e-21,3.16004343064998e-13,1,5.43611956404721e-19,1,-0.503106725146199,-0.569078947368421,FALSE,FALSE,40,0,"3","3",0.977,0.034392270684389
"550","RSV160",0.067071278939581,0.124260078260589,"Dorea (RSV160)","India",268,237,288,0.930555555555556,0.822916666666667,0.00689569444444444,0.00804682625365334,"UK",50,25,57,0.87719298245614,0.43859649122807,0.00155087719298246,0.00202113147298183,0.178967616024787,7.85131332575727e-09,0.219230712302809,0,8.01100105441674e-08,1,0.0533625730994153,0.384320175438596,TRUE,TRUE,41,0,"ns","1",0.977,0.034392270684389
"1301","RSV36",0.0621781071340535,0.119738356984841,"Bacteroides (RSV36)","India",94,55,288,0.326388888888889,0.190972222222222,0.00175763888888889,0.00613732738552284,"UK",39,36,57,0.684210526315789,0.631578947368421,0.0221480701754386,0.0389753196375877,9.56319880809234e-07,1.05399890043081e-10,5.61956286396317e-06,1,1.47559846060313e-09,1,-0.357821637426901,-0.440606725146199,FALSE,FALSE,42,0,"3","3",0.977,0.034392270684389
"790","RSV204",0.0606854728593379,0.111883154358945,"Bilophila (RSV204)","India",146,39,288,0.506944444444444,0.135416666666667,0.000438055555555556,0.000980897177161883,"UK",42,34,57,0.736842105263158,0.596491228070175,0.00594877192982456,0.00775023595727793,0.00136464548690197,1.461508473397e-12,0.00349856197181997,1,2.44396694718054e-11,1,-0.229897660818713,-0.461074561403509,FALSE,FALSE,43,0,"3","3",0.977,0.034392270684389
"1139","RSV3060",0.0605228172826625,0.107941874036057,"Oscillibacter (RSV3060)","India",32,0,288,0.111111111111111,0,1.75e-05,7.211585723065e-05,"UK",38,6,57,0.666666666666667,0.105263157894737,0.00036280701754386,0.000513245118221738,1.07991342790139e-17,1.61870416975297e-05,4.57806156756767e-16,1,7.67291267867154e-05,1,-0.555555555555556,-0.105263157894737,FALSE,FALSE,44,0,"3","3",0.977,0.034392270684389
"2400","RSV90",0.0603543325246085,0.109352173345781,"Subdoligranulum (RSV90)","India",260,218,288,0.902777777777778,0.756944444444444,0.00765333333333333,0.0146777882867122,"UK",54,47,57,0.947368421052632,0.824561403508772,0.026119298245614,0.0303780235332133,0.445200442791664,0.306614933490445,0.499011261183858,0,0.343089572418676,0,-0.0445906432748537,-0.0676169590643275,FALSE,FALSE,45,0,"ns","ns",0.977,0.034392270684389
"808","RSV208",0.0541969421573676,0.0996907166185542,"Holdemanella (RSV208)","India",207,171,288,0.71875,0.59375,0.00581486111111111,0.0127630156554694,"UK",7,5,57,0.12280701754386,0.087719298245614,0.000597894736842105,0.00206434245570741,2.2568031600288e-17,3.86942158011022e-13,8.37132922173182e-16,1,7.05876300371622e-12,1,0.59594298245614,0.506030701754386,TRUE,TRUE,46,0,"1","1",0.977,0.034392270684389
"1435","RSV418",0.0530357471096278,0.0991997862483524,"Turicibacter (RSV418)","India",195,111,288,0.677083333333333,0.385416666666667,0.00307388888888889,0.00750452380279889,"UK",14,1,57,0.245614035087719,0.0175438596491228,6.66666666666667e-05,0.000197749239960011,1.8910629691841e-09,6.88959982730115e-10,1.90228113934028e-08,1,8.29507819207058e-09,1,0.431469298245614,0.367872807017544,TRUE,TRUE,47,0,"1","1",0.977,0.034392270684389
"1970","RSV65",0.0512110140476092,0.0926297281893778,"Parabacteroides (RSV65)","India",153,79,288,0.53125,0.274305555555556,0.00155638888888889,0.003843203986207,"UK",39,35,57,0.684210526315789,0.614035087719298,0.0160140350877193,0.0216817441196546,0.0407710633159543,1.96239124019459e-06,0.0637450565979227,1,1.23058284020536e-05,1,-0.152960526315789,-0.339729532163743,FALSE,FALSE,48,0,"3","3",0.977,0.034392270684389
"1084","RSV29",0.050967369996245,0.0956502563158909,"Klebsiella (RSV29)","India",183,104,288,0.635416666666667,0.361111111111111,0.00246777777777778,0.0068027242385259,"UK",4,2,57,0.0701754385964912,0.0350877192982456,0.000199298245614035,0.00106748010963256,2.55176935962788e-16,6.91239132418636e-08,7.57237557469572e-15,1,5.77952719050026e-07,1,0.565241228070175,0.326023391812865,TRUE,TRUE,49,0,"1","1",0.977,0.034392270684389
"1399","RSV40",0.0507256029772951,0.0947841882977531,"Prevotella_9 (RSV40)","India",216,164,288,0.75,0.569444444444444,0.00877569444444444,0.0182576433196005,"UK",10,7,57,0.175438596491228,0.12280701754386,0.00228140350877193,0.0111060883300552,3.56235790317497e-16,1.97817483511544e-10,1.03134605635822e-14,1,2.64635833497665e-09,1,0.574561403508772,0.446637426900585,TRUE,TRUE,50,0,"1","1",0.977,0.034392270684389
"681","RSV1835",0.0502559138748075,0.100108906008728,"Marvinbryantia (RSV1835)","India",166,4,288,0.576388888888889,0.0138888888888889,0.000158611111111111,0.000278829337513101,"UK",7,0,57,0.12280701754386,0,8.42105263157895e-06,2.69781309373385e-05,8.76902920320276e-11,1,1.06212629226548e-09,1,NA,NA,0.453581871345029,0.0138888888888889,TRUE,TRUE,51,0,"1","ns",0.977,0.034392270684389
"1495","RSV4355",0.0496990917931596,0.0934908060222756,"Ruminiclostridium_9 (RSV4355)","India",3,0,288,0.0104166666666667,0,6.94444444444444e-07,7.80000694878434e-06,"UK",31,3,57,0.543859649122807,0.0526315789473684,0.000204210526315789,0.000326162467011792,3.98886527984431e-25,0.0043127463321021,5.26087009686133e-23,1,0.00853367504491807,1,-0.53344298245614,-0.0526315789473684,FALSE,FALSE,52,0,"3","3",0.977,0.034392270684389
"2251","RSV804",0.0475185640775564,0.0868882234743974,"Alistipes (RSV804)","India",102,20,288,0.354166666666667,0.0694444444444444,0.00026875,0.000754320309232,"UK",36,31,57,0.631578947368421,0.543859649122807,0.00293684210526316,0.00385271664723864,0.000173594603734803,1.18562559080826e-15,0.000559936941938073,1,3.398793360317e-14,1,-0.277412280701754,-0.474415204678363,FALSE,FALSE,53,0,"3","3",0.977,0.034392270684389
"1121","RSV300",0.0473021428050835,0.0857655806367528,"Blautia (RSV300)","India",264,174,288,0.916666666666667,0.604166666666667,0.00288708333333333,0.00452331349594281,"UK",46,13,57,0.807017543859649,0.228070175438596,0.000651929824561404,0.000757060666083192,0.0271790495150686,1.83445943170645e-07,0.0457610379778531,1,1.45308497090432e-06,1,0.109649122807018,0.37609649122807,TRUE,TRUE,54,0,"1","1",0.977,0.034392270684389
"553","RSV161",0.0472720529802176,0.0877397272064548,"Lactobacillus (RSV161)","India",145,116,288,0.503472222222222,0.402777777777778,0.00576986111111111,0.0171952515115395,"UK",0,0,57,0,0,0,0,1.10927642217801e-15,6.10881075687773e-12,3.06211886773324e-14,1,8.96952213570828e-11,1,0.503472222222222,0.402777777777778,TRUE,TRUE,55,0,"1","1",0.977,0.034392270684389
"250","RSV1204",0.0459996769133272,0.0918233251793425,"Blautia (RSV1204)","India",165,62,288,0.572916666666667,0.215277777777778,0.000720972222222222,0.00142877707482283,"UK",4,1,57,0.0701754385964912,0.0175438596491228,3.2280701754386e-05,0.00016534614713058,1.73549480646584e-13,0.000104589316420051,3.37710218897533e-12,1,0.000413731730101195,1,0.502741228070175,0.197733918128655,TRUE,TRUE,56,0,"1","1",0.977,0.034392270684389
"706","RSV1885",0.0422559224993212,0.0827040554630528,"Blautia (RSV1885)","India",188,21,288,0.652777777777778,0.0729166666666667,0.000370694444444444,0.000873974981724208,"UK",17,1,57,0.298245614035088,0.0175438596491228,5.05263157894737e-05,0.000173785798497456,1.24521654128041e-06,0.145377935060022,7.10611555048002e-06,1,0.173645866877248,0,0.35453216374269,0.0553728070175439,TRUE,TRUE,57,0,"1","ns",0.977,0.034392270684389
"765","RSV2004",0.0417462705853778,0.0792849536934024,"Intestinimonas (RSV2004)","India",72,4,288,0.25,0.0138888888888889,7.15277777777778e-05,0.000254082538770252,"UK",41,12,57,0.719298245614035,0.210526315789474,0.000650526315789474,0.000991089625925194,4.07116822622501e-11,1.54182558520722e-07,5.08681756266219e-10,1,1.23757200305966e-06,1,-0.469298245614035,-0.196637426900585,FALSE,FALSE,58,0,"3","3",0.977,0.034392270684389
"2274","RSV82",0.0416869102596629,0.0762918373413785,"Bacteroides (RSV82)","India",57,12,288,0.197916666666667,0.0416666666666667,0.000172083333333333,0.000728003211502661,"UK",35,26,57,0.614035087719298,0.456140350877193,0.00488912280701754,0.0106097745163703,1.07812048158409e-09,1.09865192880143e-14,1.13250355012418e-08,1,2.64555384455384e-13,1,-0.416118421052632,-0.414473684210526,FALSE,FALSE,59,0,"3","3",0.977,0.034392270684389
"1841","RSV59",0.0415926496994731,0.0772302473449601,"Bacteroides (RSV59)","India",107,33,288,0.371527777777778,0.114583333333333,0.000870555555555556,0.00576076744037887,"UK",42,33,57,0.736842105263158,0.578947368421053,0.00869964912280702,0.0340227991817311,4.11164549191718e-07,2.7533916466252e-13,2.59602297814133e-06,1,5.34690893957539e-12,1,-0.36531432748538,-0.464364035087719,FALSE,FALSE,60,0,"3","3",0.977,0.034392270684389
"1663","RSV5091",0.0415583582644742,0.0738365923436511,"Flavonifractor (RSV5091)","India",1,0,288,0.00347222222222222,0,2.77777777777778e-07,4.71404520791032e-06,"UK",30,5,57,0.526315789473684,0.087719298245614,0.000268070175438597,0.00048697109989231,2.84343077652528e-26,0.000105838349560771,5.62525388622584e-24,1,0.000413731730101195,1,-0.522843567251462,-0.087719298245614,FALSE,FALSE,61,0,"3","3",0.977,0.034392270684389
