feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
t1492	IgA	IgA	0.00503633297742404	0.00172457951418787	282	222	0.00378112059205489	0.321395250324666
t437897	IgA	IgA	0.00166923641935876	0.000867692365788905	282	136	0.0553976641952264	0.941760291318848
t1496	IgA	IgA	0.00105966496945202	0.000543818713229831	282	197	0.0523464020901054	0.941760291318848
t1590	IgA	IgA	-0.000873544780438978	0.000452177167946015	282	165	0.054385160104101	0.941760291318848
t1382	IgA	IgA	-0.000442667269984586	0.000211065104407711	282	94	0.0368635162986061	0.941760291318848
t562	IgA	IgA	-0.00814018391899387	0.00779262009107403	282	278	0.297108096867355	0.949061052216993
t573	IgA	IgA	0.00544498034067144	0.00623502761255897	282	275	0.383253954979403	0.949061052216993
t1316412	IgA	IgA	-0.00205850206012498	0.00361778496938937	282	282	0.569815558601029	0.949061052216993
t823	IgA	IgA	0.00228116296822757	0.0037017672007673	282	119	0.538239291353748	0.949061052216993
t821	IgA	IgA	0.00249539938190323	0.00226346349197113	282	144	0.271204320738854	0.949061052216993
t29466	IgA	IgA	0.0014430698547733	0.00287935619678243	282	267	0.616639662991457	0.949061052216993
t33038	IgA	IgA	0.00226359560654396	0.00271668169878579	282	179	0.405430411609353	0.949061052216993
t1351	IgA	IgA	0.00181617975407905	0.00315930676120117	282	265	0.56584316905564	0.949061052216993
t1596	IgA	IgA	-0.00374921662197766	0.00290128630352463	282	213	0.197332543861295	0.949061052216993
t74426	IgA	IgA	-0.00268955110076903	0.00175524431127018	282	202	0.126578842523216	0.949061052216993
t550	IgA	IgA	-0.00119540552934846	0.00224036563422931	282	251	0.594058158199845	0.949061052216993
t1613	IgA	IgA	-0.00193082615850085	0.00155042213547806	282	214	0.214042402384712	0.949061052216993
t1624	IgA	IgA	-0.00155808127916757	0.00145500866418802	282	224	0.285163609404955	0.949061052216993
t1290	IgA	IgA	0.00100741391728188	0.00126818306811674	282	282	0.427649455912166	0.949061052216993
t43675	IgA	IgA	0.00065745226125882	0.000675266823598789	282	264	0.331086359891716	0.949061052216993
t907	IgA	IgA	-0.000988802927439321	0.000877982589359117	282	152	0.261036072491282	0.949061052216993
t197	IgA	IgA	-0.00127596477375071	0.000794309893834805	282	52	0.109317217032913	0.949061052216993
