"","FP","TP","TN","FN","accuracy"
"B1.F1",2,3,3,2,0.6
"B1.F2",1,2,4,2,0.666666666666667
"B1.F3",0,0,4,5,0.444444444444444
"B1.F4",2,2,3,3,0.5
"B1.F5",1,3,4,2,0.7
"B1.F11",3,3,2,2,0.5
"B1.F21",3,3,2,2,0.5
"B1.F31",4,2,0,2,0.25
"B1.F41",4,5,1,0,0.6
"B1.F51",2,2,3,3,0.5
"B1.F12",3,2,2,3,0.4
"B1.F22",4,4,0,0,0.5
"B1.F32",2,2,3,3,0.5
"B1.F42",2,4,3,1,0.7
"B1.F52",4,3,1,2,0.4
"B1.F13",1,3,4,1,0.777777777777778
"B1.F23",2,4,3,1,0.7
"B1.F33",0,0,4,5,0.444444444444444
"B1.F43",3,4,2,1,0.6
"B1.F53",4,3,1,2,0.4
"B1.F14",3,4,2,0,0.666666666666667
"B1.F24",3,4,2,1,0.6
"B1.F34",3,3,2,2,0.5
"B1.F44",1,5,3,0,0.888888888888889
"B1.F54",2,1,3,4,0.4
"B1.F15",2,3,3,2,0.6
"B1.F25",2,4,3,1,0.7
"B1.F35",3,1,2,4,0.3
"B1.F45",2,2,2,2,0.5
"B1.F55",3,4,2,1,0.6
"B1.F16",2,3,2,2,0.555555555555556
"B1.F26",4,2,1,3,0.3
"B1.F36",4,3,1,2,0.4
"B1.F46",3,2,2,2,0.444444444444444
"B1.F56",3,3,2,2,0.5
"B1.F17",1,3,4,2,0.7
"B1.F27",4,2,0,2,0.25
"B1.F37",4,1,1,4,0.2
"B1.F47",2,1,3,4,0.4
"B1.F57",3,2,2,3,0.4
"B1.F18",3,1,2,4,0.3
"B1.F28",3,2,2,3,0.4
"B1.F38",3,2,1,3,0.333333333333333
"B1.F48",4,3,1,2,0.4
"B1.F58",2,1,3,3,0.444444444444444
"B1.F19",3,5,2,0,0.7
"B1.F29",1,4,3,1,0.777777777777778
"B1.F39",2,2,3,2,0.555555555555556
"B1.F49",2,2,3,3,0.5
"B1.F59",4,2,1,3,0.3
"B1.F110",1,3,4,1,0.777777777777778
"B1.F210",4,5,1,0,0.6
"B1.F310",2,0,3,5,0.3
"B1.F410",3,2,1,3,0.333333333333333
"B1.F510",4,4,1,1,0.5
"B1.F111",3,4,2,0,0.666666666666667
"B1.F211",3,5,2,0,0.7
"B1.F311",1,3,4,2,0.7
"B1.F411",3,2,2,3,0.4
"B1.F511",0,1,4,4,0.555555555555556
"B1.F112",5,2,0,3,0.2
"B1.F212",3,4,1,1,0.555555555555556
"B1.F312",1,1,4,4,0.5
"B1.F412",2,4,3,1,0.7
"B1.F512",4,4,1,0,0.555555555555556
"B1.F113",3,2,2,2,0.444444444444444
"B1.F213",3,4,2,1,0.6
"B1.F313",2,1,2,4,0.333333333333333
"B1.F413",3,1,2,4,0.3
"B1.F513",3,4,2,1,0.6
"B1.F114",1,1,3,4,0.444444444444444
"B1.F214",3,1,2,4,0.3
"B1.F314",4,4,1,1,0.5
"B1.F414",4,2,1,3,0.3
"B1.F514",3,1,2,3,0.333333333333333
"B1.F115",3,0,2,4,0.222222222222222
"B1.F215",3,1,2,4,0.3
"B1.F315",2,4,2,1,0.666666666666667
"B1.F415",3,3,2,2,0.5
"B1.F515",4,3,1,2,0.4
"B1.F116",2,2,3,3,0.5
"B1.F216",3,4,2,1,0.6
"B1.F316",3,3,2,2,0.5
"B1.F416",3,2,1,2,0.375
"B1.F516",1,4,4,1,0.8
"B1.F117",1,1,4,4,0.5
"B1.F217",4,4,1,0,0.555555555555556
"B1.F317",3,3,2,2,0.5
"B1.F417",1,3,3,2,0.666666666666667
"B1.F517",3,5,2,0,0.7
"B1.F118",2,3,3,2,0.6
"B1.F218",3,4,2,1,0.6
"B1.F318",2,4,3,1,0.7
"B1.F418",2,3,3,2,0.6
"B1.F518",3,2,1,2,0.375
"B1.F119",1,2,4,3,0.6
"B1.F219",2,1,3,3,0.444444444444444
"B1.F319",1,2,3,3,0.555555555555556
"B1.F419",5,3,0,2,0.3
"B1.F519",4,1,1,4,0.2
