"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B1.F1",0.037,0.037,82,0.0166,0.00541931924284865,21
"B1.F2",0.0724,0.0724,82,0.0461,0.0517361585782639,21
"B1.F3",0.0083,0.0083,83,0.0147,0.0364483728404982,20
"B1.F4",0.0396,0.0396,82,0.172,0.114761055937527,21
"B1.F5",0.0428,0.0428,83,0.1656,0.1334335839599,20
"B2.F1",9e-04,9e-04,82,0.0306,0.000112017362691217,21
"B2.F2",0.0012,0.0012,82,0.0845,0.0127993100649351,21
"B2.F3",2e-04,2e-04,83,0.0074,0.00110275689223058,20
"B2.F4",0.0014,0.0014,83,8e-04,0.000415242652084757,20
"B2.F5",9e-04,9e-04,82,0,0.0104613360495713,21
"B3.F1",0.001,0.001,83,0.0014,0.00232254845257941,20
"B3.F2",0.006,0.006,83,0.0163,0.0305488842491461,20
"B3.F3",0.0398,0.0398,82,0,0.00257203733766234,21
"B3.F4",0.0185,0.0185,82,0.0771,0.136390692640693,21
"B3.F5",0.0075,0.0075,82,0.0026,0.00174982911825017,21
"B4.F1",0.0392,0.0392,82,0.0135,0.00359222476869536,21
"B4.F2",8e-04,8e-04,83,0.0387,0.0283259284575074,20
"B4.F3",0.0356,0.0356,83,0.034,0.0114335612787625,20
"B4.F4",0.0073,0.0073,82,0.0072,0.0162551405145217,21
"B4.F5",0.0508,0.0508,82,0.1244,0.0905052422660396,21
"B5.F1",0.049,0.049,82,0.1592,0.114312770562771,21
"B5.F2",0.0201,0.0201,83,0.0942,0.0703093611892326,20
"B5.F3",0.0019,0.0019,82,0.0024,0.0049165120593692,21
"B5.F4",0.0388,0.0388,82,0.0206,0.0104613360495713,21
"B5.F5",0.0095,0.0095,83,0.0523,0.0200410528583903,20
"B6.F1",0.0087,0.0087,82,0.1049,0.110030035111468,21
"B6.F2",0.0193,0.0193,82,0.022,0.0705809135633697,21
"B6.F3",0,0,82,8e-04,0.000437457279562543,21
"B6.F4",0.0021,0.0021,83,0.0361,0.00890009113693324,20
"B6.F5",0.0014,0.0014,83,7e-04,0.000347578416345841,20
"B7.F1",0.0019,0.0019,83,3e-04,0.000738209159261791,20
"B7.F2",0.0192,0.0192,83,0.007,0.000977501759037966,20
"B7.F3",0.0057,0.0057,82,0.0058,0.00101901366607249,21
"B7.F4",0.0292,0.0292,82,0.001,0.00377477785372522,21
"B7.F5",0.0104,0.0104,82,0.0128,0.00422754329004329,21
"B8.F1",0.004,0.004,82,4e-04,0.000362859731630496,21
"B8.F2",0.0373,0.0373,82,0.1144,0.0775273410799727,21
"B8.F3",0.0152,0.0152,83,0.0531,0.00310504768709103,20
"B8.F4",0.001,0.001,82,0.0013,0.00656869446343131,21
"B8.F5",4e-04,4e-04,83,0.0368,0.000907245489288833,20
"B9.F1",0.0019,0.0019,82,1e-04,0.00024606971975393,21
"B9.F2",0.0499,0.0499,83,0.06,0.0689087278014449,20
"B9.F3",0.0053,0.0053,82,0.0318,0.0261030472795179,21
"B9.F4",0.0125,0.0125,82,0.1007,0.0223492141281899,21
"B9.F5",0.0019,0.0019,83,0.0213,0.0522949419002051,20
"B10.F1",0.0027,0.0027,83,0.0025,0.0240624184896631,20
"B10.F2",0.0104,0.0104,83,0.0752,0.0172346999118985,20
"B10.F3",3e-04,3e-04,82,0.0213,0.0110011883541295,21
"B10.F4",0.0096,0.0096,82,0.1958,0.143265002970885,21
"B10.F5",0.0035,0.0035,82,0.0053,4.22754329004329e-05,21
"B11.F1",0.0392,0.0392,83,0.0597,0.00297537737473455,20
"B11.F2",0.0029,0.0029,82,0.033,0.0330160628844839,21
"B11.F3",0.0096,0.0096,82,0.0034,0.00190518631695102,21
"B11.F4",0.0359,0.0359,83,0.0636,0.12970010317682,20
"B11.F5",0.0027,0.0027,82,0.0092,0.0171466768525592,21
"B12.F1",0.0606,0.0606,83,0.0565,0.0655484866011182,20
"B12.F2",0.0014,0.0014,82,0.0874,0.0493848257006152,21
"B12.F3",0.0175,0.0175,82,0.0093,0.0103964456596036,21
"B12.F4",0.0044,0.0044,82,0.0922,0.0289113827349122,21
"B12.F5",0.0219,0.0219,83,0.0321,0.0194317855707972,20
"B13.F1",0.0539,0.0539,82,0.1594,0.0760010822510822,21
"B13.F2",1e-04,1e-04,83,0.0024,0.000256045519203414,20
"B13.F3",0.0062,0.0062,82,0.006,0.0384483937115516,21
"B13.F4",0.0233,0.0233,83,0.0083,0.0430764411027569,20
"B13.F5",0.0224,0.0224,82,0.1112,0.132620745267804,21
"B14.F1",0.0029,0.0029,82,0.0469,0.0541818858225108,21
"B14.F2",0.0513,0.0513,83,0.0729,0.0759568604769843,20
"B14.F3",0.0074,0.0074,82,0.0234,0.0816434396168616,21
"B14.F4",0.0061,0.0061,82,0.0127,0.0135541008856373,21
"B14.F5",0.0396,0.0396,83,0.2409,0.164122977126073,20
"B15.F1",9e-04,9e-04,83,0.0015,0.0122252584056077,20
"B15.F2",0.0182,0.0182,82,0.0207,0.00298489783831803,21
"B15.F3",0.0337,0.0337,82,0.1206,0.0459341197885672,21
"B15.F4",0.015,0.015,83,0.2373,0.188325928457507,20
"B15.F5",0.007,0.007,82,4e-04,0.00422876127195064,21
"B16.F1",0.0053,0.0053,82,0.0367,0.00739489620891238,21
"B16.F2",0.0077,0.0077,82,0.004,0.00415966386554622,21
"B16.F3",0.0064,0.0064,83,0.0115,2.26811372322208e-06,20
"B16.F4",8e-04,8e-04,83,0.0013,0.00220627905641967,20
"B16.F5",0.0052,0.0052,82,0.1055,0.0578750676406926,21
"B17.F1",0.0149,0.0149,83,0.1751,0.0795583767545274,20
"B17.F2",0.0031,0.0031,82,0.0334,0.0393510808128748,21
"B17.F3",0.0057,0.0057,82,0.0222,0.0320961718020542,21
"B17.F4",8e-04,8e-04,83,0.0235,0.00719967858577742,20
"B17.F5",1e-04,1e-04,82,1e-04,0.00656869446343131,21
"B18.F1",0.0046,0.0046,82,0.0879,0.0534598955861414,21
"B18.F2",0.0556,0.0556,82,0.0143,0.00571089041677277,21
"B18.F3",3e-04,3e-04,82,0.0111,0.0036707410236822,21
"B18.F4",0.0082,0.0082,83,0.007,0.0489376112035815,20
"B18.F5",0.0318,0.0318,83,0.0209,0.0111137572437882,20
"B19.F1",0.0151,0.0151,82,0.0036,0.000196678321678322,21
"B19.F2",0.0083,0.0083,82,0.0061,4.22754329004329e-05,21
"B19.F3",0.0034,0.0034,82,0.0108,0.0437457279562543,21
"B19.F4",0.0169,0.0169,83,0.1792,0.140625318953492,20
"B19.F5",0.0036,0.0036,83,0.1947,0.117905623787977,20
"B20.F1",0.0064,0.0064,82,0.036,0.0141507177033493,21
"B20.F2",0.0044,0.0044,82,0,0.00197539302802461,21
"B20.F3",0.0175,0.0175,83,0.0042,0.0030354294827979,20
"B20.F4",0.0404,0.0404,82,0.0017,0.0127993100649351,21
"B20.F5",1e-04,1e-04,83,0.0893,0.0406106870229008,20
