"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B8.F2",0.0027,0.0027,97,0.1303,0.180339174339174,25
"B8.F3",0.0234,0.0234,98,0.053,0.048101802757158,24
"B8.F4",0.0164,0.0164,98,0.0149,7.57460990758976e-05,24
"B8.F5",0.0095,0.0095,97,0.0814,0.0414945884798826,25
"B9.F1",2e-04,2e-04,98,0.0487,0.0426573001708753,24
"B9.F2",0.0011,0.0011,98,0.0488,0.0576849733028223,24
"B9.F3",1e-04,1e-04,97,0.1317,0.116302595709375,25
"B9.F4",0.008,0.008,97,0.0037,4.83005366726297e-05,25
"B9.F5",0.0268,0.0268,98,5e-04,0.00274599542334096,24
"B10.F1",0,0,98,0.0942,0.0556064073226545,24
"B10.F2",0.0562,0.0562,97,0.0387,0.0324224021592443,25
"B10.F3",0.0019,0.0019,98,0.0708,0.0462119375852144,24
"B10.F4",0.0018,0.0018,97,0.0619,0.0721427086427087,25
"B10.F5",0.0096,0.0096,98,0.0019,0.00356350863869375,24
"B11.F1",0.004,0.004,97,0.1418,0.140300564300564,25
"B11.F2",0.0235,0.0235,98,0.0166,0.0330597946060082,24
"B11.F3",0.0305,0.0305,98,0.0012,0.00460839266777761,24
"B11.F4",0.0074,0.0074,98,0.0382,0.0784,24
"B11.F5",0.0338,0.0338,97,0.0151,0.0274819615996087,25
"B12.F1",0.0216,0.0216,98,0.0257,0.0306021814876534,24
"B12.F2",0.0048,0.0048,98,0.0353,0.00793592677345538,24
"B12.F3",0.0016,0.0016,97,0.0203,0.0115211687537269,25
"B12.F4",0.0237,0.0237,97,1e-04,0.000261047148311481,25
"B12.F5",0.036,0.036,98,7e-04,0.00106099356738743,24
"B13.F1",0.0047,0.0047,97,0.0018,0.00155098389982111,25
"B13.F2",0.0526,0.0526,98,0.3209,0.283829138062548,24
"B13.F3",0.0593,0.0593,98,0.0206,0.0142017468087148,24
"B13.F4",0.0072,0.0072,98,0,0.00874198611872837,24
"B13.F5",0.0109,0.0109,97,0.0036,0.00884110484110484,25
"B14.F1",0.0141,0.0141,98,0.018,0.00535864818682362,24
"B14.F2",0.0597,0.0597,98,0.0051,0.00110144927536232,24
"B14.F3",0.0048,0.0048,97,0.0098,0.00104539528268342,25
"B14.F4",0.0016,0.0016,97,0.1355,0.0743163892637577,25
"B14.F5",0.0011,0.0011,98,0.0247,0.0753889110490626,24
"B15.F1",0.0485,0.0485,98,0.0167,0.00237539766702015,24
"B15.F2",0.0028,0.0028,97,0.0428,0.0263843783335309,25
"B15.F3",1e-04,1e-04,98,0.0061,0.0071425249941874,24
"B15.F4",0.0023,0.0023,97,0.1425,0.071712158808933,25
"B15.F5",0.022,0.022,98,0.0032,0.000703708606766647,24
"B16.F1",0.0083,0.0083,98,0.0867,0.0663657021663384,24
"B16.F2",0.0203,0.0203,97,0.0248,0.0470235417603839,25
"B16.F3",0.034,0.034,97,0.0047,0.0127107930828861,25
"B16.F4",0.031,0.031,98,0.018,0.0414755340099985,24
"B16.F5",0.0047,0.0047,98,0.0387,0.0386155606407323,24
"B17.F1",0.0432,0.0432,97,0.0055,0.00426705370101597,25
"B17.F2",0.0085,0.0085,97,0.0057,0.00536085536085536,25
"B17.F3",0.0184,0.0184,98,1e-04,0.00729371558762104,24
"B17.F4",0.0488,0.0488,98,0.0212,0.0317602050503133,24
"B17.F5",8e-04,8e-04,98,0.0723,0.100360551431601,24
"B18.F1",0.0216,0.0216,97,0.0028,0.00298743629252104,25
"B18.F2",2e-04,2e-04,98,0.1092,0.119695462312512,24
"B18.F3",0.0132,0.0132,97,0.1816,0.246923226929077,25
"B18.F4",0.0174,0.0174,98,6e-04,0.00216521360894151,24
"B18.F5",0.0536,0.0536,98,0.0036,0.015190265829652,24
"B19.F1",0.0077,0.0077,97,0.0024,0.00644961240310078,25
"B19.F2",0.0066,0.0066,98,0.1435,0.0496078431372549,24
"B19.F3",0.028,0.028,98,2e-04,0.000727920012119376,24
"B19.F4",1e-04,1e-04,98,0.0343,0.0211248295712771,24
"B19.F5",0.0199,0.0199,97,0.0553,0.00712221562221562,25
"B20.F1",0.0169,0.0169,97,0.0022,0.0017001782001782,25
"B20.F2",0.0049,0.0049,97,0.1253,0.109575438075438,25
"B20.F3",0.0244,0.0244,98,3e-04,0.00057433073856085,24
"B20.F4",0.0013,0.0013,98,0.1968,0.242863299791152,24
"B20.F5",0.0367,0.0367,98,0.0034,0.00110874364142432,24
