"","FP","TP","TN","FN","accuracy"
"B1.F1",4,6,6,4,0.6
"B1.F2",6,7,4,3,0.55
"B1.F3",3,4,7,6,0.55
"B1.F4",2,5,8,5,0.65
"B1.F5",7,6,3,4,0.45
"B1.F11",6,5,4,5,0.45
"B1.F21",3,3,7,7,0.5
"B1.F31",5,5,5,5,0.5
"B1.F41",8,5,2,5,0.35
"B1.F51",6,6,4,4,0.5
"B1.F12",4,4,6,6,0.5
"B1.F22",6,7,4,3,0.55
"B1.F32",2,6,8,4,0.7
"B1.F42",6,6,4,4,0.5
"B1.F52",3,5,7,5,0.6
"B1.F13",6,4,4,6,0.4
"B1.F23",3,3,7,7,0.5
"B1.F33",9,5,1,5,0.3
"B1.F43",6,5,4,5,0.45
"B1.F53",6,5,4,5,0.45
"B1.F14",7,5,3,5,0.4
"B1.F24",4,7,6,3,0.65
"B1.F34",6,4,4,6,0.4
"B1.F44",5,3,5,7,0.4
"B1.F54",7,4,3,6,0.35
"B1.F15",5,4,5,6,0.45
"B1.F25",4,4,6,6,0.5
"B1.F35",2,7,8,3,0.75
"B1.F45",5,8,5,2,0.65
"B1.F55",7,9,3,1,0.6
"B1.F16",3,4,7,6,0.55
"B1.F26",6,5,4,5,0.45
"B1.F36",5,6,5,4,0.55
"B1.F46",7,7,3,3,0.5
"B1.F56",6,5,4,5,0.45
"B1.F17",4,3,6,7,0.45
"B1.F27",6,3,4,7,0.35
"B1.F37",4,8,6,2,0.7
"B1.F47",4,3,6,7,0.45
"B1.F57",7,7,3,3,0.5
"B1.F18",4,3,6,7,0.45
"B1.F28",5,5,5,5,0.5
"B1.F38",5,5,5,5,0.5
"B1.F48",5,5,5,5,0.5
"B1.F58",8,7,2,3,0.45
"B1.F19",4,3,6,7,0.45
"B1.F29",3,9,7,1,0.8
"B1.F39",7,7,3,3,0.5
"B1.F49",5,4,5,6,0.45
"B1.F59",7,7,3,3,0.5
"B1.F110",7,7,3,3,0.5
"B1.F210",6,4,4,6,0.4
"B1.F310",7,6,3,4,0.45
"B1.F410",5,5,5,5,0.5
"B1.F510",5,4,5,6,0.45
"B1.F111",8,6,2,4,0.4
"B1.F211",6,6,4,4,0.5
"B1.F311",4,6,6,4,0.6
"B1.F411",3,4,7,6,0.55
"B1.F511",3,2,7,8,0.45
"B1.F112",5,5,5,5,0.5
"B1.F212",6,4,4,6,0.4
"B1.F312",8,5,2,5,0.35
"B1.F412",5,2,5,8,0.35
"B1.F512",5,7,5,3,0.6
"B1.F113",5,8,5,2,0.65
"B1.F213",6,3,4,7,0.35
"B1.F313",3,6,7,4,0.65
"B1.F413",2,5,8,5,0.65
"B1.F513",7,5,3,5,0.4
"B1.F114",7,7,3,3,0.5
"B1.F214",4,6,6,4,0.6
"B1.F314",3,3,7,7,0.5
"B1.F414",5,5,5,5,0.5
"B1.F514",6,6,4,4,0.5
"B1.F115",6,5,4,5,0.45
"B1.F215",3,4,7,6,0.55
"B1.F315",5,6,5,4,0.55
"B1.F415",4,4,6,6,0.5
"B1.F515",5,6,5,4,0.55
"B1.F116",7,7,3,3,0.5
"B1.F216",5,6,5,4,0.55
"B1.F316",7,6,3,4,0.45
"B1.F416",5,5,5,5,0.5
"B1.F516",3,6,7,4,0.65
"B1.F117",5,4,5,6,0.45
"B1.F217",4,1,6,9,0.35
"B1.F317",5,6,5,4,0.55
"B1.F417",4,6,6,4,0.6
"B1.F517",4,5,6,5,0.55
"B1.F118",2,3,8,7,0.55
"B1.F218",9,4,1,6,0.25
"B1.F318",6,3,4,7,0.35
"B1.F418",6,8,4,2,0.6
"B1.F518",9,8,1,2,0.45
"B1.F119",5,8,5,2,0.65
"B1.F219",5,5,5,5,0.5
"B1.F319",5,5,5,5,0.5
"B1.F419",5,7,5,3,0.6
"B1.F519",3,3,7,7,0.5
