"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B1.F1",0.033,0.033,28,0.0037,0.0517785427423982,8
"B1.F2",0.1737,0.1737,29,0.1712,0.0625,7
"B1.F3",0.234,0.234,29,0.0545,0.183673469387755,7
"B1.F4",0.0313,0.0313,29,0.2398,0.103316326530612,7
"B1.F5",0.0182,0.0182,29,0.0549,0.0625,7
"B2.F1",0.0204,0.0204,29,0.6448,0.215561224489796,7
"B2.F2",0.153,0.153,29,0.1481,0.0625,7
"B2.F3",0.1387,0.1387,29,0.0105,0.0204081632653061,7
"B2.F4",0.3245,0.3245,29,0.2309,0.510204081632653,7
"B2.F5",0.0069,0.0069,28,0.0962,0.145124716553288,8
"B3.F1",0.0853,0.0853,29,0.0385,0.215561224489796,7
"B3.F2",0.0492,0.0492,29,0.0174,0.0204081632653061,7
"B3.F3",0.0482,0.0482,29,0.007,0.0318877551020408,7
"B3.F4",0.0016,0.0016,29,0.2561,0.183673469387755,7
"B3.F5",0.0121,0.0121,28,0.069,0.0242398164084911,8
"B4.F1",0.2123,0.2123,29,0.4581,0.460459183673469,7
"B4.F2",0.1106,0.1106,29,0.0343,0.00127551020408163,7
"B4.F3",0.0786,0.0786,29,0.2573,0.0831168831168831,7
"B4.F4",0.0265,0.0265,29,0.0038,0.0204081632653061,7
"B4.F5",0.0017,0.0017,28,0.2754,0.0816326530612245,8
"B5.F1",0.2039,0.2039,29,0.0119,0.61734693877551,7
"B5.F2",0.1192,0.1192,28,0.109,0.0566893424036281,8
"B5.F3",0.0018,0.0018,29,0.3226,0.460459183673469,7
"B5.F4",0.0159,0.0159,29,0.0097,0.0625,7
"B5.F5",0.0341,0.0341,29,0.2651,0.183673469387755,7
"B6.F1",0.0169,0.0169,29,0.622,0.687012987012987,7
"B6.F2",0.3016,0.3016,29,0.0043,0.0459183673469387,7
"B6.F3",5e-04,5e-04,29,0.301,0.154336734693877,7
"B6.F4",0.1796,0.1796,29,0.0686,0.00127551020408163,7
"B6.F5",0.1323,0.1323,28,0.0782,0.0204081632653061,8
"B7.F1",0.1386,0.1386,28,0.2334,0.580498866213152,8
"B7.F2",0.0016,0.0016,29,0.1455,0.103316326530612,7
"B7.F3",0.1683,0.1683,29,0.1235,0.413265306122449,7
"B7.F4",0.0023,0.0023,29,0.0026,0.0459183673469387,7
"B7.F5",0.0667,0.0667,29,1e-04,0.00127551020408163,7
"B8.F1",0.1943,0.1943,29,0.024,0.183673469387755,7
"B8.F2",0.0541,0.0541,29,0.1644,0.183673469387755,7
"B8.F3",0.0011,0.0011,29,0.2407,0.0114795918367347,7
"B8.F4",0.0122,0.0122,29,0.3529,0.286989795918367,7
"B8.F5",0.1618,0.1618,28,0.0361,0.0958049886621316,8
"B9.F1",0.0559,0.0559,28,0.0427,0.326530612244898,8
"B9.F2",5e-04,5e-04,29,0.082,0.0114795918367347,7
"B9.F3",0.0354,0.0354,29,0.7724,0.73469387755102,7
"B9.F4",0.4237,0.4237,29,0.3143,0.510204081632653,7
