"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B1.F1",0.0415,0.0415,56,0.0139,0.00468312175629249,14
"B1.F2",0.0126,0.0126,56,0.0451,0.0174275064142906,14
"B1.F3",0.013,0.013,56,0.0159,0.00736312146003776,14
"B1.F4",0.1131,0.1131,56,0.0498,0.0229972225576621,14
"B1.F5",0.0154,0.0154,56,0.0942,0.10099518459069,14
"B2.F1",0.0275,0.0275,56,0.0303,0.0836285665553958,14
"B2.F2",0.0061,0.0061,56,0.0692,0.104378698224852,14
"B2.F3",0.0047,0.0047,56,0.0272,0.0053068882337175,14
"B2.F4",0.0877,0.0877,56,0.043,0.174074705782023,14
"B2.F5",0.0604,0.0604,56,0.0049,0.00278840102628649,14
"B3.F1",0.0089,0.0089,56,0.0015,0.0146117618645091,14
"B3.F2",0.0159,0.0159,56,0,0.00048409740039696,14
"B3.F3",0.0155,0.0155,56,0.0083,0.000753532182103611,14
"B3.F4",0.1798,0.1798,56,0.1775,0.369352869352869,14
"B3.F5",0.0421,0.0421,56,0.0081,0.0135684096123657,14
"B4.F1",0.1076,0.1076,56,0.0348,0.0933268928873324,14
"B4.F2",0,0,56,0.0714,0.0810945152408567,14
"B4.F3",0.0029,0.0029,56,0.0154,0.0153162393162393,14
"B4.F4",0.053,0.053,56,0.0165,0.0196024200518582,14
"B4.F5",0.0159,0.0159,56,0.1823,0.242900711623179,14
"B5.F1",0.0286,0.0286,56,0.005,0.000597604642548463,14
"B5.F2",0.0301,0.0301,56,0.1602,0.0836285665553958,14
"B5.F3",0.0109,0.0109,56,4e-04,0.0115976331360947,14
"B5.F4",0.0503,0.0503,56,0,0.0157283245388972,14
"B5.F5",0.0825,0.0825,56,0.0453,0.0368850661533588,14
"B6.F1",0.0282,0.0282,56,0.2175,0.16568233528586,14
"B6.F2",0.0772,0.0772,56,0.0319,0.158246588576259,14
"B6.F3",0.005,0.005,56,0.0111,0.0335713067420385,14
"B6.F4",0.0457,0.0457,56,0.1697,0.283789314134142,14
"B6.F5",0.0172,0.0172,56,0.0257,0.0803815964255525,14
"B7.F1",0.0237,0.0237,56,0.0194,0.0021301775147929,14
"B7.F2",0.0223,0.0223,56,0.0326,0.00257790989498307,14
"B7.F3",0.0842,0.0842,56,0.0565,0.0151812944764487,14
"B7.F4",0.0115,0.0115,56,0.0102,0.00550208412277378,14
"B7.F5",0.0125,0.0125,56,3e-04,0.00048409740039696,14
"B8.F1",0.0432,0.0432,56,4e-04,0.00495715738006487,14
"B8.F2",0.031,0.031,56,0.0381,0.0218756852903194,14
"B8.F3",0.0234,0.0234,56,3e-04,0.0492742422412752,14
"B8.F4",0.0508,0.0508,56,0.0033,0.0341579125720095,14
"B8.F5",3e-04,3e-04,56,2e-04,0.0188000505241885,14
"B9.F1",0.0091,0.0091,56,0.0023,0.00012102435009924,14
"B9.F2",0.1306,0.1306,56,0.1952,0.178457665682335,14
"B9.F3",0.039,0.039,56,0.1368,0.13590799444458,14
"B9.F4",0.0028,0.0028,56,0.2299,0.142496527862381,14
"B9.F5",0.0201,0.0201,56,0.0288,0.00156847557728615,14
"B10.F1",0.0783,0.0783,56,0.0099,0.012130857648099,14
"B10.F2",3e-04,3e-04,56,0.1713,0.197531103257976,14
"B10.F3",0.0012,0.0012,56,0.0591,0.0435937688684941,14
"B10.F4",0.0186,0.0186,56,0.0106,0.00980297235803844,14
"B10.F5",0.1499,0.1499,56,0.0871,0.0265091736457375,14
"B11.F1",0.0753,0.0753,56,0.2502,0.0920803334596438,14
"B11.F2",1e-04,1e-04,56,0.0588,0.0156937567926579,14
"B11.F3",0.0073,0.0073,56,0.0759,0.046492714334124,14
"B11.F4",0.0947,0.0947,56,0.01,0.0100012347203358,14
"B11.F5",0.0061,0.0061,56,0.0186,0.011623178583531,14
"B12.F1",0.0071,0.0071,56,0.0078,0.0375712587633117,14
"B12.F2",0.0025,0.0025,56,0.1535,0.0744348162850366,14
