"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B11.F2",0.0611,0.0611,36,0.3066,0.36,9
"B11.F3",0.0373,0.0373,36,0.052,0.0336111111111111,9
"B11.F4",0.0183,0.0183,36,0.0371,0,9
"B11.F5",0.0082,0.0082,36,0.1871,0.187777777777778,9
"B12.F1",2e-04,2e-04,36,0.1057,0.173611111111111,9
"B12.F2",0.0262,0.0262,36,0.0945,0.0958683473389356,9
"B12.F3",0.0108,0.0108,36,0.006,0.01,9
"B12.F4",0.0102,0.0102,36,0.1236,0.01,9
"B12.F5",0.0124,0.0124,36,0.0253,0.09,9
"B13.F1",0.0132,0.0132,36,0.0425,0.100277777777778,9
"B13.F2",9e-04,9e-04,36,0.1111,0.146944444444444,9
"B13.F3",0.0226,0.0226,36,0.0233,0.0625,9
"B13.F4",0.0085,0.0085,36,0.0808,0.187777777777778,9
"B13.F5",0,0,36,0.091,0.00343137254901961,9
"B14.F1",0.0129,0.0129,36,0.4669,0.3025,9
"B14.F2",0.0014,0.0014,36,0.001,0.0225,9
"B14.F3",0.0024,0.0024,36,0.0866,0.111111111111111,9
"B14.F4",0.0616,0.0616,36,0.016,0.01,9
"B14.F5",0.01,0.01,36,0.0199,0.0277777777777778,9
"B15.F1",2e-04,2e-04,36,0.0031,0.0140804597701149,9
"B15.F2",0.1144,0.1144,36,0.1993,0.340277777777778,9
"B15.F3",0.0011,0.0011,36,0.2198,0.233611111111111,9
"B15.F4",0.0209,0.0209,36,0.0258,0.0277777777777778,9
"B15.F5",0.0235,0.0235,36,0.5229,0.587777777777778,9
"B16.F1",3e-04,3e-04,36,0.0977,0.100277777777778,9
"B16.F2",0,0,36,0.0778,0.0177777777777778,9
"B16.F3",0.0794,0.0794,36,0.2887,0.36,9
"B16.F4",4e-04,4e-04,36,0.1464,0.09,9
"B16.F5",0.0279,0.0279,36,0.3807,0.276149425287356,9
"B17.F1",0.0531,0.0531,36,0.1193,0.2025,9
"B17.F2",0.0228,0.0228,36,0.0139,0.000630252100840336,9
"B17.F3",0.0019,0.0019,36,0.1166,0.09,9
"B17.F4",0.0554,0.0554,36,0.7877,0.780277777777778,9
"B17.F5",0.1587,0.1587,36,0.2059,0.2025,9
"B18.F1",0.0027,0.0027,36,0.209,0.100277777777778,9
"B18.F2",0.0493,0.0493,36,0.1156,0.187777777777778,9
"B18.F3",0.0592,0.0592,36,0.027,0.0177777777777778,9
"B18.F4",0.0053,0.0053,36,0.1407,0.0177777777777778,9
"B18.F5",0.0033,0.0033,36,0.0369,0.0711111111111111,9
"B19.F1",0.0065,0.0065,36,0,0.0625,9
"B19.F2",4e-04,4e-04,36,0.0923,0.09,9
"B19.F3",5e-04,5e-04,36,0.0014,0.000277777777777778,9
"B19.F4",0.0195,0.0195,36,0.5908,0.694444444444445,9
"B19.F5",0.0047,0.0047,36,0.0027,0.0136111111111111,9
"B20.F1",0.0624,0.0624,36,0.1297,0.0225,9
"B20.F2",0.0122,0.0122,36,0.0311,0.0625,9
"B20.F3",0.0076,0.0076,36,0.0205,0.0711111111111111,9
"B20.F4",0.0491,0.0491,36,6e-04,0.00444444444444444,9
"B20.F5",0.0091,0.0091,36,0.0322,0.134444444444444,9
