"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B1.F1",1e-04,1e-04,184,0.0186,0.00471082188436654,46
"B1.F2",0.0026,0.0026,184,0.0306,0.0540632767692368,46
"B1.F3",5e-04,5e-04,184,0.0094,0.0120247747612665,46
"B1.F4",0.0021,0.0021,184,0.0052,0.0182691678837756,46
"B1.F5",0.0173,0.0173,184,4e-04,0.000976043296705197,46
"B2.F1",0.0015,0.0015,184,0.0016,0.00024086250499949,46
"B2.F2",0.0074,0.0074,184,0.0452,0.0340195263368742,46
"B2.F3",5e-04,5e-04,184,0.0018,0.00456143488412609,46
"B2.F4",0.003,0.003,184,0.003,0.00135393261210701,46
"B2.F5",0.0032,0.0032,184,0.0382,0.0452570686581054,46
"B3.F1",0.003,0.003,184,0.0208,0.0144806407742728,46
"B3.F2",0.0054,0.0054,184,0.0674,0.060789982954809,46
"B3.F3",0.0019,0.0019,184,0.046,0.0282536990003332,46
"B3.F4",0.0119,0.0119,184,0.0025,0.00241890458342984,46
"B3.F5",0.011,0.011,184,0.0106,0.00965215816621056,46
"B4.F1",0.0698,0.0698,184,0.0656,0.0754639270988623,46
"B4.F2",3e-04,3e-04,184,0.051,0.0565411175564017,46
"B4.F3",3e-04,3e-04,184,0.0186,0.0104021860147958,46
"B4.F4",4e-04,4e-04,184,0.0537,0.0537146890878785,46
"B4.F5",5e-04,5e-04,184,0.0061,0.00786349528854367,46
"B5.F1",0.01,0.01,184,0,0.00218084987455001,46
"B5.F2",0.0053,0.0053,184,0.0091,0.00509354559235124,46
"B5.F3",0.0014,0.0014,184,0.076,0.0996965954863018,46
"B5.F4",0,0,184,0.0869,0.0845941773004383,46
"B5.F5",0.0066,0.0066,184,0.0553,0.0528822228716962,46
"B6.F1",0.0073,0.0073,184,0.0116,0.0106734480181799,46
"B6.F2",1e-04,1e-04,184,0.002,0.000949086117593966,46
"B6.F3",0.0051,0.0051,184,0.0079,0.00819019494959499,46
"B6.F4",0.0026,0.0026,184,0.0065,0.0130624331194506,46
"B6.F5",0.0094,0.0094,184,0.0249,0.0254501032365231,46
"B7.F1",6e-04,6e-04,184,2e-04,6.09852084188556e-08,46
"B7.F2",0.009,0.009,184,5e-04,5.58778010007206e-05,46
"B7.F3",0.0024,0.0024,184,0.1784,0.204211484740639,46
"B7.F4",0.0276,0.0276,184,0.0438,0.0268025796078989,46
"B7.F5",0.008,0.008,184,2e-04,0.00163374659191855,46
"B8.F1",0.0017,0.0017,184,0.0228,0.0124457431752787,46
"B8.F2",0.0119,0.0119,184,4e-04,0.000207195542553659,46
"B8.F3",0.0056,0.0056,184,0,3.90305333880676e-06,46
"B8.F4",1e-04,1e-04,184,0.0419,0.0376761681961136,46
