"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B1.F1",0.09,0.09,54,0.0043,0.0112063078164773,13
"B1.F2",0.001,0.001,54,0.036,0.0703296703296703,13
"B1.F3",0.0468,0.0468,53,0.0432,0.134237716306682,14
"B1.F4",0.003,0.003,54,0.1216,0.0626721763085399,13
"B1.F5",0.0637,0.0637,53,0.0259,0.0141162801955754,14
"B2.F1",0.0384,0.0384,54,0.0193,0.0194015024523499,13
"B2.F2",0.0586,0.0586,54,0.014,0.0134615384615385,13
"B2.F3",0.0449,0.0449,54,0.0212,0.0263448672539582,13
"B2.F4",0.1004,0.1004,53,0.0021,0.00379532361911216,14
"B2.F5",0.0021,0.0021,53,0.0525,0.0147741147741148,14
"B3.F1",0.011,0.011,54,0.0992,0.0638811737712837,13
"B3.F2",0.0349,0.0349,54,0.0478,0.0391323792486583,13
"B3.F3",0.0152,0.0152,53,0.0122,0.0302125187587743,14
"B3.F4",0.026,0.026,54,0.0068,0.0369822485207101,13
"B3.F5",0.0362,0.0362,53,0.0027,0.00315776177845143,14
"B4.F1",0.0315,0.0315,54,0.0646,0.123207301173403,13
"B4.F2",4e-04,4e-04,53,0.258,0.236438011327879,14
"B4.F3",0.0433,0.0433,54,0.0071,0.000488400488400488,13
"B4.F4",0.063,0.063,53,0.0125,0.0128460303741203,14
"B4.F5",0.0407,0.0407,54,0.0378,0.0558205530733003,13
"B5.F1",0.016,0.016,54,0.0026,0.00460005111167902,13
"B5.F2",0.0331,0.0331,53,0.0141,0.0240545661235316,14
"B5.F3",0.0129,0.0129,53,0.1639,0.154768747735781,14
"B5.F4",0.0122,0.0122,54,0.0123,0.0115112160566706,13
"B5.F5",0.0522,0.0522,54,0.1588,0.025389445719116,13
"B6.F1",0.106,0.106,53,0.0358,0.0684023668639053,14
"B6.F2",0.002,0.002,54,0.0609,0.139349351213758,13
"B6.F3",0.0397,0.0397,53,0,0.000816326530612245,14
"B6.F4",0.0147,0.0147,54,9e-04,0.011019536019536,13
"B6.F5",0.0497,0.0497,54,0.0401,0.0397558368682989,13
"B7.F1",0.0244,0.0244,53,0.041,0.0274116127774664,14
"B7.F2",0.001,0.001,54,0.0041,0.0347878865320726,13
"B7.F3",0.0034,0.0034,54,0.2624,0.18417945690673,13
"B7.F4",0.0942,0.0942,54,0.0086,0.156933975115793,13
"B7.F5",0.0045,0.0045,53,0.1135,0.184078036500944,14
"B8.F1",0.0693,0.0693,53,0.0115,0.00736312146003776,14
"B8.F2",0.0796,0.0796,54,0.003,0.000776060098093997,13
"B8.F3",0.0299,0.0299,54,0.0411,0.0685726702675855,13
"B8.F4",0.0265,0.0265,53,0.0023,0.00257790989498307,14
"B8.F5",0.0298,0.0298,54,0.0316,0.0848025600772854,13
"B9.F1",0.0096,0.0096,54,0.0223,0.00131154156577885,13
"B9.F2",0.0438,0.0438,53,0.0219,0.00139596667069195,14
"B9.F3",0.0122,0.0122,53,0.1142,0.0288930581613508,14
"B9.F4",0.0029,0.0029,54,0.1549,0.225763125763126,13
"B9.F5",0.0624,0.0624,54,0.0367,0.000763125763125763,13
"B10.F1",0.2096,0.2096,53,0.1127,0.0759402395357451,14
"B10.F2",0.0149,0.0149,53,0.1351,0.225262542335713,14
"B10.F3",0.0144,0.0144,54,0.0103,0.00772853520106267,13
"B10.F4",0.0149,0.0149,54,0.1597,0.141147741147741,13
"B10.F5",0.0144,0.0144,54,0.0139,0.0134615384615385,13
"B11.F1",0.0532,0.0532,53,3e-04,0.00126435362390419,14
"B11.F2",0.0078,0.0078,54,0.1589,0.111752654125536,13
"B11.F3",0.0093,0.0093,53,0.0178,0.00978142736384495,14
"B11.F4",0.0266,0.0266,54,0.0567,0.0732905982905983,13
"B11.F5",7e-04,7e-04,54,0.0923,0.159121181848455,13
"B12.F1",0.05,0.05,53,3e-04,0.00444499320903815,14
"B12.F2",0.0294,0.0294,54,8e-04,0.00027170631566236,13
"B12.F3",0.0235,0.0235,54,0.0544,0.0614717203700255,13
"B12.F4",0.04,0.04,54,0.0141,0.0564407814407814,13
"B12.F5",0.0423,0.0423,53,0.0257,0.027230478772329,14
"B13.F1",0.0378,0.0378,54,0.1189,0.180982905982906,13
"B13.F2",0.0168,0.0168,54,0.0666,0,13
"B13.F3",0.0079,0.0079,53,2e-04,0.000334903192046049,14
"B13.F4",0.0053,0.0053,54,7e-04,0.00365294046612728,13
"B13.F5",0.0505,0.0505,53,0.0324,0.0302125187587743,14
"B14.F1",0.0772,0.0772,54,0.0015,0.0338051778729745,13
"B14.F2",0.0697,0.0697,53,0.0825,0.023720772619451,14
"B14.F3",0.0361,0.0361,53,0.0281,0.0600423966277625,14
"B14.F4",0.0095,0.0095,54,0.0019,0.00626118067978533,13
"B14.F5",0.0587,0.0587,54,0.0053,0.0120758362516604,13
"B15.F1",0.0335,0.0335,53,0.0431,0.0662680931403398,14
"B15.F2",0.0256,0.0256,54,0.132,0.102633947972931,13
"B15.F3",0.025,0.025,54,0.111,0.0823322158067921,13
"B15.F4",0.0477,0.0477,53,0.0021,0.00257790989498307,14
"B15.F5",0.0696,0.0696,54,0.0147,0.00510204081632653,13
"B16.F1",0.007,0.007,54,0.0559,0.0957264957264957,13
"B16.F2",0.0178,0.0178,54,0.0551,0.0496678462780158,13
"B16.F3",0,0,53,0.1801,0.0730781306605482,14
"B16.F4",0.1612,0.1612,53,7e-04,0.0245656782242148,14
"B16.F5",0.0092,0.0092,54,9e-04,0.00781440781440781,13
"B17.F1",0.0647,0.0647,54,0.0363,0.00245209336118427,13
"B17.F2",0.0681,0.0681,54,0.0129,0.014349351213758,13
"B17.F3",0.0665,0.0665,53,0.1568,0.176678034609069,14
"B17.F4",0.0187,0.0187,54,1e-04,0.0654572700027245,13
"B17.F5",0.0176,0.0176,53,0.0644,0.0301461176186451,14
"B18.F1",0.0069,0.0069,54,3e-04,0.00781440781440781,13
"B18.F2",0.0545,0.0545,53,0.0318,0.0325507092026916,14
"B18.F3",0.0142,0.0142,54,0.3759,0.392880424660086,13
"B18.F4",0.0184,0.0184,54,0.0244,0.0513125763125763,13
"B18.F5",0.0714,0.0714,53,0.0127,0.003025608752481,14
"B19.F1",0.0888,0.0888,54,0.0047,0.0252596947125822,13
"B19.F2",0.0237,0.0237,53,0.0035,0.0115976331360947,14
"B19.F3",0.0457,0.0457,54,0.0404,0.00978142736384495,13
"B19.F4",0.0092,0.0092,53,0.1306,0.13396127681842,14
"B19.F5",0.0065,0.0065,54,0.0052,0.0611339210240309,13
"B20.F1",0.0329,0.0329,53,0.0445,0.0147413562047708,14
"B20.F2",0.024,0.024,54,0,0.0380269448066058,13
"B20.F3",0.0028,0.0028,54,0.0169,0.152185726361551,13
"B20.F4",0.0377,0.0377,53,0.0809,0.0439804098340684,14
"B20.F5",0.0858,0.0858,54,0.007,0.00608431116905693,13
