"","FP","TP","TN","FN","accuracy"
"B1.F1",3,2,2,2,0.444444444444444
"B1.F2",3,3,1,1,0.5
"B1.F3",2,1,2,3,0.375
"B1.F4",2,3,2,2,0.555555555555556
"B1.F5",3,3,1,1,0.5
"B1.F11",1,2,3,2,0.625
"B1.F21",2,1,2,4,0.333333333333333
"B1.F31",2,4,2,0,0.75
"B1.F41",3,3,1,1,0.5
"B1.F51",2,2,3,2,0.555555555555556
"B1.F12",1,2,3,3,0.555555555555556
"B1.F22",4,4,1,0,0.555555555555556
"B1.F32",2,4,2,0,0.75
"B1.F42",1,3,3,1,0.75
"B1.F52",4,4,0,0,0.5
"B1.F13",2,3,2,1,0.625
"B1.F23",2,2,2,2,0.5
"B1.F33",1,2,3,2,0.625
"B1.F43",2,3,2,2,0.555555555555556
"B1.F53",1,2,4,2,0.666666666666667
"B1.F14",1,3,3,2,0.666666666666667
"B1.F24",3,1,2,3,0.333333333333333
"B1.F34",1,1,3,3,0.5
"B1.F44",3,4,1,0,0.625
"B1.F54",2,4,2,0,0.75
"B1.F15",3,4,1,1,0.555555555555556
"B1.F25",1,4,3,0,0.875
"B1.F35",0,3,4,1,0.875
"B1.F45",1,1,3,3,0.5
"B1.F55",5,4,0,0,0.444444444444444
"B1.F16",2,2,2,2,0.5
"B1.F26",1,4,3,0,0.875
"B1.F36",2,2,2,2,0.5
"B1.F46",1,3,3,1,0.75
"B1.F56",3,2,2,3,0.4
"B1.F17",2,3,2,1,0.625
"B1.F27",2,2,2,3,0.444444444444444
"B1.F37",0,3,4,1,0.875
"B1.F47",1,2,3,2,0.625
"B1.F57",3,1,2,3,0.333333333333333
"B1.F18",0,1,4,4,0.555555555555556
"B1.F28",3,4,1,0,0.625
"B1.F38",1,1,3,3,0.5
"B1.F48",1,2,3,2,0.625
"B1.F58",5,4,0,0,0.444444444444444
"B1.F19",3,2,1,3,0.333333333333333
"B1.F29",1,1,4,3,0.555555555555556
"B1.F39",2,2,2,2,0.5
"B1.F49",1,3,3,1,0.75
"B1.F59",3,3,1,1,0.5
"B1.F110",2,3,2,1,0.625
"B1.F210",0,1,4,3,0.625
"B1.F310",2,4,2,1,0.666666666666667
"B1.F410",3,2,2,2,0.444444444444444
"B1.F510",1,0,3,4,0.375
"B1.F111",3,4,1,0,0.625
"B1.F211",3,4,1,0,0.625
"B1.F311",2,1,2,3,0.375
"B1.F411",2,1,2,3,0.375
"B1.F511",1,3,4,2,0.7
"B1.F112",3,4,1,0,0.625
"B1.F212",2,2,2,2,0.5
"B1.F312",1,2,3,2,0.625
"B1.F412",4,2,1,3,0.3
"B1.F512",3,3,1,1,0.5
"B1.F113",3,2,1,2,0.375
"B1.F213",2,2,2,2,0.5
"B1.F313",1,3,4,1,0.777777777777778
"B1.F413",0,1,4,4,0.555555555555556
"B1.F513",2,3,2,1,0.625
"B1.F114",2,2,2,2,0.5
"B1.F214",2,1,2,3,0.375
"B1.F314",0,4,4,1,0.888888888888889
"B1.F414",3,3,2,1,0.555555555555556
"B1.F514",2,3,2,1,0.625
"B1.F115",2,2,2,2,0.5
"B1.F215",3,4,2,0,0.666666666666667
"B1.F315",2,2,2,2,0.5
"B1.F415",1,2,3,3,0.555555555555556
"B1.F515",4,3,0,1,0.375
"B1.F116",3,2,1,2,0.375
"B1.F216",3,2,1,2,0.375
"B1.F316",1,2,4,2,0.666666666666667
"B1.F416",3,4,1,0,0.625
"B1.F516",1,3,3,2,0.666666666666667
"B1.F117",1,1,3,3,0.5
"B1.F217",2,2,3,3,0.5
"B1.F317",1,2,3,2,0.625
"B1.F417",1,2,3,2,0.625
"B1.F517",4,3,0,1,0.375
"B1.F118",2,1,2,3,0.375
"B1.F218",2,3,2,1,0.625
"B1.F318",1,2,3,3,0.555555555555556
"B1.F418",2,4,2,0,0.75
"B1.F518",2,3,3,1,0.666666666666667
"B1.F119",1,2,3,2,0.625
"B1.F219",1,4,3,1,0.777777777777778
"B1.F319",1,2,3,2,0.625
"B1.F419",2,1,3,3,0.444444444444444
"B1.F519",3,3,1,1,0.5
