"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B1.F1",0.0206,0.0206,196,0.0025,0.00662568626225375,49
"B1.F2",1e-04,1e-04,196,0.0066,0.00828093690836928,49
"B1.F3",1e-04,1e-04,196,0.0245,0.0176201162003893,49
"B1.F4",0.0538,0.0538,196,0.0429,0.0539321059434227,49
"B1.F5",0.001,0.001,196,0.0111,0.0099877617850251,49
"B2.F1",0.0127,0.0127,196,0.0103,0.00235844151102813,49
"B2.F2",1e-04,1e-04,196,0.0017,0.00745226988754685,49
"B2.F3",0,0,196,0.0927,0.0689157797789603,49
"B2.F4",0.012,0.012,196,0.0031,0.00447952961672474,49
"B2.F5",0.0013,0.0013,196,0.0592,0.0504315510099074,49
"B3.F1",8e-04,8e-04,196,0.1161,0.117221483049072,49
"B3.F2",0.0029,0.0029,196,0.002,3.39437623098521e-06,49
"B3.F3",0.0027,0.0027,196,0.0598,0.0632523326222899,49
"B3.F4",0.0057,0.0057,196,0.0197,0.00357573428881732,49
"B3.F5",0.003,0.003,196,0.0194,0.0133546707208311,49
"B4.F1",0.0136,0.0136,196,0,0.00012157345062642,49
"B4.F2",0.0011,0.0011,196,0.0199,0.0121571942325846,49
"B4.F3",0.0237,0.0237,196,0.0043,0.00170432806769863,49
"B4.F4",0.0019,0.0019,196,0.0064,0.000388244981342895,49
"B4.F5",0.0125,0.0125,196,0.0028,0.0053011866767613,49
"B5.F1",0.0098,0.0098,196,7e-04,0.00106065122678285,49
"B5.F2",0.0219,0.0219,196,1e-04,4.54883892870457e-05,49
"B5.F3",0.0019,0.0019,196,0,0.00808881305135295,49
"B5.F4",0.0032,0.0032,196,0.069,0.0615972254070167,49
"B5.F5",0.0059,0.0059,196,5e-04,8.45815198777014e-05,49
"B6.F1",0.0012,0.0012,196,0.0064,0.000334577343012522,49
"B6.F2",0,0,196,0.0189,0.0117048254620123,49
"B6.F3",0.0015,0.0015,196,0.0152,0.0171216468210561,49
"B6.F4",0.0014,0.0014,196,0.0175,0.011849620510225,49
"B6.F5",0.0045,0.0045,196,0.0377,0.0277650227480854,49
"B7.F1",0.009,0.009,196,0.0283,0.0355462850437916,49
"B7.F2",0.0055,0.0055,196,0.009,0.000866114763547662,49
"B7.F3",0.0057,0.0057,196,5e-04,0.00326297752011161,49
"B7.F4",0.032,0.032,196,0.0067,0.00945705268177989,49
"B7.F5",0.0064,0.0064,196,0.0051,0.00435116128014937,49
"B8.F1",0,0,196,0.0312,0.049857571932631,49
"B8.F2",0.0189,0.0189,196,0.0021,0.00331069289048267,49
"B8.F3",0.0133,0.0133,196,0.0149,0.00240430928468949,49
"B8.F4",0.0079,0.0079,196,0,0.000277140040785034,49
"B8.F5",0.0026,0.0026,196,0.0011,0.00195419107377374,49
"B9.F1",0.0209,0.0209,196,0.0124,0.00328715026015552,49
"B9.F2",0.0012,0.0012,196,0.0045,0.00988801567613766,49
"B9.F3",0.0302,0.0302,196,0,0.000936606880945396,49
"B9.F4",0.0024,0.0024,196,0.0168,0.0168240871610592,49
"B9.F5",6e-04,6e-04,196,0.0468,0.0589826011531201,49
"B10.F1",0,0,196,0.012,0.00784239828335515,49
"B10.F2",0.0235,0.0235,196,3e-04,0.00378988347126389,49
"B10.F3",0.012,0.012,196,0.0082,0.0111427172178736,49
"B10.F4",0.0016,0.0016,196,0.0251,0.0438880156761377,49
"B10.F5",8e-04,8e-04,196,0.0225,0.0132158624808908,49
"B11.F1",0.0325,0.0325,196,0.0134,0.0157041051023016,49
"B11.F2",0.0052,0.0052,196,0.0154,0.0322633469764212,49
"B11.F3",0.0172,0.0172,196,0.0058,0.00488382752866201,49
"B11.F4",0.001,0.001,196,0.0106,0.0291931118542363,49
"B11.F5",0.0156,0.0156,196,0.0054,0.000475306960566567,49
"B12.F1",0.0058,0.0058,196,0.1337,0.156656862745098,49
"B12.F2",0.0013,0.0013,196,0.0707,0.054629333409827,49
"B12.F3",0.0104,0.0104,196,0.023,0.0227490455863066,49
"B12.F4",0.0086,0.0086,196,0.0293,0.0161476075882114,49
"B12.F5",0.0085,0.0085,196,0.0075,0.0031742975903991,49
"B13.F1",0.0121,0.0121,196,0.0201,0.0111199846664963,49
"B13.F2",5e-04,5e-04,196,0.0035,0.0143376115045967,49
"B13.F3",0.0016,0.0016,196,0.0459,0.0750591304755994,49
"B13.F4",0.0058,0.0058,196,0.0588,0.0377854954034729,49
"B13.F5",2e-04,2e-04,196,0.0026,0.0015853328052365,49
"B14.F1",0.0044,0.0044,196,0.0031,0.00314149173458965,49
"B14.F2",0.0044,0.0044,196,0.0017,0.00318769860704861,49
"B14.F3",2e-04,2e-04,196,0.0509,0.0266032012600594,49
"B14.F4",0.0036,0.0036,196,0.032,0.0703076267555494,49
"B14.F5",0.0068,0.0068,196,0.0121,0.0181654556156306,49
"B15.F1",0.0052,0.0052,196,0.0261,0.0275442402874771,49
"B15.F2",0.019,0.019,196,0.0156,0.0154421378045858,49
"B15.F3",0.01,0.01,196,7e-04,9.57692570210487e-05,49
"B15.F4",0.0056,0.0056,196,0.0544,0.0475321557194306,49
"B15.F5",0.0027,0.0027,196,0,0.00196674948693107,49
"B16.F1",0.0078,0.0078,196,0.0165,0.0173986783681808,49
"B16.F2",0.0024,0.0024,196,0.0298,0.0211354359925789,49
"B16.F3",0.0264,0.0264,196,0,0.00137342352671406,49
"B16.F4",0.0063,0.0063,196,2e-04,0.00120758252477027,49
"B16.F5",0.0035,0.0035,196,0.0276,0.0454424165382049,49
"B17.F1",0.003,0.003,196,0.0163,0.00317835368238785,49
"B17.F2",0,0,196,0.0246,0.0460881728617846,49
"B17.F3",0.0403,0.0403,196,0.0015,0.000751392658941632,49
"B17.F4",0.0286,0.0286,196,0.011,0.0153534810555156,49
"B17.F5",0.0053,0.0053,196,0.0016,0.00404206021790265,49
"B18.F1",0.0044,0.0044,196,2e-04,0.00138172603536188,49
"B18.F2",0.017,0.017,196,0,0.00454024306351754,49
"B18.F3",0.0089,0.0089,196,0.0112,0.0175741145423158,49
"B18.F4",0.0058,0.0058,196,0.1472,0.129959025715549,49
"B18.F5",4e-04,4e-04,196,0.0119,0.00212268483085872,49
"B19.F1",0.0027,0.0027,196,0.0449,0.0482249796752204,49
"B19.F2",0.0045,0.0045,196,0.0019,8.07773147592796e-05,49
"B19.F3",0.0292,0.0292,196,0.008,0.00875215529605658,49
"B19.F4",0.0221,0.0221,196,0.0115,0.0057969159364286,49
"B19.F5",0.0031,0.0031,196,0.1236,0.115093796251902,49
"B20.F1",0.0077,0.0077,196,0.0167,0.0197632840674574,49
"B20.F2",0.0059,0.0059,196,0.0264,0.0228779299144961,49
"B20.F3",6e-04,6e-04,196,0.0077,0.00329108298371613,49
"B20.F4",0,0,196,0.0703,0.0708535225937065,49
"B20.F5",0.0207,0.0207,196,0.0022,6.51968004539784e-06,49
