"","FP","TP","TN","FN","accuracy"
"B1.F1",7,4,3,6,0.35
"B1.F2",8,7,2,3,0.45
"B1.F3",4,4,6,6,0.5
"B1.F4",5,7,5,3,0.6
"B1.F5",9,6,1,4,0.35
"B1.F11",6,5,4,5,0.45
"B1.F21",4,4,6,6,0.5
"B1.F31",4,6,6,4,0.6
"B1.F41",4,3,6,7,0.45
"B1.F51",4,4,6,6,0.5
"B1.F12",6,3,4,7,0.35
"B1.F22",8,9,2,1,0.55
"B1.F32",8,6,2,4,0.4
"B1.F42",4,4,6,6,0.5
"B1.F52",4,4,6,6,0.5
"B1.F13",7,5,3,5,0.4
"B1.F23",5,6,5,4,0.55
"B1.F33",4,5,6,5,0.55
"B1.F43",3,4,7,6,0.55
"B1.F53",9,9,1,1,0.5
"B1.F14",2,3,8,7,0.55
"B1.F24",6,5,4,5,0.45
"B1.F34",4,7,6,3,0.65
"B1.F44",6,10,4,0,0.7
"B1.F54",2,8,8,2,0.8
"B1.F15",3,8,7,2,0.75
"B1.F25",4,3,6,7,0.45
"B1.F35",6,8,4,2,0.6
"B1.F45",6,5,4,5,0.45
"B1.F55",4,5,6,5,0.55
"B1.F16",5,6,5,4,0.55
"B1.F26",5,6,5,4,0.55
"B1.F36",5,7,5,3,0.6
"B1.F46",6,9,4,1,0.65
"B1.F56",3,5,7,5,0.6
"B1.F17",5,5,5,5,0.5
"B1.F27",4,7,6,3,0.65
"B1.F37",2,4,8,6,0.6
"B1.F47",3,4,7,6,0.55
"B1.F57",4,6,6,4,0.6
"B1.F18",5,6,5,4,0.55
"B1.F28",5,4,5,6,0.45
"B1.F38",7,7,3,3,0.5
"B1.F48",6,5,4,5,0.45
"B1.F58",6,3,4,7,0.35
"B1.F19",4,5,6,5,0.55
"B1.F29",4,2,6,8,0.4
"B1.F39",4,7,6,3,0.65
"B1.F49",5,4,5,6,0.45
"B1.F59",5,6,5,4,0.55
"B1.F110",6,7,4,3,0.55
"B1.F210",5,4,5,6,0.45
"B1.F310",3,7,7,3,0.7
"B1.F410",5,9,5,1,0.7
"B1.F510",5,5,5,5,0.5
"B1.F111",3,3,7,7,0.5
"B1.F211",7,6,3,4,0.45
"B1.F311",5,5,5,5,0.5
"B1.F411",3,5,7,5,0.6
"B1.F511",6,4,4,6,0.4
"B1.F112",5,4,5,6,0.45
"B1.F212",4,4,6,6,0.5
"B1.F312",3,5,7,5,0.6
"B1.F412",5,4,5,6,0.45
"B1.F512",7,8,3,2,0.55
"B1.F113",3,4,7,6,0.55
"B1.F213",2,5,8,5,0.65
"B1.F313",8,6,2,4,0.4
"B1.F413",2,5,8,5,0.65
"B1.F513",7,7,3,3,0.5
"B1.F114",3,3,7,7,0.5
"B1.F214",5,4,5,6,0.45
"B1.F314",4,5,6,5,0.55
"B1.F414",5,10,5,0,0.75
"B1.F514",7,7,3,3,0.5
"B1.F115",4,1,6,9,0.35
"B1.F215",6,5,4,5,0.45
"B1.F315",3,7,7,3,0.7
"B1.F415",6,8,4,2,0.6
"B1.F515",2,3,8,7,0.55
"B1.F116",4,5,6,5,0.55
"B1.F216",5,6,5,4,0.55
"B1.F316",6,7,4,3,0.55
"B1.F416",3,5,7,5,0.6
"B1.F516",3,2,7,8,0.45
"B1.F117",4,2,6,8,0.4
"B1.F217",3,6,7,4,0.65
"B1.F317",2,6,8,4,0.7
"B1.F417",6,6,4,4,0.5
"B1.F517",2,4,8,6,0.6
"B1.F118",5,6,5,4,0.55
"B1.F218",3,4,7,6,0.55
"B1.F318",7,6,3,4,0.45
"B1.F418",6,5,4,5,0.45
"B1.F518",6,9,4,1,0.65
"B1.F119",2,7,8,3,0.75
"B1.F219",6,6,4,4,0.5
"B1.F319",3,5,7,5,0.6
"B1.F419",4,4,6,6,0.5
"B1.F519",5,7,5,3,0.6
