"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B1.F1",0.0402,0.0402,82,0.0488,0.0335317928824422,21
"B1.F2",0.0746,0.0746,82,0.0238,0.023148336038961,21
"B1.F3",0.0351,0.0351,83,0.0213,0.00367330540090685,20
"B1.F4",0.0078,0.0078,83,0.0455,0.0388367613247996,20
"B1.F5",0.0082,0.0082,82,0.0075,0.0271661998132586,21
"B2.F1",0.0103,0.0103,82,0.0019,0.0164063511239591,21
"B2.F2",0.0746,0.0746,83,0.004,2.0366944449159e-05,20
"B2.F3",0.0088,0.0088,82,0.0624,0.0488133160639899,21
"B2.F4",0.013,0.013,83,0.0513,0.0537905850599349,20
"B2.F5",0.0011,0.0011,82,0.0121,0.00142772260419319,21
"B3.F1",0.0201,0.0201,83,0.0017,0.0029328400006789,20
"B3.F2",0.0302,0.0302,82,0.0136,0.0242509153080962,21
"B3.F3",0.0011,0.0011,82,0.1227,0.0871364312770563,21
"B3.F4",0.0088,0.0088,82,0.1129,0.0936946110368037,21
"B3.F5",0.0064,0.0064,83,0.0893,0.0743844343683636,20
"B4.F1",0.0247,0.0247,83,0.0126,0.0012285540105089,20
"B4.F2",9e-04,9e-04,82,0.0027,0.00298295454545454,21
"B4.F3",0.0123,0.0123,82,0.0159,0.0213856608664431,21
"B4.F4",0.0149,0.0149,83,0.0176,0.0127581396931242,20
"B4.F5",0.0427,0.0427,82,0.0015,0.0243506493506493,21
"B5.F1",0.0054,0.0054,83,0.0016,9.05197531073734e-06,20
"B5.F2",0.0085,0.0085,82,0.0307,0.0505536568694464,21
"B5.F3",0.0069,0.0069,82,0.0438,0.0786641929499072,21
"B5.F4",9e-04,9e-04,83,0.1644,0.16436180745317,20
"B5.F5",0.0161,0.0161,82,0.0062,0.0149268671527808,21
"B6.F1",0.0453,0.0453,83,0.0035,0.00100099304865938,20
"B6.F2",3e-04,3e-04,82,0.1384,0.179247765221791,21
"B6.F3",0.0112,0.0112,82,0.1134,0.0672725573968216,21
"B6.F4",0.0124,0.0124,82,0.2947,0.295721120984279,21
"B6.F5",0.0448,0.0448,83,0.0221,0.0147368421052632,20
"B7.F1",0.009,0.009,83,0.1938,0.216378350456293,20
"B7.F2",0.0037,0.0037,83,0.0212,0.0148923251525039,20
"B7.F3",0.1061,0.1061,82,0.0139,0.0103284950343774,21
"B7.F4",0.0098,0.0098,82,0.0669,0.0306835269993165,21
"B7.F5",0.0296,0.0296,82,5e-04,0.0109364319890636,21
"B8.F1",0.0094,0.0094,82,0.0019,0.000700108516820107,21
"B8.F2",6e-04,6e-04,82,0.1318,0.0663174982911825,21
"B8.F3",0.061,0.061,83,4e-04,0.00331515812431843,20
"B8.F4",0.0327,0.0327,83,0.0145,0.0167245180620725,20
"B8.F5",0.0075,0.0075,82,0.0015,0.00351455733808675,21
"B9.F1",0.0045,0.0045,82,0.0947,0.0638927085985909,21
"B9.F2",0.0041,0.0041,83,0.0754,0.00235091545658038,20
"B9.F3",0.0275,0.0275,83,0.0042,0.0109244044911966,20
"B9.F4",0.0531,0.0531,82,0.0049,0.00480006835269993,21
"B9.F5",0.0799,0.0799,82,0.0226,0.0246938775510204,21
"B10.F1",5e-04,5e-04,83,0.1539,0.184457192643007,20
"B10.F2",0.039,0.039,83,0.0519,0.0801008202323992,20
"B10.F3",8e-04,8e-04,82,0.2284,0.221462747778537,21
"B10.F4",0.0291,0.0291,82,0.0162,0.0656254044958364,21
"B10.F5",0,0,82,0.0162,0.0195642515379358,21
"B11.F1",0.0128,0.0128,82,0.0727,0.0541421736158578,21
"B11.F2",1e-04,1e-04,83,0.0074,9.28963334978372e-06,20
"B11.F3",0.0031,0.0031,83,0.1126,0.201417571077014,20
"B11.F4",0.045,0.045,82,0.0452,0.102750140225223,21
"B11.F5",0.025,0.025,82,0.0101,0.0213602187286398,21
"B12.F1",0.0187,0.0187,83,0.0103,0.000944275917423071,20
"B12.F2",0.0038,0.0038,82,0.0563,0.0618615885462247,21
"B12.F3",0.0907,0.0907,82,0.0184,0.0261030472795179,21
"B12.F4",0.0111,0.0111,83,0.2829,0.135836204506752,20
"B12.F5",0.0115,0.0115,82,1e-04,0.00341763499658236,21
"B13.F1",0.0035,0.0035,82,0.0447,0.033973000683527,21
"B13.F2",0.0093,0.0093,83,0.0071,0.00111117488377432,20
"B13.F3",2e-04,2e-04,82,0.0427,0.0208350243506493,21
"B13.F4",0.0489,0.0489,83,0.0583,0.0642514865040705,20
"B13.F5",0.0283,0.0283,82,4e-04,0.000175027129205027,21
"B14.F1",0.07,0.07,83,0.0057,0.0207197382769902,20
"B14.F2",0.0377,0.0377,83,0.0844,0.102212018596109,20
