"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B1.F1",5e-04,5e-04,217,0.0501,0.0444867358889098,55
"B1.F2",0.0077,0.0077,218,0.0218,0.0101569518976376,54
"B1.F3",0.002,0.002,218,0.0186,0.00679752638197895,54
"B1.F4",0.0288,0.0288,218,3e-04,8.59762355185375e-05,54
"B1.F5",0.0108,0.0108,217,0.041,0.0268784056378041,55
"B2.F1",0.0097,0.0097,217,0.0262,0.0437470632959355,55
"B2.F2",0.0034,0.0034,218,0.0375,0.0207874510625483,54
"B2.F3",0.003,0.003,218,0.0062,0.00780586681485994,54
"B2.F4",0.0461,0.0461,217,0.0114,0.0106102599616495,55
"B2.F5",0.0464,0.0464,218,0.0025,0.00252043576685384,54
"B3.F1",0.0012,0.0012,218,0.0309,0.0185511192189881,54
"B3.F2",0.0073,0.0073,217,0.0243,0.0257914120946036,55
"B3.F3",0.0393,0.0393,218,0.0042,0.00415773001409195,54
"B3.F4",0.025,0.025,217,4e-04,3.13058602746159e-05,55
"B3.F5",0.0115,0.0115,218,0.0034,8.88300251105092e-05,54
"B4.F1",0.01,0.01,218,0.0147,0.0144932106853192,54
"B4.F2",0.0128,0.0128,218,3e-04,0.000224880075862463,54
"B4.F3",0.0602,0.0602,218,0.001,0.000301189920230681,54
"B4.F4",0.0037,0.0037,217,0.0066,0.00912666653754834,55
"B4.F5",0,0,217,0.0444,0.0337066008259796,55
"B5.F1",0.0144,0.0144,217,0.0664,0.0831510968902273,55
"B5.F2",0.0053,0.0053,218,0.0307,0.0393634620641362,54
"B5.F3",0.0016,0.0016,218,0.0789,0.062361892013399,54
"B5.F4",0.0121,0.0121,217,0.0154,0.00827642991125405,55
"B5.F5",1e-04,1e-04,218,0.0533,0.0320523304160551,54
"B6.F1",0,0,218,0.0744,0.0616187279681446,54
"B6.F2",0,0,217,0.0157,0.0238569292720917,55
"B6.F3",2e-04,2e-04,217,0.0808,0.0807454066190528,55
"B6.F4",0.0238,0.0238,218,0.0258,0.0122704347405552,54
"B6.F5",0.0091,0.0091,218,0.0529,0.0412686216914936,54
"B7.F1",0.0038,0.0038,217,0.029,0.00404858821212205,55
"B7.F2",0.0533,0.0533,218,1e-04,0.00107211345126711,54
"B7.F3",0.0213,0.0213,218,0.0039,0.0038583865644846,54
"B7.F4",0.0187,0.0187,217,0.0047,0.00114022732500993,55
"B7.F5",0.001,0.001,218,0.0996,0.120645318300557,54
"B8.F1",0.0025,0.0025,218,0.0231,0.0148046793733096,54
"B8.F2",0.0103,0.0103,218,0.0106,0.00375492116127429,54
"B8.F3",0.008,0.008,217,0.1027,0.109354315686398,55
"B8.F4",0.0259,0.0259,217,0.0061,0.00524751459901836,55
"B8.F5",0,0,218,0.1325,0.151764966590909,54
"B9.F1",0.0086,0.0086,217,0.0018,0.00462663518299882,55
"B9.F2",0.0273,0.0273,218,2e-04,0.00106353030521257,54
"B9.F3",0.0439,0.0439,218,0.0162,0.0453838289852609,54
"B9.F4",6e-04,6e-04,218,0.0685,0.0347007686854724,54
"B9.F5",1e-04,1e-04,217,0.0188,0.0193330174099405,55
"B10.F1",0.0091,0.0091,217,0.0091,0.00659670833049919,55
"B10.F2",0.0162,0.0162,217,0.0251,0.0421308223939803,55
"B10.F3",0.0171,0.0171,218,0.0272,0.0286916854571944,54
"B10.F4",0.0032,0.0032,218,0.0772,0.0864597014360805,54
"B10.F5",0.0673,0.0673,218,0.0019,0.00157962165221275,54
"B11.F1",0.0081,0.0081,218,0.0831,0.0521209964769112,54
"B11.F2",0.0015,0.0015,217,0.0027,0.00284393140040921,55
"B11.F3",4e-04,4e-04,218,0.0148,0.0452555484517641,54
"B11.F4",0.012,0.012,217,0.0991,0.0687375793995317,55
"B11.F5",0.0327,0.0327,218,7e-04,0.000921815010249404,54
"B12.F1",0.0162,0.0162,217,0.0046,0.00143120056427382,55
"B12.F2",0.0017,0.0017,218,0.1404,0.138279764578908,54
"B12.F3",8e-04,8e-04,217,0.1704,0.188414292486495,55
"B12.F4",0.0151,0.0151,218,0.0088,0.0110520439079272,54
"B12.F5",0.0229,0.0229,218,0.0129,0.0127584783867217,54
"B13.F1",0.016,0.016,218,0.0103,0.0062449084517039,54
"B13.F2",0.0271,0.0271,218,0,9.09280039339092e-05,54
"B13.F3",4e-04,4e-04,217,0.0101,0.00385787979772942,55
"B13.F4",0.0339,0.0339,218,0.0038,0.00524347255132957,54
"B13.F5",0.0227,0.0227,217,0.0031,0.00646250096989902,55
"B14.F1",0.0031,0.0031,218,0.0498,0.0362203454404832,54
"B14.F2",0.0019,0.0019,218,0.0126,0.0205190046631948,54
"B14.F3",0.0239,0.0239,217,5e-04,0.00149744823033608,55
"B14.F4",2e-04,2e-04,217,0.057,0.0287083217534345,55
"B14.F5",0.0106,0.0106,218,0.0817,0.080952509791332,54
"B15.F1",0.0213,0.0213,218,0.0039,0.00602349231408991,54
"B15.F2",0.0164,0.0164,218,3e-04,0.000572401759439908,54
"B15.F3",0.005,0.005,218,0.0781,0.0774160148458023,54
"B15.F4",0.0035,0.0035,217,0.0632,0.0722380803966874,55
"B15.F5",0.0522,0.0522,217,0.0044,0.00768579450568193,55
"B16.F1",0.0045,0.0045,218,0.0478,0.0346037488524886,54
"B16.F2",0.0187,0.0187,217,0.0264,0.025424831701888,55
"B16.F3",0.0289,0.0289,218,0.0176,0.0228617175223647,54
"B16.F4",0.0133,0.0133,218,0.0013,0.000518224249992394,54
"B16.F5",0.0011,0.0011,217,0.0308,0.0509537545361496,55
"B17.F1",0.0124,0.0124,218,0.073,0.0436768551250345,54
"B17.F2",0.0041,0.0041,217,0.0221,0.0218469366347134,55
"B17.F3",2e-04,2e-04,218,0.1006,0.0954686424994004,54
"B17.F4",0.007,0.007,218,0.0609,0.0695672155248445,54
"B17.F5",0.0135,0.0135,217,1e-04,0.000222060008238283,55
"B18.F1",0.0269,0.0269,218,4e-04,0.00112407526219999,54
"B18.F2",0.0342,0.0342,218,0.0305,0.0155286579977803,54
"B18.F3",0.0096,0.0096,217,0.0456,0.0598462879002882,55
"B18.F4",0.0118,0.0118,217,0.2085,0.158478447200252,55
"B18.F5",0.0438,0.0438,218,0.0045,0.000103797860317381,54
"B19.F1",0.0041,0.0041,217,0.0069,0.000325763374345639,55
"B19.F2",0.0251,0.0251,218,5e-04,0.00544416160205767,54
"B19.F3",0.0091,0.0091,218,0.0483,0.0406431808976082,54
"B19.F4",0.0148,0.0148,218,0.022,0.0204814111587163,54
"B19.F5",0.0055,0.0055,217,0.0184,0.0275216064219824,55
"B20.F1",0.0206,0.0206,218,0.0212,0.0128640397899531,54
"B20.F2",0.0117,0.0117,218,1e-04,0.000274029361743606,54
"B20.F3",0.012,0.012,217,0.0117,0.00474613674395928,55
"B20.F4",0.0089,0.0089,217,0.0266,0.0157792642478237,55
"B20.F5",0.0216,0.0216,218,2e-04,2.57554510675441e-05,54
