"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B1.F1",0.0446,0.0446,184,3e-04,0.00177531498550553,46
"B1.F2",0,0,184,0.0449,0.0583307478391024,46
"B1.F3",3e-04,3e-04,184,0.0206,0.0226662473827914,46
"B1.F4",0.0029,0.0029,184,0.0036,0.00187544616416605,46
"B1.F5",0.0043,0.0043,184,0.088,0.102787706296761,46
"B2.F1",0.0062,0.0062,184,0.0404,0.0454525742173201,46
"B2.F2",0.0158,0.0158,184,0.0014,0.0150648264233679,46
"B2.F3",0.0136,0.0136,184,0.0105,0.0157853893819657,46
"B2.F4",0.0038,0.0038,184,0.0462,0.0522200434294284,46
"B2.F5",0.0207,0.0207,184,6e-04,0.00153549902575924,46
"B3.F1",0.0133,0.0133,184,0.0249,0.0148236879832469,46
"B3.F2",0.0093,0.0093,184,1e-04,7.35298385062722e-05,46
"B3.F3",0.0027,0.0027,184,0.108,0.14984859307486,46
"B3.F4",0.0019,0.0019,184,0.0183,0.0242557248459682,46
"B3.F5",0.0431,0.0431,184,0.0032,0.00023284261739314,46
"B4.F1",0.0033,0.0033,184,0.0544,0.0469493453326623,46
"B4.F2",0.0044,0.0044,184,0.0128,0.0218991505668759,46
"B4.F3",0.004,0.004,184,0.0316,0.0236235687025186,46
"B4.F4",0.0044,0.0044,184,0.0343,0.0221747706479717,46
"B4.F5",0.0101,0.0101,184,0.0206,0.0100308822945605,46
"B5.F1",2e-04,2e-04,184,0.0835,0.0881116730643962,46
"B5.F2",0.0023,0.0023,184,0.0842,0.0945344450149816,46
"B5.F3",0.0359,0.0359,184,0.0035,0.0033507941443072,46
"B5.F4",0.0329,0.0329,184,0.0296,0.0408184604383228,46
"B5.F5",0.0021,0.0021,184,0.0288,0.0185560593819089,46
"B6.F1",0.0384,0.0384,184,0,0.00250695326665363,46
"B6.F2",2e-04,2e-04,184,0.0489,0.0695329275393576,46
"B6.F3",0.0172,0.0172,184,0.0213,0.01722808772251,46
"B6.F4",1e-04,1e-04,184,0.1095,0.124426657375077,46
"B6.F5",0.007,0.007,184,0.0162,0.0280569052721729,46
"B7.F1",0.0079,0.0079,184,0.0121,0.00468344243858837,46
"B7.F2",0.0123,0.0123,184,0.0284,0.0220624772647801,46
"B7.F3",0.0332,0.0332,184,0.0083,0.00652108735101981,46
"B7.F4",0.0095,0.0095,184,0.0318,0.0268264411716099,46
"B7.F5",2e-04,2e-04,184,0.0609,0.102544784756735,46
"B8.F1",0,0,184,0.0076,0.0145603465770578,46
"B8.F2",0.0159,0.0159,184,0.0236,0.0184211919841085,46
"B8.F3",0.0028,0.0028,184,0.0456,0.0794998946099367,46
"B8.F4",0.0071,0.0071,184,0.08,0.0788014063491728,46
"B8.F5",0.0085,0.0085,184,0.0565,0.054382088021632,46
"B9.F1",0.0036,0.0036,184,0.0241,0.0508215613960614,46
"B9.F2",0.0058,0.0058,184,0.0148,0.0237404169136591,46
"B9.F3",0.0145,0.0145,184,0.0184,0.0219526227768513,46
"B9.F4",0.0436,0.0436,184,0,0.00159763338563695,46
"B9.F5",0.0014,0.0014,184,7e-04,0.00118678740213303,46
"B10.F1",2e-04,2e-04,184,0.1486,0.174220150802498,46
"B10.F2",0.0525,0.0525,184,0.0039,0.0121054957169565,46
"B10.F3",0.0088,0.0088,184,0.0207,0.0188183273980189,46
"B10.F4",0.0033,0.0033,184,0.0276,0.0435818930116373,46
"B10.F5",0.0295,0.0295,184,0.0027,0.000151138364690222,46
"B11.F1",0.0037,0.0037,184,0.0093,0.00907478577992649,46
"B11.F2",0.0082,0.0082,184,0.0019,0.00116039825624936,46
"B11.F3",0.0267,0.0267,184,0.0172,0.0185992726751581,46
"B11.F4",0.0219,0.0219,184,0.0018,0.0070279434994178,46
"B11.F5",0.007,0.007,184,0.0021,0.00169819257065487,46
"B12.F1",0.0109,0.0109,184,0.0163,0.0401587159311368,46
"B12.F2",0.0763,0.0763,184,7e-04,9.73717204605484e-05,46
"B12.F3",0.0011,0.0011,184,0.0137,0.0202421408269811,46
"B12.F4",0.0032,0.0032,184,0.0378,0.0232889724627875,46
"B12.F5",0.0073,0.0073,184,0.0016,0.00175212028417583,46
"B13.F1",0.0107,0.0107,184,0.0088,0.00575715994933654,46
"B13.F2",0.0226,0.0226,184,0.0093,0.00260054650369894,46
"B13.F3",0.0033,0.0033,184,0.081,0.082293573268175,46
"B13.F4",0.0143,0.0143,184,0.0258,0.0277812167599305,46
"B13.F5",0.0032,0.0032,184,0.0391,0.0374789910536866,46
"B14.F1",0.0103,0.0103,184,0.0141,0.0211403997335773,46
"B14.F2",0.0025,0.0025,184,0.0433,0.0635375897561339,46
"B14.F3",0.0529,0.0529,184,0.0295,0.0349936937482919,46
"B14.F4",0.0134,0.0134,184,0.1061,0.10643902826821,46
"B14.F5",0.0188,0.0188,184,0.0163,0.0111220852627032,46
"B15.F1",0.0179,0.0179,184,0.0271,0.0319153220221063,46
"B15.F2",0.0022,0.0022,184,0.1088,0.0764656975354734,46
"B15.F3",0.0072,0.0072,184,0.0124,0.0134734770127827,46
"B15.F4",0.0183,0.0183,184,0.018,0.0180145579315647,46
"B15.F5",0.0068,0.0068,184,0.0403,0.0239177317161581,46
"B16.F1",0.0153,0.0153,184,0.0158,0.0193017899365574,46
"B16.F2",0.0036,0.0036,184,0.0287,0.0245645889043923,46
"B16.F3",0.0338,0.0338,184,0.0054,0.00521563800607013,46
"B16.F4",0.0055,0.0055,184,0.0202,0.0163960146141351,46
"B16.F5",3e-04,3e-04,184,0.0446,0.0805985521422592,46
"B17.F1",0.0012,0.0012,184,0.0316,0.040233095385983,46
"B17.F2",0.0076,0.0076,184,0.04,0.038758581474645,46
"B17.F3",0.0091,0.0091,184,0.0175,0.0229744077458077,46
"B17.F4",0.0526,0.0526,184,7e-04,0.0101305537967155,46
"B17.F5",0.0013,0.0013,184,0.1128,0.0597112426612878,46
"B18.F1",0.0019,0.0019,184,0.0297,0.0319176660660328,46
"B18.F2",0.0096,0.0096,184,0,0.00017784385933525,46
"B18.F3",0.0017,0.0017,184,0.0773,0.0714757093372041,46
"B18.F4",0.0095,0.0095,184,0.0456,0.035225056382731,46
"B18.F5",0.03,0.03,184,3e-04,0.00439632884048974,46
"B19.F1",0.0108,0.0108,184,0.0237,0.0168800601003115,46
"B19.F2",0,0,184,0.0435,0.0505952707061153,46
"B19.F3",0.0387,0.0387,184,1e-04,0.000159875149396717,46
"B19.F4",0.0049,0.0049,184,0.0186,0.0180213789359697,46
"B19.F5",0.0124,0.0124,184,1e-04,0.00023976260833982,46
"B20.F1",0.0209,0.0209,184,0.0025,0.00195110503494252,46
