"","FP","TP","TN","FN","accuracy"
"B1.F1",7,7,3,3,0.5
"B1.F2",5,5,5,5,0.5
"B1.F3",7,7,3,3,0.5
"B1.F4",8,6,2,4,0.4
"B1.F5",5,3,5,7,0.4
"B1.F11",3,6,7,4,0.65
"B1.F21",7,7,3,3,0.5
"B1.F31",4,6,6,4,0.6
"B1.F41",4,6,6,4,0.6
"B1.F51",6,5,4,5,0.45
"B1.F12",8,7,2,3,0.45
"B1.F22",4,4,6,6,0.5
"B1.F32",7,6,3,4,0.45
"B1.F42",4,5,6,5,0.55
"B1.F52",5,4,5,6,0.45
"B1.F13",4,4,6,6,0.5
"B1.F23",6,8,4,2,0.6
"B1.F33",6,7,4,3,0.55
"B1.F43",4,4,6,6,0.5
"B1.F53",4,3,6,7,0.45
"B1.F14",4,4,6,6,0.5
"B1.F24",4,5,6,5,0.55
"B1.F34",6,8,4,2,0.6
"B1.F44",8,6,2,4,0.4
"B1.F54",5,4,5,6,0.45
"B1.F15",8,4,2,6,0.3
"B1.F25",4,6,6,4,0.6
"B1.F35",5,4,5,6,0.45
"B1.F45",5,4,5,6,0.45
"B1.F55",6,5,4,5,0.45
"B1.F16",4,6,6,4,0.6
"B1.F26",3,5,7,5,0.6
"B1.F36",3,7,7,3,0.7
"B1.F46",4,6,6,4,0.6
"B1.F56",5,8,5,2,0.65
"B1.F17",6,7,4,3,0.55
"B1.F27",7,5,3,5,0.4
"B1.F37",9,5,1,5,0.3
"B1.F47",3,2,7,8,0.45
"B1.F57",7,7,3,3,0.5
"B1.F18",9,7,1,3,0.4
"B1.F28",5,6,5,4,0.55
"B1.F38",4,6,6,4,0.6
"B1.F48",5,7,5,3,0.6
"B1.F58",4,5,6,5,0.55
"B1.F19",6,5,4,5,0.45
"B1.F29",3,4,7,6,0.55
"B1.F39",2,3,8,7,0.55
"B1.F49",6,7,4,3,0.55
"B1.F59",7,9,3,1,0.6
"B1.F110",6,7,4,3,0.55
"B1.F210",7,7,3,3,0.5
"B1.F310",2,7,8,3,0.75
"B1.F410",3,4,7,6,0.55
"B1.F510",4,7,6,3,0.65
"B1.F111",4,6,6,4,0.6
"B1.F211",3,5,7,5,0.6
"B1.F311",7,6,3,4,0.45
"B1.F411",5,8,5,2,0.65
"B1.F511",5,6,5,4,0.55
"B1.F112",7,5,3,5,0.4
"B1.F212",3,6,7,4,0.65
"B1.F312",5,3,5,7,0.4
"B1.F412",4,2,6,8,0.4
"B1.F512",5,7,5,3,0.6
"B1.F113",5,2,5,8,0.35
"B1.F213",8,5,2,5,0.35
"B1.F313",5,4,5,6,0.45
"B1.F413",7,5,3,5,0.4
"B1.F513",6,5,4,5,0.45
"B1.F114",7,8,3,2,0.55
"B1.F214",5,7,5,3,0.6
"B1.F314",4,7,6,3,0.65
"B1.F414",3,4,7,6,0.55
"B1.F514",4,8,6,2,0.7
"B1.F115",4,7,6,3,0.65
"B1.F215",6,5,4,5,0.45
"B1.F315",7,4,3,6,0.35
"B1.F415",3,7,7,3,0.7
"B1.F515",4,5,6,5,0.55
"B1.F116",3,7,7,3,0.7
"B1.F216",3,5,7,5,0.6
"B1.F316",4,9,6,1,0.75
"B1.F416",4,4,6,6,0.5
"B1.F516",2,5,8,5,0.65
"B1.F117",6,7,4,3,0.55
"B1.F217",3,4,7,6,0.55
"B1.F317",4,7,6,3,0.65
"B1.F417",5,3,5,7,0.4
"B1.F517",5,5,5,5,0.5
"B1.F118",4,6,6,4,0.6
"B1.F218",6,7,4,3,0.55
"B1.F318",1,7,9,3,0.8
"B1.F418",3,4,7,6,0.55
"B1.F518",3,4,7,6,0.55
"B1.F119",4,5,6,5,0.55
"B1.F219",8,8,2,2,0.5
"B1.F319",4,8,6,2,0.7
"B1.F419",9,5,1,5,0.3
"B1.F519",5,2,5,8,0.35
