"","FP","TP","TN","FN","accuracy"
"B1.F1",1,0,1,2,0.25
"B1.F2",2,0,0,2,0
"B1.F3",3,2,0,0,0.4
"B1.F4",1,1,1,2,0.4
"B1.F5",2,0,0,2,0
"B1.F11",2,1,0,1,0.25
"B1.F21",1,1,2,1,0.6
"B1.F31",1,1,1,2,0.4
"B1.F41",1,1,1,1,0.5
"B1.F51",2,0,0,2,0
"B1.F12",0,0,2,3,0.4
"B1.F22",2,0,0,2,0
"B1.F32",2,2,0,0,0.5
"B1.F42",3,2,0,0,0.4
"B1.F52",2,1,0,1,0.25
"B1.F13",2,2,1,0,0.6
"B1.F23",1,2,1,0,0.75
"B1.F33",2,2,0,1,0.4
"B1.F43",0,2,2,0,1
"B1.F53",2,1,0,1,0.25
"B1.F14",2,2,0,0,0.5
"B1.F24",1,1,1,1,0.5
"B1.F34",1,1,1,1,0.5
"B1.F44",1,0,1,2,0.25
"B1.F54",2,2,1,1,0.5
"B1.F15",1,1,1,1,0.5
"B1.F25",2,1,1,1,0.4
"B1.F35",2,2,0,0,0.5
"B1.F45",1,1,1,1,0.5
"B1.F55",0,0,2,3,0.4
"B1.F16",1,2,1,0,0.75
"B1.F26",2,1,1,2,0.333333333333333
"B1.F36",1,2,1,0,0.75
"B1.F46",0,1,2,1,0.75
"B1.F56",0,0,2,2,0.5
"B1.F17",3,2,0,0,0.4
"B1.F27",1,1,1,1,0.5
"B1.F37",2,1,0,1,0.25
"B1.F47",1,1,1,2,0.4
"B1.F57",1,1,1,1,0.5
"B1.F18",1,2,1,0,0.75
"B1.F28",1,1,1,1,0.5
"B1.F38",1,1,1,1,0.5
"B1.F48",1,1,1,2,0.4
"B1.F58",2,2,1,0,0.6
"B1.F19",3,2,0,0,0.4
"B1.F29",2,1,0,1,0.25
"B1.F39",1,2,1,1,0.6
"B1.F49",1,1,1,1,0.5
"B1.F59",1,0,1,2,0.25
"B1.F110",1,1,1,1,0.5
"B1.F210",0,0,2,3,0.4
"B1.F310",1,0,1,2,0.25
"B1.F410",3,2,0,0,0.4
"B1.F510",2,1,0,1,0.25
"B1.F111",0,2,2,1,0.8
"B1.F211",2,1,0,1,0.25
"B1.F311",3,2,0,0,0.4
"B1.F411",1,0,1,2,0.25
"B1.F511",0,1,2,1,0.75
"B1.F112",1,2,1,0,0.75
"B1.F212",3,2,0,0,0.4
"B1.F312",0,2,2,1,0.8
"B1.F412",2,2,0,0,0.5
"B1.F512",1,1,1,1,0.5
"B1.F113",1,0,1,2,0.25
"B1.F213",1,1,1,1,0.5
"B1.F313",0,0,2,3,0.4
"B1.F413",2,1,1,1,0.4
"B1.F513",2,1,0,1,0.25
"B1.F114",2,2,0,0,0.5
"B1.F214",1,0,1,2,0.25
"B1.F314",0,1,2,1,0.75
"B1.F414",3,2,0,0,0.4
"B1.F514",1,1,1,2,0.4
"B1.F115",0,0,2,2,0.5
"B1.F215",3,2,0,0,0.4
"B1.F315",1,1,1,1,0.5
"B1.F415",1,0,1,3,0.2
"B1.F515",2,1,0,1,0.25
"B1.F116",0,2,2,0,1
"B1.F216",0,0,2,3,0.4
"B1.F316",1,0,1,2,0.25
"B1.F416",3,2,0,0,0.4
"B1.F516",2,1,0,1,0.25
"B1.F117",2,2,1,1,0.5
"B1.F217",2,2,0,0,0.5
"B1.F317",0,2,2,0,1
"B1.F417",0,1,2,1,0.75
"B1.F517",2,1,0,1,0.25
"B1.F118",2,1,0,1,0.25
"B1.F218",3,2,0,0,0.4
"B1.F318",0,1,2,1,0.75
"B1.F418",2,3,0,0,0.6
"B1.F518",2,1,0,1,0.25
"B1.F119",2,2,1,0,0.6
"B1.F219",2,1,0,1,0.25
"B1.F319",1,1,1,1,0.5
"B1.F419",1,0,1,2,0.25
"B1.F519",1,2,1,1,0.6
