"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B1.F1",0.0273,0.0273,53,0.0625,0.0299557913351017,14
"B1.F2",0.0198,0.0198,53,0.0931,0.00256087524809992,14
"B1.F3",0.007,0.007,54,0.0065,0.0309141408042507,13
"B1.F4",0.0208,0.0208,54,0.0152,0.016421431675669,13
"B1.F5",3e-04,3e-04,54,0.0615,0.0349953077225805,13
"B2.F1",0.0012,0.0012,54,2e-04,0.0272454817909363,13
"B2.F2",0.0017,0.0017,53,0.1093,0.149954010746962,14
"B2.F3",0.0957,0.0957,54,0.4311,0.417706587198113,13
"B2.F4",0.0341,0.0341,54,0.077,0.0460448642266824,13
"B2.F5",0.0067,0.0067,53,0.0188,0.0408988764044944,14
"B3.F1",0.0388,0.0388,53,0.1982,0.205536485985924,14
"B3.F2",0.0607,0.0607,54,0.0804,0.198619562255926,13
"B3.F3",8e-04,8e-04,54,0.0865,0.00108682526264944,13
"B3.F4",0.0466,0.0466,54,0.1386,0.0857448107448108,13
"B3.F5",0.0738,0.0738,53,0.0075,0.00751203852327448,14
"B4.F1",0.0036,0.0036,54,0.0122,0.00652666542497051,13
"B4.F2",0.0039,0.0039,53,0.042,0.0890109890109891,14
"B4.F3",6e-04,6e-04,54,0.016,0.000915750915750916,13
"B4.F4",0.0035,0.0035,54,0.0058,0.0234758179673434,13
"B4.F5",0.0037,0.0037,53,0.0641,0.0638811737712837,14
"B5.F1",0.0207,0.0207,53,0.0025,0.020053050397878,14
"B5.F2",0.0046,0.0046,54,0.0243,0.0905196498416838,13
"B5.F3",0.0081,0.0081,54,0.0956,0.168485520004857,13
"B5.F4",0.0057,0.0057,54,0.0286,0.0014792899408284,13
"B5.F5",0.0479,0.0479,53,0.2146,0.0708767003921189,14
"B6.F1",0.0037,0.0037,54,0.0344,0.0120758362516604,13
"B6.F2",0.0902,0.0902,54,0.3074,0.287210012210012,13
"B6.F3",0.0121,0.0121,53,0.1304,0.0117004946273239,14
"B6.F4",0,0,54,0.0384,0.00410535791891724,13
"B6.F5",0.0338,0.0338,53,0.0368,0.106724286949006,14
"B7.F1",0.0297,0.0297,53,7e-04,0.0121677820925941,14
"B7.F2",0.0071,0.0071,54,0.077,0.027170631566236,13
"B7.F3",0.0085,0.0085,53,0.0667,0.0644477473745766,14
"B7.F4",0.0448,0.0448,54,0.0613,0.0857448107448108,13
"B7.F5",0.0216,0.0216,54,0.0013,0.00679265789155899,13
"B8.F1",2e-04,2e-04,53,0.0161,0.0180132642687709,14
"B8.F2",0.1163,0.1163,54,0.4106,0.383139587685042,13
"B8.F3",0.0365,0.0365,54,0.0691,0.00727303000030273,13
"B8.F4",0.0095,0.0095,54,0.0427,0.0118038740920097,13
"B8.F5",0.0419,0.0419,53,1e-04,0.00676132855908137,14
"B9.F1",0.0596,0.0596,53,0.1411,0.16539819730831,14
"B9.F2",4e-04,4e-04,54,0.0031,0.0206349206349206,13
"B9.F3",0.0018,0.0018,54,0.0095,0.00593346047891503,13
"B9.F4",0.0045,0.0045,54,0.0328,0.0966382102745739,13
